sig,ex,side,ent,stop,tgt,risk_pct,pct,R,why,sid,skey,dow,rng,ts
193480,193484,1,20085.1,20038.6,20122.3,0.2315149040831263,0.1766483612229998,0.7630107526881877,target,0,202503100,0,35.70000000000073,2025-03-09 20:30:00-04:00
193511,193517,1,19989.9,19930.4,20037.5,0.29765031340827114,-0.30625465860259427,-1.02890756302521,stop,1,202503101,0,39.19999999999709,2025-03-10 04:15:00-04:00
193571,193573,1,19240.1,19128.1,19329.699999999997,0.5821175565615564,0.4567543827734708,0.7846428571428442,target,0,202503110,1,79.5,2025-03-10 20:30:00-04:00
193605,193609,-1,19519.2,19562.0,19484.960000000003,0.2192712816098983,0.16660518873723287,0.7598130841121149,target,1,202503111,1,39.099999999998545,2025-03-11 05:00:00-04:00
193625,193634,1,19444.0,19247.1,19601.52,1.0126517177535561,-1.021497634231647,-1.0087353986795327,stop,2,202503112,1,118.20000000000073,2025-03-11 10:00:00-04:00
193661,193663,-1,19432.9,19462.1,19409.540000000005,0.1502606404602354,-0.1591116096928255,-1.058904109589047,stop,0,202503120,2,24.5,2025-03-11 20:15:00-04:00
193694,193695,-1,19511.6,19542.4,19486.959999999995,0.15785481457185938,-0.16667008343755976,-1.0558441558441505,stop,1,202503121,2,29.200000000000728,2025-03-12 04:30:00-04:00
193715,193720,-1,19458.6,19627.4,19323.559999999998,0.8674827582662828,-0.8763220375566738,-1.0101895734597155,stop,2,202503122,2,142.3000000000029,2025-03-12 09:45:00-04:00
193753,193758,-1,19603.8,19640.0,19574.84,0.18465807649537708,0.13895265203684554,0.7524861878452647,target,0,202503130,3,28.099999999998545,2025-03-12 20:30:00-04:00
193784,193786,1,19528.0,19445.7,19593.84,0.4214461286358013,0.3283490372798041,0.7791008505467888,target,1,202503131,3,53.79999999999927,2025-03-13 04:15:00-04:00
193807,193814,-1,19362.8,19516.0,19240.239999999998,0.7912078831573984,0.6240832937385157,0.7887728459530075,target,2,202503132,3,120.09999999999854,2025-03-13 10:00:00-04:00
193844,193850,1,19405.3,19376.2,19428.579999999998,0.14995903181088954,0.1111036675547342,0.740893470790375,target,0,202503140,4,22.799999999999272,2025-03-13 20:30:00-04:00
193878,193880,-1,19412.1,19437.1,19392.1,0.12878565430839528,0.09416807043029864,0.7312000000000001,target,1,202503141,4,23.899999999997817,2025-03-14 05:00:00-04:00
193897,193917,1,19595.7,19453.5,19709.460000000003,0.7256694070637983,0.5717580897850142,0.7879043600562691,target,2,202503142,4,93.09999999999854,2025-03-14 09:45:00-04:00
193935,193937,1,19617.0,19595.2,19634.44,0.11112810317581319,-0.1198960085639969,-1.0788990825688098,stop,0,202503170,0,19.299999999999272,2025-03-16 20:30:00-04:00
193969,193972,1,19649.5,19606.5,19683.9,0.21883508486221023,0.16631466449528717,0.7600000000000339,target,1,202503171,0,24.299999999999272,2025-03-17 05:00:00-04:00
194026,194038,-1,19760.0,19808.6,19721.120000000003,0.24595141700404122,0.18805668016193006,0.7646090534979114,target,0,202503180,1,20.799999999999272,2025-03-17 20:30:00-04:00
194058,194059,-1,19796.3,19823.1,19774.86,0.13537883341836238,0.09961457444067169,0.7358208955223592,target,1,202503181,1,17.599999999998545,2025-03-18 04:30:00-04:00
194080,194085,-1,19448.7,19525.6,19387.180000000004,0.39539917835124105,-0.4042429571128035,-1.0223667100130045,stop,2,202503182,1,62.099999999998545,2025-03-18 10:00:00-04:00
194122,194131,-1,19547.8,19580.5,19521.64,0.16728225171119374,0.12502685724224646,0.7474006116207741,target,0,202503190,2,17.900000000001455,2025-03-18 21:45:00-04:00
194148,194151,1,19536.6,19500.5,19565.479999999996,0.18478138468310018,0.13902111933497835,0.7523545706370769,target,1,202503191,2,31.5,2025-03-19 04:15:00-04:00
194170,194171,-1,19592.8,19660.5,19538.64,0.3455350945245229,-0.35431382957004987,-1.0254062038404723,stop,2,202503192,2,49.70000000000073,2025-03-19 09:45:00-04:00
194208,194211,-1,19828.5,19850.8,19810.66,0.11246438207630063,-0.12113876490909183,-1.0771300448430519,stop,0,202503200,3,15.200000000000728,2025-03-19 20:30:00-04:00
194239,194241,-1,19794.6,19852.9,19747.959999999995,0.29452476938156325,0.22693057702607305,0.7704974271012146,target,1,202503201,3,29.0,2025-03-20 04:15:00-04:00
194265,194267,-1,19780.5,19887.7,19694.739999999998,0.5419478779606215,0.42486286999824086,0.7839552238806107,target,2,202503202,3,70.70000000000073,2025-03-20 10:45:00-04:00
194299,194302,1,19723.8,19701.6,19741.56,0.11255437593161931,-0.12127480505785258,-1.077477477477475,stop,0,202503210,4,15.700000000000728,2025-03-20 20:30:00-04:00
194331,194343,1,19607.5,19561.3,19644.46,0.2356241234221636,-0.24439627693485008,-1.0372294372294366,stop,1,202503211,4,39.20000000000073,2025-03-21 04:30:00-04:00
194352,194355,1,19582.4,19494.4,19652.800000000003,0.44938311953590976,-0.45816651687229343,-1.0195454545454545,stop,2,202503212,4,64.0,2025-03-21 09:45:00-04:00
194444,194453,1,20165.6,20122.8,20199.839999999997,0.21224263101519059,-0.2207720077756143,-1.0401869158878512,stop,2,202503242,0,33.60000000000218,2025-03-24 10:00:00-04:00
194483,194503,-1,20156.5,20184.5,20134.1,0.1389130057301615,-0.11271798179247389,-0.8114285714285714,session flat,0,202503250,1,14.5,2025-03-24 21:00:00-04:00
194512,194513,1,20125.4,20106.8,20140.280000000002,0.09242052331880202,0.06539000467071968,0.7075268817204018,target,1,202503251,1,16.700000000000728,2025-03-25 04:15:00-04:00
194544,194554,-1,20218.8,20291.0,20161.039999999997,0.3570933982234392,-0.3656003323639421,-1.0238227146814403,stop,2,202503252,1,58.900000000001455,2025-03-25 12:15:00-04:00
194571,194574,-1,20324.2,20339.7,20311.8,0.07626376437940977,0.05254819377885208,0.68903225806461,target,0,202503260,2,14.200000000000728,2025-03-25 20:15:00-04:00
194605,194609,-1,20245.5,20280.5,20217.5,0.17287792348917044,-0.18137363858635253,-1.0491428571428572,stop,1,202503261,2,22.5,2025-03-26 04:45:00-04:00
194626,194627,1,20122.7,20083.4,20154.14,0.19530182331396517,-0.20384938402897856,-1.0437659033078888,stop,2,202503262,2,25.099999999998545,2025-03-26 10:00:00-04:00
194665,194671,1,19923.7,19885.5,19954.260000000002,0.19173145550274662,0.14475222975652768,0.7549738219895488,target,0,202503270,3,20.0,2025-03-26 21:00:00-04:00
194694,194700,1,19935.3,19910.4,19955.219999999998,0.12490406464912902,-0.13353197594216198,-1.0690763052208896,stop,1,202503271,3,21.399999999997817,2025-03-27 04:15:00-04:00
194716,194719,1,20004.0,19922.0,20069.6,0.40991801639672065,-0.4185162967406519,-1.0209756097560976,stop,2,202503272,3,64.20000000000073,2025-03-27 09:45:00-04:00
194755,194757,-1,19782.0,19805.3,19763.36,0.1177838438984899,-0.12647861692447313,-1.0738197424892726,stop,0,202503280,4,12.599999999998545,2025-03-27 20:45:00-04:00
194786,194787,1,19739.3,19718.8,19755.7,0.10385373341506537,-0.11256731495037818,-1.08390243902439,stop,1,202503281,4,19.799999999999272,2025-03-28 04:30:00-04:00
194811,194817,-1,19360.1,19477.6,19266.1,0.6069183526944593,0.47665043052463574,0.7853617021276595,target,2,202503282,4,73.5,2025-03-28 10:45:00-04:00
194868,194875,1,19070.9,19024.0,19108.420000000002,0.2459244188790327,-0.25494339543493727,-1.0366737739872056,stop,1,202503311,0,40.400000000001455,2025-03-31 03:15:00-04:00
194901,194913,1,19046.9,18829.3,19220.980000000003,1.1424431272280642,0.9049241608870826,0.7920955882352942,target,2,202503312,0,187.29999999999927,2025-03-31 11:30:00-04:00
194932,194933,-1,19152.5,19190.6,19122.02,0.1989296436496465,0.15016316407779434,0.7548556430446368,target,0,202504010,1,28.69999999999709,2025-03-31 20:30:00-04:00
194959,194966,-1,19244.6,19307.0,19194.679999999997,0.3242468017002248,-0.3331843737983718,-1.0275641025641018,stop,1,202504011,1,61.79999999999927,2025-04-01 03:15:00-04:00
