ok,n,nl,rr,sess,r_tot,r_pf,r_pct,r_win,l_tot,l_pf,l_pct,rng_min,rng_max,pen,cloc,pmax,plook,d_Mon,d_Tue,d_Wed,d_Thu,d_Fri
1,344,282.0,4.182934762920195,ny,51.1667750647227,1.6409409580956966,0.1487406251881473,0.5436046511627907,3.1652383394789583,1.045720949644757,0.011224249430776463,20.097914665960598,140.3505089033318,39.098721988158815,66.18352032052057,83.20216684698377,88.0,Short,Short,Long,Off,Both
1,380,283.0,3.978963571908154,ny,52.93077467856854,1.61234816420647,0.13929151231202247,0.5368421052631579,3.5428874712072984,1.052898238670544,0.01251903700073248,17.99398547049564,151.19067147976983,48.294345135288985,50.567592982663555,85.51588455339136,85.0,Short,Short,Long,Off,Both
1,236,224.0,4.1384574868221655,ny,23.146342930994486,1.4025284271209235,0.09807772428387487,0.5466101694915254,-0.8861455461059469,0.9840961986581624,-0.003956006902258706,26.251023670676485,160.5773362421832,53.461320110436425,43.06213758178626,83.95493036929639,80.0,Short,Short,Long,Off,Long
1,376,280.0,3.838914269167742,ny,51.05565637680502,1.6043697148350946,0.1357863201510772,0.5398936170212766,2.5122474535893815,1.0373956937939086,0.008972312334247787,17.734851761779098,150.306763975648,48.61876817156332,49.158577586525986,84.024870329354,88.0,Short,Short,Long,Off,Both
1,341,276.0,4.034817489034289,ny,53.47454835795819,1.6881339551654964,0.1568168573547161,0.5513196480938416,2.022415806479457,1.0302951044787274,0.00732759350173715,19.696134819057104,161.18053911287728,52.4064111217467,46.3118777147486,82.81961461396033,83.0,Short,Short,Long,Off,Both
1,253,249.0,4.120204331253491,ny,29.26480402083081,1.4773161176610456,0.11567116213767127,0.5375494071146245,1.6523057699103871,1.0268846718050983,0.006635766144218397,25.530589437222506,162.4661442301065,59.48242727103978,32.33750441769749,74.50134759374524,81.0,Short,Short,Long,Off,Both
1,285,257.0,4.195440242115812,ny,35.880672250567095,1.5415039184825958,0.12589709561602486,0.5473684210526316,-0.31485915424829525,0.9949177968152348,-0.0012251328959077532,21.321539019944748,162.02728939669973,51.821959037164056,41.92675344349817,74.06975677093172,79.0,Short,Short,Long,Off,Both
1,318,271.0,3.5932460038500573,ny,40.60712724392181,1.5493552603019358,0.12769536869157797,0.5471698113207547,1.872034238307284,1.028505468283398,0.006907875418108049,20.21923848951435,157.23339827829585,52.51729855895696,43.656261123840835,80.8123517622396,81.0,Short,Short,Long,Off,Both
1,356,346.0,4.313932064031644,asia+ny,36.022622693937386,1.4046225930565948,0.10118714239870057,0.4887640449438202,2.5279524825840234,1.0348865312450086,0.007306221047930698,21.296133927179685,157.06802749759697,51.48484386603204,45.32534273453533,81.82488864897206,81.0,Short,Short,Short,Off,Both
1,349,278.0,4.275762800733954,ny,51.75908979292396,1.6543181984700628,0.1483068475441947,0.5415472779369628,1.3795026538094821,1.0204753525918357,0.004962239761904623,18.54774028790853,152.91014179593517,50.82719933264917,46.259178696878195,82.27429270095655,83.0,Short,Short,Long,Off,Both
0,149,,,,,,,,,,,,,,,,,,,,,
1,266,244.0,3.9069179558475837,ny,42.6619184939775,1.7749085146471226,0.16038315223299815,0.5676691729323309,1.3626739047373726,1.023620040508146,0.005584729117776099,20.229994017431856,155.93938438107165,50.20625192630839,43.933450132694254,68.43434523775487,85.0,Short,Short,Long,Off,Both
1,359,277.0,4.3882299624799534,ny,53.15046819307831,1.6537630567193076,0.14805144343475857,0.5459610027855153,1.739335796649002,1.025832391136151,0.006279190601620962,18.965583991978782,154.36335023523,49.19216668598291,47.142527061172046,83.247216850078,85.0,Short,Short,Long,Off,Both
