tf,ent,exi,stop,tgt,hold,sess,n,tot,mu,pf,med_hold,cost_risk
30,15,5,1.0,3.0,16,0,6354,-50.41973793923728,-0.007935117711557646,0.9358681630151869,90.0,0.04940637256456765
30,15,5,1.0,3.0,26,1,2559,-5.408357064618446,-0.0021134650506519914,0.9858085176414748,60.0,0.03568867500005934
30,15,5,1.0,3.0,26,0,6181,-39.125237765498724,-0.006329920363290523,0.9496320858001333,90.0,0.04889066433578211
30,15,5,1.5,0.0,8,1,2356,-2.2250140133501475,-0.0009444032314728979,0.9944850400569833,120.0,0.024276278155176252
30,15,5,1.5,0.0,8,0,5987,-38.04805004438139,-0.0063551110814066124,0.9541816053221468,210.0,0.03398316482331224
30,15,5,1.5,0.0,16,1,2269,4.140828618712533,0.0018249575225705301,1.0102561852207272,150.0,0.024267763954480038
30,15,5,1.5,0.0,16,0,5190,-19.79611812549313,-0.0038142809490352854,0.9749866338784039,210.0,0.03466197253125858
30,15,5,1.5,0.0,26,1,2269,4.034796698787517,0.00177822683948326,1.009993560729304,150.0,0.024267763954480038
30,15,5,1.5,0.0,26,0,4867,-24.818431502141223,-0.005099328436848413,0.9673358802716965,210.0,0.03452373152401576
30,15,5,1.5,1.5,8,1,2744,1.058169064762085,0.00038563012564215925,1.0025351772933997,60.0,0.023573818292279475
30,15,5,1.5,1.5,8,0,7068,-63.68429919989366,-0.009010229088836115,0.9262962653875909,90.0,0.032902808422998614
30,15,5,1.5,1.5,16,1,2729,5.408065196631204,0.0019817021607296463,1.012808204538233,60.0,0.023580211568220776
30,15,5,1.5,1.5,16,0,6817,-53.7427580731123,-0.007883637681254555,0.9389019389167028,90.0,0.03266199643169264
30,15,5,1.5,1.5,26,1,2729,5.408065196631204,0.0019817021607296463,1.012808204538233,60.0,0.023580211568220776
30,15,5,1.5,1.5,26,0,6722,-46.89931891826271,-0.006976988830446698,0.9466041809842229,90.0,0.03248601789984293
30,15,5,1.5,2.0,8,1,2617,-12.019116080136987,-0.004592707711171947,0.9718918137788376,90.0,0.02368883128629472
30,15,5,1.5,2.0,8,0,6715,-64.56458450320548,-0.00961497907717133,0.9264405510015296,120.0,0.03325080147747744
30,15,5,1.5,2.0,16,1,2581,-2.0531353949933786,-0.0007954805869792246,0.9952344496432008,90.0,0.02369746229095809
30,15,5,1.5,2.0,16,0,6378,-66.02711542369727,-0.010352322894903931,0.9262511348866554,120.0,0.03293174262775788
30,15,5,1.5,2.0,26,1,2581,-2.0531353949933786,-0.0007954805869792246,0.9952344496432008,90.0,0.02369746229095809
30,15,5,1.5,2.0,26,0,6246,-62.975650205802985,-0.010082556869324846,0.9295026647309853,120.0,0.03258287473601147
30,15,5,1.5,3.0,8,1,2477,-3.846588067545518,-0.001552922110434202,0.9907521629585117,90.0,0.023961300758100452
30,15,5,1.5,3.0,8,0,6356,-64.82121023828373,-0.010198428294254835,0.9259140167345534,150.0,0.03339692147885853
30,15,5,1.5,3.0,16,1,2422,2.4919000403678666,0.0010288604625796312,1.0059186986386572,90.0,0.02389845348785552
30,15,5,1.5,3.0,16,0,5887,-63.73651843577523,-0.010826655076571297,0.927751396250598,150.0,0.033107467475745625
30,15,5,1.5,3.0,26,1,2422,2.5590875854766875,0.0010566009849201847,1.0060782808150401,90.0,0.02389845348785552
30,15,5,1.5,3.0,26,0,5692,-52.19641914985469,-0.009170136885076369,0.9400023619252523,150.0,0.032748286172791255
30,15,5,2.5,0.0,8,1,2270,-5.39536000528925,-0.0023768105750172908,0.9873455644733774,180.0,0.014670209227584902
30,15,5,2.5,0.0,8,0,5710,-56.337548510366545,-0.00986647084244598,0.9366847745453306,240.0,0.020516058640265948
30,15,5,2.5,0.0,16,1,2151,1.3895897160112582,0.0006460203235756663,1.0032147873391286,210.0,0.01471473058584601
30,15,5,2.5,0.0,16,0,4814,-46.90168470066968,-0.0097427679062463,0.944741032080537,270.0,0.02091705417669351
30,15,5,2.5,0.0,26,1,2151,1.2835577960862423,0.0005967260790731019,1.0029694846646837,210.0,0.01471473058584601
30,15,5,2.5,0.0,26,0,4459,-36.814818941627216,-0.008256294896081456,0.9544923554333761,270.0,0.020877182167286595
30,15,5,2.5,1.5,8,1,2666,-8.509430081304597,-0.003191834239048986,0.980850756782957,90.0,0.014225813115233802
30,15,5,2.5,1.5,8,0,6778,-89.67956141832542,-0.013230976898543143,0.9025647583103361,120.0,0.019788179407610552
30,15,5,2.5,1.5,16,1,2633,-1.0904977408455299,-0.0004141654921555374,0.9975867896066732,90.0,0.014234600031717587
30,15,5,2.5,1.5,16,0,6460,-66.71373261650885,-0.010327203191410039,0.9286415307669355,120.0,0.019626491708197306
30,15,5,2.5,1.5,26,1,2633,-1.0904977408455299,-0.0004141654921555374,0.9975867896066732,90.0,0.014234600031717587
30,15,5,2.5,1.5,26,0,6324,-50.86837671453739,-0.008043702832785798,0.9452112821418812,120.0,0.019408867222860435
30,15,5,2.5,2.0,8,1,2537,-20.897264166229583,-0.008236998094690416,0.9542207183584878,120.0,0.014302321040032418
30,15,5,2.5,2.0,8,0,6437,-85.45437706125635,-0.013275497446210401,0.9088516721302851,150.0,0.019994703434584152
30,15,5,2.5,2.0,16,1,2479,-4.145030677482797,-0.001672057554450503,0.9910183838804372,120.0,0.014328264292335132
30,15,5,2.5,2.0,16,0,6012,-76.95226258084891,-0.012799777541724702,0.9192173080368644,150.0,0.019838314663225068
30,15,5,2.5,2.0,26,1,2479,-4.145030677482797,-0.001672057554450503,0.9910183838804372,120.0,0.014328264292335132
30,15,5,2.5,2.0,26,0,5850,-68.18744450339183,-0.01165597341938322,0.928022036051759,150.0,0.019542585723256598
30,15,5,2.5,3.0,8,1,2392,-11.94326512240191,-0.0049930038137131726,0.9730120502355258,150.0,0.014519923747179916
30,15,5,2.5,3.0,8,0,6064,-68.68056098327048,-0.011325950030222704,0.9258947692237024,180.0,0.020139808267994903
30,15,5,2.5,3.0,16,1,2309,-2.2464157282106534,-0.0009728955081033579,0.995024661225004,150.0,0.014527213195717153
30,15,5,2.5,3.0,16,0,5507,-70.50975333483112,-0.012803659585042875,0.924932448999111,180.0,0.01998066245949042
30,15,5,2.5,3.0,26,1,2309,-2.1792281831018308,-0.000943797394154106,0.9951734675185937,150.0,0.014527213195717153
30,15,5,2.5,3.0,26,0,5287,-57.24365143679948,-0.01082724634703981,0.9381890121972903,210.0,0.019630388241308232
30,15,10,0.75,0.0,8,1,2605,11.88986646279197,0.00456424816230018,1.036066759922552,30.0,0.04802149839966736
30,15,10,0.75,0.0,8,0,6718,-2.8394169245255085,-0.00042265807152806024,0.9958120753168613,60.0,0.06762070190814307
30,15,10,0.75,0.0,16,1,2555,14.11215982588803,0.0055233502253964895,1.0425201992335917,30.0,0.047922601516200904
30,15,10,0.75,0.0,16,0,6038,11.887719805402215,0.001968817457005998,1.018054958307796,60.0,0.06871493112021565
30,15,10,0.75,0.0,26,1,2555,13.24955203298306,0.005185734650873996,1.0399171294944833,30.0,0.047922601516200904
30,15,10,0.75,0.0,26,0,5583,18.173784526481825,0.0032552005241772925,1.0291466745620055,60.0,0.06800989086757135
30,15,10,0.75,1.5,8,1,2958,-4.1206213037737305,-0.0013930430371107945,0.987974438492014,30.0,0.047000570588658905
30,15,10,0.75,1.5,8,0,7765,-62.75167104063302,-0.008081348492032585,0.9128065378752444,30.0,0.06577818423668745
30,15,10,0.75,1.5,16,1,2951,-3.084604022080196,-0.0010452741518401207,0.9910306688441162,30.0,0.04699381484268527
30,15,10,0.75,1.5,16,0,7572,-51.3038487133671,-0.0067754686626211175,0.9296227486753783,30.0,0.06527393145665528
30,15,10,0.75,1.5,26,1,2951,-3.084604022080196,-0.0010452741518401207,0.9910306688441162,30.0,0.04699381484268527
30,15,10,0.75,1.5,26,0,7428,-41.288881812217085,-0.005558546285974298,0.94321720916244,30.0,0.06471364544139127
30,15,10,0.75,2.0,8,1,2834,-2.9532153384155633,-0.0010420661038869313,0.9914835350930136,30.0,0.047153946476599595
30,15,10,0.75,2.0,8,0,7440,-47.279416344661726,-0.006354760261379265,0.9347842431382791,30.0,0.06596380727171244
30,15,10,0.75,2.0,16,1,2817,1.6300077749397834,0.0005786325079658443,1.0046772288542578,30.0,0.047100898082411365
30,15,10,0.75,2.0,16,0,7171,-38.431723335726296,-0.005359325524435406,0.9476738748432264,30.0,0.0652885904531885
30,15,10,0.75,2.0,26,1,2817,1.6300077749397834,0.0005786325079658443,1.0046772288542578,30.0,0.047100898082411365
30,15,10,0.75,2.0,26,0,6959,-28.51989390114447,-0.004098274737914136,0.9608699735467597,30.0,0.06417456819492286
30,15,10,0.75,3.0,8,1,2703,1.5562573569041156,0.0005757518893466946,1.0045909234597785,30.0,0.047617134754121715
30,15,10,0.75,3.0,8,0,7078,-29.765701474218915,-0.004205383084800638,0.9582463216875435,60.0,0.06673625142209541
30,15,10,0.75,3.0,16,1,2675,4.4867070096272155,0.001677273648458772,1.0130982055380444,30.0,0.04747817476996599
30,15,10,0.75,3.0,16,0,6693,-25.096978477612225,-0.003749735317139134,0.9651366133356589,60.0,0.06615387654215127
30,15,10,0.75,3.0,26,1,2675,4.4867070096272155,0.001677273648458772,1.0130982055380444,30.0,0.04747817476996599
30,15,10,0.75,3.0,26,0,6406,-10.411789290202282,-0.0016253183406497475,0.9852830657843159,60.0,0.06523912081931099
30,15,10,1.0,0.0,8,1,2491,-0.8832395188684226,-0.0003545722677111291,0.9976106532239029,60.0,0.03612328616553433
30,15,10,1.0,0.0,8,0,6365,-17.72967337669259,-0.002785494638914782,0.976504994765516,120.0,0.05053057160648347
30,15,10,1.0,0.0,16,1,2421,4.6028004284153035,0.001901198029085214,1.012308088890467,60.0,0.03607770986459574
30,15,10,1.0,0.0,16,0,5565,-1.854442562392097,-0.0003332331648503319,0.9974616881695456,120.0,0.05154653290792497
30,15,10,1.0,0.0,26,1,2421,3.807380180619152,0.0015726477408587987,1.0101801914006006,60.0,0.03607770986459574
30,15,10,1.0,0.0,26,0,5119,-6.79398128213578,-0.001327208689614335,0.9902464092141521,120.0,0.05098470001353705
30,15,10,1.0,1.5,8,1,2855,-9.55755676032873,-0.003347655607820921,0.9749770558510295,30.0,0.03527473076294791
30,15,10,1.0,1.5,8,0,7430,-65.90366173655296,-0.00886994101434091,0.9165442873006335,60.0,0.04924408271838475
30,15,10,1.0,1.5,16,1,2844,-7.419685771858604,-0.0026088909183750366,0.9806860139591947,30.0,0.03525042794149418
30,15,10,1.0,1.5,16,0,7180,-51.762581072154454,-0.007209273129826526,0.9355572341117908,60.0,0.04891246258726825
30,15,10,1.0,1.5,26,1,2844,-7.419685771858604,-0.0026088909183750366,0.9806860139591947,30.0,0.03525042794149418
30,15,10,1.0,1.5,26,0,7005,-40.52908419788179,-0.00578573650219583,0.9493242085136454,60.0,0.04836600245772033
30,15,10,1.0,2.0,8,1,2728,-10.433379461556992,-0.0038245525885472844,0.9731711355645669,60.0,0.03540344801616421
30,15,10,1.0,2.0,8,0,7088,-57.502305380044156,-0.008112627734204875,0.9281826905467805,60.0,0.04948810044386652
30,15,10,1.0,2.0,16,1,2701,-3.135493144955845,-0.001160863807832597,0.9919853165259078,60.0,0.03535113752450726
30,15,10,1.0,2.0,16,0,6746,-38.6634811834446,-0.005731319475755204,0.9523968244137628,60.0,0.04898106384014881
30,15,10,1.0,2.0,26,1,2701,-3.135493144955845,-0.001160863807832597,0.9919853165259078,60.0,0.03535113752450726
30,15,10,1.0,2.0,26,0,6510,-32.67317538442642,-0.005018920949988698,0.9595132543763056,60.0,0.04799147823511969
30,15,10,1.0,3.0,8,1,2598,-7.518235593155554,-0.00289385511668805,0.980265460784186,60.0,0.035789687953038926
30,15,10,1.0,3.0,8,0,6735,-50.36845191346424,-0.007478612013877393,0.9365639104187391,90.0,0.04964447820326428
30,15,10,1.0,3.0,16,1,2555,-2.8805663065972924,-0.001127423211975457,0.9925530433917504,60.0,0.035679923508931344
30,15,10,1.0,3.0,16,0,6260,-38.77737249169997,-0.00619446844915335,0.9519015386327268,90.0,0.049436991275677244
30,15,10,1.0,3.0,26,1,2555,-2.8133787614884707,-0.001101126716825233,0.9927267393528169,60.0,0.035679923508931344
30,15,10,1.0,3.0,26,0,5964,-29.46147788445705,-0.004939885627843235,0.9628950685327738,90.0,0.048600176618875765
30,15,10,1.5,0.0,8,1,2355,0.7801385071933566,0.00033126900517764616,1.0019145428030056,120.0,0.024284792355872463
30,15,10,1.5,0.0,8,0,5962,-32.19953296017112,-0.005400793854439973,0.9615093127436797,240.0,0.03392228177410714
30,15,10,1.5,0.0,16,1,2264,9.920120685993775,0.004381678748230465,1.0238239648534497,150.0,0.024259422088409657
30,15,10,1.5,0.0,16,0,5036,-26.550375930981335,-0.005272115951346572,0.9680940388110385,270.0,0.03459763852559569
30,15,10,1.5,0.0,26,1,2263,9.114962643913062,0.00402782264423909,1.0218886216568124,150.0,0.02425681617891125
30,15,10,1.5,0.0,26,0,4544,-13.400162673485193,-0.0029489794615944528,0.9828240708018516,270.0,0.0347440046595226
30,15,10,1.5,1.5,8,1,2744,1.5198742021098308,0.0005538900153461482,1.003620685631241,60.0,0.023573818292279475
30,15,10,1.5,1.5,8,0,7045,-60.37128794739536,-0.008569380830006438,0.9304101682764978,90.0,0.03284567502710147
30,15,10,1.5,1.5,16,1,2728,5.36806426822765,0.001967765494218347,1.0126040439988033,60.0,0.023573818292279475
30,15,10,1.5,1.5,16,0,6724,-52.97628813266331,-0.007878686515863074,0.9409518922479885,90.0,0.032632288377630395
30,15,10,1.5,1.5,26,1,2728,5.474381158387354,0.002006737961285687,1.012853672672089,60.0,0.023573818292279475
30,15,10,1.5,1.5,26,0,6503,-37.14446621814395,-0.005711897004174065,0.9582212420324483,90.0,0.032025351537265725
30,15,10,1.5,2.0,8,1,2616,-8.42224849694947,-0.0032195139514332835,0.9803749628566292,90.0,0.023693146788626405
30,15,10,1.5,2.0,8,0,6691,-57.04666923071121,-0.008525880919251414,0.9352224692647789,120.0,0.033123858943606664
30,15,10,1.5,2.0,16,1,2578,3.0151180066026964,0.0011695570235076402,1.0069356341101376,90.0,0.023693146788626405
30,15,10,1.5,2.0,16,0,6261,-57.59589004323437,-0.00919915189957425,0.9371268467082889,120.0,0.03282847472920289
30,15,10,1.5,2.0,26,1,2578,3.163609771989348,0.0012271566221836107,1.0072772076574532,90.0,0.023693146788626405
30,15,10,1.5,2.0,26,0,5993,-50.08493518590436,-0.008357239310179268,0.9449548891062839,120.0,0.032084927194258615
30,15,10,1.5,3.0,8,1,2476,-0.616458907506809,-0.0002489737106247209,0.998529222787672,90.0,0.023976748185618575
30,15,10,1.5,3.0,8,0,6328,-57.07366729614489,-0.009019226816710633,0.9351042100984065,150.0,0.033312509069548676
30,15,10,1.5,3.0,16,1,2417,6.045620149805702,0.0025012909184136127,1.014038410557242,90.0,0.02388001935019742
30,15,10,1.5,3.0,16,0,5743,-61.476856973157034,-0.01070465905853335,0.9328950996310365,150.0,0.03306582298154068
30,15,10,1.5,3.0,26,1,2416,6.103069900629963,0.002526105091320349,1.0141718534221569,90.0,0.02387924335760567
30,15,10,1.5,3.0,26,0,5409,-39.648356567235055,-0.007330071467412656,0.9557127357077353,150.0,0.03264043133274709
30,15,10,2.5,0.0,8,1,2254,2.5448225601439187,0.0011290250932315523,1.0059531384815006,240.0,0.014683384423699247
30,15,10,2.5,0.0,8,0,5599,-34.9701575097677,-0.006245786302869745,0.9604846945006441,240.0,0.020418651738786413
30,15,10,2.5,0.0,16,1,2128,13.165500212637063,0.006186795212705387,1.029664221003234,240.0,0.014709968591657763
30,15,10,2.5,0.0,16,0,4535,-51.34854931656292,-0.011322723112803289,0.9430120584636147,420.0,0.020877182167286595
30,15,10,2.5,0.0,26,1,2127,12.302531896478683,0.005783983026083067,1.0277141799528886,240.0,0.014705206597469517
30,15,10,2.5,0.0,26,0,3999,-31.77759236247849,-0.00794638468679132,0.9621900277299257,420.0,0.020911174686732436
30,15,10,2.5,1.5,8,1,2651,-2.1594626313295553,-0.0008145841687399304,0.9951254698332497,90.0,0.01422723573932278
30,15,10,2.5,1.5,8,0,6667,-67.9255961851243,-0.010188330011268083,0.9253194071105091,150.0,0.019741516331176802
30,15,10,2.5,1.5,16,1,2614,6.443243745465571,0.0024648981428712973,1.0142314193145974,90.0,0.014233420603561166
30,15,10,2.5,1.5,16,0,6217,-62.11049624139762,-0.009990428863020366,0.9346947666198986,150.0,0.019569323167267106
30,15,10,2.5,1.5,26,1,2614,6.549560635625275,0.0025055702508130356,1.0144662451731026,90.0,0.014233420603561166
30,15,10,2.5,1.5,26,0,5941,-32.968090166160344,-0.00554924931260063,0.9648516920888246,150.0,0.01902625479477815
30,15,10,2.5,2.0,8,1,2522,-12.644356449285906,-0.0050136226999547605,0.9722479402814943,120.0,0.014325068440402544
30,15,10,2.5,2.0,8,0,6331,-64.97329559804412,-0.010262722413211833,0.930101263797604,180.0,0.019950480886486464
30,15,10,2.5,2.0,16,1,2459,7.264672974588038,0.0029543200384660583,1.0156625322253983,120.0,0.014328264292335132
30,15,10,2.5,2.0,16,0,5759,-72.23717875028461,-0.012543354532086232,0.9263323952444074,180.0,0.019758296414850787
30,15,10,2.5,2.0,26,1,2459,7.41316473997469,0.0030147070923036558,1.0159826783721981,120.0,0.014328264292335132
30,15,10,2.5,2.0,26,0,5428,-52.30126800561089,-0.009635458365072014,0.9459238003487229,180.0,0.019196080572800672
30,15,10,2.5,3.0,8,1,2377,-4.137882484061095,-0.001740800371923052,0.9906781861504576,180.0,0.014527213195717153
30,15,10,2.5,3.0,8,0,5955,-50.774646850587004,-0.008526389059712343,0.9450313878196549,240.0,0.020109607161568586
30,15,10,2.5,3.0,16,1,2287,9.449215193578858,0.004131707561687302,1.020587464017522,180.0,0.01452587080511388
30,15,10,2.5,3.0,16,0,5232,-65.3421649296665,-0.012488945896342984,0.9335842545962859,270.0,0.0198860024882563
30,15,10,2.5,3.0,26,1,2286,9.448854670325431,0.0041333572486113,1.0205841403529992,180.0,0.014516980682246026
30,15,10,2.5,3.0,26,0,4849,-14.959092515068924,-0.003084985051571236,0.9841184243430692,270.0,0.019573420705117747
30,15,20,0.75,0.0,8,1,2605,11.88986646279197,0.00456424816230018,1.036066759922552,30.0,0.04802149839966736
30,15,20,0.75,0.0,8,0,6718,-2.8532451232284544,-0.00042471645180536683,0.9957917656014414,60.0,0.06762070190814307
30,15,20,0.75,0.0,16,1,2555,14.297839588471145,0.005596023322297904,1.043091471925242,30.0,0.047922601516200904
30,15,20,0.75,0.0,16,0,6012,13.34193379921778,0.0022192171988053527,1.0201875792376254,60.0,0.0686196607914509
30,15,20,0.75,0.0,26,1,2555,12.543547691436753,0.004909412012304013,1.0377675383077847,30.0,0.047922601516200904
30,15,20,0.75,0.0,26,0,5423,26.042568548205487,0.0048022438775964385,1.0415359739746635,60.0,0.06745701932925594
30,15,20,0.75,1.5,8,1,2958,-4.1206213037737305,-0.0013930430371107945,0.987974438492014,30.0,0.047000570588658905
30,15,20,0.75,1.5,8,0,7765,-62.765499239335966,-0.00808312932895505,0.9127889992868561,30.0,0.06577818423668745
30,15,20,0.75,1.5,16,1,2951,-3.1134921887649174,-0.001055063432316136,0.99094742900448,30.0,0.04699381484268527
30,15,20,0.75,1.5,16,0,7552,-45.0946723051508,-0.005971222498033739,0.9379028198837289,30.0,0.06521783114836058
30,15,20,0.75,1.5,26,1,2951,-3.1134921887649174,-0.001055063432316136,0.99094742900448,30.0,0.04699381484268527
30,15,20,0.75,1.5,26,0,7338,-37.29929744386658,-0.005083033175779038,0.9487388864648654,30.0,0.0641572773349649
30,15,20,0.75,2.0,8,1,2834,-2.9532153384155633,-0.0010420661038869313,0.9914835350930136,30.0,0.047153946476599595
30,15,20,0.75,2.0,8,0,7440,-47.29324454336467,-0.006356618890237187,0.9347664132285989,30.0,0.06596380727171244
30,15,20,0.75,2.0,16,1,2817,1.553806075705574,0.0005515818515106759,1.0044575970607812,30.0,0.047100898082411365
30,15,20,0.75,2.0,16,0,7146,-34.139943528296314,-0.004777489998362205,0.9534490412896175,30.0,0.06520133384940502
30,15,20,0.75,2.0,26,1,2817,1.553806075705574,0.0005515818515106759,1.0044575970607812,30.0,0.047100898082411365
30,15,20,0.75,2.0,26,0,6833,-27.449497710108197,-0.00401719562565611,0.962495535773912,30.0,0.06371175887347148
30,15,20,0.75,3.0,8,1,2703,1.5562573569041156,0.0005757518893466946,1.0045909234597785,30.0,0.047617134754121715
30,15,20,0.75,3.0,8,0,7078,-29.779529672921864,-0.004207336772099727,0.9582277345305441,60.0,0.06673625142209541
30,15,20,0.75,3.0,16,1,2675,4.487100827257828,0.0016774208700029265,1.0130980380729555,30.0,0.04747817476996599
30,15,20,0.75,3.0,16,0,6670,-20.266552317311913,-0.0030384636157888925,0.9718049830903603,60.0,0.06605814554218142
30,15,20,0.75,3.0,26,1,2675,4.487100827257828,0.0016774208700029265,1.0130980380729555,30.0,0.04747817476996599
30,15,20,0.75,3.0,26,0,6253,-3.5570605749161137,-0.0005688566407989947,0.9949771519682497,60.0,0.06449194292068601
30,15,20,1.0,0.0,8,1,2491,-0.8832395188684226,-0.0003545722677111291,0.9976106532239029,60.0,0.03612328616553433
30,15,20,1.0,0.0,8,0,6365,-17.61993127064181,-0.002768253145426836,0.9766483713076216,120.0,0.05053057160648347
30,15,20,1.0,0.0,16,1,2421,4.692541544350496,0.0019382658175755869,1.0125478951198987,60.0,0.03607770986459574
30,15,20,1.0,0.0,16,0,5528,1.915386908759947,0.0003464882251736518,1.0026164785839942,120.0,0.05145530808088748
30,15,20,1.0,0.0,26,1,2421,2.8419321431026265,0.0011738670562175244,1.0075894761547897,60.0,0.03607770986459574
30,15,20,1.0,0.0,26,0,4944,1.834122308717383,0.00037097943137487523,1.0026256317550974,120.0,0.0503917379471946
30,15,20,1.0,1.5,8,1,2855,-9.55755676032873,-0.003347655607820921,0.9749770558510295,30.0,0.03527473076294791
30,15,20,1.0,1.5,8,0,7430,-65.79391963050217,-0.008855170878937035,0.9166762618525085,60.0,0.04924408271838475
30,15,20,1.0,1.5,16,1,2844,-7.384629744385501,-0.0025965646077304857,0.9807755130688699,30.0,0.03525042794149418
30,15,20,1.0,1.5,16,0,7153,-43.066248680722076,-0.00602072538525403,0.9460859710647832,60.0,0.04886386505419416
30,15,20,1.0,1.5,26,1,2844,-7.384629744385501,-0.0025965646077304857,0.9807755130688699,30.0,0.03525042794149418
30,15,20,1.0,1.5,26,0,6878,-38.39297090845031,-0.005581996351911938,0.9521072162589261,60.0,0.047722955412954945
30,15,20,1.0,2.0,8,1,2728,-10.433379461556992,-0.0038245525885472844,0.9731711355645669,60.0,0.03540344801616421
30,15,20,1.0,2.0,8,0,7088,-57.392563273993375,-0.008097144931432473,0.9283138171109108,60.0,0.04948810044386652
30,15,20,1.0,2.0,16,1,2701,-3.190575832940853,-0.0011812572502557768,0.991845666910071,60.0,0.03535113752450726
30,15,20,1.0,2.0,16,0,6717,-35.773540766477716,-0.005325821165174589,0.9559055832778424,60.0,0.04892330791816776
30,15,20,1.0,2.0,26,1,2701,-3.190575832940853,-0.0011812572502557768,0.991845666910071,60.0,0.03535113752450726
30,15,20,1.0,2.0,26,0,6346,-28.831731345735303,-0.004543292049438276,0.9643862858938591,60.0,0.0474780571217708
30,15,20,1.0,3.0,8,1,2598,-7.518235593155554,-0.00289385511668805,0.980265460784186,60.0,0.035789687953038926
30,15,20,1.0,3.0,8,0,6735,-50.25870980741345,-0.007462317714538004,0.9366968387067891,90.0,0.04964447820326428
30,15,20,1.0,3.0,16,1,2555,-2.9761111356146044,-0.0011648184483814498,0.9923086296165313,60.0,0.035679923508931344
30,15,20,1.0,3.0,16,0,6228,-31.777707158733534,-0.005102393570766464,0.960498423093309,90.0,0.04931091463171494
30,15,20,1.0,3.0,26,1,2555,-2.9089235905057826,-0.0011385219532312261,0.9924822670484148,60.0,0.035679923508931344
30,15,20,1.0,3.0,26,0,5767,-14.01560140541499,-0.0024303106303823463,0.982227368951107,90.0,0.04788775659936889
30,15,20,1.5,0.0,8,1,2355,0.7801385071933566,0.00033126900517764616,1.0019145428030056,120.0,0.024284792355872463
30,15,20,1.5,0.0,8,0,5961,-32.148494797803046,-0.0053931378624061475,0.9615699740719895,240.0,0.03392080602289781
30,15,20,1.5,0.0,16,1,2264,9.352135287864115,0.004130801805593691,1.022419343153494,150.0,0.024259422088409657
30,15,20,1.5,0.0,16,0,4976,-20.064697905417425,-0.004032294595140158,0.9759012805346423,270.0,0.03463576081638578
30,15,20,1.5,0.0,26,1,2263,7.138432653685431,0.003154411247762011,1.0170782232614712,150.0,0.02425681617891125
30,15,20,1.5,0.0,26,0,4329,17.26613421023588,0.003988480991045479,1.0223104916663548,270.0,0.03428943878503921
30,15,20,1.5,1.5,8,1,2744,1.5198742021098308,0.0005538900153461482,1.003620685631241,60.0,0.023573818292279475
30,15,20,1.5,1.5,8,0,7044,-60.040008310970315,-0.00852356733545859,0.9307690638376618,90.0,0.03283798862787246
30,15,20,1.5,1.5,16,1,2728,5.22279488806471,0.0019145142551556856,1.0122585303034528,60.0,0.023573818292279475
30,15,20,1.5,1.5,16,0,6671,-43.30827468605531,-0.006492021389005443,0.9514461674704984,90.0,0.03256706360191916
30,15,20,1.5,1.5,26,1,2728,5.329111778224412,0.001953486722223025,1.012508068883413,60.0,0.023573818292279475
30,15,20,1.5,1.5,26,0,6288,-20.10030992189776,-0.0031966141733297967,0.9771371990954336,90.0,0.03150827088645659
30,15,20,1.5,2.0,8,1,2616,-8.42224849694947,-0.0032195139514332835,0.9803749628566292,90.0,0.023693146788626405
30,15,20,1.5,2.0,8,0,6690,-56.7678793182003,-0.008485482708251167,0.9355218094440783,120.0,0.03311566320967614
30,15,20,1.5,2.0,16,1,2578,2.629604907351963,0.0010200174194538259,1.0060433663508785,90.0,0.023693146788626405
30,15,20,1.5,2.0,16,0,6202,-51.53327271643178,-0.00830913781303318,0.943438223006637,120.0,0.032793024971310744
30,15,20,1.5,2.0,26,1,2578,2.7780966727386147,0.0010776170181297962,1.0063846305977666,90.0,0.023693146788626405
30,15,20,1.5,2.0,26,0,5748,-32.32518281023606,-0.005623727002476698,0.9640189192117236,120.0,0.03153862707038392
30,15,20,1.5,3.0,8,1,2476,-0.616458907506809,-0.0002489737106247209,0.998529222787672,90.0,0.023976748185618575
30,15,20,1.5,3.0,8,0,6327,-56.95794754564413,-0.009002362501287203,0.935230467036944,150.0,0.03330879405600297
30,15,20,1.5,3.0,16,1,2417,5.179670936657215,0.0021430165232342634,1.011999981367374,90.0,0.02388001935019742
30,15,20,1.5,3.0,16,0,5685,-50.35667860287684,-0.008857815057674027,0.9447555847760712,150.0,0.03302682613539368
30,15,20,1.5,3.0,26,1,2416,5.237120687481481,0.002167682403758891,1.0121331119888024,90.0,0.02387924335760567
30,15,20,1.5,3.0,26,0,5165,-10.832846587068623,-0.0020973565512233537,0.9876614181819645,150.0,0.032006300501837906
30,15,20,2.5,0.0,8,1,2253,2.186810604322652,0.0009706216619274975,1.0051121749006342,240.0,0.014687066603786747
30,15,20,2.5,0.0,8,0,5578,-36.20422140936827,-0.006490538079843721,0.9590849044584026,240.0,0.020406008220861454
30,15,20,2.5,0.0,16,1,2127,8.85222695598178,0.004161836838731444,1.0197186710643398,240.0,0.01471473058584601
30,15,20,2.5,0.0,16,0,4394,-45.250160613284706,-0.010298170371707945,0.9494327002187505,480.0,0.020839510835259874
30,15,20,2.5,0.0,26,1,2126,3.9874978582574556,0.0018755869512029424,1.008844376671158,240.0,0.014709968591657763
30,15,20,2.5,0.0,26,0,3719,-11.525589679344623,-0.0030991098895790867,0.9863494313075211,630.0,0.020899254858711684
