time,side,reason,pts,usd,R,qty,path,action,orbBps,stopPts,tgtPts,trig,lock,regime,f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13
2023-10-10 10:15:00,1,stop,5.75,9.0,0.1,1,parent_no_condition,control,26.506857208712688,57.5,172.5,0.75,0.1,ct,9.37234149928523,100.34370266806425,121.42262955882055,-273.3443662169366,21.787839056954805,19.71081217178705,1.0,2.0,26.506857208712688,15.0,0.9510565162951535,0.30901699437494745,-1.0,-1.8369701987210297e-16
2023-10-11 10:15:00,-1,cond1530,-32.0,-133.0,-0.3987538940809969,2,parent_no_condition,control,36.70144021021214,80.25,241.0,1.25,0.0,base,-33.58353545646287,-42.952478415658746,-331.85545455893583,128.77907800413647,18.976418302618647,20.999999999999908,-1.0,2.0,36.70144021021214,15.0,0.5877852522924732,-0.8090169943749473,-1.0,-1.8369701987210297e-16
2023-10-12 10:15:00,1,stop,-62.75,-128.0,-1.0,1,parent_no_condition,control,28.64533230723188,62.75,188.5,0.75,0.1,ct,7.131446827932653,52.62025951681126,258.3911274983164,-100.67066713731032,27.339839266136146,32.07046951167358,1.0,2.0,28.64533230723188,8.0,-0.587785252292473,-0.8090169943749476,-1.0,-1.8369701987210297e-16
2023-10-13 10:16:00,1,stop,-80.25,-163.0,-1.0,1,intraday_reverse,h2cap,36.744468670693784,80.25,241.0,0.75,0.1,ct,-15.316566226255546,51.55153016903724,-260.7073614946254,202.9282248338149,19.81268935642655,28.72372350915309,-1.0,2.0,36.744468670693784,11.0,-0.9510565162951536,0.30901699437494723,-1.0,-1.8369701987210297e-16
2023-10-16 10:31:00,1,close1600,11.75,21.0,0.1175,1,prior_session_reverse,h5,52.54709443360711,100.0,125.0,1.25,0.0,hv,36.345207066319496,-119.88898108672652,0.5792400370707718,-162.25302354734404,35.771164998561474,45.49577436399499,1.0,3.0,52.54709443360711,13.0,0.0,1.0,-1.0,-1.8369701987210297e-16
2023-10-17 10:15:00,1,close1600,77.25,152.0,1.4784688995215312,1,parent_no_condition,control,24.168747060313326,52.25,156.5,0.75,0.1,ct,-95.78626347665487,93.06492868394133,70.653035917696,-56.662063467205485,32.301555484377516,32.30292319726491,1.0,2.0,24.168747060313326,5.0,0.9510565162951535,0.30901699437494745,-1.0,-1.8369701987210297e-16
2023-10-18 11:00:00,-1,close1600,75.5,297.0,0.8162162162162162,2,parent_no_condition,control,42.74306508209268,92.5,277.5,1.25,0.0,base,63.25110689437086,26.952632182589696,16.217690199061828,79.57559681697646,27.994991919610968,40.83635156779897,-1.0,5.0,42.74306508209268,13.0,0.5877852522924732,-0.8090169943749473,-1.0,-1.8369701987210297e-16
2023-10-20 10:15:00,-1,stop,9.25,16.0,0.09893048128342247,1,parent_no_condition,control,43.972851543829464,93.5,280.25,0.75,0.1,ct,23.89889156061198,77.39757914338897,236.90576733133906,-16.88965912261864,32.78813087656207,50.80688976667025,-1.0,2.0,43.972851543829464,3.0,-0.9510565162951536,0.30901699437494723,-1.0,-1.8369701987210297e-16
2023-10-23 10:16:00,-1,stop,-100.0,-202.5,-1.0,1,intraday_reverse,h2cap,69.06655504395145,100.0,125.0,1.25,0.0,hv,-38.94289366509152,-97.4389166911982,-258.0364900086885,-120.26961540155922,36.19769504970449,75.8438755321067,1.0,2.0,69.06655504395145,13.0,0.0,1.0,-1.0,-1.8369701987210297e-16
2023-10-24 12:30:00,-1,stop,-93.75,-380.0,-1.0,2,parent_no_condition,control,44.24387222369702,93.75,281.25,1.25,0.0,base,-45.39722572509453,-3.1164668170480248,349.06862534541784,135.51682252564757,42.28752740672692,44.20605917717757,-1.0,11.0,44.24387222369702,6.0,0.9510565162951535,0.30901699437494745,-1.0,-1.8369701987210297e-16
2023-10-25 10:15:00,-1,target,125.0,247.5,1.25,1,parent_no_condition,control,72.89679387726318,100.0,125.0,1.25,0.0,hv,67.63512321355081,-63.17969963749448,223.10390431832582,-84.5170665164141,18.73766596473758,10.871831531290566,-1.0,2.0,72.89679387726318,12.0,0.5877852522924732,-0.8090169943749473,-1.0,-1.8369701987210297e-16
2023-10-26 10:01:00,1,stop,-100.0,-202.5,-1.0,1,prior_session_reverse,h5,54.48275341649122,100.0,125.0,1.25,0.0,hv,33.53232185014154,199.24839731781051,321.90933566179194,153.24706091385588,47.86677559312502,63.36370768209476,-1.0,1.0,54.48275341649122,11.0,-0.587785252292473,-0.8090169943749476,-1.0,-1.8369701987210297e-16
2023-10-27 10:15:00,1,stop,-60.25,-123.0,-1.0,1,parent_no_condition,control,29.284798458375374,60.25,181.0,0.75,0.1,ct,67.86915316417064,-100.77777441515612,-408.1872030965927,-389.16393659375046,20.98562511158475,22.159151274150357,1.0,2.0,29.284798458375374,4.0,-0.9510565162951536,0.30901699437494723,-1.0,-1.8369701987210297e-16
2023-10-30 10:46:00,1,target,125.0,247.5,1.25,1,intraday_reverse,h2cap,62.132928184312576,100.0,125.0,1.25,0.0,hv,-68.59965242842713,24.93841428180432,249.71015785249296,362.8724216959511,43.35555149604375,58.22460215702541,-1.0,4.0,62.132928184312576,13.0,0.0,1.0,-1.0,-1.8369701987210297e-16
2023-10-31 13:01:00,1,close1600,59.25,116.0,0.5925,1,intraday_keep,control,61.71065567571655,100.0,125.0,1.25,0.0,hv,-6.185224855552729,55.9786401286444,-165.86306653809112,-326.03143561827807,31.725352594940137,28.261395236368614,1.0,13.0,61.71065567571655,13.0,0.9510565162951535,0.30901699437494745,-1.0,-1.8369701987210297e-16
2023-11-01 10:30:00,1,stop,-66.75,-136.0,-1.0,1,parent_no_condition,control,32.049362008027316,66.75,200.75,0.75,0.1,ct,16.219625747153632,53.14491046894298,-209.66888196200628,-126.48467503966532,37.485906924021876,50.01048123858265,1.0,3.0,32.049362008027316,14.0,0.5877852522924732,-0.8090169943749473,-0.8660254037844386,0.5000000000000001
2023-11-02 10:15:00,-1,stop,-61.0,-249.0,-1.0,2,parent_no_condition,control,28.543616842197714,61.0,182.75,1.25,0.0,base,-102.22347145583343,-170.7742770304832,-164.50385696885837,109.58944195710086,25.193253996211862,35.84648923873779,-1.0,2.0,28.543616842197714,7.0,-0.587785252292473,-0.8090169943749476,-0.8660254037844386,0.5000000000000001
2023-11-03 10:00:00,1,stop,-56.0,-229.0,-1.0,2,parent_no_condition,control,25.996470870155616,56.0,167.75,1.25,0.0,base,34.41537609006229,131.79279572116621,482.11556099052365,71.96991951119224,24.586642048136653,28.432168968317573,1.0,1.0,25.996470870155616,15.0,-0.9510565162951536,0.30901699437494723,-0.8660254037844386,0.5000000000000001
2024-03-11 10:16:00,-1,stop,-100.0,-202.5,-1.0,1,intraday_keep,control,46.4940939934657,100.0,300.0,0.75,0.1,ct,-1495.2165192421462,-132.61397198584658,-564.4989176499294,-35.47845227062085,21.451277320359008,40.40860376979594,-1.0,2.0,46.4940939934657,12.0,0.0,1.0,0.8660254037844386,0.5000000000000001
2024-03-12 10:31:00,-1,stop,-100.0,-202.5,-1.0,1,intraday_reverse,h2cap,66.73803755110218,100.0,125.0,1.25,0.0,hv,48.225453997436944,-5.899112622845815,2012.3101060539784,1481.2625264948886,45.36223129983252,40.42452003704567,1.0,3.0,66.73803755110218,6.0,0.9510565162951535,0.30901699437494745,0.8660254037844386,0.5000000000000001
2024-03-13 10:00:00,-1,close1600,12.75,23.0,0.15315315315315314,1,rc1_direct,direct,33.091985767958,83.25,249.25,0.75,0.1,ct,25.03284011202811,-100.13267579542796,-2118.7637040819386,-1581.1530347173375,17.91604730370322,14.329325275683757,-1.0,1.0,33.091985767958,15.0,0.5877852522924732,-0.8090169943749473,0.8660254037844386,0.5000000000000001
2024-03-14 10:00:00,-1,stop,-77.75,-158.0,-1.0,1,parent_no_condition,control,31.030937470791663,77.75,233.5,0.75,0.1,ct,-20.601822949182225,72.88232231835168,-1848.1589419648792,-1423.1515289822005,35.997792046363884,57.5865980280954,-1.0,1.0,31.030937470791663,13.0,-0.587785252292473,-0.8090169943749476,0.8660254037844386,0.5000000000000001
2024-03-15 11:45:00,-1,cond1530,-32.0,-66.5,-0.32,1,parent_no_condition,control,42.87353567960859,100.0,300.0,0.75,0.1,ct,58.76824760353338,49.996259631448495,-1637.7927494385624,-1423.7249316480338,22.713521623174415,25.115163753391954,-1.0,8.0,42.87353567960859,10.0,-0.9510565162951536,0.30901699437494723,0.8660254037844386,0.5000000000000001
2024-03-18 10:15:00,1,stop,-95.25,-386.0,-1.0,2,parent_no_condition,control,38.12047319380824,95.25,286.0,1.25,0.0,base,112.18313960849935,-99.9059855844564,1396.3723467193834,1436.1424847958303,13.705030666826268,7.115394217807047,1.0,2.0,38.12047319380824,3.0,0.0,1.0,0.8660254037844386,0.5000000000000001
2024-03-19 12:30:00,1,close1600,83.0,163.5,0.83,1,parent_no_condition,control,49.75501338586655,100.0,125.0,1.25,0.0,hv,-36.909634167775486,71.82054978125186,3.5164393539788286,1404.7220193863375,41.98214723801108,28.7349078718524,1.0,11.0,49.75501338586655,15.0,0.9510565162951535,0.30901699437494745,0.8660254037844386,0.5000000000000001
2024-03-20 10:45:00,-1,stop,-91.0,-184.5,-1.0,1,parent_no_condition,control,36.38978334948573,91.0,272.75,0.75,0.1,ct,-14.517239221576439,-48.79459738169167,97.77678637816977,-1486.5447645333795,9.19969275541721,0.8768853034024637,-1.0,4.0,36.38978334948573,6.0,0.5877852522924732,-0.8090169943749473,0.8660254037844386,0.5000000000000001
2024-03-21 10:00:00,-1,close1600,71.25,140.0,1.0594795539033457,1,rc1_direct,direct,26.379235247566058,67.25,201.5,0.75,0.1,ct,-106.96181351709689,-99.7671682147061,-74.04170308403124,-1741.6866768536709,11.884340063453847,12.891027844620373,-1.0,1.0,26.379235247566058,11.0,-0.587785252292473,-0.8090169943749476,0.8660254037844386,0.5000000000000001
2024-03-22 10:45:00,-1,stop,-38.5,-79.5,-1.0,1,parent_no_condition,control,15.204425353070242,38.5,115.25,0.75,0.1,ct,15.914530336302857,-7.160493827160774,-157.0077062840669,-1884.6401970558913,9.05795082102423,14.331957794855299,-1.0,4.0,15.204425353070242,10.0,-0.9510565162951536,0.30901699437494723,0.8660254037844386,0.5000000000000001
2024-03-25 10:15:00,1,close1600,-7.5,-35.0,-0.09090909090909091,2,parent_no_condition,control,32.76816523099074,82.5,247.5,1.25,0.0,base,-62.240408198479535,0.9860838910880076,273.36726683380164,2059.9601652843426,26.160134069470597,46.478103096883046,1.0,2.0,32.76816523099074,12.0,0.0,1.0,0.8660254037844386,0.5000000000000001
2024-03-26 10:46:00,1,cond1530,-18.0,-77.0,-0.32142857142857145,2,delay_weak,control,22.081182268440564,56.0,167.75,1.25,0.0,base,-29.327327624610877,25.057088193544132,-145.37876315062536,-1989.0215859357618,14.529019512633523,23.044314092768303,-1.0,4.0,22.081182268440564,13.0,0.9510565162951535,0.30901699437494745,0.8660254037844386,0.5000000000000001
2024-03-27 10:00:00,-1,close1600,-41.5,-85.5,-0.415,1,parent_no_condition,control,41.78359066915555,100.0,300.0,0.75,0.1,ct,-59.32950215348676,41.28502737914208,-82.8483824541637,-1845.9977651002757,21.065777031895607,17.211277720682318,-1.0,1.0,41.78359066915555,7.0,0.5877852522924732,-0.8090169943749473,0.8660254037844386,0.5000000000000001
2024-03-28 11:30:00,1,cond1530,-10.0,-45.0,-0.1532567049808429,2,parent_no_condition,control,25.89566154742066,65.25,196.0,1.25,0.0,base,0.37135147179068184,13.510665989067139,12.766010188018928,2147.7226591281596,4.313999872747054,3.5896864594553435,1.0,7.0,25.89566154742066,7.0,-0.587785252292473,-0.8090169943749476,0.8660254037844386,0.5000000000000001
2024-04-01 11:01:00,-1,close1600,-10.25,-23.0,-0.1025,1,intraday_keep,control,60.654350498143934,100.0,125.0,1.25,0.0,hv,-5.574481263548314,-3.0978934324665808,41.08169458906019,-2339.4986242739215,33.783158691752526,31.50248313690596,-1.0,5.0,60.654350498143934,8.0,0.0,1.0,1.0,6.123233995736766e-17
2024-04-02 10:15:00,-1,stop,-86.0,-174.5,-1.0,1,parent_no_condition,control,34.45877790377856,86.0,257.75,0.75,0.1,ct,104.15505604062125,38.86010362694314,48.31334656198783,-2309.064300740877,17.954480977195875,10.66138196595845,-1.0,2.0,34.45877790377856,4.0,0.9510565162951535,0.30901699437494745,1.0,6.123233995736766e-17
2024-04-03 10:15:00,1,stop,0.0,-5.0,0.0,2,parent_no_condition,control,24.43226311667972,61.0,182.75,1.25,0.0,base,-50.174111656120516,-70.51679266327882,-85.50710290550879,2086.9853817490603,30.706408668883522,49.6147340725428,1.0,2.0,24.43226311667972,14.0,0.5877852522924732,-0.8090169943749473,1.0,6.123233995736766e-17
2024-04-04 10:00:00,-1,stop,-50.25,-103.0,-1.0,1,rc1_direct,direct,19.884767156787067,50.25,151.0,0.75,0.1,ct,-85.7395660680682,-20.10439299717781,40.214976355082975,-2051.031748415584,11.264532809563965,13.713523263571004,-1.0,1.0,19.884767156787067,10.0,-0.587785252292473,-0.8090169943749476,1.0,6.123233995736766e-17
2024-04-05 10:00:00,1,close1600,97.25,384.0,0.974937343358396,2,parent_no_condition,control,40.204425007404424,99.75,299.0,1.25,0.0,base,35.28876071943632,-157.35876304060926,-213.40331245512823,1696.081187034928,20.490391207770298,20.897589223893842,1.0,1.0,40.204425007404424,12.0,-0.9510565162951536,0.30901699437494723,1.0,6.123233995736766e-17
2024-04-09 10:30:00,-1,stop,7.75,13.0,0.09967845659163987,1,parent_no_condition,control,31.020113242100148,77.75,233.5,0.75,0.1,ct,-47.28073247610931,8.623167576889967,98.7058022168552,-1536.3414669340991,34.28448623183256,27.942020307860638,-1.0,3.0,31.020113242100148,4.0,0.9510565162951535,0.30901699437494745,1.0,6.123233995736766e-17
2024-04-10 10:45:00,1,stop,-88.5,-359.0,-1.0,2,parent_no_condition,control,35.64568441603426,88.5,265.25,1.25,0.0,base,-107.16870025201497,14.9936277082241,4.118770359831103,66.30999924647662,20.968811353994088,21.901393381751344,1.0,4.0,35.64568441603426,12.0,0.5877852522924732,-0.8090169943749473,1.0,6.123233995736766e-17
2024-04-11 10:15:00,-1,stop,-64.0,-261.0,-1.0,2,parent_no_condition,control,25.699367544832857,64.0,192.25,1.25,0.0,base,-25.24523040982718,81.59553529162645,77.76379248034092,133.2193223783673,17.305246284549103,18.302849477866978,-1.0,2.0,25.699367544832857,5.0,-0.587785252292473,-0.8090169943749476,1.0,6.123233995736766e-17
2024-04-12 10:00:00,1,stop,-57.5,-235.0,-1.0,2,rc1_direct,direct,23.0025877911265,57.5,172.5,1.25,0.0,base,-101.29905512005988,162.72747866797442,213.62980951658227,82.532151329755,8.58648515188909,9.4976255936019,1.0,1.0,23.0025877911265,11.0,-0.9510565162951536,0.30901699437494723,1.0,6.123233995736766e-17
2024-04-15 10:15:00,-1,target,300.0,1195.0,3.0,2,parent_no_condition,control,42.381622128457565,100.0,300.0,1.25,0.0,base,-84.18800729881104,159.13312693498494,65.3848077211583,42.603846876762,25.97411757930046,39.116687703862894,-1.0,2.0,42.381622128457565,6.0,0.0,1.0,1.0,6.123233995736766e-17
2024-04-16 10:00:00,1,stop,-66.0,-134.5,-1.0,1,parent_no_condition,control,26.97537059173224,66.0,197.75,0.75,0.1,ct,-2.80974214230012,-173.19494471567108,-206.2590683944565,-85.97330902276545,22.48424421272377,30.574780283745273,1.0,1.0,26.97537059173224,3.0,0.9510565162951535,0.30901699437494745,1.0,6.123233995736766e-17
2024-04-17 10:00:00,-1,target,178.0,707.0,2.991596638655462,2,rc1_direct,direct,24.197040319910343,59.5,178.0,1.25,0.0,base,-38.575516043326544,2.043318348998735,232.80185642637895,171.49170160946082,19.15918418286866,24.96465463438291,-1.0,1.0,24.197040319910343,10.0,0.5877852522924732,-0.8090169943749473,1.0,6.123233995736766e-17
2024-04-18 10:46:00,-1,target,125.0,247.5,1.25,1,intraday_reverse,h2cap,65.64253947291759,100.0,125.0,1.25,0.0,hv,-2.5810781163293495,-118.09266320635614,-267.775279769904,-302.6093486014647,38.44226405426588,30.122428927874534,1.0,4.0,65.64253947291759,10.0,-0.587785252292473,-0.8090169943749476,1.0,6.123233995736766e-17
2024-04-19 10:16:00,1,stop,-87.25,-177.0,-1.0,1,intraday_reverse,h2cap,36.40182922453666,87.25,261.5,0.75,0.1,ct,24.04439765534616,71.48848312794387,471.8207824051712,463.79038954922345,21.499987613319284,30.89960886571097,-1.0,2.0,36.40182922453666,5.0,-0.9510565162951536,0.30901699437494723,1.0,6.123233995736766e-17
2024-04-22 10:31:00,1,target,163.25,324.0,3.0092165898617513,1,delay_weak,control,22.919465739350354,54.25,163.25,0.75,0.1,ct,-54.01398008896496,172.90053990763,494.43151072799395,681.2405931555188,47.19282104513112,55.82914175861764,-1.0,3.0,22.919465739350354,14.0,0.0,1.0,1.0,6.123233995736766e-17
2024-04-23 10:00:00,1,cond1530,125.0,247.5,1.5625,1,rc1_direct,direct,33.43870007053476,80.0,240.0,0.75,0.1,ct,52.8175953541532,37.8508124076804,-279.44162760699334,-619.4461219911996,15.886316327577976,22.322302721753395,1.0,1.0,33.43870007053476,13.0,0.9510565162951535,0.30901699437494745,1.0,6.123233995736766e-17
2024-04-24 10:45:00,-1,close1600,34.75,134.0,0.37669376693766937,2,parent_no_condition,control,37.92968222640806,92.25,276.5,1.25,0.0,base,-69.34183580890263,-134.9061436809551,144.84978540772576,452.6555462060089,18.386971888803004,16.336926599603842,-1.0,4.0,37.92968222640806,7.0,0.5877852522924732,-0.8090169943749473,1.0,6.123233995736766e-17
2024-04-25 10:15:00,1,cond1530,184.25,366.0,2.267692307692308,1,parent_no_condition,control,34.14851979300743,81.25,243.75,0.75,0.1,ct,-165.48127686489167,-1.8068013163841101,-2.0648624930630355,-384.2764407263521,30.647313614691196,21.3770491803289,1.0,2.0,34.14851979300743,9.0,-0.587785252292473,-0.8090169943749476,1.0,6.123233995736766e-17
2024-04-26 10:00:00,1,close1600,50.75,99.0,0.5075,1,parent_no_condition,control,49.9729527832874,100.0,125.0,1.25,0.0,hv,63.60745115856492,50.88394546284736,12.217153403257797,-464.3131235610132,32.94094683923498,39.27325169647666,1.0,1.0,49.9729527832874,9.0,-0.9510565162951536,0.30901699437494723,1.0,6.123233995736766e-17
2024-04-29 15:16:00,-1,cond1530,-10.0,-22.5,-0.1,1,intraday_keep,control,59.86992015216406,100.0,125.0,1.25,0.0,hv,-33.26126725428313,-37.237252661179724,-348.5755136623592,316.6305357695887,26.862038435198077,27.20132813996523,-1.0,22.0,59.86992015216406,11.0,0.0,1.0,1.0,6.123233995736766e-17
2024-04-30 11:15:00,-1,cond1530,76.75,302.0,1.189922480620155,2,parent_no_condition,control,26.351472356537982,64.5,193.0,1.25,0.0,base,32.91614039116597,-21.99235382117193,-298.24861058191266,292.7735463496195,39.97370017998936,46.79947830089737,-1.0,6.0,26.351472356537982,13.0,0.9510565162951535,0.30901699437494745,1.0,6.123233995736766e-17
2024-05-01 10:15:00,-1,stop,-61.25,-250.0,-1.0,2,parent_no_condition,control,25.538457529284535,61.25,183.75,1.25,0.0,base,41.627762215997734,165.03838991913878,5.443658138268859,375.5569700827499,16.32705376278132,22.803382718945553,-1.0,2.0,25.538457529284535,14.0,0.5877852522924732,-0.8090169943749473,0.8660254037844387,-0.4999999999999998
2024-05-02 10:45:00,-1,stop,-100.0,-405.0,-1.0,2,parent_no_condition,control,44.92806315898821,100.0,300.0,1.25,0.0,base,-67.24817842312714,23.83898912264759,114.75261710833684,456.2391735104621,16.71561502117114,-13.326365299191067,-1.0,4.0,44.92806315898821,15.0,-0.587785252292473,-0.8090169943749476,0.8660254037844387,-0.4999999999999998
2024-05-03 10:00:00,1,stop,-69.75,-142.0,-1.0,1,parent_no_condition,control,28.38468245432039,69.75,209.0,0.75,0.1,ct,162.07057119205226,69.15773433531669,35.95768157331092,-221.34527332979158,24.03066994093761,25.436554873008443,1.0,1.0,28.38468245432039,15.0,-0.9510565162951536,0.30901699437494723,0.8660254037844387,-0.4999999999999998
2024-05-06 10:45:00,1,close1600,91.5,180.5,1.2448979591836735,1,parent_no_condition,control,29.722944215725335,73.5,220.25,0.75,0.1,ct,38.09765699409384,126.54158254137738,73.68649976333242,-155.39830974646173,7.067365569717321,5.306916681409035,1.0,4.0,29.722944215725335,7.0,0.0,1.0,0.8660254037844387,-0.4999999999999998
2024-05-07 10:00:00,-1,stop,-48.25,-198.0,-1.0,2,rc1_direct,direct,19.33653097611813,48.25,144.25,1.25,0.0,base,-7.165304839722442,-81.61610016982124,-149.14328727625215,49.782358533047024,10.763601556887936,11.051250172675608,-1.0,1.0,19.33653097611813,6.0,0.9510565162951535,0.30901699437494745,0.8660254037844387,-0.4999999999999998
2024-05-08 10:00:00,1,stop,6.0,9.5,0.1,1,rc1_direct,direct,24.247016480394013,60.0,180.0,0.75,0.1,ct,-56.16142325861939,6.160190085866546,321.61012553169496,-70.11502857000251,17.2363184240254,20.567304295160405,1.0,1.0,24.247016480394013,14.0,0.5877852522924732,-0.8090169943749473,0.8660254037844387,-0.4999999999999998
2024-05-09 11:01:00,-1,cond1530,-1.75,-6.0,-0.0175,1,intraday_reverse,h2cap,41.043460744321905,100.0,300.0,1.25,0.0,base,-4.524886877828038,-3.643719609494056,388.8642239690787,-7.410291513332279,22.599333136179567,28.971997934170712,1.0,5.0,41.043460744321905,11.0,-0.587785252292473,-0.8090169943749476,0.8660254037844387,-0.4999999999999998
2024-05-10 10:30:00,-1,cond1530,-28.75,-120.0,-0.30997304582210244,2,parent_no_condition,control,37.14705606453832,92.75,278.5,1.25,0.0,base,-33.03895581824756,-19.887972811378773,-296.3317466887427,142.1654221000357,31.302831730237735,50.18413332501082,-1.0,3.0,37.14705606453832,10.0,-0.9510565162951536,0.30901699437494723,0.8660254037844387,-0.4999999999999998
2024-05-14 10:30:00,1,stop,-65.5,-267.0,-1.0,2,parent_no_condition,control,26.26904505766681,65.5,197.0,1.25,0.0,base,-5.505367733540378,19.93405463686093,46.7630421118792,207.2823407706359,30.262828071971892,31.631326265253445,1.0,3.0,26.26904505766681,6.0,0.9510565162951535,0.30901699437494745,0.8660254037844387,-0.4999999999999998
2024-05-15 10:45:00,1,cond1530,131.25,520.0,2.599009900990099,2,parent_no_condition,control,20.044047412833137,50.5,152.0,1.25,0.0,base,41.37879616283202,71.96405551870511,111.06643883807443,279.48089106887284,27.474645728069458,29.33204618869034,1.0,4.0,20.044047412833137,15.0,0.5877852522924732,-0.8090169943749473,0.8660254037844387,-0.4999999999999998
2024-05-16 10:00:00,1,stop,-35.0,-145.0,-1.0,2,rc1_direct,direct,13.739128301377592,35.0,105.0,1.25,0.0,base,-5.885310020966594,135.20398652930865,251.256913021618,525.5075044846236,9.041182869555797,9.934018494444086,1.0,1.0,13.739128301377592,13.0,-0.587785252292473,-0.8090169943749476,0.8660254037844387,-0.4999999999999998
2024-05-17 10:45:00,1,stop,-35.5,-147.0,-1.0,2,parent_no_condition,control,14.006978915810686,35.5,107.0,1.25,0.0,base,0.6140469377480251,-18.387535702465428,229.1370928231351,583.0441507128836,10.554610969890632,17.094017094017033,1.0,4.0,14.006978915810686,12.0,-0.9510565162951536,0.30901699437494723,0.8660254037844387,-0.4999999999999998
2024-05-20 10:00:00,1,close1600,0.75,-2.0,0.0079155672823219,2,parent_no_condition,control,37.19274557338816,94.75,284.0,1.25,0.0,base,8.983288621988716,-14.622577751564059,178.87115765212735,758.0491421309055,23.87831672992169,20.833843966763244,1.0,1.0,37.19274557338816,11.0,0.0,1.0,0.8660254037844387,-0.4999999999999998
2024-05-21 10:30:00,1,close1600,76.0,299.0,1.6888888888888889,2,parent_no_condition,control,17.65593006289925,45.0,135.0,1.25,0.0,base,-32.04030719561657,46.81107247730188,231.47568879657632,743.7821077111062,12.443093542899852,12.991788209339994,1.0,3.0,17.65593006289925,15.0,0.9510565162951535,0.30901699437494745,0.8660254037844387,-0.4999999999999998
2024-05-22 11:15:00,1,stop,-46.75,-192.0,-1.0,2,parent_no_condition,control,18.291567587342236,46.75,140.75,1.25,0.0,base,-2.0731960145858874,29.599911934146128,189.24896863661277,627.964849521736,7.672235488342949,11.096072478082863,1.0,6.0,18.291567587342236,10.0,0.5877852522924732,-0.8090169943749473,0.8660254037844387,-0.4999999999999998
2024-05-23 10:00:00,-1,cond1530,192.5,382.5,2.162921348314607,1,parent_no_condition,control,34.51888546391565,89.0,267.25,0.75,0.1,ct,-100.53750305399456,19.629119371867844,-36.905798256476885,-566.534574227775,35.347782219996574,37.83285638065625,-1.0,1.0,34.51888546391565,13.0,-0.587785252292473,-0.8090169943749476,0.8660254037844387,-0.4999999999999998
2024-05-24 10:15:00,1,cond1530,74.25,292.0,1.3438914027149322,2,parent_no_condition,control,21.63933223710351,55.25,166.0,1.25,0.0,base,33.478036936207545,-78.8378713774729,14.614317118399889,585.577984033232,12.850091229683613,10.75111176269461,1.0,2.0,21.63933223710351,14.0,-0.9510565162951536,0.30901699437494723,0.8660254037844387,-0.4999999999999998
2024-05-28 10:00:00,-1,stop,-60.0,-122.5,-1.0,1,rc1_direct,direct,23.293903548680618,60.0,180.0,0.75,0.1,ct,-24.314335732347203,-86.32528938591344,-122.32039575693409,-522.8415356471228,13.489087210354356,16.87999417093744,-1.0,1.0,23.293903548680618,15.0,0.9510565162951535,0.30901699437494745,0.8660254037844387,-0.4999999999999998
2024-05-29 10:00:00,1,close1600,-37.0,-153.0,-0.49333333333333335,2,rc1_direct,direct,29.29472938993726,75.0,225.0,1.25,0.0,base,-75.8145515417652,-1.2128856976523217,81.44597172626389,517.5999285541133,12.893181793600661,20.74840725462046,1.0,1.0,29.29472938993726,9.0,0.5877852522924732,-0.8090169943749473,0.8660254037844387,-0.4999999999999998
2024-05-31 10:00:00,-1,target,198.75,395.0,3.0,1,parent_no_condition,control,26.11351990540008,66.25,198.75,0.75,0.1,ct,0.3695218387411714,59.87144168962399,82.33569508917627,-601.185657204042,20.96484209963223,40.84494912835357,-1.0,1.0,26.11351990540008,11.0,-0.9510565162951536,0.30901699437494723,0.8660254037844387,-0.4999999999999998
2024-06-03 10:00:00,-1,target,192.25,382.0,3.00390625,1,rc1_direct,direct,25.10055527325934,64.0,192.25,0.75,0.1,ct,-69.21397110532635,0.49347989686254756,60.45667476025751,-483.8834850993368,14.687848372317847,24.843960347570302,-1.0,1.0,25.10055527325934,8.0,0.0,1.0,0.49999999999999994,-0.8660254037844387
2024-06-04 12:15:00,-1,stop,-86.5,-175.5,-1.0,1,parent_no_condition,control,34.09671403689092,86.5,259.75,0.75,0.1,ct,-3.1984647369265318,-29.73546540321781,117.55981326590171,-323.06813130992487,17.12194391426225,8.626001232285851,-1.0,10.0,34.09671403689092,10.0,0.9510565162951535,0.30901699437494745,0.49999999999999994,-0.8660254037844387
2024-06-05 10:30:00,1,target,150.0,595.0,3.0,2,parent_no_condition,control,19.48605529168189,50.0,150.0,1.25,0.0,base,66.77939518698217,23.458321563232243,-100.19651131759622,259.20804525455753,22.462631868893634,22.397507060083477,1.0,3.0,19.48605529168189,8.0,0.5877852522924732,-0.8090169943749473,0.49999999999999994,-0.8660254037844387
2024-06-06 10:00:00,-1,stop,-37.75,-78.0,-1.0,1,parent_no_condition,control,14.547203270115114,37.75,113.5,0.75,0.1,ct,-16.01232828884802,-173.05996472663176,-135.07577421480343,-435.84782390190037,21.760562418816633,31.613996706374436,-1.0,1.0,14.547203270115114,14.0,-0.587785252292473,-0.8090169943749476,0.49999999999999994,-0.8660254037844387
2024-06-07 10:45:00,1,stop,-66.5,-271.0,-1.0,2,parent_no_condition,control,25.708647399262535,66.5,199.75,1.25,0.0,base,-5.903401081888138,-17.318724668358154,223.8070603305986,432.75515334338934,25.340266526954203,22.90812635640238,1.0,4.0,25.708647399262535,11.0,-0.9510565162951536,0.30901699437494723,0.49999999999999994,-0.8660254037844387
