date,As published,Optuna totR,Optuna PF,Optuna retDD,Sweep top row,Sweep nbhd
2014-07,-0.9503764306103977,2.0050877915586236,0.43797915694437506,0.2252691926487067,-0.6636010817050695,-0.9523904413360643
2014-08,0.0,0.0,0.0,0.0,0.0,0.0
2014-09,-0.4934906476887697,-0.8309881222343012,0.0,0.0,0.0,0.0
2014-10,2.7417594852320053,4.631791919062266,0.0,-0.5980857963228391,0.0,-0.9601887387696008
2014-11,-1.8402995835619627,-1.9176193092735607,-0.9865340216037396,-1.8234212207189076,-1.4711609091897528,-1.4711609091897528
2014-12,4.585949686502274,4.9287882455686445,-0.33722207450510294,1.8436984658704851,0.0,0.0
2015-01,-2.4560657062711817,9.319657089346528,1.125587419877049,2.0174434674871136,0.0,0.0
2015-02,-2.001595878357652,-3.9920610017108515,-0.34047867880410915,-0.4585590190521818,0.0,0.0
2015-03,0.0,-1.10558263955237,0.0,0.0,0.0,-1.1131191295728784
2015-04,-0.515405656151299,-1.2672854304155852,0.0,0.0,0.0,0.0
