etf,cfrm,cost,entry,stop_k,tp_r,sig,fill,n,R,usd,net,pf,win,avg_w,avg_l,dd,retdd,sharpe,sortino,p90,p10
15,True,gross,close,1.5,1.5,1222,0.5433715220949263,399,0.021766553432165863,3.987061035147292,1590.8373530237695,1.0747877386203004,0.44611528822055135,128.43934411794564,-96.68802681804797,1626.768694536655,0.9779124459220556,0.6270959116609003,1.3662317210539427,175.98186664940366,-138.83035213615148
15,True,net,close,1.5,2.0,1222,0.5130932896890343,374,0.0029641380797326413,2.8282072154015507,1057.74949856018,1.049299621107606,0.4144385026737968,145.2469643625362,-97.97045651887181,2017.2890033767767,0.5243420733417938,0.3795079637205776,0.8958207429132657,202.80118673159564,-142.11892468662074
15,True,gross,close,1.5,2.0,1222,0.5130932896890343,374,0.05238062554839265,7.502431814332597,2805.9094985603915,1.1376662560900448,0.42245989304812837,146.7587308619817,-94.7998603610824,1385.0507373290711,2.025853221789767,1.0064254904647771,2.45434363325166,207.12118673159563,-137.0789246866196
15,True,net,edge,1.0,1.5,1222,0.40425531914893614,296,-0.024757797279478803,-2.0498481024210884,-606.7550383166422,0.9518228794046104,0.43243243243243246,93.65235907862012,-74.96581547845247,1757.7452963046494,-0.3451893966618702,-0.41182654796749074,-0.8221556737097491,120.70407460723044,-101.3239883024583
15,True,gross,edge,1.0,1.5,1222,0.40425531914893614,296,0.048348285059489356,2.6423140597416688,782.1249616835339,1.066488357993848,0.4391891891891892,96.50355355433362,-70.86347590590263,1037.2750450963867,0.7540188741462073,0.5318769408495636,1.0966363715312162,125.02407460723043,-96.28398830245715
15,True,net,edge,1.0,2.0,1222,0.39198036006546644,286,-0.0006265096733581781,0.8191877253333393,234.28768944533505,1.0182498004456617,0.3986013986013986,114.6676287530837,-74.6384999325942,1203.8327404824831,0.1946181405162939,0.14225284687435513,0.31562609085606674,153.59878793092474,-102.4415630815277
15,True,gross,edge,1.0,2.0,1222,0.39198036006546644,286,0.07292776995332653,5.536949963096214,1583.5676894455173,1.1321178695464842,0.40559440559440557,116.97922136078913,-70.50601169650601,1076.5297108848463,1.470993018988686,0.9637690921908287,2.2474436420408255,157.91878793092474,-97.40156308152655
15,True,net,edge,1.5,1.5,1222,0.37152209492635024,274,-0.03287557948122126,-1.5236554214461442,-417.4815854762435,0.971987035615651,0.43795620437956206,120.71395560629811,-96.77374193657151,2292.0635696969775,-0.1821422368016768,-0.21756062737878068,-0.424707016736442,169.74723594754084,-141.0899173871515
15,True,gross,edge,1.5,1.5,1222,0.37152209492635024,274,0.015670568301938595,3.116928520160207,854.0384145238968,1.0603452553620658,0.4416058394160584,124.02127828723778,-92.50023698190768,1763.9341173714274,0.48416684393891335,0.4455151179151903,0.892785995633032,174.06723594754084,-136.04991738715034
15,True,net,edge,1.5,2.0,1222,0.3617021276595745,267,0.018916562825117205,3.9498131469464717,1054.600110234708,1.0703090847766366,0.4232209737827715,142.07155565995944,-97.39925765805651,1872.8546022418907,0.5630976953428763,0.501626903285246,1.0886000534100784,212.23772650516887,-141.90831665484177
15,True,gross,edge,1.5,2.0,1222,0.3617021276595745,267,0.06770509461688233,8.601498540205428,2296.600110234849,1.1611858947768101,0.42696629213483145,145.12934903136326,-93.12513515908864,1455.2546022418392,1.5781431693786818,1.0936554907789438,2.4422661381135295,216.55772650516886,-136.8683166548406
15,False,net,close,1.0,1.5,1102,0.6424682395644283,420,-0.015426325292817445,0.03757538399921646,15.781661279670914,1.0009516456614802,0.4380952380952381,90.21374686571693,-70.26927017801798,1845.0146736883491,0.00855367792177065,0.008592506538525535,0.018823631666719565,117.47179033360015,-95.12104558570674
15,False,gross,close,1.0,1.5,1102,0.6424682395644283,420,0.06354474533304585,4.734718241142677,1988.5816612799244,1.1290773185837986,0.44047619047619047,94.02545634211846,-65.55799047664676,1560.614673688302,1.274229760111239,1.0778803174103673,2.4889696631553275,121.79179033360015,-90.08104558570558
15,False,net,close,1.0,2.0,1102,0.6052631578947368,394,0.04949725309116577,4.6372709869035615,1827.0847688400033,1.1111814705624867,0.4137055837563452,112.02724853201532,-71.14007247566447,1598.4072874522944,1.1430658400914817,0.8959630312558049,2.2468586101744434,146.71029314690065,-95.86219449598458
15,False,gross,close,1.0,2.0,1102,0.6052631578947368,394,0.12862958762455215,9.355646621421966,3686.1247688402545,1.2412546881321531,0.41624365482233505,115.64086287023471,-66.43033366034017,1360.0872874522538,2.710211912755384,1.803988850567935,4.768758521520481,151.03029314690065,-90.82219449598342
15,False,net,close,1.5,1.5,1102,0.5653357531760436,365,0.01851618636988383,4.173936763049113,1523.4869185129262,1.0816839447127946,0.46301369863013697,119.37563802129246,-95.15814238308927,1645.8916540219566,0.9256301377980026,0.6198703866694277,1.4019704677535825,168.27774321760933,-134.31512769271387
15,False,gross,close,1.5,1.5,1102,0.5653357531760436,365,0.07107546681928613,8.823361420583886,3220.5269185131183,1.1820737438249473,0.4684931506849315,122.27229722572177,-91.17544282002734,1344.9451789387676,2.394541405066252,1.3071993180113772,3.0306044952092375,172.59774321760932,-129.27512769271272
15,False,net,close,1.5,2.0,1102,0.5362976406533575,348,0.0644092992079927,7.302632861476012,2541.316235793652,1.1397371126200642,0.4425287356321839,134.59561623975821,-93.74437456252117,2038.7653255568712,1.2464976738308582,0.9537620814580632,2.3909817828254263,189.73478312356863,-134.0430045029355
15,False,gross,close,1.5,2.0,1102,0.5362976406533575,348,0.11732957660131653,11.96194320630414,4162.7562357938405,1.2415117301141991,0.4511494252873563,136.29939427339337,-90.2421396080048,1556.8912034799869,2.6737618058918855,1.5615132401216665,4.041482458549628,194.05478312356863,-129.00300450293435
15,False,net,edge,1.0,1.5,1102,0.4673321234119782,294,-0.02286990350528989,1.4323242715024271,421.1033358217136,1.0356192902451569,0.4387755102040816,94.91040822947667,-71.65054136836832,2063.5084509446688,0.2040715343951868,0.2657182267728876,0.720013040836114,122.46283948457466,-98.24930894887358
15,False,gross,edge,1.0,1.5,1102,0.4673321234119782,294,0.053585165345065675,6.127018149054047,1801.34333582189,1.1637305120772248,0.4421768707482993,98.486328166173,-67.08463003524756,1572.5930433698013,1.1454605776214775,1.1289446013366164,3.2266635146485645,126.78283948457465,-93.20930894887242
