signal_time,entry_time,block,gate_single_print,entry,stop,target,atr,single_print_dist_atr,exit_reason,R,pct_of_price
2023-01-12 07:30:00,2023-01-12 07:45:00,research,False,14138.75,14103.64,14164.06,11.01,,target,0.6934,0.1722
2023-01-12 08:30:00,2023-01-12 08:45:00,research,True,14089.25,13992.25,14159.19,30.41,0.732,target,0.711,0.4895
2023-01-12 09:00:00,2023-01-12 09:15:00,research,False,14157.25,14025.15,14252.49,41.41,,stop,-1.0073,-0.9399
2023-01-13 10:00:00,2023-01-13 10:15:00,research,True,14163.0,14065.36,14233.4,30.61,2.173,hold cap,0.4791,0.3303
2023-01-16 08:30:00,2023-01-16 08:45:00,research,True,14247.25,14203.57,14278.74,13.69,0.274,stop,-0.2569,-0.0788
2023-01-17 07:15:00,2023-01-17 07:30:00,research,True,14242.25,14194.74,14276.51,14.89,1.712,stop,-0.7729,-0.2578
2023-01-17 09:15:00,2023-01-17 09:30:00,research,True,14257.5,14194.66,14302.81,19.7,0.419,target,0.7056,0.311
2023-01-18 07:00:00,2023-01-18 07:15:00,research,True,14304.75,14261.56,14335.89,13.54,1.274,target,0.6985,0.2109
2023-01-18 09:30:00,2023-01-18 09:45:00,research,False,14353.0,14279.89,14405.71,22.92,,target,0.7077,0.3605
2023-01-19 09:00:00,2023-01-19 09:15:00,research,False,14034.75,13972.26,14079.81,19.59,4.824,target,0.7055,0.3141
2023-01-20 07:00:00,2023-01-20 07:15:00,research,True,14072.75,14020.59,14110.36,16.35,1.865,stop,-0.3157,-0.117
2023-01-20 09:45:00,2023-01-20 10:00:00,research,False,14112.25,14038.82,14165.19,23.02,,target,0.7078,0.3683
2023-01-23 07:30:00,2023-01-23 07:45:00,research,False,14355.25,14307.38,14389.77,15.01,,target,0.7007,0.2337
2023-01-23 09:45:00,2023-01-23 10:00:00,research,False,14454.25,14366.74,14517.34,27.43,,target,0.7099,0.4298
2023-01-23 10:45:00,2023-01-23 11:00:00,research,False,14533.0,14438.35,14601.25,29.67,,target,0.7108,0.4629
2023-01-24 09:30:00,2023-01-24 09:45:00,research,False,14550.0,14489.29,14593.77,19.03,4.007,target,0.705,0.2942
2023-01-26 07:00:00,2023-01-26 07:15:00,research,False,14612.0,14564.27,14646.41,14.96,,target,0.7007,0.2289
2023-01-26 08:30:00,2023-01-26 08:45:00,research,False,14642.5,14574.02,14691.87,21.47,,target,0.7068,0.3306
2023-01-27 07:00:00,2023-01-27 07:15:00,research,True,14718.5,14678.58,14747.29,12.52,2.137,stop,-0.7194,-0.1951
2023-01-27 08:30:00,2023-01-27 08:45:00,research,True,14720.5,14665.93,14759.84,17.11,1.564,target,0.7032,0.2607
2023-01-27 10:00:00,2023-01-27 10:15:00,research,False,14828.5,14737.01,14894.46,28.68,,target,0.7104,0.4383
2023-01-30 07:45:00,2023-01-30 08:00:00,research,False,14743.0,14685.06,14784.78,18.16,12.002,target,0.7043,0.2768
2023-01-30 10:00:00,2023-01-30 10:15:00,research,False,14755.75,14676.2,14813.11,24.94,8.281,stop,-0.5307,-0.2861
2023-01-31 07:30:00,2023-01-31 07:45:00,research,True,14575.25,14516.63,14617.52,18.38,2.245,target,0.7045,0.2833
2023-01-31 08:45:00,2023-01-31 09:00:00,research,False,14655.0,14582.57,14707.22,22.7,5.913,target,0.7076,0.3497
2023-01-31 10:30:00,2023-01-31 10:45:00,research,True,14713.0,14613.79,14784.53,31.1,2.46,hold cap,0.4615,0.3112
2023-02-01 07:00:00,2023-02-01 07:15:00,research,True,14802.75,14761.19,14832.71,13.03,0.115,stop,-0.5467,-0.1535
2023-02-02 07:45:00,2023-02-02 08:00:00,research,False,15266.25,15203.68,15311.36,19.62,,target,0.7055,0.2892
2023-02-02 09:00:00,2023-02-02 09:15:00,research,False,15308.0,15232.36,15362.53,23.71,,target,0.7082,0.3499
2023-02-02 09:45:00,2023-02-02 10:00:00,research,False,15338.0,15240.72,15408.14,30.5,,target,0.711,0.451
2023-02-02 10:45:00,2023-02-02 11:00:00,research,False,15459.5,15338.23,15546.94,38.02,,target,0.713,0.5593
2023-02-03 07:00:00,2023-02-03 07:15:00,research,False,15368.5,15297.08,15419.99,22.39,9.648,stop,-1.0136,-0.471
2023-02-03 10:15:00,2023-02-03 10:30:00,research,True,15458.5,15287.66,15581.67,53.55,2.353,stop,-0.4666,-0.5157
2023-02-06 07:30:00,2023-02-06 07:45:00,research,True,15188.25,15116.32,15240.11,22.55,1.142,target,0.7075,0.3351
2023-02-08 07:00:00,2023-02-08 07:15:00,research,True,15418.0,15351.68,15465.81,20.79,0.914,stop,-0.5801,-0.2495
2023-02-09 08:45:00,2023-02-09 09:00:00,research,True,15369.25,15307.68,15413.64,19.3,1.179,stop,-0.8887,-0.356
2023-02-10 08:15:00,2023-02-10 08:30:00,research,True,14987.5,14913.07,15041.16,23.33,1.436,target,0.708,0.3516
2023-02-10 10:00:00,2023-02-10 10:15:00,research,True,15040.25,14927.5,15121.54,35.35,0.042,stop,-0.9022,-0.6763
2023-02-13 07:00:00,2023-02-13 07:15:00,research,True,15063.0,15011.11,15100.41,16.27,0.184,stop,-0.4427,-0.1525
2023-02-13 09:45:00,2023-02-13 10:00:00,research,False,15116.0,15040.21,15170.64,23.76,,target,0.7082,0.3551
2023-02-14 07:15:00,2023-02-14 07:30:00,research,False,15247.75,15197.57,15283.93,15.73,,stop,-0.4478,-0.1474
2023-02-15 07:00:00,2023-02-15 07:15:00,research,True,15274.5,15217.32,15315.73,17.92,2.776,stop,-1.017,-0.3807
2023-02-15 09:45:00,2023-02-15 10:00:00,research,False,15215.25,15113.88,15288.34,31.78,3.43,stop,-0.2661,-0.1773
2023-02-17 07:30:00,2023-02-17 07:45:00,research,False,15048.25,14983.82,15094.7,20.2,4.134,stop,-0.5273,-0.2257
2023-02-20 07:00:00,2023-02-20 07:15:00,research,True,15060.75,15020.91,15089.48,12.49,0.42,stop,-0.4259,-0.1127
2023-02-21 09:30:00,2023-02-21 09:45:00,research,False,14936.5,14862.16,14990.1,23.31,4.849,stop,-0.8336,-0.4149
2023-02-22 07:15:00,2023-02-22 07:30:00,research,True,14797.75,14727.94,14848.09,21.89,1.634,stop,-0.4042,-0.1907
2023-02-23 07:00:00,2023-02-23 07:15:00,research,False,14865.0,14813.92,14901.83,16.01,,target,0.702,0.2412
2023-02-23 09:15:00,2023-02-23 09:30:00,research,False,14904.25,14839.33,14951.05,20.35,,stop,-1.0008,-0.4359
2023-02-27 08:15:00,2023-02-27 08:30:00,research,False,14735.0,14688.77,14768.33,14.49,,target,0.7,0.2196
2023-02-27 08:45:00,2023-02-27 09:00:00,research,False,14792.25,14732.98,14834.98,18.58,,target,0.7046,0.2823
2023-02-28 07:00:00,2023-02-28 07:15:00,research,True,14789.0,14736.21,14827.06,16.55,2.266,stop,-0.8518,-0.3041
2023-03-02 07:00:00,2023-03-02 07:15:00,research,True,14564.25,14502.62,14608.69,19.32,0.789,stop,-0.685,-0.2899
2023-03-02 10:00:00,2023-03-02 10:15:00,research,True,14557.5,14478.37,14614.55,24.8,0.867,target,0.7087,0.3852
2023-03-03 07:00:00,2023-03-03 07:15:00,research,False,14772.0,14723.94,14806.65,15.07,,stop,-0.7328,-0.2384
2023-03-03 08:45:00,2023-03-03 09:00:00,research,False,14793.25,14736.65,14834.06,17.74,,target,0.7039,0.2693
2023-03-03 10:00:00,2023-03-03 10:15:00,research,False,14835.25,14754.82,14893.24,25.21,,target,0.7089,0.3843
2023-03-06 08:00:00,2023-03-06 08:15:00,research,False,15000.75,14949.53,15037.68,16.06,,target,0.7021,0.2397
2023-03-06 10:00:00,2023-03-06 10:15:00,research,False,15055.25,14982.27,15107.87,22.88,,target,0.7077,0.3431
2023-03-06 10:45:00,2023-03-06 11:00:00,research,False,15112.0,15032.29,15169.47,24.99,,stop,-0.7555,-0.3985
2023-03-08 09:30:00,2023-03-08 09:45:00,research,False,14829.0,14761.97,14877.33,21.01,8.067,stop,-0.4434,-0.2004
2023-03-08 10:30:00,2023-03-08 10:45:00,research,False,14854.0,14754.46,14925.77,31.2,4.631,stop,-0.3915,-0.2624
2023-03-09 07:00:00,2023-03-09 07:15:00,research,False,14816.75,14773.93,14847.62,13.42,,stop,-0.2445,-0.0707
2023-03-09 08:30:00,2023-03-09 08:45:00,research,False,14886.25,14826.37,14929.42,18.77,,target,0.7048,0.2835
2023-03-09 09:30:00,2023-03-09 09:45:00,research,False,14931.25,14854.71,14986.44,23.99,,target,0.7083,0.3631
2023-03-09 10:00:00,2023-03-09 10:15:00,research,False,14974.25,14886.23,15037.71,27.59,,stop,-0.8915,-0.524
2023-03-10 08:30:00,2023-03-10 08:45:00,research,True,14747.5,14632.01,14830.77,36.2,0.96,stop,-1.0084,-0.7897
2023-03-13 10:45:00,2023-03-13 11:00:00,research,True,14595.0,14342.74,14776.88,79.08,1.4,hold cap,0.4025,0.6956
2023-03-14 07:15:00,2023-03-14 07:30:00,research,True,14658.75,14572.3,14721.08,27.1,2.703,stop,-0.7284,-0.4296
2023-03-14 09:00:00,2023-03-14 09:15:00,research,True,14719.5,14598.25,14806.92,38.01,0.289,target,0.713,0.5873
2023-03-14 09:45:00,2023-03-14 10:00:00,research,False,14792.5,14658.5,14889.12,42.01,,stop,0.1457,0.132
2023-03-15 09:15:00,2023-03-15 09:30:00,research,False,14734.75,14601.59,14830.76,41.74,3.408,target,0.7137,0.645
2023-03-16 07:45:00,2023-03-16 08:00:00,research,False,14935.5,14857.37,14991.83,24.49,,stop,-0.4092,-0.2141
2023-03-16 10:00:00,2023-03-16 10:15:00,research,True,14924.25,14805.97,15009.53,37.08,0.047,target,0.7128,0.5649
2023-03-17 07:45:00,2023-03-17 08:00:00,research,True,15257.0,15202.09,15296.59,17.21,0.102,stop,-0.6277,-0.2259
2023-03-17 09:30:00,2023-03-17 09:45:00,research,True,15237.25,15151.82,15298.84,26.78,0.775,target,0.7096,0.3979
2023-03-20 08:45:00,2023-03-20 09:00:00,research,True,15197.75,15091.1,15274.65,33.43,2.782,stop,-0.567,-0.3979
2023-03-21 07:15:00,2023-03-21 07:30:00,research,False,15290.25,15232.74,15331.71,18.03,,target,0.7041,0.2648
2023-03-21 09:45:00,2023-03-21 10:00:00,research,False,15339.25,15267.09,15391.28,22.62,,stop,-0.8518,-0.4007
2023-03-22 07:00:00,2023-03-22 07:15:00,research,True,15385.5,15348.12,15412.45,11.72,0.917,target,0.6951,0.1689
2023-03-22 10:15:00,2023-03-22 10:30:00,research,False,15457.25,15392.84,15503.69,20.19,,stop,-0.9039,-0.3767
2023-03-23 08:45:00,2023-03-23 09:00:00,research,False,15349.75,15288.41,15393.98,19.23,11.792,target,0.7052,0.2818
2023-03-23 09:45:00,2023-03-23 10:00:00,research,False,15413.0,15336.96,15467.83,23.84,6.869,target,0.7082,0.3494
2023-03-23 10:30:00,2023-03-23 10:45:00,research,False,15483.5,15393.46,15548.42,28.22,3.295,target,0.7102,0.413
2023-03-24 09:30:00,2023-03-24 09:45:00,research,False,15293.75,15185.43,15371.85,33.96,7.252,stop,-0.249,-0.1763
2023-03-27 07:00:00,2023-03-27 07:15:00,research,False,15473.5,15412.13,15517.75,19.24,,stop,-0.4843,-0.1921
2023-03-27 09:45:00,2023-03-27 10:00:00,research,False,15449.25,15374.18,15503.38,23.53,,stop,-0.5957,-0.2895
2023-03-28 07:15:00,2023-03-28 07:30:00,research,False,15308.25,15266.14,15338.61,13.2,7.064,stop,-0.6523,-0.1794
2023-03-29 08:45:00,2023-03-29 09:00:00,research,False,15382.25,15341.13,15411.9,12.89,,target,0.6974,0.1864
2023-03-29 09:30:00,2023-03-29 09:45:00,research,False,15438.5,15388.78,15474.35,15.59,,stop,-1.0195,-0.3283
2023-03-30 07:00:00,2023-03-30 07:15:00,research,False,15564.25,15524.19,15593.13,12.56,,target,0.6968,0.1794
2023-03-30 09:15:00,2023-03-30 09:30:00,research,False,15588.5,15535.88,15626.44,16.5,,target,0.7026,0.2372
2023-03-30 10:30:00,2023-03-30 10:45:00,research,False,15611.75,15526.76,15673.03,26.64,,stop,-0.588,-0.3201
2023-03-31 08:30:00,2023-03-31 08:45:00,research,True,15628.75,15579.37,15664.35,15.48,0.485,target,0.7014,0.2216
2023-03-31 09:45:00,2023-03-31 10:00:00,research,False,15664.25,15598.87,15711.39,20.5,,target,0.7062,0.2947
2023-03-31 10:45:00,2023-03-31 11:00:00,research,False,15701.75,15627.25,15755.46,23.35,,target,0.708,0.3359
2023-04-03 09:30:00,2023-04-03 09:45:00,research,False,15759.25,15703.56,15799.4,17.46,3.824,stop,-1.0051,-0.3552
2023-04-05 07:00:00,2023-04-05 07:15:00,research,False,15729.0,15694.16,15754.12,10.92,9.178,target,0.6932,0.1536
2023-04-06 07:15:00,2023-04-06 07:30:00,research,True,15580.0,15534.43,15612.86,14.29,0.822,stop,-0.8332,-0.2437
2023-04-07 08:30:00,2023-04-07 08:45:00,research,False,15689.0,15648.99,15717.85,12.54,,target,0.6968,0.1777
2023-04-12 08:30:00,2023-04-12 08:45:00,research,False,15729.5,15646.0,15789.7,26.18,,stop,-1.0116,-0.537
2023-04-13 08:30:00,2023-04-13 08:45:00,research,False,15522.75,15461.92,15566.61,19.07,7.041,target,0.7051,0.2763
2023-04-13 10:00:00,2023-04-13 10:15:00,research,True,15636.5,15551.01,15698.14,26.8,0.746,target,0.7097,0.388
2023-04-14 09:30:00,2023-04-14 09:45:00,research,True,15728.0,15653.88,15781.44,23.24,1.13,stop,-1.0131,-0.4774
2023-04-17 07:00:00,2023-04-17 07:15:00,research,False,15719.0,15677.11,15749.21,13.13,4.512,stop,-0.8646,-0.2304
2023-04-17 09:30:00,2023-04-17 09:45:00,research,False,15693.0,15629.77,15738.59,19.82,4.326,stop,-0.3712,-0.1496
2023-04-18 07:30:00,2023-04-18 07:45:00,research,False,15811.0,15765.63,15843.71,14.22,,stop,-0.622,-0.1785
2023-04-19 09:30:00,2023-04-19 09:45:00,research,True,15628.5,15572.07,15669.18,17.69,2.035,target,0.7038,0.2541
2023-04-20 07:00:00,2023-04-20 07:15:00,research,True,15590.5,15547.33,15621.63,13.53,1.219,stop,-0.6247,-0.173
2023-04-20 08:30:00,2023-04-20 08:45:00,research,True,15581.5,15532.16,15617.07,15.47,1.6,target,0.7013,0.2221
2023-04-20 09:45:00,2023-04-20 10:00:00,research,False,15643.75,15581.18,15688.87,19.62,5.085,target,0.7055,0.2822
2023-04-21 09:00:00,2023-04-21 09:15:00,research,False,15589.25,15533.72,15629.29,17.41,7.741,stop,-0.9674,-0.3446
2023-04-21 10:15:00,2023-04-21 10:30:00,research,False,15590.0,15504.6,15651.57,26.77,5.005,hold cap,0.4922,0.2696
2023-04-24 07:00:00,2023-04-24 07:15:00,research,True,15610.0,15569.73,15639.04,12.62,2.535,stop,-0.3717,-0.0959
2023-04-25 07:15:00,2023-04-25 07:30:00,research,False,15540.0,15496.89,15571.08,13.51,7.03,stop,-0.5618,-0.1559
2023-04-26 09:45:00,2023-04-26 10:00:00,research,True,15486.75,15400.87,15548.67,26.92,1.597,stop,-0.25,-0.1386
2023-04-27 07:00:00,2023-04-27 07:15:00,research,True,15530.0,15488.17,15560.16,13.11,0.153,target,0.6978,0.1879
2023-04-27 08:30:00,2023-04-27 08:45:00,research,True,15520.25,15464.09,15560.74,17.61,0.27,target,0.7037,0.2547
2023-04-27 09:30:00,2023-04-27 09:45:00,research,False,15549.5,15483.56,15597.05,20.67,,target,0.7063,0.2995
2023-04-27 10:30:00,2023-04-27 10:45:00,research,False,15632.25,15549.5,15691.91,25.94,,target,0.7093,0.3755
2023-04-28 07:00:00,2023-04-28 07:15:00,research,False,15721.75,15679.73,15752.05,13.17,4.156,stop,-0.4217,-0.1127
2023-04-28 08:30:00,2023-04-28 08:45:00,research,True,15728.25,15676.59,15765.5,16.19,2.995,target,0.7022,0.2306
2023-04-28 10:00:00,2023-04-28 10:15:00,research,False,15788.25,15704.24,15848.82,26.34,,hold cap,0.0242,0.0129
2023-05-01 09:45:00,2023-05-01 10:00:00,research,True,15836.25,15787.28,15871.56,15.35,0.163,stop,-0.5558,-0.1719
2023-05-03 07:15:00,2023-05-03 07:30:00,research,True,15746.5,15706.17,15775.58,12.64,0.218,stop,-0.6378,-0.1633
2023-05-03 09:45:00,2023-05-03 10:00:00,research,True,15760.25,15706.32,15799.14,16.91,0.104,stop,-0.9033,-0.3091
2023-05-05 07:15:00,2023-05-05 07:30:00,research,False,15663.5,15624.96,15691.29,12.08,,stop,-0.557,-0.1371
2023-05-05 09:30:00,2023-05-05 09:45:00,research,False,15687.25,15624.93,15732.18,19.54,,target,0.7054,0.2802
2023-05-05 10:15:00,2023-05-05 10:30:00,research,False,15757.75,15686.59,15809.06,22.31,,target,0.7074,0.3195
2023-05-08 07:00:00,2023-05-08 07:15:00,research,False,15845.0,15815.65,15866.16,9.2,3.886,stop,-0.5527,-0.1024
2023-05-09 09:45:00,2023-05-09 10:00:00,research,False,15833.5,15791.78,15863.58,13.08,4.607,stop,-0.976,-0.2572
2023-05-10 07:15:00,2023-05-10 07:30:00,research,False,15787.0,15750.94,15813.0,11.3,4.423,target,0.6941,0.1585
2023-05-10 09:00:00,2023-05-10 09:15:00,research,False,15923.75,15856.99,15971.88,20.93,,stop,-1.0145,-0.4253
2023-05-10 10:00:00,2023-05-10 10:15:00,research,False,15953.0,15853.82,16024.51,31.09,,stop,-1.0098,-0.6278
2023-05-11 08:15:00,2023-05-11 08:30:00,research,True,15967.5,15918.72,16002.67,15.29,0.262,stop,-0.8092,-0.2472
2023-05-12 09:30:00,2023-05-12 09:45:00,research,False,16002.0,15963.93,16029.45,11.93,,stop,-0.6428,-0.1529
2023-05-16 08:30:00,2023-05-16 08:45:00,research,True,15971.5,15932.8,15999.4,12.13,2.04,stop,-0.2964,-0.0718
2023-05-16 09:30:00,2023-05-16 09:45:00,research,False,16023.5,15969.89,16062.15,16.8,,target,0.7029,0.2352
2023-05-17 07:00:00,2023-05-17 07:15:00,research,False,16042.0,16004.41,16069.1,11.78,,stop,-0.6443,-0.151
2023-05-18 07:15:00,2023-05-18 07:30:00,research,False,16204.75,16175.54,16225.81,9.16,,stop,-0.5724,-0.1032
2023-05-18 09:30:00,2023-05-18 09:45:00,research,False,16218.5,16169.49,16253.84,15.36,,target,0.7012,0.2119
2023-05-18 10:15:00,2023-05-18 10:30:00,research,False,16298.5,16234.32,16344.78,20.12,,target,0.7059,0.278
2023-05-19 09:00:00,2023-05-19 09:15:00,research,False,16436.75,16389.13,16471.08,14.93,,stop,-0.7449,-0.2158
2023-05-22 08:00:00,2023-05-22 08:15:00,research,False,16381.0,16345.61,16406.52,11.09,5.431,target,0.6936,0.1499
2023-05-22 09:45:00,2023-05-22 10:00:00,research,False,16457.0,16398.72,16499.02,18.27,,stop,-1.0166,-0.36
2023-05-25 07:45:00,2023-05-25 08:00:00,research,False,16452.5,16401.69,16489.13,15.93,,target,0.7019,0.2168
2023-05-25 08:30:00,2023-05-25 08:45:00,research,False,16479.0,16417.42,16523.4,19.3,,stop,-1.0158,-0.3796
2023-05-26 07:00:00,2023-05-26 07:15:00,research,True,16543.0,16493.95,16578.37,15.38,0.553,target,0.7012,0.2079
2023-05-26 09:45:00,2023-05-26 10:00:00,research,False,16635.0,16556.57,16691.55,24.59,,target,0.7086,0.3341
2023-05-26 10:30:00,2023-05-26 10:45:00,research,False,16768.0,16669.3,16839.16,30.94,,target,0.7112,0.4186
2023-05-30 07:30:00,2023-05-30 07:45:00,research,False,17047.5,16993.15,17086.68,17.04,,target,0.7032,0.2242
2023-05-31 09:30:00,2023-05-31 09:45:00,research,False,16895.5,16830.91,16942.07,20.25,5.729,stop,-0.8781,-0.3357
2023-06-01 07:00:00,2023-06-01 07:15:00,research,False,16858.0,16811.12,16891.8,14.7,4.117,stop,-0.9006,-0.2504
2023-06-01 10:00:00,2023-06-01 10:15:00,research,False,16839.75,16758.46,16898.36,25.48,3.11,target,0.7091,0.3423
2023-06-02 07:30:00,2023-06-02 07:45:00,research,False,17076.75,17032.73,17108.49,13.8,,stop,-0.6127,-0.1579
2023-06-02 09:30:00,2023-06-02 09:45:00,research,False,17146.0,17070.18,17200.67,23.77,,stop,-1.0128,-0.4479
2023-06-05 07:00:00,2023-06-05 07:15:00,research,False,17086.0,17049.57,17112.27,11.42,4.4,target,0.6944,0.1481
2023-06-05 09:45:00,2023-06-05 10:00:00,research,True,17126.25,17057.87,17175.55,21.44,0.467,target,0.7068,0.2822
2023-06-06 07:45:00,2023-06-06 08:00:00,research,False,17111.25,17074.1,17138.03,11.64,,stop,-0.6318,-0.1372
2023-06-06 10:45:00,2023-06-06 11:00:00,research,False,17115.75,17043.75,17167.66,22.57,,stop,-0.7218,-0.3036
2023-06-07 07:00:00,2023-06-07 07:15:00,research,True,17113.75,17080.43,17137.77,10.44,2.441,target,0.6919,0.1347
2023-06-07 08:00:00,2023-06-07 08:15:00,research,True,17129.0,17092.75,17155.14,11.37,0.858,target,0.6942,0.1469
2023-06-08 08:30:00,2023-06-08 08:45:00,research,False,16873.5,16807.57,16921.04,20.67,7.874,target,0.7063,0.276
2023-06-08 10:00:00,2023-06-08 10:15:00,research,False,16920.5,16829.56,16986.07,28.51,4.06,target,0.7103,0.3818
2023-06-09 07:15:00,2023-06-09 07:30:00,research,True,17042.25,16995.56,17075.91,14.64,0.273,target,0.7002,0.1918
2023-06-09 09:15:00,2023-06-09 09:30:00,research,False,17085.0,17034.23,17121.6,15.91,,target,0.7019,0.2086
2023-06-09 09:45:00,2023-06-09 10:00:00,research,False,17182.5,17111.18,17233.93,22.36,,stop,-1.0136,-0.4207
2023-06-12 08:45:00,2023-06-12 09:00:00,research,False,17161.25,17115.29,17194.39,14.41,3.106,stop,-0.6304,-0.1688
2023-06-12 10:45:00,2023-06-12 11:00:00,research,True,17146.0,17074.01,17197.91,22.57,2.692,target,0.7075,0.2971
2023-06-13 08:30:00,2023-06-13 08:45:00,research,False,17433.25,17357.57,17487.81,23.72,,target,0.7082,0.3074
2023-06-14 08:30:00,2023-06-14 08:45:00,research,True,17456.0,17406.78,17491.49,15.43,0.697,stop,-0.1721,-0.0485
2023-06-14 10:00:00,2023-06-14 10:15:00,research,False,17494.0,17427.18,17542.18,20.95,,target,0.7065,0.2698
2023-06-15 08:30:00,2023-06-15 08:45:00,research,False,17430.5,17363.02,17479.15,21.15,6.358,target,0.7066,0.2736
2023-06-15 09:15:00,2023-06-15 09:30:00,research,False,17489.5,17413.03,17544.64,23.97,3.097,target,0.7083,0.3097
2023-06-15 10:00:00,2023-06-15 10:15:00,research,False,17593.25,17492.21,17666.1,31.68,,target,0.7114,0.4086
2023-06-16 07:15:00,2023-06-16 07:30:00,research,False,17764.0,17713.65,17800.31,15.79,,target,0.7017,0.1989
2023-06-16 09:30:00,2023-06-16 09:45:00,research,False,17706.5,17614.74,17772.66,28.77,,stop,-0.0896,-0.0464
2023-06-19 09:15:00,2023-06-19 09:30:00,research,True,17603.75,17564.77,17631.85,12.22,0.839,stop,-0.5765,-0.1276
2023-06-20 07:00:00,2023-06-20 07:15:00,research,True,17561.0,17513.02,17595.59,15.04,1.197,target,0.7008,0.1915
2023-06-20 08:45:00,2023-06-20 09:00:00,research,True,17598.5,17545.62,17636.63,16.58,0.181,stop,-0.8173,-0.2456
2023-06-20 09:45:00,2023-06-20 10:00:00,research,True,17588.0,17501.93,17650.06,26.98,0.51,stop,-0.4208,-0.2059
2023-06-22 08:30:00,2023-06-22 08:45:00,research,True,17350.75,17296.01,17390.22,17.16,0.16,stop,-0.6114,-0.1929
2023-06-22 09:45:00,2023-06-22 10:00:00,research,True,17442.5,17363.96,17499.13,24.62,2.396,target,0.7087,0.3191
2023-06-23 07:00:00,2023-06-23 07:15:00,research,False,17481.0,17421.99,17523.54,18.5,3.433,stop,-0.6392,-0.2158
2023-06-26 07:45:00,2023-06-26 08:00:00,research,False,17392.75,17342.03,17429.32,15.9,6.872,target,0.7019,0.2047
2023-06-26 09:45:00,2023-06-26 10:00:00,research,True,17481.5,17407.59,17534.79,23.17,0.852,stop,-1.0131,-0.4283
2023-06-27 08:30:00,2023-06-27 08:45:00,research,True,17274.25,17226.9,17308.39,14.84,1.617,target,0.7005,0.192
2023-06-27 10:00:00,2023-06-27 10:15:00,research,True,17247.25,17162.73,17308.19,26.49,1.953,target,0.7095,0.3477
2023-06-28 07:00:00,2023-06-28 07:15:00,research,True,17431.5,17386.95,17463.62,13.96,0.179,stop,-1.0218,-0.2611
2023-06-28 09:30:00,2023-06-28 09:45:00,research,True,17433.75,17371.19,17478.85,19.61,0.127,target,0.7055,0.2532
2023-06-28 10:30:00,2023-06-28 10:45:00,research,False,17538.0,17432.84,17613.82,32.97,,stop,-1.0092,-0.6052
2023-06-29 08:30:00,2023-06-29 08:45:00,research,True,17510.5,17455.74,17549.98,17.16,2.913,stop,-0.246,-0.0769
2023-06-30 08:15:00,2023-06-30 08:30:00,research,False,17532.75,17496.4,17558.96,11.39,,target,0.6943,0.1439
2023-06-30 09:00:00,2023-06-30 09:15:00,research,False,17609.5,17552.55,17650.56,17.85,,target,0.704,0.2277
2023-06-30 10:00:00,2023-06-30 10:15:00,research,False,17681.25,17609.55,17732.95,22.48,,hold cap,0.1434,0.0581
2023-07-03 09:30:00,2023-07-03 09:45:00,research,True,17720.0,17674.24,17752.99,14.35,0.261,stop,-0.9007,-0.2326
2023-07-04 07:30:00,2023-07-04 07:45:00,research,False,17704.25,17683.34,17719.32,6.55,5.378,stop,-0.4769,-0.0563
2023-07-05 09:15:00,2023-07-05 09:30:00,research,False,17640.0,17601.97,17667.42,11.92,5.578,target,0.6955,0.1499
2023-07-05 09:45:00,2023-07-05 10:00:00,research,False,17726.5,17667.34,17769.16,18.55,,target,0.7046,0.2352
2023-07-05 10:30:00,2023-07-05 10:45:00,research,False,17764.75,17695.86,17814.42,21.6,,stop,-1.0141,-0.3933
2023-07-07 08:30:00,2023-07-07 08:45:00,research,True,17564.5,17504.48,17607.78,18.82,1.98,target,0.7048,0.2409
2023-07-10 07:00:00,2023-07-10 07:15:00,research,True,17496.0,17448.87,17529.98,14.77,1.76,target,0.7004,0.1887
2023-07-10 09:30:00,2023-07-10 09:45:00,research,True,17510.0,17445.48,17556.52,20.22,0.569,stop,-0.3444,-0.1269
2023-07-11 07:30:00,2023-07-11 07:45:00,research,False,17566.75,17524.17,17597.45,13.35,,stop,-0.4279,-0.1037
2023-07-12 07:15:00,2023-07-12 07:30:00,research,False,17655.5,17624.54,17677.82,9.71,,target,0.6897,0.1209
2023-07-12 09:15:00,2023-07-12 09:30:00,research,False,17773.5,17708.12,17820.64,20.49,,target,0.7062,0.2598
2023-07-12 10:15:00,2023-07-12 10:30:00,research,False,17837.25,17757.04,17895.08,25.14,,stop,-1.0121,-0.4551
2023-07-13 08:00:00,2023-07-13 08:15:00,research,False,17910.75,17872.5,17938.33,11.99,,stop,-0.7181,-0.1534
2023-07-13 09:30:00,2023-07-13 09:45:00,research,False,17959.75,17896.72,18005.2,19.76,,target,0.7056,0.2476
2023-07-14 07:45:00,2023-07-14 08:00:00,research,True,18056.5,18017.7,18084.48,12.16,1.233,target,0.696,0.1496
2023-07-14 09:45:00,2023-07-14 10:00:00,research,False,18149.5,18083.22,18197.29,20.78,,target,0.7064,0.2579
2023-07-17 08:30:00,2023-07-17 08:45:00,research,True,18045.75,18005.99,18074.42,12.46,0.642,target,0.6966,0.1535
2023-07-17 09:30:00,2023-07-17 09:45:00,research,False,18101.75,18049.29,18139.58,16.45,5.473,target,0.7025,0.2036
2023-07-18 08:30:00,2023-07-18 08:45:00,research,False,18153.25,18117.03,18179.36,11.35,5.967,stop,-0.082,-0.0164
