ent,exN,stop,tp,hold,s_start,s_stop,ok,r_pct,r_pf,r_sh,l_pct,l_pf,n
47,14,5.598173800466459,10.741977770586482,34,540,900,1,0.014347033943746746,1.0688167569933569,0.026234586964511517,0.041956527487375106,1.1876084909285025,395
20,56,3.1309886587064324,9.60741673438001,225,630,960,1,0.08120471543826491,1.3542214939477388,0.11002307502992169,0.006834134874633699,1.0229615011739694,294
10,30,4.773962348164064,6.664373241132519,27,630,960,1,0.05795929566271362,1.356404574238505,0.11532585156718474,0.09842821193051049,1.51134332434088,432
11,43,2.6984671741968143,6.120139906360741,48,540,900,1,0.040118191723167135,1.216143093318683,0.07976973848587493,0.054660398239585246,1.2470870995057661,633
16,33,1.4303050110105975,5.810539371386957,45,600,840,1,0.05026442365158493,1.3353830968814655,0.11172316719800264,0.07582529649432855,1.4322566012169418,357
7,44,2.6762514326754236,9.28860329587137,121,600,780,1,0.07609429489118023,1.389509128459734,0.12211392541640062,0.023612861152400615,1.084902271918994,358
60,68,4.106401003086464,8.837688214661103,8,540,780,1,0.007757446422123814,1.0450683037330106,0.017633168010368103,-0.00786514332148545,0.9558997485982141,387
5,59,3.681635630252051,9.89338958905082,24,600,960,1,0.045225627325671834,1.2479821295928482,0.08648948075337341,0.03958374685598258,1.174310516044388,580
50,24,2.9010747488963085,1.5195333585176538,71,600,960,1,0.014958267010393479,1.1061752928609476,0.044140533993156685,0.0118723122786381,1.0648739817938293,528
15,37,3.335872509029781,9.616747205896852,444,540,960,1,0.049390837156292174,1.2345573100058649,0.07893044231917608,0.05962665664537658,1.223449171961542,502
14,42,3.8003700479126525,11.283759329894377,310,600,900,1,0.07911693327516205,1.3663219750365583,0.1126258076185169,0.04775986625106842,1.1592634882673425,350
15,80,4.8779336328811205,9.068958772240082,179,570,780,1,0.08955743665481193,1.3196348919419638,0.10839136918943747,0.11688875562096487,1.3451328578190298,305
7,39,5.7420000702982215,9.864478320036186,91,600,960,1,0.07179295816914819,1.3596346686143448,0.11336111518717375,0.0698115299987064,1.25577102543298,506
7,44,6.338485902088058,11.182921990223235,107,600,960,1,0.062143267382704745,1.2937424979408436,0.09202259896918934,0.07098328243784693,1.2602250659334369,474
6,32,6.149539468630837,11.594403959663293,197,570,960,1,0.05870716096370318,1.2943405572098836,0.09292335818970247,0.11674158428247718,1.5014541483422392,599
11,43,6.117839869664795,9.811747022541933,139,570,960,1,0.06824401030519751,1.3154383737185384,0.10055024764985258,0.11259930244414644,1.423395512333652,492
11,24,6.4980550190638455,6.588303143009859,43,540,960,1,0.0347767304521394,1.1749950013986363,0.06404522373323081,0.08484943612636296,1.403689987423522,640
27,80,6.345379117313401,11.532943476244451,391,570,780,1,0.0973275009317669,1.3329909569141376,0.10998151743554517,0.15156625253314163,1.423346782065354,241
11,74,4.228442601592466,6.919294184830906,253,570,960,1,0.07371607939277057,1.2979225377594699,0.10393699976022155,0.14142732520924411,1.5065289181382178,444
6,10,7.671306854499495,10.393591302556814,216,570,960,1,0.019523458690467215,1.1236164475738493,0.04265181446693346,0.05938857380813164,1.3280862472588328,753
12,32,6.6922637833654735,7.624946915252744,92,600,840,1,0.0872862771727224,1.4373122073616031,0.14158515525945772,0.083343676046757,1.308870241490285,343
6,23,7.823633854834396,11.845226406391577,371,600,960,1,0.062482415823325574,1.3302958607279156,0.10262494688264671,0.09943307616568486,1.437604272682269,536
9,42,5.08320504598285,11.629397670668057,135,570,960,1,0.07397048592983904,1.34877628381522,0.10798875129059576,0.11867976241798263,1.4766700481531034,503
12,28,6.160117908453252,11.669765847506504,122,570,960,1,0.06943168981183023,1.3602315267965532,0.11080736589487768,0.10791195035077326,1.4471628508197725,497
7,44,4.6002770817525525,8.892201607298075,47,600,960,1,0.05624229255823299,1.2844502288764108,0.0971196477020599,0.06742461410543875,1.2683511018905822,529
23,29,5.5052197923521895,10.724250300676859,164,570,960,1,0.05751073298321428,1.2622053299687919,0.08688823923353926,0.1155346489987129,1.4644781422372426,410
6,36,7.828849487485167,11.006650497083955,104,570,960,1,0.05936147111365675,1.294833083277119,0.0942612815511559,0.11875609714691061,1.4894212926035444,595
6,29,4.897722195876603,10.321540856866678,61,570,960,1,0.0431795036159776,1.2198546180467176,0.07636920792248011,0.09460596052519034,1.4078361338028687,662
10,52,6.272984682851153,9.678204377102231,272,570,780,1,0.0794954988859264,1.3430517842659555,0.11225066013292762,0.13160300568303723,1.4906349158966066,369
11,45,7.938302746010777,8.323253267972508,33,570,840,1,0.04983786411825574,1.2406600572313677,0.08516250887886632,0.07974710950227805,1.3269220194528404,465
14,28,7.946600267196613,9.196427471213104,153,570,960,1,0.06112482383587265,1.3107282403967644,0.09957462309430805,0.09762590694520107,1.3950267314709837,494
29,41,7.104920038743022,11.719809818083831,83,570,960,1,0.07041848507802034,1.3023866719666983,0.10413726642329432,0.08325852513896508,1.2985791590471636,376
13,43,5.864930293827642,11.645943007017843,62,600,780,1,0.09912602407598407,1.4759764860924638,0.15430574764490923,0.09592413618319835,1.3356507914052418,292
14,24,6.434423007084352,11.698492610681123,227,570,960,1,0.05881540582450654,1.303223111759329,0.09500578115084098,0.10876440445917367,1.4673337757351022,492
9,54,4.65244508940138,5.72213385395459,62,600,780,1,0.061922656308792366,1.2912422717970284,0.10566619075764691,0.04454043125936693,1.1545950123665327,345
27,42,5.059538756298434,5.492692387526073,184,600,960,1,0.06545454991290235,1.2847984415971518,0.10289632965889592,0.06454594123650349,1.2264544904969794,337
13,30,7.754745644564563,11.650482783435963,64,570,960,1,0.06364366032651933,1.3268525400217914,0.10818206680853985,0.09570074955040028,1.383924383045069,516
16,8,5.023322470405898,10.02298788914451,9,630,900,1,0.028924877002639918,1.2399330899328662,0.08337107455016446,0.04276117751431614,1.320404000964199,402
10,41,5.7458311007520315,10.01120814354122,158,570,900,1,0.06849351669330764,1.3162643741449442,0.10091635256325367,0.10965853160095969,1.422102597357942,475
15,47,5.1715968887519495,11.844768809846148,55,570,960,1,0.06614229006704737,1.314693889377583,0.10684941113114639,0.08089097022268694,1.3026479388214058,482
11,45,5.846190776264829,11.708618216230402,137,570,960,1,0.08185557277795236,1.3781991011058303,0.11576520712172263,0.10617519461061696,1.4098000079766027,469
20,40,4.621525796781064,5.7018693867115005,50,600,960,1,0.07738016128886778,1.402385492843679,0.1354100189671425,0.06429355702317324,1.2506833290096353,389
14,35,6.350959941077323,11.694574277935377,100,570,960,1,0.07426476855305345,1.3711716046245925,0.1145803844742611,0.11729728057867639,1.4532817470987152,461
7,54,7.6840272109700365,9.896186968773543,36,570,960,1,0.033265500866775495,1.1632814121774468,0.05831682483340831,0.08625977420201923,1.3671140883013373,621
8,25,6.509259340416543,5.370173830464895,94,600,780,1,0.05987410177021309,1.3001739588535526,0.10604799747178986,0.07612499709215148,1.3201803944541448,364
6,24,4.621509887338792,11.268958887155248,386,570,960,1,0.04628948584092619,1.2406244337218386,0.07875211034454335,0.1031777279222947,1.4703749292513282,637
9,34,4.294418639563559,9.82804044418357,402,600,960,1,0.07612603137637408,1.3859146900748802,0.11825688432981091,0.10761252852413335,1.4140267437970278,448
45,42,6.842538079446176,2.0283358990873266,9,630,960,1,0.028472078255768227,1.250117424994376,0.08844696159270289,-0.003679943750154601,0.9736162128315599,418
6,29,5.825563366400509,11.52034669532285,179,570,960,1,0.05090187848358371,1.256953325506662,0.08271757833563163,0.11829518631785839,1.517480832547648,614
7,34,7.656213631630285,11.019919610392051,133,570,840,1,0.059145189697557124,1.2854985444897715,0.09379971567286044,0.10444224377942155,1.413018183936647,495
53,9,4.186311636410189,10.20240826610437,11,570,780,1,0.017224101706855895,1.1081518233824763,0.040829275642246206,-0.02014642264501488,0.8993359079914189,340
6,79,5.736283901832227,11.93950175416427,95,570,840,1,0.05897512061764976,1.2375528310922617,0.08329755906720113,0.12070959192752236,1.405429846325448,444
21,24,7.476212272347647,0.6396904915808665,189,570,900,1,0.005301930266492335,1.0681443692965382,0.021674414753988652,0.010973398291643677,1.1231803446155748,960
19,24,6.016162833014589,11.791961120181817,125,570,780,1,0.03273886187500222,1.149472868790611,0.05468546118801329,0.10783605485165319,1.443541728882359,367
9,57,4.069526008747749,10.056535944770388,183,570,960,1,0.06655247281453605,1.2880308473787079,0.09362000045187388,0.12905407265733176,1.466111486872625,485
33,41,2.5523689559266702,2.5814081088762713,271,540,780,1,0.011337943648964243,1.0657314416423396,0.028842329067466827,0.012375646123421765,1.0615833705916593,496
29,16,2.3534329359629753,9.97156010215393,338,570,960,1,0.0222209640278795,1.1240543957628526,0.044260271667026896,0.07659845498948037,1.3783513892075927,441
49,70,2.5859385469814264,5.388215687457101,373,600,900,1,0.09197956012381305,1.4274248372253286,0.14846109576242109,-0.0011672941642481471,0.9962801865778148,288
6,26,7.548240020518041,9.427612007785735,32,600,960,1,0.049149719413604694,1.2676442282783424,0.09141855536913888,0.047155589830074986,1.2001524269133859,551
14,64,5.85915599256529,11.282101081387708,111,570,780,1,0.07393553390256297,1.3066346069343422,0.10287446647708577,0.1409394404043146,1.469178151229327,325
46,64,7.700657697763049,5.860806398054957,36,540,900,1,0.04664232954943892,1.2113414326268037,0.07919448805280298,0.0532429105184387,1.2141533014943517,412
17,41,5.242064780109617,7.718213694079236,62,600,960,1,0.07028991589226244,1.3386629339289304,0.11546460176518775,0.09358117569274556,1.349744006170778,397
5,25,7.6179143675115375,10.84669743659502,100,570,900,1,0.03553176318383437,1.1794826911179468,0.06160742667352556,0.11739521137841666,1.517932280361544,631
6,46,6.862452044968011,11.025499259492145,153,570,960,1,0.05534972430937085,1.2529525449119492,0.08139621001995438,0.11301351387439011,1.4457009132656349,560
29,44,4.374209402598741,0.15944663067727038,12,600,780,1,-0.01486253408238725,0.5870347162977754,-0.08775127773452722,0.005231721058094698,1.2668614230193525,595
22,29,6.896698570103105,11.824060929132221,360,600,960,1,0.08146133483795809,1.378680565166332,0.11955986436579322,0.0946717083795676,1.3777434542898583,336
15,20,6.752991268579808,9.096494757771652,381,630,780,1,0.07380914634551562,1.38560598314822,0.12721212215274538,0.03493522494335754,1.1518730119037512,232
23,59,4.45233333987069,3.7091313303789017,139,570,960,1,0.05803386577813356,1.2721882274447198,0.10793647316522344,0.027552389329134206,1.1016625936303148,496
17,50,3.7516745349817917,9.95903546444128,94,540,960,1,0.05357820870936471,1.2354424527357675,0.08060103176525209,0.05699595093502204,1.1930817345812468,464
48,44,1.0636251272422372,11.883567856452933,90,540,780,1,0.03182082184388073,1.2578295828693424,0.07362548688287573,0.03366007231805057,1.2359773969882641,433
30,44,3.343666161188464,8.712576953462449,139,600,960,1,0.07499840157678775,1.3320262538995034,0.10972075087560698,0.051919917556323435,1.176089237227594,299
24,15,5.035151988615285,8.200365157829028,389,600,840,1,0.053366492183544535,1.264711655260478,0.09191422015787876,0.07569941550823232,1.345059405147522,288
12,27,5.642177179745435,11.048179865185645,89,540,960,1,0.05352033057898709,1.2608116036032089,0.08649268808758787,0.10394530235767505,1.4371215023892914,543
21,30,7.042580963027038,10.019020278699644,396,630,960,1,0.08049532880391798,1.4050561348102129,0.12229381736352347,0.07252885797843213,1.2994698202037482,306
5,31,6.3709496723291075,11.876104118579942,176,600,780,1,0.056755825053289494,1.2737181122887453,0.08955135325090102,0.07357863596259252,1.2904510851646234,416
12,49,4.9354878911668,10.944188689980791,82,600,840,1,0.08750143238094434,1.406809107446331,0.13556478655206036,0.05676722957309235,1.18997533714083,341
21,63,3.188591670739967,1.7506861324519791,470,570,960,1,0.02828955331418764,1.1845181177518689,0.07630303284008139,-0.004515561979304805,0.978348781766544,719
6,68,4.652030082256608,6.45990874542024,77,570,900,1,0.042192528204182685,1.1905443068291632,0.07239147414628201,0.06769651142523904,1.2539350163462462,624
40,54,2.308864775069622,4.77222095610518,32,540,780,1,0.011447528159416465,1.0618527023458344,0.025763539341102024,0.03348038221284727,1.174144799088266,422
18,21,1.3134126466116296,6.304146250028073,78,600,960,1,0.03707337190940173,1.2614608780114687,0.08499029815348885,0.06223825987880827,1.3813501433417024,482
20,36,6.628953459714762,8.240567731374199,166,600,960,1,0.08645510950809807,1.4062789860817664,0.12865730102350084,0.08527035261348577,1.3226416615859657,347
59,28,5.275661151010411,0.6689156106694742,15,600,840,1,0.002621289884330581,1.0309358213921178,0.00967959974569247,0.014099138392907619,1.1483396292542765,553
15,35,3.469888757190581,8.21640389138567,371,600,960,1,0.06670280137083516,1.3264386152574348,0.10595289935622869,0.0884793578869942,1.3336443465275831,396
11,34,2.0651718877675,8.931742689981744,44,600,900,1,0.045951679915516595,1.2572284410024162,0.08922050882560967,0.043042340561872686,1.1916282631472066,458
12,50,2.2349087621092143,1.9953324099813097,23,630,960,1,0.04004212541361796,1.3237630739451502,0.12279807208478725,0.02615312737787769,1.1467972539527673,567
30,18,3.9305289205915104,10.272203763231673,369,600,960,1,0.04823574228164277,1.2330844851772222,0.08314878014652484,0.1163144829009957,1.5448213088109748,316
59,55,6.320363849693505,0.7259643466971895,12,570,780,1,-0.0012837026766816665,0.9852047764256013,-0.004654989802881954,-0.018799792101259927,0.8333548693209603,621
15,45,5.884476290802485,10.994960985524,318,600,960,1,0.09469659258023316,1.424656941528813,0.12639903328688995,0.05051596666186857,1.169289346164233,358
6,40,4.312626781840906,9.791917237204666,99,570,780,1,0.05726736722985048,1.2756396619680799,0.09203112806880046,0.10061741025437448,1.4029482703797806,478
5,26,6.091940986963104,7.680022462808461,115,600,960,1,0.04777234092496224,1.2465710111362838,0.08334081268898665,0.0664657682305961,1.2735173585773634,577
15,35,7.870377850247359,10.49515206531625,354,600,960,1,0.08117992441378044,1.3914035888206202,0.11854300872730837,0.08642712621288609,1.307074021732704,375
12,79,4.714789650884112,2.8346208653817158,153,570,960,1,0.05499677302850182,1.2586801997147383,0.1052785034236501,0.05474859510801188,1.2089213936692937,613
11,28,7.491221694033736,7.245594868328035,393,600,900,1,0.0751364638129128,1.3944143317609101,0.12651152133043164,0.09718666104514813,1.3869877264994248,412
52,8,2.132652371651779,7.694474586873889,55,540,960,1,0.014278901753531189,1.0931697248410512,0.03390193584102777,0.0439771214229216,1.2625630197338094,484
19,45,4.469288092636952,5.303253540567119,64,540,960,1,0.022347086250374012,1.1034213396025858,0.04162410829829554,0.0628411688450811,1.2570640116591196,568
15,42,4.96006476437181,6.459630081444685,125,600,960,1,0.0718416882474136,1.3379823655867915,0.11375368301220376,0.07225875312454505,1.252902035135033,400
24,11,5.832424073152884,11.631784297369203,84,570,960,1,0.02755496455017575,1.1570633322758743,0.05465596229073574,0.06688502527284905,1.343369888166126,447
5,37,4.625168445402364,11.650174211338136,101,570,960,1,0.05848421687195537,1.2962246862850704,0.09440738165005573,0.09742870069370226,1.3928856311154638,622
5,42,4.00720824121936,7.506376292807883,26,600,840,1,0.03817364749610151,1.2003662080037194,0.07236067638940373,0.05258937954366701,1.2230282255429628,504
7,41,4.439813368633749,9.232916917328703,115,570,960,1,0.05413517121271637,1.2624121252323595,0.08586406363182175,0.08853650718948819,1.355542321466558,581
7,20,2.0379854973031732,10.535521735627832,79,570,960,1,0.025976831162843952,1.1562793054698246,0.05232485127676628,0.08522198366481282,1.4351561708898817,718
7,50,4.742813669229457,10.98978797905097,140,570,960,1,0.06371060767914975,1.2858264523081018,0.09171190127041563,0.1174380040156206,1.4568218166072489,532
33,24,2.0079178049367843,0.37200520248311975,36,600,840,1,-0.00546483458828007,0.9013013335829836,-0.03327070079084843,0.006797872682345385,1.1197252676672622,670
20,35,4.4236356103365875,11.73442014056179,410,600,960,1,0.09242587263378142,1.4396174679652376,0.1301220806354666,0.08305134973495855,1.3186844233169854,343
7,71,1.5946685137981738,1.624139165013231,120,600,780,1,0.010878266869520037,1.0811297097347312,0.035810031051673255,0.006387719754822023,1.0394322128368834,541
7,12,7.574075029362246,11.410538777563225,166,630,960,1,0.03164078187600931,1.2026383453639098,0.06863457960102862,0.058653178947419664,1.307614907653161,524
43,46,1.9789194468107896,10.725890053294677,9,540,960,1,0.007006991565435181,1.0491923110135604,0.019203492221878348,0.030000030429066304,1.2056792785955226,578
5,39,4.615860769738474,11.84760968159352,80,570,840,1,0.0514140554742986,1.249677443714331,0.0869893410842774,0.07327416722708203,1.2856573033289402,588
7,77,5.876669333361583,9.336110559431116,72,570,780,1,0.048875269078308886,1.2111177792831984,0.07721664092750616,0.10433579079955635,1.3791751014968094,468
51,38,7.496547955602915,8.810174127863531,208,540,840,1,0.05203809262788453,1.2124570835400093,0.07760636700350808,0.10632961488743063,1.386974748199928,327
5,33,7.515527113213083,6.589671585520763,405,600,960,1,0.048312356574802165,1.2485927356450959,0.08527553624440655,0.06505033688275386,1.2485571563707518,570
18,29,3.8638812274365413,11.982043824055975,89,570,960,1,0.047594577676084555,1.2268519032794936,0.07732823776212733,0.11215911331072244,1.464933830794374,460
20,24,4.240566976730602,1.989720247969288,386,600,960,1,0.021807125371136302,1.1353387158510493,0.05418768570927375,0.03677545279084356,1.188685255389636,555
5,57,3.143549182781956,9.488117282267549,130,600,960,1,0.06857025356665936,1.3148168322746328,0.09919180466059319,0.05433884226619474,1.1866922464880565,514
9,53,2.79773983480147,8.309338741420907,129,600,960,1,0.06813854313703799,1.3246825465816296,0.10481790170795685,0.0849303835607843,1.3108343931155624,460
57,36,3.8974568802473724,5.0588338847710075,299,630,840,1,0.08887434167536516,1.4450687514098683,0.15011637002691644,0.11820878397997148,1.5014107655883124,212
18,51,4.696002838336483,9.40397653001251,17,540,900,1,0.0117316265219102,1.0597643301669903,0.022993589694760994,0.038438335084910465,1.170335206991346,503
7,48,6.002558389650083,8.225067858772118,77,600,960,1,0.05269080704719233,1.2434791850638398,0.08535229705972656,0.0644907262880688,1.2379214929385296,522
13,51,1.2532181511102956,7.879399968173409,121,540,960,1,0.02469617906245065,1.1682216375007086,0.05226940685398435,0.05346755296699695,1.3153089267338436,686
33,9,6.835276079666634,6.137843614190833,295,540,900,1,0.015658351305274047,1.0869390563192838,0.032719120852485614,0.04814620171289978,1.2602548492865757,464
9,32,7.44832178249316,10.297438600834996,318,570,960,1,0.0664390445678093,1.3302452313430115,0.1042181651454647,0.1337739882487054,1.5583700897103079,536
11,31,6.84733531088502,0.32008499899146603,38,540,840,1,0.004909665383784499,1.1317769263272466,0.030270498395486917,-0.0011010425762162299,0.9787435301542203,1205
8,8,7.267640375223152,11.70644718701086,342,540,780,1,0.01682118319855287,1.100284928617473,0.03503225364925971,0.07536603884535228,1.4311671420205976,525
6,67,3.9945152296489996,9.113308949307061,108,600,960,1,0.05945889086491194,1.253410989820656,0.08456285828869278,0.062075526416409045,1.207787182913935,469
43,18,4.040982933722727,6.912931929703834,8,540,960,1,0.01949455720507977,1.1297864622905023,0.04722270466810063,0.03859433607027524,1.2594246896532433,575
11,41,3.5185330047972294,6.530817086468548,428,600,900,1,0.08263513907970409,1.4279050063086902,0.13916846769407604,0.050831627601430146,1.1794115791608588,407
17,49,6.547067674559295,0.5174618076272308,10,540,780,1,-0.0003712188936794134,0.9941392632183368,-0.0017583711236556622,0.007633245157390903,1.1171482859771744,885
9,37,6.381505223665819,10.394673766334762,332,570,960,1,0.07013027927121601,1.3399098793034876,0.10736888596822099,0.12793312727375133,1.503005887078576,517
8,37,3.278579005369117,11.520499212407792,91,570,960,1,0.06713661948035315,1.351528685518808,0.11076895110871687,0.10883899126849399,1.446449162578562,582
8,29,7.917508636882652,8.65047391840844,381,570,960,1,0.04421027674348207,1.2192351583516807,0.074283788905897,0.11146512811487036,1.4849886912695056,596
19,48,7.557767494220414,10.693440597419475,210,570,960,1,0.06413828652096773,1.272930368801562,0.08923429100014565,0.0667030912343602,1.2156742592942413,399
6,51,1.6075745628168194,11.10757567553553,21,570,960,1,0.021676921583422347,1.1485822987395928,0.05229407663530274,0.0517791642043649,1.3119914685365746,833
6,42,5.036453650682335,11.15840741013193,183,570,960,1,0.05599738757607418,1.2654359075793693,0.08500202763574491,0.11359646286343636,1.4650317496392353,575
45,50,1.0833939693498458,0.7883366306929318,101,600,780,1,0.00582597809708443,1.0784377714482591,0.034572013985776445,0.002135344772904027,1.0251763746621423,480
32,20,1.4350876465261466,9.94061473143767,72,570,780,1,0.028321464557245723,1.1932784203341602,0.06290082928979247,0.11447872142342348,1.7660877099879602,401
8,51,3.1699674482688613,10.06714356380747,65,570,960,1,0.04100767896411456,1.2023018878833536,0.07175569284482214,0.0842224025263439,1.3327014969247009,637
10,49,6.345541359244578,9.587989358603693,289,570,960,1,0.06453131294001066,1.2850090724300804,0.09258799596655896,0.13477239923713685,1.5027171560160206,486
13,38,6.227863021973482,10.394423729291084,321,570,960,1,0.0804769980343649,1.3912368525069354,0.11994085469387318,0.09319486167590135,1.332008058399736,465
14,22,7.646004289804763,11.940401190456445,441,570,960,1,0.054879541169836676,1.2894357618889833,0.09248517835936029,0.1178407210942786,1.5176981701258545,496
5,45,5.312533376957005,11.295569513083588,187,630,960,1,0.06302095052818583,1.3068889714788383,0.0926169580506775,0.03667515608039324,1.1292892118175417,475
9,39,6.570381704165876,8.814737098977488,146,570,960,1,0.06604869285561678,1.3184694685235319,0.10325237871279584,0.09563135289138573,1.3719733009853459,533
10,43,7.564228574490122,5.986586022190253,186,570,960,1,0.05323045065858309,1.2538335053306744,0.08977642775967644,0.09542888490359581,1.3846358074457694,557
24,35,6.478234485069275,8.904214094526187,387,570,960,1,0.06914866053109664,1.3107872326411212,0.10443252570670904,0.12120868788313109,1.4670608110382068,396
46,49,3.645412524716202,5.254642063323484,12,630,900,1,0.05815582457401262,1.4101432738498767,0.1301607571135841,0.02200961308783059,1.134776452863277,293
32,61,3.1767302044479875,2.570530075553985,15,540,840,1,0.0078025246303448535,1.0486244559867812,0.02118652608264971,0.014762230721226304,1.0811734651290807,542
5,36,6.768138512240926,8.451031737885742,108,570,960,1,0.05603999099951628,1.2806206451545417,0.09262317534409596,0.08402433448003484,1.3414197156603738,644
5,17,4.516134165882349,4.634770476005662,211,600,960,1,0.02590147280116408,1.1486501791562171,0.055854653864324276,0.03840455001152087,1.1706106627751711,657
15,55,6.417131576220663,7.194320112087367,303,540,960,1,0.054530441595169274,1.2248200624961016,0.08040521614687458,0.07682109972672924,1.2787724512710952,471
14,29,4.619842990580659,10.585298529599617,103,600,960,1,0.07372023514661415,1.3848642191710883,0.11759740540121208,0.11489699574105329,1.4473201962979714,403
7,41,2.0578872366721326,11.223284269937535,93,570,960,1,0.03557914133718534,1.1973861724527246,0.06463544893364367,0.09811748662108097,1.4548164091644404,659
21,66,5.821231570302501,1.3707627417306227,470,600,780,1,0.04873794081610821,1.3634799635448558,0.12789539411150996,-0.005376088565577775,0.973685399936605,394
21,36,6.299670920194013,11.697297524589661,442,570,960,1,0.07822890485371248,1.3584824869448942,0.11235003620023351,0.10014823237686721,1.3813422913191902,396
59,12,4.694735702866849,3.3142632733479105,310,600,960,1,0.020941382900416475,1.1237097280746962,0.04787914353561707,0.007050606743309393,1.0340592545236151,387
55,11,2.844226670333672,11.813416915866114,113,570,900,1,0.03871110148139806,1.2313840972841925,0.07863209053086795,0.03609710774747252,1.1743544605705831,371
9,29,7.244476960896351,6.635580871269463,74,570,960,1,0.04743725112834682,1.2410221345653976,0.08500615387850836,0.08924143448455314,1.3863778816181551,615
5,68,4.287568110464723,8.254021175410374,110,600,900,1,0.04434166993173518,1.1866237077982902,0.06440491350539221,0.08388093990704809,1.2894977209376606,455
35,6,5.368390218429162,9.50889652019103,69,630,900,1,0.06205427300310283,1.4996730230811137,0.1493160036146868,0.061259997530771375,1.4643506105000437,276
21,43,5.5586927084336555,7.005479174196487,168,570,840,1,0.06871858508720417,1.3057343690219954,0.10939153085596612,0.11925079683353171,1.4523776300477595,361
14,44,5.502842754838921,10.22527532952568,363,570,840,1,0.07634228138181749,1.3348486533043733,0.11004814706639049,0.06820037528639676,1.2351093317549855,380
35,19,7.7457270192854235,8.048767335523806,19,600,840,1,0.05083109961536452,1.2563617337105721,0.09242962690709054,0.053110658779775985,1.240597822278655,271
18,16,7.02206990293697,11.247792479477887,132,600,900,1,0.039926287659942536,1.1988711800599152,0.07039832428283445,0.0788834821609315,1.3267996446394195,338
60,9,6.383424332622124,8.67857242376396,123,540,960,1,0.0024257341773327294,1.0130520130082854,0.004979918997373792,0.02707307840053072,1.1400932644225052,434
9,43,7.807566585584954,8.223475759509842,426,600,840,1,0.06891166563574283,1.3119295710602987,0.10359971200560487,0.028596000987752317,1.0946023385396606,360
60,31,1.8643542161221798,0.5518127609594456,9,540,960,1,-0.012465121973273166,0.8261903573949875,-0.07286263881473026,-0.015474503352385793,0.816901944459109,1037
8,20,3.4101078957481485,8.500451832813402,152,630,780,1,0.06550030261363246,1.3519980780187117,0.11634008370109368,0.07953559030624241,1.3467038854377087,301
18,44,3.882035097457578,11.945833796458402,171,570,960,1,0.05553017073956394,1.2465338526860077,0.08255895881237907,0.0952763543257614,1.3532499043593367,418
6,29,2.978399935838814,11.65296640398025,29,570,960,1,0.027988595436388868,1.1522185519724537,0.05513581814677879,0.06434157455210443,1.3008740626221234,688
9,41,7.479530562634656,11.153443112324753,55,570,960,1,0.058380504528109625,1.2884110828297188,0.09748645279978846,0.1042187707072003,1.4258881460968413,567
49,44,3.2532740526031825,11.223979234585155,10,570,900,1,0.025229282382489164,1.1660826291282609,0.060798645216682434,0.043492971579281156,1.2443592284228788,450
10,31,1.184040108183353,3.392375324887007,171,630,900,1,0.00431111690693964,1.0300857708345867,0.012257558829221974,0.03318924454879723,1.2087916425587502,507
6,40,7.730781808857972,11.293805928999605,176,570,960,1,0.061094548815877434,1.2939156233136315,0.09245634039115712,0.12076521043663813,1.5041626742418708,574
60,66,7.19965157149738,9.706153233594392,38,540,840,1,0.03600880929380822,1.145697623101946,0.055008801204928855,0.03775047947722821,1.1286260377433228,339
46,62,3.9946460882899943,11.003847781022454,76,630,840,1,0.08911791593150517,1.435994365846163,0.14637165119313145,0.08003703052285883,1.290527802874004,214
14,26,1.577834741192159,0.25640006088446654,12,540,780,1,-0.02165496036720849,0.564060778200341,-0.17910900880583447,-0.018801639290354017,0.6385685797694906,998
58,70,3.881512174777881,11.550025931829577,309,540,900,1,0.10097053702453565,1.3957827515932135,0.12299337770825787,0.017727845315169556,1.0484376074294885,281
7,79,2.437843824349337,10.603499719260089,131,600,960,1,0.06915252835962044,1.2829830378999583,0.09052819513690552,0.0827510634402706,1.2555175736931583,431
57,16,2.1160790222481265,10.777434929137847,185,600,840,1,0.04255082119138656,1.2385391119991582,0.08279989192144885,0.11524322136836543,1.5619537974829896,274
5,37,6.92460569038652,11.203822707026166,473,570,780,1,0.06151893003404197,1.2933038506186691,0.0956673085106683,0.10859908011230973,1.447890977303744,491
6,29,4.288354307298043,7.774914956944937,59,600,960,1,0.05734844918448503,1.3015719565552075,0.10273861216153489,0.0778467074391496,1.3228481442720028,568
9,23,3.6288438471187576,11.107881873467017,49,570,900,1,0.03908996369702485,1.2038376200936227,0.07020424866978832,0.07943834816832018,1.357026737618076,566
5,42,6.79541597245421,10.33449257650552,458,570,960,1,0.05239926058617286,1.2498243799487012,0.08137305445672692,0.0949689918270383,1.372724592058732,604
22,55,2.560538668218854,11.83966711027398,80,600,960,1,0.06972364729126025,1.3295029089934265,0.11341401099618978,0.044281647001135495,1.1610295074015098,357
60,23,6.747944765196065,5.49290237602409,47,600,780,1,0.05895130584805617,1.2816601866164612,0.10177009764365126,-0.001755176779881102,0.9934922236205966,246
28,80,6.2005945680595,1.1804856262470658,45,540,780,1,-0.005090679548961277,0.9621060058739563,-0.014229891236090086,0.017550711980826198,1.1274746971893277,628
24,10,6.17760488479577,10.390720006705354,414,600,960,1,0.04211281472496323,1.2429156512264417,0.081702205170246,0.06663936530613927,1.3509518190743057,354
