day,blk,up_in,dn_in,up_af,dn_af,ext_up,ext_dn,feed
16374,0,0.05875198496237261,5.311179440595242,-0.20367354786942776,4.0499701634037315,-0.26242553283180037,-1.2612092771915113,ISO
16377,0,0.5920439232718491,4.3839442889884275,-0.5497550716094597,5.476406290263642,-1.1417989948813088,1.0924620012752144,ISO
16378,0,0.782687025585654,3.2822359137462955,0.87105491557105,3.092876149491732,0.08836788998539605,-0.1893597642545636,ISO
16379,0,4.368258889100645,0.5235209598634489,5.272903107744623,-0.6826713316619831,0.9046442186439788,-1.2061922915254322,ISO
16380,0,3.48287852451267,2.4188626819933807,1.5392762521777232,1.971976028135431,-1.9436022723349466,-0.44688665385794984,ISO
16381,0,14.299584807332824,0.674798081856203,20.366633016021087,-11.483836447587795,6.067048208688262,-12.158634529443997,ISO
16384,0,1.3735440575363969,3.703434211207764,-2.3234717234959694,12.907463082736221,-3.6970157810323663,9.204028871528458,ISO
16385,0,1.3422106291895368,1.8617760340369924,9.335940868354573,1.0228943907935626,7.9937302391650364,-0.8388816432434298,ISO
16386,0,4.9515148106872715,1.4293032443221332,1.6626588760481449,4.419172275812188,-3.2888559346391264,2.9898690314900547,ISO
16387,0,2.4601167111408344,0.767472307321722,3.232845678101741,2.439090072583975,0.772728966960907,1.671617765262253,ISO
16388,0,18.79140280004159,3.901518113112108,27.972247870406772,-12.891379779338804,9.180845070365185,-16.79289789245091,ISO
16391,0,1.0928892299136839,3.6396219308133504,-0.2707156808042809,3.4641580636254243,-1.3636049107179649,-0.17546386718792606,ISO
16392,0,0.08783562541610689,4.856793405359055,-1.60687526496451,4.128274394555262,-1.694710890380617,-0.7285190108037937,ISO
16393,0,0.3707284247047838,14.183351990321015,0.9387800432041764,13.687054260474245,0.5680516184993927,-0.4962977298467705,ISO
16394,0,0.5530071878781108,3.2136291827041017,0.738631978214818,2.950660729727085,0.18562479033670728,-0.2629684529770166,ISO
16395,0,4.723897262938536,0.0,4.275644237988103,0.9585718533553984,-0.4482530249504333,0.9585718533553984,ISO
16398,0,3.820990068824986,1.6942125776866632,3.150514452974512,0.48303082002132836,-0.6704756158504737,-1.2111817576653348,ISO
16399,0,1.4648915948039944,7.431124837719522,-0.14222248493246276,3.811562596189226,-1.6071140797364574,-3.619562241530296,ISO
16400,0,0.8448896129485518,3.1952188998776516,0.09985059062126393,1.9048420364656038,-0.7450390223272879,-1.2903768634120478,ISO
16401,0,0.048253068043791904,4.790840327193724,-2.8055712419681527,5.9971670282857,-2.8538243100119445,1.2063267010919765,ISO
16402,0,3.720579836486815,3.5800653270627,0.0977492239471561,11.009006347042813,-3.6228306125396585,7.428941019980114,ISO
16405,0,7.274346581291631,1.242159628278566,12.721987826879396,-5.285267437969672,5.447641245587763,-6.527427066248238,ISO
16406,0,3.2147045137009114,1.6030314174503242,3.491238235309633,-0.21172113060664843,0.27653372160872175,-1.8147525480569726,ISO
16407,0,6.448137772081989,1.030496784136348,8.340395024823858,-2.7600440183305026,1.8922572527418695,-3.7905408024668508,ISO
16408,0,8.47492360653928,0.6733500947660473,5.967274977755059,-2.3683348160741144,-2.507648628784222,-3.041684910840162,ISO
16409,0,3.727060482428545,11.223454345006903,-4.7979738913683105,9.307082981641125,-8.525034373796856,-1.9163713633657782,ISO
16412,0,2.7928142169175874,2.020887306030348,12.10797716402773,3.1484209960903917,9.315162947110142,1.1275336900600437,ISO
16413,0,19.77741440058215,0.0,17.40178415009805,-12.556902752559,-2.3756302504840994,-12.556902752559,ISO
16414,0,3.8831282290105875,1.0993791609406856,2.476124623953531,0.5396035331222152,-1.4070036050570565,-0.5597756278184703,ISO
16415,0,2.0420543267548736,3.8026524853058508,5.814764666507162,0.1317454404358115,3.772710339752288,-3.6709070448700394,ISO
16416,0,1.7139161066234603,4.324648780666136,1.489711964768628,1.0313390525320922,-0.2242041418548322,-3.293309728134044,ISO
16419,0,2.0663504468717937,3.737161864309429,3.750801141186458,14.382617466840381,1.6844506943146642,10.645455602530951,ISO
16420,0,3.3001977814694143,7.3360708069728915,-3.654740067750905,6.449715091269367,-6.954937849220319,-0.8863557157035256,ISO
16421,0,1.2755897139888122,5.806530553270212,0.5656461175154021,9.927666552310848,-0.7099435964734101,4.121135999040637,ISO
16422,0,0.16538150547263136,5.3806680501465,-2.823023837603722,5.372975887101266,-2.9884053430763533,-0.007692163045234601,ISO
16423,0,2.5740346729024237,1.1433212260706584,1.5744095572121055,0.9371485459595933,-0.9996251156903181,-0.20617268011106507,ISO
16426,0,1.0438901159626224,7.350726233236428,-5.16870592139798,18.913259114905348,-6.212596037360603,11.562532881668918,ISO
16427,0,3.0227569173142803,1.411537968221867,1.7351588682532477,3.008985815185142,-1.2875980490610324,1.5974478469632751,ISO
16428,0,2.922649527407436,4.082952336041356,-1.4011203726897585,2.955488286142572,-4.3237699000971945,-1.1274640498987842,ISO
16430,0,0.09493920335792093,3.029012678561735,-0.7685554557544855,2.8346133574002828,-0.8634946591124064,-0.19439932116145225,ISO
16433,0,2.3651291651911075,10.56595746623416,-7.018263718447596,12.168418168736938,-9.383392883638704,1.6024607025027773,ISO
16434,0,18.730388292618144,3.754031114274239,17.084022952247754,-8.120478321343017,-1.6463653403703906,-11.874509435617256,ISO
16435,0,2.7835873234227915,9.920231418581148,-5.759656748997153,9.402010374327038,-8.543244072419943,-0.5182210442541096,ISO
16437,0,6.426118358584705,8.573721550284954,6.837835032641221,0.31156937496165354,0.4117166740565159,-8.262152175323301,ISO
16440,0,7.15496598967941,1.2482680085928677,9.662125564385196,-2.767436733944314,2.507159574705786,-4.0157047425371815,ISO
16441,0,2.280125104449386,2.53038273786472,7.240787526812591,1.5682811694018988,4.960662422363205,-0.9621015684628211,ISO
16442,0,1.910490056594388,2.8373614701894976,1.9987635245557587,2.578846314016625,0.08827346796137076,-0.2585151561728725,ISO
16443,0,8.543907132835384,0.9914725734370952,7.336897043433916,0.37934602809768825,-1.207010089401468,-0.6121265453394069,ISO
16444,0,8.307095013107952,5.465690923397158,8.731889644460109,-3.08684098782534,0.42479463135215634,-8.552531911222498,ISO
16447,0,5.03333163884791,0.8012969000525177,9.692724724337952,-3.3357693172552647,4.659393085490041,-4.137066217307782,ISO
16448,0,2.4126594501874514,3.766368824953125,1.2445392638976882,6.124443219706397,-1.1681201862897632,2.3580743947532725,ISO
16449,0,8.24884832640796,0.585205155790747,6.014891253432532,0.198460878920299,-2.233957072975428,-0.3867442768704479,ISO
16450,0,1.4169295184194326,2.088828354573119,2.0111257680792214,0.48678385068277447,0.5941962496597889,-1.6020445038903446,ISO
16451,0,11.775356572784906,0.07374962362920624,13.877220846215257,-7.3565249570060915,2.1018642734303516,-7.430274580635298,ISO
16454,0,0.9789331935911383,4.289371397872807,-0.14198267693311256,4.042769906357526,-1.1209158705242508,-0.2466014915152808,ISO
16456,0,3.390131322647351,6.132761437694991,-0.9943768545282653,5.341884962698108,-4.384508177175616,-0.7908764749968827,ISO
16457,0,9.284301705792556,4.3694105749684375,11.349335238675712,-6.490105389061205,2.065033532883157,-10.859515964029644,ISO
16458,0,2.0952743673019576,6.442270254664403,-0.4190548734603915,4.073213370034985,-2.514329240762349,-2.369056884629418,ISO
16461,0,4.2983140224594685,0.6822720670570093,1.8591913827305102,-0.05543460544843169,-2.4391226397289585,-0.737706672505441,ISO
16462,0,10.75591524660643,0.7342135845116822,9.908745726015995,-5.804680048489434,-0.8471695205904354,-6.538893633001116,ISO
16463,0,2.28419305926118,4.423028378387226,-0.1315141458361229,6.94256254072373,-2.415707205097303,2.519534162336505,ISO
16464,0,1.787336311990089,2.119318103522965,-1.0764258089096301,5.643690456058814,-2.863762120899719,3.524372352535849,ISO
16465,0,6.963341252472565,2.869508757887027,13.913929132687722,-5.018451983237909,6.950587880215156,-7.887960741124935,ISO
16468,0,0.7371504141704259,6.172833468227934,3.967792229317696,3.3908919051843385,3.2306418151472704,-2.781941563043596,ISO
16469,0,0.185578918696539,13.51246501759454,-7.243377170375735,14.36496817535682,-7.4289560890722734,0.8525031577622796,ISO
16470,0,2.846100691144822,3.3788446653727897,0.4175560879082214,2.610925423242566,-2.4285446032366007,-0.7679192421302241,ISO
16471,0,2.3068861354642776,1.6088798155061739,3.603890786733816,2.2870845377348763,1.2970046512695383,0.6782047222287023,ISO
16472,0,2.110267725565018,27.800094740598603,-24.053475346481203,32.28888456362224,-26.16374307204622,4.4887898230236365,ISO
16475,0,1.4820185240999881,3.9342244325334326,0.8174019694777569,2.3299775765488504,-0.6646165546222312,-1.6042468559845824,ISO
16476,0,2.047948302088729,3.019072174369338,0.7597227572264905,3.9439520527320093,-1.2882255448622382,0.924879878362671,ISO
16477,0,2.222973382306451,10.707193592285254,-7.599646026708205,12.84555553097441,-9.822619409014656,2.1383619386891555,ISO
16478,0,2.3401911089054193,2.1561957391635036,1.3799652730645637,2.443688504385304,-0.9602258358408554,0.28749276522180045,ISO
16479,0,9.401143851951963,0.3881206177411802,7.745162549589895,-2.354598414296271,-1.655981302362068,-2.7427190320374506,ISO
16482,0,0.7498050058090134,4.370573915439272,-1.4601465902596933,4.054866544572378,-2.2099515960687066,-0.315707370866894,ISO
16483,0,1.4518946283054268,11.802096248971118,-8.387339784115651,11.98280416408206,-9.839234412421078,0.1807079151109412,ISO
16484,0,4.0711767208020415,0.892413737711867,5.479862868760558,6.232145523691161,1.4086861479585167,5.339731785979294,ISO
16485,0,3.0940316602750504,6.4716303769909675,-2.797861623548228,7.971385031055158,-5.891893283823278,1.4997546540641906,ISO
16486,0,7.729138103844319,0.7032636594923679,3.2593565757244685,3.8341393743478434,-4.46978152811985,3.1308757148554753,ISO
16489,0,11.064106991552611,0.027574098421289918,7.327816655464378,-2.9159609080540734,-3.7362903360882322,-2.943535006475363,ISO
16490,0,3.725891550100238,6.053613487585739,2.1279834213974818,4.962733899721263,-1.5979081287027566,-1.090879587864476,ISO
16491,0,2.046649237109217,4.561104014129058,-2.3724423809754698,6.273606437016292,-4.419091618084686,1.7125024228872343,ISO
16492,0,2.1191971997329238,5.903477913541717,-3.178795799599386,5.964026404962602,-5.297992999332309,0.060548491420885614,ISO
16493,0,9.562136611580337,0.0584074662137882,9.195003966807576,-2.4280818097467107,-0.3671326447727624,-2.4864892759604986,ISO
16496,0,2.9082951581675407,6.586215498140574,-4.691753512158626,8.43627603132611,-7.600048670326166,1.8500605331855355,ISO
16497,0,5.199272137796373,6.044682241502896,-2.1050711582297277,5.9178707259470045,-7.304343296026101,-0.1268115155558919,ISO
16498,0,2.1235476747718294,5.506115710080329,-1.3513485203092763,5.10322919470858,-3.4748961950811057,-0.40288651537175,ISO
16499,0,8.518858648075442,0.4084384283322343,6.18492477189052,4.123283181260273,-2.3339338761849224,3.7148447529280384,ISO
16500,0,2.299893380122986,17.19072848532575,-14.727113881532965,24.542591052973062,-17.02700726165595,7.351862567647313,ISO
16503,0,1.1616126427383675,6.494054931844427,-4.28973487751424,7.646521018340768,-5.451347520252608,1.1524660864963414,ISO
16504,0,2.8537801371480565,1.7050563635307983,-0.5717862729665573,3.1525513428423393,-3.4255664101146137,1.4474949793115408,ISO
16505,0,1.8564810392051536,6.831065795666381,-1.7911119885286813,6.203522909174507,-3.647593027733835,-0.6275428864918745,ISO
16506,0,1.19370175402886,5.148536069947221,-2.348357189000861,5.946196587826402,-3.542058943029721,0.7976605178791809,ISO
16507,0,3.4155935391982357,2.7945765320714764,3.1283731734020965,1.9639662850390254,-0.28722036579613947,-0.8306102470324511,ISO
16510,0,1.5693181286576818,4.700481442503423,-1.0835768031208612,3.3404057310000876,-2.652894931778543,-1.3600757115033355,ISO
16511,0,5.824078596992165,10.234545884034576,-3.1853374850861855,6.54030832736659,-9.009416082078351,-3.6942375566679857,ISO
16512,0,1.523613729302575,2.137974104021127,21.224103078616743,-0.08191471662927685,19.700489349314168,-2.2198888206504037,ISO
16513,0,2.6719769927784056,2.881281857212726,3.1351196715266467,-0.8639392276650422,0.4631426787482408,-3.7452210848777683,ISO
16514,0,8.64389170590359,1.8239404517044062,11.304105250089135,-6.495534968322869,2.6602135441855457,-8.319475420027276,ISO
16517,0,2.9961803957266286,1.8867300052913698,4.504235716857317,-0.7639927838326432,1.5080553211306886,-2.6507227891240133,ISO
16518,0,0.9918839262380188,5.112578178624275,1.0721098320366151,2.946478722060353,0.08022590579859623,-2.166099456563922,ISO
16519,0,3.604142576803401,0.4615060616639446,2.446714676122651,-0.2563922564798582,-1.15742790068075,-0.7178983181438028,ISO
16520,0,1.6693736676140616,2.512324727498476,-0.8760079641935743,2.7106661533536216,-2.545381631807636,0.19834142585514533,ISO
16521,0,0.9014696929228377,6.040504949658662,-0.4277045988320972,3.6716794792043608,-1.329174291754935,-2.368825470454301,ISO
16524,0,1.270543072706254,2.5141963449321283,0.3899021069680342,1.9024533839993911,-0.88064096573822,-0.6117429609327372,ISO
16525,0,3.574797048380978,1.157122371899069,1.9651687209907613,2.398281564103583,-1.609628327390217,1.2411591922045135,ISO
16526,0,17.04634735666939,0.35209080182548497,21.331550042300663,-13.096060311798961,4.285202685631274,-13.448151113624446,ISO
16527,0,1.170827752065403,5.9403346684549465,-1.0558998745621466,6.795110757386231,-2.2267276266275497,0.8547760889312849,ISO
16531,0,3.6838881002861927,2.6376287114220607,4.483968809417623,4.3345031824369755,0.8000807091314304,1.696874471014915,ISO
16532,0,3.6636526918326924,0.8243218556623889,3.305613906040077,1.315584375703727,-0.35803878579261517,0.4912625200413383,ISO
16533,0,0.21891792907574936,8.954785765535377,-4.6389751637522885,13.885651501388901,-4.857893092828038,4.930865735853525,ISO
16534,0,2.2674051637686428,4.702202655063677,-2.701103466905547,5.082639763078547,-4.968508630674189,0.38043710801487063,ISO
16535,0,4.3006082645565575,2.7187062036078227,3.2119228157667274,-0.09623738773824286,-1.0886854487898296,-2.8149435913460654,ISO
16538,0,5.823658457344606,0.9380389461493187,1.188182665122814,2.3763653302452727,-4.635475792221792,1.438326384095954,ISO
16539,0,6.1472886524546215,2.8348853274348382,6.256090221524652,-2.085363407174884,0.10880156907003101,-4.920248734609722,ISO
16540,0,4.727563174692441,2.183798217751315,10.375041349536419,-2.4157767830069186,5.647478174843979,-4.599575000758233,ISO
16541,0,0.7847048343577875,8.143629698295793,-3.5775125912847447,7.321852194598302,-4.362217425642532,-0.8217775036974923,ISO
16542,0,1.921037437977457,2.6583370180463897,1.156680992585076,2.2051345238755893,-0.764356445392381,-0.4532024941708004,ISO
16545,0,0.6258343481360062,5.749423242217504,-2.338282179849251,5.233625702544889,-2.964116527985257,-0.5157975396726151,ISO
16546,0,3.5460648420207166,3.9400720466897874,5.576717358391551,1.7174673024032465,2.030652516370834,-2.222604744286541,ISO
16547,0,0.8329430023482655,12.956891147640523,-8.722764219036547,12.594406692914843,-9.555707221384813,-0.36248445472567953,ISO
16548,0,2.093910712555585,3.023607068930181,6.842900208631712,-1.0720822848284366,4.748989496076128,-4.095689353758617,ISO
16549,0,0.05275293093032782,11.168549091259512,-8.63640840660155,12.103029582026176,-8.689161337531878,0.9344804907666637,ISO
16552,0,17.80926293884522,0.1697917017473096,21.007006655089004,-14.969968370734856,3.1977437162437856,-15.139760072482167,ISO
16553,0,8.974212347516385,0.578981441775245,9.667466442273657,-6.703995641608146,0.693254094757272,-7.282977083383391,ISO
16554,0,6.020026522919811,1.7952898087639093,4.322986405182693,5.296551525358281,-1.6970401177371175,3.501261716594372,ISO
16555,0,2.994004251888536,18.339160795846784,-12.81830189165521,17.227910990772365,-15.812306143543747,-1.1112498050744188,ISO
16556,0,0.20365113166864393,9.848568727495554,-2.47639776109068,8.952503748153594,-2.6800488927593245,-0.8960649793419592,ISO
16559,0,11.443730264331814,2.204957661720991,10.087681302373385,-4.994229103798015,-1.3560489619584297,-7.1991867655190065,ISO
16560,0,10.035299025699377,0.22026556246048046,7.770969043605694,-3.3392259269008515,-2.264329982093683,-3.559491489361332,ISO
16561,0,6.636186739723983,0.589883265753239,2.4216260383553467,-0.08537784109578692,-4.214560701368637,-0.675261106849026,ISO
16562,0,3.6734879036471026,4.310556751802095,0.3805865846121126,2.109773458175637,-3.29290131903499,-2.2007832936264577,ISO
16563,0,6.6838498925439245,3.5976623935224077,3.7190293176411227,0.8842447328657133,-2.9648205749028014,-2.7134176606566944,ISO
16566,0,5.006670956795855,0.4824610194730303,1.6658559728974636,6.681629967796782,-3.340814983898391,6.199168948323752,ISO
16567,0,1.598592429833874,3.3283193949272882,1.2239223290915,1.9607735272178992,-0.3746701007423741,-1.3675458677093888,ISO
16568,0,18.07179609486885,0.2602933593912171,18.465954610518235,-14.427689063393165,0.3941585156493834,-14.687982422784383,ISO
16569,0,5.675642825377881,2.640317358326149,4.650007736054371,-0.900895686567905,-1.0256350893235096,-3.541213044894054,ISO
16570,0,6.0329359053294205,1.1500284069533588,7.214385853456341,-4.304751140781955,1.1814499481269205,-5.454779547735313,ISO
16573,0,0.0252972290433016,5.73403858315354,-0.33729638724421307,3.988529779164195,-0.3625936162875147,-1.7455088039893443,ISO
16574,0,0.9344906114933975,10.99104726902655,-8.597313625739584,11.364843513623908,-9.531804237232983,0.37379624459735905,ISO
16575,0,3.363700652037426,0.4941929867921383,3.7781850925728264,1.3311327224886125,0.41448444053540023,0.8369397356964743,ISO
16576,0,0.0,7.895201132940623,-2.9881143176754716,5.775193421317705,-2.9881143176754716,-2.120007711622918,ISO
16577,0,0.9034670980992202,9.447684511550225,-4.568962181815218,8.088181640124834,-5.472429279914438,-1.3595028714253907,ISO
16580,0,3.30067999883247,1.6957622012348157,7.4189596304031795,1.2869623848656961,4.11827963157071,-0.40879981636911966,ISO
16581,0,1.0685413606156815,7.512169565539595,-4.34702053523135,6.937423833693323,-5.415561895847031,-0.5747457318462716,ISO
16582,0,2.368384710344116,1.4344790674640684,1.8229838149022253,-0.2689648251494279,-0.5454008954418907,-1.7034438926134963,ISO
16583,0,1.0538854272702662,5.878338716551315,1.7174429185143698,1.5066658330601748,0.6635574912441037,-4.371672883491139,ISO
16584,0,5.8262138551450695,3.0888519524535916,3.3018762250363975,0.1491169908082063,-2.5243376301086715,-2.939734961645385,ISO
16587,0,17.147258884686398,0.8090931806177978,13.644253182238467,-1.9399847853453247,-3.5030057024479313,-2.7490779659631226,ISO
16588,0,3.8732062293888547,1.4293215739425307,3.1330218428828522,-0.19780789639379673,-0.7401843865060026,-1.6271294703363273,ISO
16589,0,4.774379719049374,1.343081770676722,3.0357327693376788,7.948100341538851,-1.7386469497116956,6.605018570862129,ISO
16590,0,0.6308991632308706,7.247646484921107,-3.446863721066501,7.901627324855703,-4.077762884297372,0.6539808399345948,ISO
16591,0,1.7864838097107023,11.823837931321966,-2.1375846740468214,6.691569414407666,-3.924068483757524,-5.1322685169143005,ISO
16594,0,1.2738436831746116,2.181552655017427,1.1899378118276875,2.9138220776806727,-0.08390587134692418,0.7322694226632457,ISO
16595,0,0.9326233790369124,5.190251848553941,-2.4572598595496995,4.281957775056918,-3.3898832385866116,-0.9082940734970226,ISO
16596,0,3.6978439728124957,0.4141118644632556,1.878084793762721,0.1633117211968852,-1.819759179049775,-0.2508001432663704,ISO
16597,0,5.632717473089871,2.8995792901908213,3.2412215630532772,1.2526883338285402,-2.3914959100365936,-1.646890956362281,ISO
16598,0,4.0827033111739714,2.9662536121398273,3.5463696322261766,0.20796612040838433,-0.5363336789477944,-2.7582874917314433,ISO
16601,0,5.648915013610935,0.048222445238098,10.085379975519867,-3.6580169173504378,4.436464961908932,-3.7062393625885357,ISO
16602,0,1.0439240203942766,7.0580349697445754,-0.8961117697187094,5.552197665990254,-1.940035790112986,-1.5058373037543213,ISO
16603,0,1.361432194520735,4.7031293992533785,11.60030241777544,4.590614341854821,10.238870223254706,-0.11251505739855798,ISO
16604,0,5.458733507114822,0.013059171069640609,6.568763048035313,-1.6846330679852717,1.110029540920491,-1.6976922390549123,ISO
16605,0,4.196795532252874,0.09782740168412801,3.492438240126707,1.193494300547474,-0.7043572921261666,1.095666898863346,ISO
16608,0,0.11941553211403425,9.919450200933126,-5.978737641172349,9.31441150488906,-6.098153173286383,-0.605038696044066,ISO
16609,0,0.8546514003250232,6.788093306028716,-3.9097845670036158,6.709504671516153,-4.764435967328639,-0.07858863451256365,ISO
16610,0,0.2297300708494745,6.6949906361854055,-2.371142516982389,5.070470849463948,-2.600872587831864,-1.6245197867214571,ISO
16611,0,1.6751466872533685,2.0237321250637037,0.3776342242940343,1.3362441782717402,-1.2975124629593342,-0.6874879467919632,ISO
16612,0,0.7849195711005417,4.097280161144849,1.0831890081186546,2.0407908848615155,0.29826943701811304,-2.0564892762833336,ISO
16615,0,4.42863378268458,2.5316333306001746,2.2350114417287266,0.5794474108186575,-2.1936223409558533,-1.9521859197815172,ISO
16616,0,0.39333261159982064,3.0738215202803065,4.261103292331611,4.698139527442652,3.86777068073179,1.6243180071623449,ISO
16617,0,1.2229897144957484,5.065125543220909,0.3896250417863563,5.021833871911123,-0.8333646727093921,-0.04329167130978654,ISO
16618,0,5.952154669205485,6.12385143850955,3.2240837791528536,0.3624709574196684,-2.7280708900526314,-5.761380481089882,ISO
16619,0,1.835196849049161,1.802619390190084,2.0198024492494455,2.334717884884804,0.18460560020028452,0.5320984946947198,ISO
16622,0,2.8559638482390013,1.5094583702404585,7.907503507737011,-0.9519879494129355,5.05153965949801,-2.461446319653394,ISO
16623,0,0.980248169065468,16.85455832441741,-6.6999486507000405,13.514100971582582,-7.680196819765508,-3.34045735283483,ISO
16624,0,6.572726178972344,0.5952421229765511,6.64791465766419,-2.9448820820944035,0.07518847869184535,-3.5401242050709545,ISO
16625,0,4.018602901000011,1.6649578874200184,1.4757581274857572,2.2325571672222857,-2.5428447735142536,0.5675992798022672,ISO
16626,0,1.2970544356761509,3.9830805505014837,2.8290084935613904,4.442666767867102,1.5319540578852395,0.45958621736561833,ISO
16629,0,1.1147520422728372,4.141562223278673,1.9711178495816695,2.325476114675205,0.8563658073088323,-1.8160861086034679,ISO
16630,0,5.866126938402407,0.9413548296420863,2.5267945427241587,-0.08918098386099049,-3.3393323956782477,-1.0305358135030769,ISO
16631,0,1.296443973337675,12.636917045375036,-7.232792693357147,15.652855130718374,-8.529236666694821,3.0159380853433384,ISO
16632,0,3.457095401149361,1.7762976370544905,2.1105471924143546,0.4774993647996199,-1.3465482087350062,-1.2987982722548705,ISO
16633,0,1.1996648632029618,17.952631835222654,-13.125744973865528,17.811494792492727,-14.32540983706849,-0.1411370427299301,ISO
16636,0,1.0385029738806972,4.65329217142717,-0.4713205804535891,4.40964339678587,-1.5098235543342864,-0.2436487746412999,ISO
16637,0,2.624496753360982,3.0910739539586545,1.5497028448417067,7.065311894762585,-1.0747939085192757,3.9742379408039303,ISO
16638,0,0.7028010432929561,4.630218638165459,1.7501124019256027,1.8259046713004223,1.0473113586326466,-2.804313966865037,ISO
16639,0,0.13908485477691798,7.178323893770943,-4.2884496889590125,11.513135200988753,-4.427534543735931,4.33481130721781,ISO
16640,0,2.887015185330154,1.595776326068712,13.003749832658517,-1.1876961205471592,10.116734647328363,-2.783472446615871,ISO
16643,0,3.809864292134312,4.52950532509289,2.0258802188333487,2.2859185752805047,-1.7839840733009633,-2.2435867498123856,ISO
16644,0,4.849216606300853,0.9442368969365292,3.6009034205204684,-0.7201806841039845,-1.2483131857803853,-1.6644175810405137,ISO
16645,0,0.43528898971707697,5.992815858429641,5.679002865843013,2.8344399330409655,5.243713876125936,-3.1583759253886754,ISO
16646,0,6.802116616635978,3.619178437354993,6.46281863813389,-0.363533548395068,-0.339297978502088,-3.982711985750061,ISO
16647,0,17.472861394624267,0.7352054481174434,13.945439510570786,-9.088390752262073,-3.5274218840534814,-9.823596200379518,ISO
16650,0,0.459395884017068,3.87354256750911,-0.6577713793884469,7.40253822200536,-1.117167263405515,3.5289956544962493,ISO
16651,0,1.9280911447395837,1.3078137609668088,0.9490991293873277,5.42555880263944,-0.9789920153522561,4.117745041672631,ISO
16652,0,5.615752891138176,4.363168603151706,0.16701123839824342,4.290101186352579,-5.448741652739932,-0.07306741679912766,ISO
16653,0,7.0703475287207835,2.172215204606941,11.386382967939829,-4.2308505292345355,4.316035439219045,-6.403065733841477,ISO
16654,0,8.719327894078122,6.583046717085334,8.260898456955191,-1.2377594802318277,-0.45842943712293005,-7.820806197317161,ISO
16657,0,10.284420894120181,0.9053545594231535,14.07877202518535,-6.8359355498010475,3.794351131065168,-7.741290109224201,ISO
16658,0,0.18953571413811673,3.250335863730047,-0.5081170208808755,2.1010235545946694,-0.6976527350189923,-1.149312309135377,ISO
16659,0,3.4755378342443826,1.7698957374387065,4.562008484949283,-2.1437351011220587,1.0864706507049,-3.913630838560765,ISO
16660,0,0.8790174999133582,3.653416484014765,-0.7691403124240843,3.497757135071714,-1.6481578123374425,-0.15565934894305125,ISO
16661,0,2.0678349382515764,4.880835620017183,-2.412474094626733,6.6133459736873075,-4.480309032878309,1.7325103536701252,ISO
16664,0,7.430401773270193,0.44747268999104733,4.00370301570806,-0.058877985525067345,-3.4266987575621326,-0.5063506755161147,ISO
16665,0,0.032887183682243915,11.795536547375537,-2.60904990546051,6.084128981220858,-2.641937089142754,-5.711407566154679,ISO
16666,0,8.628572054226309,3.198718663901806,13.75107525264567,-5.691670220465957,5.122503198419361,-8.890388884367763,ISO
16667,0,10.415813968694765,1.2395816943574312,12.345900902190836,-7.795221796059869,1.9300869334960695,-9.0348034904173,ISO
16668,0,2.123085520711478,2.9784293276167233,3.3500965770459494,0.8247958138015113,1.2270110563344714,-2.153633513815212,ISO
16671,0,7.64337009845814,0.5894886742602039,4.086455385973089,4.536065391764677,-3.5569147124850513,3.9465767175044735,ISO
16672,0,2.2947257662997185,6.599179237988198,-3.3708391342217547,6.5303866025958675,-5.665564900521473,-0.06879263539233087,ISO
16673,0,0.24337483358258138,7.398594940910496,-2.4580858191841606,5.670633622474191,-2.701460652766742,-1.7279613184363058,ISO
16674,0,1.1530313918674955,6.276766914669471,0.9086803684254243,3.779804893870324,-0.2443510234420711,-2.4969620207991468,ISO
16675,0,8.762513873597335,2.830128704515991,6.701146091221564,-1.5035058742739609,-2.061367782375771,-4.333634578789952,ISO
16678,0,0.639283181287086,6.044986552463932,4.221149241145225,2.1622813484707812,3.5818660598581396,-3.882705203993151,ISO
16679,0,3.3386191563979355,4.591522592573803,-1.0612829106429313,4.186171480869723,-4.399902067040867,-0.4053511117040801,ISO
16680,0,2.0211461510255155,6.063438453076547,-1.4651103103504692,6.1516981103266914,-3.486256461375985,0.08825965725014433,ISO
16681,0,1.6769344955345489,5.265887761678359,-1.9590356256243815,4.6468325039810825,-3.6359701211589304,-0.619055257697276,ISO
16682,0,9.685623928728697,6.497188722377131,-0.6416976515929015,3.5794697127910307,-10.327321580321598,-2.9177190095861003,ISO
16685,0,2.8600205994318797,0.7783006877144059,-0.18754233438902115,3.4038933691600626,-3.047562933820901,2.6255926814456565,ISO
16686,0,4.210409793909041,0.20778645736180948,7.042867291629895,-0.7874013121077132,2.8324574977208536,-0.9951877694695227,ISO
16687,0,0.31123134472793773,13.781323944553003,-10.793503035164688,23.815422498581647,-11.104734379892626,10.034098554028645,ISO
16688,0,8.388342961921971,0.9216821279147359,6.917793948844242,-1.4187691182510986,-1.4705490130777294,-2.3404512461658347,ISO
16689,0,1.5797623832565646,7.632345972118671,1.532179178941437,6.880531343942426,-0.047583204315127525,-0.7518146281762451,ISO
16692,0,1.129308814902974,3.6584900149458366,4.5054716261233345,-0.1411636018630055,3.3761628112203605,-3.799653616808842,ISO
16693,0,4.312225224479858,0.9247435582968445,1.080489841799802,1.4017165515237382,-3.2317353826800557,0.4769729932268937,ISO
16694,0,13.317951543444977,1.5326674836398875,17.915953994363846,-11.622728417601028,4.59800245091887,-13.155395901240915,ISO
