n,pts,sd,t,mde,pf,win,be,total,R,dd,ret_dd,sharpe,amb,med_min,sh_stop,sh_target,sh_chan,sh_flat,sh_eod,outside_mde,stop,tgt,policy,ctl_pts,ctl_pf,pf_ratio,edge,p_pts,excess_total
381,2.885853018372705,86.04547784453364,0.6546492053302118,12.351897919744022,1.0857545749006168,0.5511811023622047,0.6091599999999999,1099.5100000000007,0.019239020122484702,1863.0699999999986,0.5901603267724785,0.26344069063504655,0.0,75.0,0.14173228346456693,0.29133858267716534,0.0,0.5669291338582677,0.0,False,150,100,flatten,-3.1745694603903565,0.915194317302148,1.186365075016259,6.060422478763062,0.06,2309.0209644087267
387,3.071757105943152,81.73487015964109,0.7393242936999055,11.64179708985236,1.094729728975932,0.5271317829457365,0.6091599999999999,1188.7699999999998,0.020478380706287685,1417.0699999999993,0.8388929269549142,0.30113151690080314,0.0,75.0,0.082687338501292,0.2868217054263566,0.1834625322997416,0.4470284237726098,0.0,False,150,100,+chan10,-2.5289115622579796,0.9189280754351907,1.1913116578329421,5.6006686682011315,0.09,2167.458774593838
381,2.885853018372705,86.04547784453364,0.6546492053302118,12.351897919744022,1.0857545749006168,0.5511811023622047,0.6091599999999999,1099.5100000000007,0.019239020122484702,1863.0699999999986,0.5901603267724785,0.26344069063504655,0.0,75.0,0.14173228346456693,0.29133858267716534,0.0,0.5669291338582677,0.0,False,150,100,+be1R,-3.1745694603903565,0.915194317302148,1.186365075016259,6.060422478763062,0.06,2309.0209644087267
438,6.025235446976209,46.85529666654974,2.6912397310106515,6.273209156319682,1.44766633531409,0.4063926940639269,0.6091599999999999,2639.0531257755797,0.040168236313174725,395.73191429931103,6.668790235046692,1.0824568931704008,0.02511415525114155,15.0,0.771689497716895,0.13926940639269406,0.0,0.08904109589041095,0.0,False,150,100,+trail1atr,0.5960847717873772,1.0405001061192891,1.3913178161157447,5.429150675188832,0.01,2377.9679957327085
376,4.289787234042557,97.76591916590674,0.8508288100592706,14.12738225090181,1.1168395882334614,0.523936170212766,0.5076333333333333,1612.9600000000014,0.028598581560283724,2178.069999999998,0.740545528839754,0.3396221653621683,0.0,75.0,0.15425531914893617,0.17819148936170212,0.0,0.6675531914893617,0.0,False,150,150,flatten,-3.2177796989607366,0.9212887953454473,1.2122578651514917,7.507566933003294,0.105,2822.8451668092384
382,3.932513089005238,93.48940016533481,0.8221280857488951,13.402901404779659,1.1105517283504511,0.5,0.5076333333333333,1502.220000000001,0.026216753926701582,1766.069999999998,0.8506004858244592,0.3309150601408724,0.0,75.0,0.09424083769633508,0.17015706806282724,0.19633507853403143,0.5392670157068062,0.0,False,150,150,+chan10,-2.6192280782244657,0.9253534456398718,1.2001378863213903,6.551741167229704,0.05,2502.765125881747
376,4.289787234042557,97.76591916590674,0.8508288100592706,14.12738225090181,1.1168395882334614,0.523936170212766,0.5076333333333333,1612.9600000000014,0.028598581560283724,2178.069999999998,0.740545528839754,0.3396221653621683,0.0,75.0,0.15425531914893617,0.17819148936170212,0.0,0.6675531914893617,0.0,False,150,150,+be1R,-3.2177796989607366,0.9212887953454473,1.2122578651514917,7.507566933003294,0.105,2822.8451668092384
436,7.270666436894766,53.78998088349144,2.822383829793353,7.218156205802364,1.5241918640038665,0.4013761467889908,0.5076333333333333,3170.010566486118,0.048471109579298434,438.1427107934978,7.23510967635425,1.1466245843824947,0.013761467889908258,15.0,0.8279816513761468,0.07339449541284404,0.0,0.09862385321100918,0.0,True,150,150,+trail1atr,1.5544523213905634,1.1033733521861695,1.3813926727375716,5.7162141155042026,0.0,2492.2693543598325
373,3.2515549597855262,105.67543388925888,0.5942531265486714,15.331609696752407,1.0825860619039673,0.5040214477211796,0.4351142857142857,1212.8300000000013,0.021677033065236852,2581.3899999999976,0.46983601857913854,0.23576687470730517,0.002680965147453083,90.0,0.16890080428954424,0.10991957104557641,0.0,0.7211796246648794,0.0,False,150,200,flatten,-1.9367014383704784,0.9532541899610973,1.13567406606222,5.188256398156005,0.165,1935.21963651219
381,2.6233858267716568,100.88083305684411,0.5075934342110658,14.481525156130424,1.0690011059396267,0.48031496062992124,0.4351142857142857,999.5100000000012,0.017489238845144382,2169.3899999999976,0.46073320149903996,0.2026923352179757,0.0026246719160104987,75.0,0.10761154855643044,0.10236220472440945,0.1994750656167979,0.5905511811023622,0.0,False,150,200,+chan10,-1.2827186622596574,0.962579149782913,1.1105591744644736,3.906104489031314,0.155,1488.2258103209306
373,4.096058981233248,102.80104502819505,0.7695256280551953,14.914587438005828,1.110705820890223,0.4932975871313673,0.4351142857142857,1527.8300000000013,0.027307059874888323,2281.3899999999976,0.6696925996870342,0.3060384479435603,0.002680965147453083,90.0,0.1876675603217158,0.10455764075067024,0.0,0.707774798927614,0.0,False,150,200,+be1R,-1.5590543913623933,0.9611278902053838,1.1556274999499554,5.6551133725956415,0.13,2109.357287978174
436,7.5676604277848245,55.764732278997194,2.8336438172476957,7.483150983756663,1.5456041836356136,0.4013761467889908,0.4351142857142857,3299.4999465141836,0.0504510695185655,438.1427107934978,7.530651235846485,1.1409052279462946,0.0045871559633027525,15.0,0.8669724770642202,0.02981651376146789,0.0,0.10321100917431193,0.0,True,150,200,+trail1atr,1.8613911740427405,1.1239679078075997,1.3751319525220727,5.706269253742084,0.005,2487.9333946315487
373,6.168445040214482,139.08478312732706,0.856545618437343,20.17870692539806,1.1474948699917107,0.4879356568364611,,2300.8300000000017,0.0411229669347632,2603.0699999999974,0.8838909441544038,0.34006001455838375,0.0,105.0,0.18498659517426275,0.0,0.0,0.8150134048257373,0.0,False,150,none,flatten,-0.8465415455651033,0.9787659450962394,1.1723894519837228,7.014986585779585,0.095,2616.5899964957853
381,5.124698162729663,134.50412317775448,0.7436955473925382,19.30817564030583,1.1267932796334341,0.4645669291338583,,1952.5100000000016,0.03416465441819775,2191.0699999999974,0.8911216894028963,0.2963817669049357,0.0,90.0,0.12335958005249344,0.0,0.2020997375328084,0.6745406824146981,0.0,False,150,none,+chan10,-0.729039741053768,0.9790094275120786,1.150952430046474,5.853737903783431,0.09,2230.2741413414874
373,6.621528150134053,130.58627190388452,0.9792985741883531,18.945725405607636,1.178695821413429,0.4691689008042895,,2469.8300000000017,0.04414352100089367,2453.069999999998,1.0068322550925999,0.38930039629428725,0.0,105.0,0.21179624664879357,0.0,0.0,0.7882037533512064,0.0,False,150,none,+be1R,-0.5667990170468815,0.9852797040667028,1.1963057967685815,7.188327167180935,0.095,2681.2460333584886
436,8.413169368113744,60.2955242421445,2.913518640678486,8.091144583844152,1.6065626819121814,0.4013761467889908,,3668.1418444975925,0.05608779578742496,438.1427107934978,8.372025265134296,1.1695983879084804,0.0,15.0,0.8944954128440367,0.0,0.0,0.10550458715596331,0.0,True,150,none,+trail1atr,2.2313138745072303,1.1466197718134103,1.4011294078518801,6.1818554936065135,0.01,2695.28899521244
