ent,ex,side,entry,exit,pnl,ret,hold_h
16517,16550,-1.0,25998.0,26235.0,-9.384107298455348,-0.009116085852757916,33
16582,16598,1.0,26596.0,26386.0,-8.161413487527883,-0.007895924199127657,16
16668,16780,1.0,26867.0,26901.0,0.24093774655447076,0.0012654929839579498,112
18011,18031,1.0,29014.0,28857.0,-5.831198176846234,-0.005411180809264504,20
18427,18458,1.0,29361.0,29228.0,-4.99739789761609,-0.004529818466673441,31
18694,18804,-1.0,28518.0,26917.82,49.57524219514314,0.05611122799635315,110
18894,19009,-1.0,25587.0,23945.0,59.96074383230922,0.06417321295970613,115
19017,19086,-1.0,20160.0,20170.4,-1.529210828144274,-0.0005158730158731917,69
19100,19137,-1.0,18321.0,20239.0,-106.49149492380256,-0.10468860870039842,37
19141,19258,1.0,20588.0,21272.38,29.022108435255916,0.033241694190790705,117
19274,19321,-1.0,21019.0,21661.0,-29.33820820599538,-0.03054379371045246,47
19321,19465,1.0,21661.0,22736.11,43.76187610125948,0.0496334425926781,144
19495,19530,1.0,24351.0,23747.0,-24.3485297334207,-0.024803909490370035,35
19551,19581,-1.0,23217.0,23540.0,-13.721220735754615,-0.013912219494335964,30
19647,19715,1.0,24134.0,24357.34,7.47393598743772,0.009254164249606456,68
19723,19765,-1.0,23873.0,23658.770000000004,7.2877587356903994,0.008973736019771139,42
19774,19802,1.0,24104.0,23540.0,-22.45410186158453,-0.023398606040491154,28
19832,19872,1.0,24254.0,24039.0,-8.857216229627955,-0.008864517193040378,40
19908,19944,-1.0,23298.0,23286.52,-0.450949091509365,0.0004927461584685044,36
19957,20049,1.0,23777.0,24293.77,18.42251540275081,0.021734028683181306,92
20100,20168,1.0,25052.0,25375.0,10.786076226209119,0.01289318218106339,68
20234,20344,1.0,26054.0,26776.04,24.51509306059073,0.02771321102325941,110
20355,20417,-1.0,26631.0,26080.190000000002,18.5650591658872,0.02068303856407938,62
20417,20501,1.0,26062.0,26195.120000000003,3.946271553218664,0.005107819814289094,84
20564,20636,-1.0,25637.0,25416.629999999997,7.335723206160992,0.008595779537387438,72
20657,20718,1.0,25796.0,25707.0,-4.3263247335803285,-0.003450147309660423,61
20838,20917,1.0,26293.0,26757.5,16.12819658731758,0.017666299014946985,79
21205,21357,1.0,26841.0,27598.409999999996,26.77866332187046,0.028218397228120917,152
21522,21618,1.0,28490.0,28431.0,-3.1040439441473193,-0.002070902070902103,96
21687,21826,-1.0,28185.0,27786.149999999998,13.26386870599833,0.014151144225652001,139
21944,21973,-1.0,26827.0,27369.000000000004,-21.66532957577559,-0.0202035262981326,29
22050,22088,1.0,27519.0,27325.0,-8.043154011602725,-0.007049674770158831,38
22112,22132,1.0,28051.0,27523.0,-19.646706948301322,-0.018822858365120654,20
22168,22191,1.0,28090.0,27737.0,-13.179929796243659,-0.012566749733001092,23
22521,22597,-1.0,27319.0,26723.809999999998,19.939826137971963,0.021786668618909988,76
22599,22768,1.0,26984.0,28367.84,49.18746874708946,0.051283723688111404,169
22820,22845,1.0,29964.0,29526.0,-16.045526133568167,-0.014617541049259164,25
22963,23002,1.0,30182.0,29798.0,-13.878851329359726,-0.012722814922801695,39
23581,23720,1.0,30866.0,30980.0,2.6860489888888943,0.003693384306356462,139
23914,23986,-1.0,30086.0,30395.0,-11.282986508824736,-0.010270557734494368,72
24505,24717,1.0,31662.0,32436.12,23.18799064825184,0.02444949782073147,212
24853,24905,1.0,33123.0,32974.0,-5.565122217377867,-0.004498384808139355,52
25549,25592,-1.0,33985.0,33822.15,3.8207249365981886,0.004791819920553109,43
25595,25642,1.0,34356.0,34012.0,-11.126766824058816,-0.010012807078821795,47
26146,26165,-1.0,33283.0,33898.0,-19.4809178216683,-0.018477901631463567,19
26197,26310,1.0,34059.0,34181.0,2.529139273849721,0.0035820194368596514,113
26601,26622,-1.0,33810.0,34568.0,-23.02593967922456,-0.022419402543626177,21
26649,26702,1.0,34834.0,34831.0,-1.0423138903068576,-8.612275363151234e-05,53
27588,27631,-1.0,33812.0,34367.0,-16.702263039610838,-0.016414290784336982,43
27655,27711,1.0,34875.0,34770.0,-3.7765440961816656,-0.0030107526881720803,56
27776,27828,-1.0,33580.0,34421.0,-24.446383979967766,-0.025044669446098844,52
28007,28180,1.0,35253.0,35653.0,9.448827537640609,0.011346552066490823,173
28659,28772,-1.0,35065.0,34598.85,11.355655655730343,0.013293882789106037,113
28788,28896,1.0,35321.0,35888.0,14.059916627650743,0.016052773137793297,108
28993,29024,-1.0,35090.0,35270.0,-5.817033791380906,-0.005129666571672908,31
29055,29167,1.0,35785.0,36402.35,15.313636302006232,0.017251641749336244,112
29511,29555,-1.0,34340.0,34111.6,5.417519283751597,0.006651135701805533,44
29569,29583,1.0,34707.0,33696.0,-29.016228676372446,-0.02912957040366493,14
29640,29709,1.0,34839.0,35375.89,13.45947545056094,0.015410603059789363,69
29852,29874,-1.0,34450.0,34861.0,-12.263058004472342,-0.01193033381712616,22
29971,30051,-1.0,33503.0,33056.97,11.527558094498934,0.01331313613706231,80
30055,30098,1.0,33915.0,33438.0,-14.26282978174395,-0.014064573197700159,43
30179,30232,-1.0,33126.0,32944.24,4.188679550944446,0.005486928696492255,53
30329,30444,1.0,33745.0,34462.45,18.97751667100362,0.02126092754482145,115
30875,30883,1.0,35427.0,34915.0,-14.767378524308942,-0.014452253930617887,8
30904,30983,-1.0,34100.0,33568.0,13.752269891252642,0.015601173020527881,79
31035,31056,-1.0,32768.0,33270.0,-15.59454298522608,-0.01531982421875,21
31120,31228,-1.0,32542.0,31983.079999999998,15.205052297589809,0.01717534263413445,108
31256,31296,1.0,32374.0,32198.0,-6.1424263642677355,-0.005436461357879785,40
31300,31355,-1.0,31585.0,31278.149999999998,8.271517338436162,0.00971505461453226,55
31355,31487,1.0,31603.0,32609.030000000002,29.487667402179248,0.03183337024965982,132
31666,31808,-1.0,31795.0,30742.549999999996,31.678851244766072,0.03310111652775605,142
31884,31930,1.0,31100.0,31491.999999999996,11.807153623878843,0.012604501607716978,46
31943,31999,-1.0,30923.0,31037.999999999996,-4.861563005376189,-0.003718914723668254,56
32084,32111,1.0,31379.0,31202.0,-6.803587815975648,-0.005640715127951834,27
32186,32210,-1.0,30382.0,30960.0,-20.39771271928725,-0.019024422355341963,24
32218,32367,1.0,31302.0,31852.519999999997,16.541451292110743,0.017587374608651007,149
32436,32472,1.0,32847.0,32607.0,-8.421697477973675,-0.007306603342771001,36
32798,32842,-1.0,32963.0,33216.0,-8.730144287028025,-0.007675272274974887,44
32916,32976,-1.0,31818.0,31677.0,3.4238836456781865,0.004431453894022219,60
33031,33049,-1.0,31019.0,31619.0,-20.364334780209678,-0.01934298333279605,18
33085,33131,1.0,32014.0,32261.64,6.59827867740538,0.007735365777472358,46
33137,33226,-1.0,31338.0,30902.62,12.72980485243887,0.013893037207224457,89
33302,33380,-1.0,29972.0,29553.78,12.95467429960781,0.013953690110770078,78
33426,33445,-1.0,28700.0,29643.999999999996,-34.33202642192456,-0.032891986062717704,19
33445,33521,1.0,29644.0,30035.440000000002,11.931690374270467,0.013204695722574655,76
33531,33575,-1.0,29367.0,29582.0,-8.24232091384143,-0.007321142779310064,44
33618,33708,1.0,29786.0,30348.360000000004,17.54621353176661,0.018880010743302256,90
33754,33851,1.0,31344.0,31963.440000000002,18.74142336102451,0.01976263399693723,97
33931,33966,-1.0,32113.0,32322.000000000004,-7.647760400820187,-0.006508267679755875,35
33998,34038,1.0,32943.0,32683.0,-8.9817098686793,-0.007892420241022324,40
34058,34126,1.0,33539.0,33473.0,-2.9713478721926525,-0.0019678583142014316,68
34600,34676,-1.0,33670.0,33040.8,17.67070269444301,0.018687258687258623,76
34928,35055,1.0,33892.0,34198.0,8.15421397089953,0.009028679334356138,127
35092,35127,-1.0,33202.0,33259.0,-2.7838274657977853,-0.0017167640503583659,35
35875,35979,-1.0,32157.0,31856.43,8.531835166661264,0.009346954006903663,104
36041,36070,1.0,32550.0,32037.0,-17.25689565379888,-0.015760368663594426,29
37207,37381,1.0,33862.0,33975.0,2.3654212500299057,0.0033370740062605986,174
39592,39701,1.0,33847.0,33998.0,3.5116605687864375,0.004461252105061098,109
43809,43861,-1.0,40026.5,39277.285,18.059358732393463,0.01871797434199829,52
44018,44123,1.0,40631.5,40748.600000000006,1.9497431923125474,0.0028820004183947034,105
44470,44648,1.0,41375.3,42120.353,17.65667644136239,0.018007192697092167,178
45311,45407,1.0,43634.8,44305.198000000004,15.165776602904625,0.015363838037529609,96
45607,45636,1.0,44659.8,44583.9,-2.8917847743105574,-0.0016995150000671533,29
46405,46566,1.0,43338.9,44247.73900000001,21.33067060231835,0.020970513787844425,161
47290,47360,-1.0,41379.3,41468.3,-3.4355811708563175,-0.0021508338710418684,70
47677,47749,-1.0,41051.1,39766.939,32.920352107264556,0.03128201193147073,72
47776,47879,1.0,40168.3,40067.1,-3.938504121889414,-0.002519399626073393,103
47907,47957,-1.0,39221.3,38710.387,13.423290293767788,0.01302641676843963,50
47964,47994,1.0,39848.7,39420.3,-13.26007395849169,-0.010750664388047615,30
48113,48181,1.0,40993.3,40994.1,-1.0939468852651086,1.95153842212914e-05,68
48285,48333,1.0,42415.0,41857.6,-15.755098042371472,-0.013141577272191451,48
