ent,ex,side,entry,exit,pnl,ret,hold_h
22367,22386,1.0,11552.0,11361.800000000001,-9.333618385851354,-0.016464681440443107,19
22498,22580,1.0,11604.6,11908.246,13.21400160470335,0.026166003136687044,82
22594,22623,-1.0,11855.2,11981.3,-6.269923296921496,-0.010636682637154893,29
22808,22901,-1.0,11314.8,11216.851999999999,4.0778551125799,0.008656626718987592,93
22901,22998,1.0,11345.2,11703.902000000002,16.413555203513592,0.03161707153686155,97
22998,23040,-1.0,11835.7,11736.043000000003,4.103989438669759,0.008420034302998314,42
23056,23145,1.0,11954.3,11934.7,-1.4694874276357908,-0.0016395773905623079,89
23512,23557,-1.0,12301.1,12453.5,-7.439989079257695,-0.012389135930932937,45
23896,23925,-1.0,12530.2,12840.899999999998,-14.142449563173352,-0.024796092640181122,29
23931,24054,1.0,12937.8,12846.300000000001,-4.307381756790111,-0.0070722997727588055,123
24131,24241,1.0,13281.2,13459.462000000001,6.574297232899944,0.013422130530373888,110
24248,24314,-1.0,13134.7,13029.803000000002,3.7474770357039935,0.007986250161785113,66
24323,24370,1.0,13360.2,13380.1,0.2638530977343126,0.0014894986601996507,47
24659,24706,-1.0,13230.8,13135.491999999997,3.3525299704096754,0.007203494875593464,47
24714,24725,1.0,13354.9,12855.0,-20.876248331266424,-0.037431953814704655,11
24736,24761,-1.0,12703.2,13116.600000000002,-17.53768629945018,-0.0325429812960516,25
24773,24813,1.0,13277.1,13002.9,-10.930199997383756,-0.020652100232731563,40
24817,24909,-1.0,12819.7,12671.003,5.24010228261698,0.011599101383027666,92
24909,25042,1.0,12778.7,13020.087,8.928747099435315,0.018889793171449343,133
25072,25103,-1.0,12861.3,12931.9,-3.2998576127066226,-0.005489336225731556,31
25114,25158,1.0,13094.2,12964.1,-5.519906651037528,-0.009935696720685505,44
25179,25196,-1.0,12756.6,12884.3,-5.501915478805595,-0.01001050436636719,17
25295,25426,1.0,13252.5,13598.375000000002,12.391581971466996,0.02609884927372197,131
25915,25998,-1.0,13393.9,13186.761,7.328494919177627,0.015465174445083107,83
26003,26057,1.0,13335.1,13176.3,-6.627843724462688,-0.011908422134067287,54
26069,26093,-1.0,13011.9,13286.6,-11.217186047821652,-0.021111444139595426,24
26095,26125,1.0,13437.4,13378.2,-2.6792438726641006,-0.004405614181314799,30
26140,26202,1.0,13585.1,13657.0,2.1156316613355566,0.0052925631758322655,62
27052,27077,-1.0,14495.2,14713.8,-7.96825081277309,-0.0150808543517853,25
27632,27685,1.0,15338.9,15334.9,-0.6143261460023836,-0.00026077489259335174,53
28084,28131,-1.0,15017.3,15194.1,-6.219486731184703,-0.011773088371411777,47
28222,28340,-1.0,14847.6,14652.224,5.845169926112634,0.013158759664861686,118
28379,28413,1.0,14926.2,14772.0,-5.507924665214382,-0.010330827672146992,34
28504,28911,1.0,15069.9,15803.799,22.922984999923308,0.048699659586327826,407
29142,29173,-1.0,16171.4,16377.3,-6.92071005367551,-0.012732354650803357,31
29319,29355,-1.0,15689.1,15957.0,-8.984479613713344,-0.017075549266688306,36
29360,29414,1.0,16147.2,16243.8,2.4291468394809472,0.005982461355529045,54
29480,29508,-1.0,15824.3,16296.7,-15.13326959909934,-0.029852821293832932,28
29508,29559,1.0,16296.7,15627.8,-19.96707418856466,-0.04104511956408363,51
29559,29597,-1.0,15627.8,15878.7,-7.766301902762269,-0.016054722993639636,38
29617,29741,1.0,16019.9,16365.249,9.192498391258955,0.02155750035892856,124
29829,29911,-1.0,15910.6,15656.344,6.843459728456295,0.015980289869646724,82
29930,29963,1.0,15897.4,15776.0,-4.00063665699367,-0.0076364688565425665,33
29983,30160,-1.0,15337.4,14723.926,17.926307774718314,0.03999856559781967,177
30168,30177,1.0,14549.5,13898.0,-21.841821129298374,-0.04477817107117088,9
30177,30217,-1.0,13898.0,14446.4,-18.438617758311423,-0.03945891495179166,40
30222,30302,1.0,14488.6,14746.986,7.3537301090399705,0.01783374515136038,80
30302,30384,-1.0,14715.6,14610.644,2.72695963864755,0.007132294979477538,82
30398,30424,1.0,14997.3,14710.6,-8.991077881120376,-0.019116774352716748,26
30431,30481,-1.0,14595.6,14390.894,5.710262261041125,0.014025185672394413,50
30504,30534,1.0,14644.3,14366.8,-8.850832349074716,-0.018949352307723877,30
30557,30665,-1.0,14055.2,13891.948000000002,4.620344534333141,0.01161506061813411,108
30669,30768,1.0,14166.9,13811.4,-11.46646282861732,-0.025093704338987388,99
30768,30854,-1.0,13811.4,13629.035999999998,5.228269958593005,0.013203875059733416,86
30903,30949,-1.0,13297.3,13245.077,1.2695809443796073,0.003927338632654709,46
30958,31225,1.0,13560.3,14352.402999999998,24.943573733042328,0.058413383184737766,267
31282,31294,1.0,15187.7,14830.4,-11.267067928081063,-0.023525616123573734,12
31307,31440,-1.0,14710.3,14351.347,10.497599816435255,0.02440147379727131,133
31457,31496,-1.0,13822.6,14139.0,-10.967223935506658,-0.022890049628868647,39
31501,31544,1.0,14214.3,13907.3,-10.116425913877105,-0.021597968243248,43
31546,31599,-1.0,13763.0,13527.57,7.054428516972338,0.017106008864346434,53
31611,31650,-1.0,13150.5,13091.095000000001,1.5655845598769154,0.004517318733127884,39
31661,31684,1.0,13501.4,12994.8,-17.187373568874733,-0.037522034751951705,23
31685,31714,-1.0,12861.2,13160.0,-10.405646130817956,-0.023232668802289025,29
31753,31773,1.0,13342.8,12847.4,-15.960282311868498,-0.0371286386665467,20
31773,31907,-1.0,12847.4,12396.026,13.757207775738088,0.03513349004467825,134
31917,31978,1.0,12458.0,12297.3,-5.787657099268171,-0.012899341788409124,61
31980,32054,-1.0,12119.2,11880.708,7.677383251053158,0.019678856690210633,74
32116,32180,1.0,12112.4,12475.323999999999,12.114200118903113,0.02996301311053129,64
32231,32288,1.0,12828.2,12473.7,-12.323897577534902,-0.027634430395534815,57
32288,32319,-1.0,12473.7,12757.9,-9.952902511351036,-0.022783937404298626,31
32364,32439,-1.0,12034.1,11631.199999999999,13.268959030300834,0.03347986139387249,75
32439,32452,1.0,11564.0,11269.0,-11.170988535057685,-0.025510204081632626,13
32458,32488,-1.0,11115.2,11391.6,-10.621280185578062,-0.024866848999568036,30
32509,32539,1.0,11419.8,11482.248,1.785349892148768,0.00546839699469337,30
32546,32638,1.0,11672.8,11924.778,8.262907289149592,0.02158676581454322,92
32639,32733,-1.0,11766.4,11579.836,6.091740712174544,0.01585565678542289,94
32753,32840,1.0,11732.4,11914.474,6.035694018665553,0.015518904912890763,87
32850,32918,-1.0,11792.3,11697.427,2.9746225623746287,0.008045334667537207,68
32938,33093,1.0,11985.1,12219.501,7.881853504916572,0.019557700811841272,155
33093,33116,-1.0,12214.2,12370.5,-5.974305173341561,-0.012796581028638787,23
33121,33204,1.0,12564.6,12816.646,8.131539441907922,0.020060009868997142,83
33251,33276,1.0,13322.1,13121.6,-6.978305401895294,-0.015050179776461614,25
33352,33459,1.0,13381.2,13579.062000000002,5.897570753288253,0.014786566227244169,107
33523,33592,-1.0,13149.8,12968.851999999999,5.53981963336113,0.013760513467885427,69
33626,33663,-1.0,12730.9,12537.8,6.229289684159116,0.015167820028434753,37
33669,33736,-1.0,12335.8,12221.892,3.6716996560107122,0.009233936996384418,67
33779,33807,-1.0,12030.6,12265.8,-9.238488558456352,-0.019550147124831607,28
33826,33893,1.0,12334.9,12480.349,4.746881855448412,0.0117916643021021,67
33893,33992,-1.0,12379.1,12045.008999999998,11.56697898570641,0.026988310943445226,99
34038,34226,-1.0,11634.6,11362.104,10.238815323245673,0.02342117477180139,188
34226,34263,1.0,11322.3,11434.223,4.144041284844009,0.009885182339277376,37
34307,34402,-1.0,11292.5,11011.525,11.249360786612598,0.024881558556564154,95
34411,34503,1.0,11105.5,11158.505,1.8175649150605033,0.0047728602944485665,92
34503,34516,-1.0,10989.4,11276.4,-13.126965259219643,-0.026116075490927537,13
34544,34626,1.0,11313.0,11448.33,5.157628118554531,0.011962344205781017,82
34630,34656,-1.0,11255.9,11256.841,-0.5157057941082579,-8.360060057399643e-05,26
34727,34796,-1.0,11124.4,10933.306,7.694815470369601,0.017177915213404726,69
