p_range_end,p_side,p_buf_atr,p_atr_n,p_stop_mode,p_stop_atr,p_stop_pts,p_tgt_mode,p_tgt_r,p_tgt_pts,p_flat_m,p_be_pts,p_be_off,p_ma_mode,p_cross_min,p_m200_form,p_x_mode,p_conf,p_conf_tol,r_sharpe,r_sortino,r_pf,r_tot,r_n,r_tpy,r_retdd,ok,h_sharpe,h_sortino,h_pf,h_tot,h_n,h_retdd
555,both,0.0,7,points,0.6786469415080756,130.96501331963856,points,3.010859830911403,206.44291094450986,960,150.0,10.0,state,15,state,cross,behind,0.5,-0.13743257307440754,-0.21614060837663468,0.9758890200299947,-6.254414616838748,1438,232.91773835920176,-0.3145186980932783,True,-1.1499160068358638,-1.720844583328419,0.8253701318702495,-17.625811825039158,599,-0.905562101166941
555,long,0.5,7,points,0.603269446898023,103.27252852746079,r,0.5287359820584319,281.46265783069566,960,50.0,5.0,200all,15,state,state,off,1.0,-0.4024979942373478,-0.4985071800000178,0.9054007140234741,-6.398055811610516,697,112.89545454545454,-0.6099313739954935,True,-1.0541266955064055,-1.2588513855093406,0.779730784612044,-5.505270008064229,288,-0.8042882054596546
555,both,0.0,14,atr,2.381359307495334,147.2670346009454,none,1.3959308006664841,214.2600248653923,960,150.0,10.0,cross,150,state,cross,off,0.5,-0.35366503058848636,-0.6132266680734284,0.8644668629954299,-11.006247851910672,413,66.8950110864745,-0.701756158174105,False,-0.6448373815138232,-0.9582692261075576,0.801135998857374,-7.2839870957249495,191,-0.6731444090329988
555,long,0.0,14,points,0.7454763815086948,252.24215885579974,none,2.1847208690211146,395.0462209711341,960,150.0,25.0,state,300,state,cross,off,0.5,0.3562202979478159,0.5704156895931454,1.1017003323151582,14.611610930998541,791,128.1209534368071,1.3143881149752639,True,0.024969349574356276,0.038473669904403526,1.006221532326725,0.3556980916691641,329,0.04090752166892459
555,long,0.0,14,points,0.868811543075906,51.46763327472064,points,1.527947377204323,323.37194116520556,960,150.0,10.0,state,300,state,cross,through,0.25,0.40155618525603726,0.8823902908623535,1.1116531940993886,10.589381618736413,808,130.87450110864745,0.9873374131442058,True,-0.1298534594426765,-0.3041082140482166,0.9657599890712899,-1.1904421639027345,335,-0.2200048204545331
555,short,0.0,14,range,1.3527363840420763,69.63260050913618,points,1.2945019510157414,372.8271445696014,960,150.0,10.0,state,300,state,off,behind,1.0,-0.3735404140642744,-0.675570620769634,0.872050986810858,-10.885290916732782,554,89.73325942350333,-0.7672478627935944,False,-1.0316004846247473,-1.5228768234018213,0.6962764837765644,-10.247994154004099,243,-0.9056343034774408
555,long,0.0,14,atr,2.323225131421718,50.982503570191355,points,1.7716137498977877,359.4885657704224,960,100.0,10.0,state,75,cross,cross,through,0.25,0.4603521392229835,0.829248534218238,1.1342947971497475,15.615499843461542,808,130.87450110864745,1.1176200565260315,True,-0.40695281804897443,-0.6800541112236493,0.9014991823275285,-4.843585927800128,335,-0.5432258382038969
555,long,0.0,14,points,1.187860144779598,90.6691288761357,points,2.2412054068259177,357.0024768197555,960,150.0,10.0,state,75,state,cross,through,0.25,0.3344917586533506,0.618767808203066,1.0886612473501691,10.679159570407602,808,130.87450110864745,1.2282739916837013,True,-0.49744255803869303,-0.9216501891831206,0.8865598986229127,-5.573705543731866,335,-0.5792459433323823
555,long,0.0,30,points,0.6324276834724785,46.224948757670546,points,1.2052565690650723,321.23545689137376,960,25.0,10.0,state,15,state,off,off,0.5,0.517156518405794,1.210551149533072,1.1852630967024553,10.83965342140232,791,128.1209534368071,1.3466465037581778,True,-0.3408599472343462,-0.7783342283303176,0.894597926995909,-2.219322829224721,329,-0.3431789552441185
555,short,0.0,14,atr,3.824138241346488,59.74618451360208,points,3.367426680246057,345.33118521252106,960,100.0,10.0,state,75,cross,cross,off,0.5,-0.19011122149709672,-0.30309095604944636,0.9398018716932001,-6.967372418624997,644,104.31086474501109,-0.33204445177326203,True,-1.0248323314896441,-1.411861330105452,0.7204996905133907,-11.69975884911021,260,-0.8362812966098683
