feed,win,buf,side,ema,stop,tgt,flat,block,n,pct,tot,pf,win_r
US100L15,510-570,0.0,both,x20,1.0,2.0,660,res,734,-0.026042039448783253,-19.114856955406907,0.8232092221916704,0.3446866485013624
US100L15,510-570,0.0,both,x20,1.0,2.0,660,lock,248,0.00964736418457208,2.392546317773876,1.0821168909828294,0.3709677419354839
US100L15,510-570,0.0,both,x20,1.0,2.0,720,res,733,-0.026069060517853952,-19.108621359586948,0.827776258033375,0.339699863574352
US100L15,510-570,0.0,both,x20,1.0,2.0,720,lock,247,0.0022520039856097395,0.5562449844456057,1.0119694953604617,0.3481781376518219
US100L15,510-570,0.0,both,x20,1.0,2.0,960,res,733,-0.019742616612540485,-14.471337976992174,0.8686165971157496,0.3369713506139154
US100L15,510-570,0.0,both,x20,1.0,2.0,960,lock,247,0.00727824665243306,1.7977269231509658,1.04955329892891,0.3360323886639676
US100L15,510-570,0.0,both,x20,1.0,2.0,0,res,732,-0.022207908114145698,-16.256188739554652,0.8588266185726269,0.3251366120218579
US100L15,510-570,0.0,both,x20,1.0,2.0,0,lock,247,0.013948522791082399,3.4452851293973525,1.1063362682629891,0.340080971659919
US100L15,510-570,0.0,both,x20,1.0,3.0,660,res,733,-0.0182912632158551,-13.407495937221789,0.8724728584687196,0.31241473396998637
US100L15,510-570,0.0,both,x20,1.0,3.0,660,lock,248,0.022083370028613488,5.476675767096145,1.1649290556550402,0.3387096774193548
US100L15,510-570,0.0,both,x20,1.0,3.0,720,res,732,-0.024036125732184145,-17.594444035958794,0.8534022223991197,0.2896174863387978
US100L15,510-570,0.0,both,x20,1.0,3.0,720,lock,247,0.011582424065260761,2.860858744119408,1.0684992261762647,0.30364372469635625
US100L15,510-570,0.0,both,x20,1.0,3.0,960,res,732,-0.00764879581297121,-5.598918535094926,0.9506533468807145,0.2773224043715847
US100L15,510-570,0.0,both,x20,1.0,3.0,960,lock,246,0.017910544741850012,4.405994006495103,1.1098143245329397,0.2886178861788618
US100L15,510-570,0.0,both,x20,1.0,3.0,0,res,728,-0.013184175085368018,-9.598079462147917,0.920145429046786,0.25686813186813184
US100L15,510-570,0.0,both,x20,1.0,3.0,0,lock,245,0.01998082020617471,4.895300950512803,1.1169014372981096,0.2693877551020408
US100L15,510-570,0.0,both,x20,1.5,0.0,660,res,725,-0.020048947529235594,-14.535486958695806,0.8994159370030084,0.37103448275862067
US100L15,510-570,0.0,both,x20,1.5,0.0,660,lock,246,0.049906543437734076,12.277009685682582,1.3476484629372094,0.4349593495934959
US100L15,510-570,0.0,both,x20,1.5,0.0,720,res,724,-0.02858600463443176,-20.696267355328594,0.8977439489754343,0.3370165745856354
US100L15,510-570,0.0,both,x20,1.5,0.0,720,lock,245,0.05124757418738663,12.555655675909724,1.327105090315472,0.39183673469387753
US100L15,510-570,0.0,both,x20,1.5,0.0,960,res,723,0.013504803388523804,9.76397284990271,1.0724857375875034,0.29737206085753803
US100L15,510-570,0.0,both,x20,1.5,0.0,960,lock,244,0.04044420804557487,9.868386763120268,1.2158951984019377,0.3401639344262295
US100L15,510-570,0.0,both,x20,1.5,0.0,0,res,46,7.616779215670951,350.37184392086374,50.61287011373787,0.021739130434782608
US100L15,510-570,0.0,both,x20,1.5,1.0,660,res,730,-0.03028614829065741,-22.10888825217991,0.8105758983756638,0.4726027397260274
US100L15,510-570,0.0,both,x20,1.5,1.0,660,lock,247,-0.007985729534529015,-1.9724751950286668,0.9556313086480265,0.47368421052631576
US100L15,510-570,0.0,both,x20,1.5,1.0,720,res,729,-0.031028597039712755,-22.6198472419506,0.819911846398813,0.47599451303155005
US100L15,510-570,0.0,both,x20,1.5,1.0,720,lock,247,-0.013549038846286898,-3.346612595032864,0.9187117250197496,0.4534412955465587
US100L15,510-570,0.0,both,x20,1.5,1.0,960,res,729,-0.02883371254965521,-21.01977644869865,0.8348742775360843,0.4787379972565158
US100L15,510-570,0.0,both,x20,1.5,1.0,960,lock,247,-0.009303609779848353,-2.2979916156225433,0.9498531639921759,0.46963562753036436
US100L15,510-570,0.0,both,x20,1.5,1.0,0,res,728,-0.028591356661552766,-20.814507649610412,0.8379628495905187,0.47802197802197804
US100L15,510-570,0.0,both,x20,1.5,1.0,0,lock,247,-0.00019550999935552066,-0.0482909698408136,1.0134231648532754,0.4777327935222672
US100L15,510-570,0.0,both,x20,1.5,1.5,660,res,727,-0.025499071461570495,-18.53782495256175,0.8487702393644063,0.4140302613480055
US100L15,510-570,0.0,both,x20,1.5,1.5,660,lock,246,0.018975028357389057,4.667856975917708,1.1436529337958437,0.44308943089430897
US100L15,510-570,0.0,both,x20,1.5,1.5,720,res,726,-0.028390374427166326,-20.61141183412275,0.8497920075114295,0.4035812672176309
US100L15,510-570,0.0,both,x20,1.5,1.5,720,lock,245,0.008970138367317438,2.1976838999927724,1.0634988415690394,0.4122448979591837
US100L15,510-570,0.0,both,x20,1.5,1.5,960,res,726,-0.019039487691066666,-13.8226680637144,0.8999778534192958,0.40771349862258954
US100L15,510-570,0.0,both,x20,1.5,1.5,960,lock,244,-0.003099901407145803,-0.7563759433435759,0.9785738631463718,0.4016393442622951
US100L15,510-570,0.0,both,x20,1.5,1.5,0,res,722,-0.012229782818337623,-8.829903194839764,0.9309792688597328,0.4002770083102493
US100L15,510-570,0.0,both,x20,1.5,1.5,0,lock,242,-0.005099541336481708,-1.2340890034285734,0.9748884054269835,0.3925619834710744
US100L15,510-570,0.0,both,x20,1.5,2.0,660,res,726,-0.021793111489357874,-15.821798941273816,0.8575143628425969,0.3925619834710744
US100L15,510-570,0.0,both,x20,1.5,2.0,660,lock,246,0.03502493783661525,8.616134707807351,1.2497378642344166,0.4349593495934959
US100L15,510-570,0.0,both,x20,1.5,2.0,720,res,725,-0.03281013314339273,-23.787346528959734,0.8280465233299247,0.36551724137931035
US100L15,510-570,0.0,both,x20,1.5,2.0,720,lock,245,0.0334814892156683,8.202964857838733,1.2155369738045052,0.39591836734693875
US100L15,510-570,0.0,both,x20,1.5,2.0,960,res,725,-0.01989170062295224,-14.421482951640375,0.8832067138542543,0.3586206896551724
US100L15,510-570,0.0,both,x20,1.5,2.0,960,lock,244,0.02111199319352661,5.151326339220493,1.1171644775102485,0.38114754098360654
US100L15,510-570,0.0,both,x20,1.5,2.0,0,res,715,-0.018829214964019386,-13.462888699273861,0.894857346451765,0.3328671328671329
US100L15,510-570,0.0,both,x20,1.5,2.0,0,lock,241,0.01682900827604793,4.055790994527551,1.0858116551764614,0.35269709543568467
US100L15,510-570,0.0,both,x20,1.5,3.0,660,res,725,-0.027960778441768572,-20.271564370282213,0.8572180856256217,0.3724137931034483
US100L15,510-570,0.0,both,x20,1.5,3.0,660,lock,246,0.06397850117707939,15.738711289561529,1.437486352735783,0.4349593495934959
US100L15,510-570,0.0,both,x20,1.5,3.0,720,res,724,-0.03805302081141366,-27.55038706746349,0.8362057678926507,0.3397790055248619
US100L15,510-570,0.0,both,x20,1.5,3.0,720,lock,245,0.07001310640052869,17.15321106812953,1.4357175866018146,0.39591836734693875
US100L15,510-570,0.0,both,x20,1.5,3.0,960,res,723,-0.007489039996873935,-5.414575917739855,0.9726135959973274,0.31950207468879666
US100L15,510-570,0.0,both,x20,1.5,3.0,960,lock,244,0.050655921067954975,12.360044740581014,1.2571265724974183,0.3524590163934426
US100L15,510-570,0.0,both,x20,1.5,3.0,0,res,702,-0.004470976034827684,-3.1386251764490343,0.9979523311632578,0.25925925925925924
US100L15,510-570,0.0,both,x20,1.5,3.0,0,lock,234,0.054839415652881134,12.832423262774185,1.2230242193035086,0.2905982905982906
US100L15,510-570,0.0,both,x20,2.0,0.0,660,res,716,-0.027405782297040465,-19.622540124680974,0.8738867299137323,0.41480446927374304
US100L15,510-570,0.0,both,x20,2.0,0.0,660,lock,245,0.043112008882444444,10.56244217619889,1.267659266113667,0.4775510204081633
US100L15,510-570,0.0,both,x20,2.0,0.0,720,res,715,-0.030484876481133356,-21.79668668401035,0.9015722268796705,0.38461538461538464
US100L15,510-570,0.0,both,x20,2.0,0.0,720,lock,244,0.04509042136178841,11.002062812276373,1.2517461488027797,0.430327868852459
US100L15,510-570,0.0,both,x20,2.0,0.0,960,res,712,0.0200880752788858,14.30270959856669,1.1014128981155444,0.3637640449438202
US100L15,510-570,0.0,both,x20,2.0,0.0,960,lock,243,0.026165171442773187,6.3581366605938845,1.1143524220986187,0.3786008230452675
US100L15,510-570,0.0,both,x20,2.0,1.0,660,res,719,-0.03288054888300616,-23.641114646881427,0.8245402316849034,0.47983310152990266
US100L15,510-570,0.0,both,x20,2.0,1.0,660,lock,245,0.009889297830407706,2.422877968449888,1.075503182254907,0.49795918367346936
US100L15,510-570,0.0,both,x20,2.0,1.0,720,res,719,-0.0367812106064375,-26.445690426028563,0.8179891222598614,0.4756606397774687
US100L15,510-570,0.0,both,x20,2.0,1.0,720,lock,244,0.006716826467750967,1.638905658131236,1.0446742594721923,0.48770491803278687
US100L15,510-570,0.0,both,x20,2.0,1.0,960,res,717,-0.025021073531467368,-17.940109722062104,0.8844904893240343,0.49511854951185497
US100L15,510-570,0.0,both,x20,2.0,1.0,960,lock,244,-0.007549583963809618,-1.842098487169547,0.9604399910228737,0.47950819672131145
US100L15,510-570,0.0,both,x20,2.0,1.0,0,res,708,-0.025583250994624746,-18.11294170419432,0.8892320789727077,0.4872881355932203
US100L15,510-570,0.0,both,x20,2.0,1.0,0,lock,241,-0.0038958701621510557,-0.9389047090784044,0.9848518975237411,0.48132780082987553
US100L15,510-570,0.0,both,x20,2.0,1.5,660,res,717,-0.028944198713612857,-20.75299047766042,0.8374577357978905,0.43654114365411434
US100L15,510-570,0.0,both,x20,2.0,1.5,660,lock,245,0.03363070957124573,8.239523844955205,1.217525351345986,0.4816326530612245
US100L15,510-570,0.0,both,x20,2.0,1.5,720,res,716,-0.03514044523715933,-25.160558789806082,0.8362212792118525,0.4134078212290503
US100L15,510-570,0.0,both,x20,2.0,1.5,720,lock,244,0.028427074797129713,6.93620625049965,1.1620464045694185,0.4426229508196721
US100L15,510-570,0.0,both,x20,2.0,1.5,960,res,714,-0.017962657857554108,-12.825337710293633,0.913921933602189,0.42296918767507
US100L15,510-570,0.0,both,x20,2.0,1.5,960,lock,243,0.013549245284846785,3.292466604217769,1.0634264473345103,0.43621399176954734
US100L15,510-570,0.0,both,x20,2.0,1.5,0,res,698,-0.020441824568609313,-14.2683935488893,0.9116398121042506,0.3968481375358166
US100L15,510-570,0.0,both,x20,2.0,1.5,0,lock,237,-0.006376424823464262,-1.5112126831610302,0.9653505890506032,0.4008438818565401
US100L15,510-570,0.0,both,x20,2.0,2.0,660,res,716,-0.035537965552115656,-25.445183335314812,0.8290844849166704,0.41899441340782123
US100L15,510-570,0.0,both,x20,2.0,2.0,660,lock,245,0.05392808706471154,13.212381330854328,1.3329827588368308,0.4816326530612245
US100L15,510-570,0.0,both,x20,2.0,2.0,720,res,715,-0.038136260695246484,-27.267426397101236,0.8555096889217576,0.393006993006993
US100L15,510-570,0.0,both,x20,2.0,2.0,720,lock,244,0.0573854992281192,14.002061811661084,1.3123626216221727,0.4385245901639344
US100L15,510-570,0.0,both,x20,2.0,2.0,960,res,712,-0.007366616489457595,-5.245030940493808,0.981667157013188,0.39325842696629215
US100L15,510-570,0.0,both,x20,2.0,2.0,960,lock,243,0.025366742018340122,6.16411831045665,1.1017294170879097,0.3950617283950617
US100L15,510-570,0.0,both,x20,2.0,2.0,0,res,682,-0.0062601132757201545,-4.269397254041145,0.998052617443823,0.3357771260997067
US100L15,510-570,0.0,both,x20,2.0,2.0,0,lock,237,0.018183556521373073,4.309502895565418,1.040632956023972,0.3459915611814346
US100L15,510-570,0.0,both,x20,2.0,3.0,660,res,716,-0.026920333635126106,-19.27495888275029,0.8730717154294698,0.41480446927374304
US100L15,510-570,0.0,both,x20,2.0,3.0,660,lock,245,0.04615408899755763,11.307751804401619,1.2858451958042652,0.4775510204081633
US100L15,510-570,0.0,both,x20,2.0,3.0,720,res,715,-0.03167262801481348,-22.645929030591635,0.8883075410015441,0.38741258741258744
US100L15,510-570,0.0,both,x20,2.0,3.0,720,lock,244,0.0440176337563809,10.74030263655694,1.2467666970076736,0.430327868852459
US100L15,510-570,0.0,both,x20,2.0,3.0,960,res,712,0.021481453360937458,15.294794792987469,1.1045526460166568,0.37640449438202245
US100L15,510-570,0.0,both,x20,2.0,3.0,960,lock,243,0.03161360258768941,7.682105428808526,1.1422680835212953,0.38271604938271603
US100L15,510-570,0.0,both,x20,2.0,3.0,0,res,663,0.017678846479729424,11.721075216060608,1.0773995945732706,0.2654600301659125
US100L15,510-570,0.0,both,x20,2.0,3.0,0,lock,222,0.03608944387912853,8.011856541166534,1.1245449248966415,0.2927927927927928
US100L15,510-570,0.0,both,x20,3.0,0.0,660,res,707,-0.03066961258740664,-21.683416099296494,0.8784193053241436,0.4526166902404526
US100L15,510-570,0.0,both,x20,3.0,0.0,660,lock,241,0.0629411341786816,15.168813337062264,1.4092610089471271,0.5269709543568465
US100L15,510-570,0.0,both,x20,3.0,0.0,720,res,706,-0.01706706521947214,-12.049348044947331,0.9610050874805478,0.4405099150141643
US100L15,510-570,0.0,both,x20,3.0,0.0,720,lock,240,0.07178885726624339,17.229325743898414,1.3989849733350428,0.5166666666666667
US100L15,510-570,0.0,both,x20,3.0,0.0,960,res,698,0.032978573835145616,23.019044536931638,1.133390113023825,0.4512893982808023
US100L15,510-570,0.0,both,x20,3.0,0.0,960,lock,236,0.07489169109953073,17.674439099489252,1.314031373595216,0.4745762711864407
US100L15,510-570,0.0,both,x20,3.0,1.0,660,res,708,-0.02780820580590189,-19.688209710578537,0.8594240016183851,0.4731638418079096
US100L15,510-570,0.0,both,x20,3.0,1.0,660,lock,241,0.053492621171973655,12.89172170244565,1.3537970133057056,0.5352697095435685
US100L15,510-570,0.0,both,x20,3.0,1.0,720,res,707,-0.02080143358897266,-14.70661354740367,0.9039090794132573,0.471004243281471
US100L15,510-570,0.0,both,x20,3.0,1.0,720,lock,240,0.05893380641735494,14.144113540165186,1.3300231786659713,0.5333333333333333
US100L15,510-570,0.0,both,x20,3.0,1.0,960,res,701,-0.004260216247037885,-2.9864115891735574,0.9724494180114966,0.514978601997147
US100L15,510-570,0.0,both,x20,3.0,1.0,960,lock,236,0.05716100342019862,13.489996807166875,1.2642844256015349,0.5466101694915254
US100L15,510-570,0.0,both,x20,3.0,1.0,0,res,662,-0.004502563121232216,-2.980696786255727,0.9578027471578542,0.5151057401812689
US100L15,510-570,0.0,both,x20,3.0,1.0,0,lock,229,0.05163582823275588,11.824604665301097,1.1812621919888884,0.537117903930131
US100L15,510-570,0.0,both,x20,3.0,1.5,660,res,707,-0.034351637444024245,-24.28660767292514,0.8568037070244975,0.45403111739745405
US100L15,510-570,0.0,both,x20,3.0,1.5,660,lock,241,0.07980927887536661,19.234036208963353,1.5020538271022708,0.5311203319502075
US100L15,510-570,0.0,both,x20,3.0,1.5,720,res,706,-0.026427757798137955,-18.657997005485395,0.9084919307304006,0.443342776203966
US100L15,510-570,0.0,both,x20,3.0,1.5,720,lock,240,0.09506573566144154,22.81577655874597,1.5182675024656627,0.525
US100L15,510-570,0.0,both,x20,3.0,1.5,960,res,699,0.015357189375301854,10.734675373335996,1.0662795603100612,0.474964234620887
US100L15,510-570,0.0,both,x20,3.0,1.5,960,lock,236,0.07413490608320829,17.495837835637158,1.2995136575283113,0.4915254237288136
US100L15,510-570,0.0,both,x20,3.0,1.5,0,res,636,0.005255636998978969,3.3425851313506243,1.0271279807439355,0.40408805031446543
US100L15,510-570,0.0,both,x20,3.0,1.5,0,lock,217,0.08118219201494212,17.616535667242438,1.229222337444107,0.4470046082949309
US100L15,510-570,0.0,both,x20,3.0,2.0,660,res,707,-0.028620079892632145,-20.234396484090926,0.8829428821071639,0.4526166902404526
US100L15,510-570,0.0,both,x20,3.0,2.0,660,lock,241,0.0645457605735464,15.555528298224683,1.4164884087158724,0.5269709543568465
US100L15,510-570,0.0,both,x20,3.0,2.0,720,res,706,-0.018562509589604557,-13.105131770260819,0.9467900948985818,0.443342776203966
US100L15,510-570,0.0,both,x20,3.0,2.0,720,lock,240,0.06980959006044202,16.754301614506083,1.3876996678524398,0.5166666666666667
US100L15,510-570,0.0,both,x20,3.0,2.0,960,res,698,0.03202814285388866,22.35564371201428,1.130510949182636,0.4656160458452722
US100L15,510-570,0.0,both,x20,3.0,2.0,960,lock,236,0.06783381044521136,16.008779265069883,1.2832117462323889,0.4788135593220339
US100L15,510-570,0.0,both,x20,3.0,2.0,0,res,612,0.012718650009899005,7.783813806058191,1.0176932393807028,0.3480392156862745
US100L15,510-570,0.0,both,x20,3.0,2.0,0,lock,205,0.13689075216340094,28.06260419349719,1.3708717034577391,0.3951219512195122
US100L15,510-570,0.0,both,x20,3.0,3.0,660,res,707,-0.030501009567284174,-21.564213764069912,0.8791031359886978,0.4526166902404526
US100L15,510-570,0.0,both,x20,3.0,3.0,660,lock,241,0.06516979774951671,15.705921257633529,1.4241666855298998,0.5269709543568465
US100L15,510-570,0.0,both,x20,3.0,3.0,720,res,706,-0.017631538099604105,-12.447865898320497,0.9579585071478057,0.4405099150141643
US100L15,510-570,0.0,both,x20,3.0,3.0,720,lock,240,0.07343285301194816,17.623884722867558,1.409678015116579,0.5166666666666667
US100L15,510-570,0.0,both,x20,3.0,3.0,960,res,698,0.03117313281953346,21.758846708034355,1.1263335896282765,0.45415472779369626
US100L15,510-570,0.0,both,x20,3.0,3.0,960,lock,236,0.06827870051582136,16.11377332173384,1.282067117963302,0.4745762711864407
US100L15,510-570,0.0,both,x20,3.0,3.0,0,res,535,0.0625320393020608,33.45464102660253,1.0934591725002856,0.2803738317757009
US100L15,510-570,0.0,both,x20,3.0,3.0,0,lock,180,0.19717158313198935,35.490884963758084,1.4632161161287005,0.3111111111111111
US100L15,510-570,0.0,both,x20,-1.0,0.0,660,res,678,-0.02608278951191472,-17.68413128907818,0.8730927940799615,0.38200589970501475
US100L15,510-570,0.0,both,x20,-1.0,0.0,660,lock,225,0.036486591739317197,8.20948314134637,1.216109586831412,0.4577777777777778
US100L15,510-570,0.0,both,x20,-1.0,0.0,720,res,675,-0.01703612943624847,-11.499387369467716,0.9386940621521807,0.362962962962963
US100L15,510-570,0.0,both,x20,-1.0,0.0,720,lock,224,0.045037285202148704,10.088351885281309,1.2431561142806062,0.42857142857142855
US100L15,510-570,0.0,both,x20,-1.0,0.0,960,res,662,0.008300593374035404,5.494992813611437,1.0421170987827184,0.33987915407854985
US100L15,510-570,0.0,both,x20,-1.0,0.0,960,lock,218,0.06488764461956326,14.14550652706479,1.330561581762418,0.39908256880733944
US100L15,510-570,0.0,both,x20,-1.0,1.0,660,res,684,-0.03981114440778534,-27.230822774925173,0.7889554323828515,0.43567251461988304
US100L15,510-570,0.0,both,x20,-1.0,1.0,660,lock,226,0.01950983991560596,4.409223820926947,1.1194028205217001,0.504424778761062
US100L15,510-570,0.0,both,x20,-1.0,1.0,720,res,681,-0.03214830704263698,-21.89299709603578,0.8424864971804285,0.44052863436123346
US100L15,510-570,0.0,both,x20,-1.0,1.0,720,lock,225,0.02488500705482821,5.599126587336347,1.139315931131453,0.5022222222222222
US100L15,510-570,0.0,both,x20,-1.0,1.0,960,res,670,-0.024768914574552065,-16.595172764949883,0.9102617796896781,0.4507462686567164
US100L15,510-570,0.0,both,x20,-1.0,1.0,960,lock,220,0.03303414852385158,7.267512675247347,1.182923023209711,0.5136363636363637
US100L15,510-570,0.0,both,x20,-1.0,1.0,0,res,635,-0.04021306357264424,-25.53529536862909,0.8503377402803592,0.4456692913385827
US100L15,510-570,0.0,both,x20,-1.0,1.0,0,lock,215,0.033521775263263984,7.207181681601756,1.1411429664207045,0.49767441860465117
US100L15,510-570,0.0,both,x20,-1.0,1.5,660,res,682,-0.0234547243661147,-15.996122017690226,0.8725872500437947,0.41935483870967744
US100L15,510-570,0.0,both,x20,-1.0,1.5,660,lock,225,0.041199214969358,9.26982336810555,1.257860601120223,0.48444444444444446
US100L15,510-570,0.0,both,x20,-1.0,1.5,720,res,679,-0.010104367007823908,-6.860865198312434,0.952657548921057,0.4108983799705449
US100L15,510-570,0.0,both,x20,-1.0,1.5,720,lock,224,0.05839000663492466,13.079361486223124,1.3405682596323951,0.47767857142857145
US100L15,510-570,0.0,both,x20,-1.0,1.5,960,res,668,-0.004165706374615102,-2.782691858242888,0.9938281460161781,0.4116766467065868
US100L15,510-570,0.0,both,x20,-1.0,1.5,960,lock,219,0.06648675972830774,14.560600380499395,1.3491072365162617,0.4794520547945205
US100L15,510-570,0.0,both,x20,-1.0,1.5,0,res,614,-0.001282165129135182,-0.7872493892890018,0.98614325462047,0.39087947882736157
US100L15,510-570,0.0,both,x20,-1.0,1.5,0,lock,197,0.02772956239548277,5.462723791910106,1.0783923795566945,0.41624365482233505
US100L15,510-570,0.0,both,x20,-1.0,2.0,660,res,679,-0.024239915768751657,-16.458902806982376,0.8695849989633186,0.40353460972017674
US100L15,510-570,0.0,both,x20,-1.0,2.0,660,lock,225,0.04641793870609053,10.44403620887037,1.2835349571774284,0.47555555555555556
US100L15,510-570,0.0,both,x20,-1.0,2.0,720,res,676,-0.014815275386707447,-10.015126161414234,0.9343837197437597,0.3890532544378698
US100L15,510-570,0.0,both,x20,-1.0,2.0,720,lock,224,0.06498863933420633,14.55745521086222,1.3610724119552464,0.45535714285714285
US100L15,510-570,0.0,both,x20,-1.0,2.0,960,res,664,0.003542633469447133,2.3523086237128963,1.0256133324948251,0.38403614457831325
US100L15,510-570,0.0,both,x20,-1.0,2.0,960,lock,219,0.07745264396746857,16.962129028875616,1.3938247187116461,0.4429223744292237
US100L15,510-570,0.0,both,x20,-1.0,2.0,0,res,587,0.01906845005037334,11.19318017956915,1.0422936236870908,0.3475298126064736
US100L15,510-570,0.0,both,x20,-1.0,2.0,0,lock,187,0.056788547027760074,10.619458294191134,1.164971898112859,0.34759358288770054
US100L15,510-570,0.0,both,x20,-1.0,3.0,660,res,679,-0.015875996743440757,-10.779801788796274,0.9105866473811806,0.3961708394698085
US100L15,510-570,0.0,both,x20,-1.0,3.0,660,lock,225,0.05919833428891142,13.31962521500507,1.3526425354266316,0.4622222222222222
US100L15,510-570,0.0,both,x20,-1.0,3.0,720,res,676,-0.0077447685367687345,-5.2354635308556645,0.963672645281919,0.3816568047337278
US100L15,510-570,0.0,both,x20,-1.0,3.0,720,lock,224,0.0725399245750233,16.248943104805218,1.3962671040655792,0.4375
US100L15,510-570,0.0,both,x20,-1.0,3.0,960,res,663,0.008499547967746665,5.635200302616039,1.0251306420378348,0.3665158371040724
US100L15,510-570,0.0,both,x20,-1.0,3.0,960,lock,218,0.0893621960037467,19.48095872881678,1.432369144910721,0.40825688073394495
US100L15,510-570,0.0,both,x20,-1.0,3.0,0,res,527,0.06268121052644361,33.03299794743578,1.1330104948497368,0.269449715370019
US100L15,510-570,0.0,both,x20,-1.0,3.0,0,lock,178,0.08930773215564086,15.896776323704072,1.2319652007999606,0.2696629213483146
US100L15,510-570,0.1,long,off,0.5,0.0,660,res,1377,-0.0006216603523773199,-0.8560263052235695,1.0315406622844976,0.21423384168482207
US100L15,510-570,0.1,long,off,0.5,0.0,660,lock,478,0.007441136779131208,3.5568633804247174,1.0968971442695665,0.2175732217573222
US100L15,510-570,0.1,long,off,0.5,0.0,720,res,1377,0.005255165841600211,7.236363363883491,1.1087370479215513,0.1888162672476398
US100L15,510-570,0.1,long,off,0.5,0.0,720,lock,478,0.008911028103795049,4.259471433614033,1.1181078547034722,0.18200836820083682
US100L15,510-570,0.1,long,off,0.5,0.0,960,res,1377,0.006731800749394497,9.269689631916222,1.1365057871509,0.140159767610748
US100L15,510-570,0.1,long,off,0.5,0.0,960,lock,478,0.0128001460547705,6.118469814180299,1.145659337225493,0.14644351464435146
US100L15,510-570,0.1,long,off,0.5,1.0,660,res,1377,-0.040836347630151384,-56.23165068671845,0.4998535209329613,0.3710965867828613
US100L15,510-570,0.1,long,off,0.5,1.0,660,lock,478,-0.027292592468916414,-13.045859200142045,0.570890812845161,0.3619246861924686
US100L15,510-570,0.1,long,off,0.5,1.0,720,res,1377,-0.03978253777248531,-54.78055451271227,0.5104727510862296,0.3754538852578068
US100L15,510-570,0.1,long,off,0.5,1.0,720,lock,478,-0.02650879761714629,-12.671205260995926,0.5783841324211002,0.3619246861924686
US100L15,510-570,0.1,long,off,0.5,1.0,960,res,1377,-0.04022346974344721,-55.38771783672681,0.5069899705324048,0.3732752360203341
US100L15,510-570,0.1,long,off,0.5,1.0,960,lock,478,-0.02682985492095186,-12.824670652214989,0.5784577675252561,0.3619246861924686
US100L15,510-570,0.1,long,off,0.5,1.0,0,res,1377,-0.04012480707862066,-55.25185934726065,0.5079836684867497,0.37400145243282495
US100L15,510-570,0.1,long,off,0.5,1.0,0,lock,478,-0.02682985492095186,-12.824670652214989,0.5784577675252561,0.3619246861924686
US100L15,510-570,0.1,long,off,0.5,1.5,660,res,1377,-0.03034050536356319,-41.77887588562651,0.6608979294453399,0.3391430646332607
US100L15,510-570,0.1,long,off,0.5,1.5,660,lock,478,-0.016901478063499748,-8.07890651435288,0.7447872371407406,0.33263598326359833
US100L15,510-570,0.1,long,off,0.5,1.5,720,res,1377,-0.030108161176145513,-41.45893793955237,0.6678987224577254,0.3427741466957153
US100L15,510-570,0.1,long,off,0.5,1.5,720,lock,478,-0.015413737882536863,-7.3677667078526206,0.7632003175671856,0.3284518828451883
US100L15,510-570,0.1,long,off,0.5,1.5,960,res,1377,-0.03115436675124943,-42.899563016470466,0.6567333954212172,0.3384168482207698
US100L15,510-570,0.1,long,off,0.5,1.5,960,lock,478,-0.016631400635247755,-7.949809503648426,0.749443639763144,0.3263598326359833
US100L15,510-570,0.1,long,off,0.5,1.5,0,res,1377,-0.031247903312578342,-43.028362861420376,0.6562265445508058,0.3384168482207698
US100L15,510-570,0.1,long,off,0.5,1.5,0,lock,478,-0.016631400635247755,-7.949809503648426,0.749443639763144,0.3263598326359833
US100L15,510-570,0.1,long,off,0.5,2.0,660,res,1377,-0.02220856801751279,-30.581198160115115,0.774483440659301,0.30864197530864196
US100L15,510-570,0.1,long,off,0.5,2.0,660,lock,478,-0.007308520722521212,-3.4934729053651394,0.8921173415444048,0.3200836820083682
US100L15,510-570,0.1,long,off,0.5,2.0,720,res,1377,-0.021854147903878764,-30.09316166364106,0.7820904881989839,0.31082062454611475
US100L15,510-570,0.1,long,off,0.5,2.0,720,lock,478,-0.006160477242833145,-2.9447081220742435,0.9089790755464214,0.30962343096234307
US100L15,510-570,0.1,long,off,0.5,2.0,960,res,1377,-0.023130678298663408,-31.850944017259515,0.7682063601872513,0.30501089324618735
US100L15,510-570,0.1,long,off,0.5,2.0,960,lock,478,-0.006852973555285819,-3.2757213594266217,0.9011894510925347,0.3075313807531381
US100L15,510-570,0.1,long,off,0.5,2.0,0,res,1377,-0.023200317029716328,-31.946836549919382,0.7678264365120379,0.30501089324618735
US100L15,510-570,0.1,long,off,0.5,2.0,0,lock,478,-0.006852973555285819,-3.2757213594266217,0.9011894510925347,0.3075313807531381
US100L15,510-570,0.1,long,off,0.5,3.0,660,res,1377,-0.012032954642546365,-16.569378542786346,0.8950328550376647,0.2657952069716776
US100L15,510-570,0.1,long,off,0.5,3.0,660,lock,478,-0.0010738560041446024,-0.5133031699811199,0.9885052688068505,0.27615062761506276
US100L15,510-570,0.1,long,off,0.5,3.0,720,res,1377,-0.01555416841705112,-21.41808991027939,0.8596254230566289,0.26143790849673204
US100L15,510-570,0.1,long,off,0.5,3.0,720,lock,478,-0.001360155224463175,-0.6501541972933977,0.9811972160140263,0.25732217573221755
