stop,tp_mode,tp_val,partial,market,n_research,pct_research,R_research,pf_research,win_research,stopsh_research,tgtsh_research,capsh_research,amb_research,bars_research,tot_research,n_validation,pct_validation,R_validation,pf_validation,win_validation,stopsh_validation,tgtsh_validation,capsh_validation,amb_validation,bars_validation,tot_validation,n_test,pct_test,R_test,pf_test,win_test,stopsh_test,tgtsh_test,capsh_test,amb_test,bars_test,tot_test,n_locked,pct_locked,R_locked,pf_locked,win_locked,stopsh_locked,tgtsh_locked,capsh_locked,amb_locked,bars_locked,tot_locked
0.75,1,3.0,2.0,US100,853.0,0.02440398970692699,0.14909296116116108,1.237406174267257,0.4056271981242673,0.593200468933177,0.0,0.0,0.0011723329425556857,9.403282532239157,20.816603220008723,274.0,0.03580303851929418,0.12755532513802337,1.2275181791959988,0.38686131386861317,0.6131386861313869,0.0,0.0,0.0036496350364963502,10.412408759124087,9.810032554286606,334.0,0.011576804657548706,0.023727925194592953,1.0936694395107063,0.344311377245509,0.655688622754491,0.0,0.0,0.0029940119760479044,9.380239520958083,3.866652755621268,,,,,,,,,,,
0.75,1,4.0,0.0,US100,784.0,0.04478988195309102,0.28805491472774436,1.3535848305346392,0.2755102040816326,0.7244897959183674,0.2755102040816326,0.0,0.0012755102040816326,11.642857142857142,35.11526745122336,253.0,0.01059313045554015,0.07884718235015765,1.052065556559829,0.22529644268774704,0.7747035573122529,0.22529644268774704,0.0,0.003952569169960474,12.517786561264822,2.6800620052516577,309.0,-0.016272587378751577,-0.03875212298657322,0.8974281408998743,0.19741100323624594,0.8025889967637541,0.19741100323624594,0.0,0.003236245954692557,11.789644012944985,-5.028229500034238,,,,,,,,,,,
0.75,1,4.0,1.0,US100,784.0,0.024096067335581225,0.14712369489822116,1.2920976874744305,0.28061224489795916,0.45790816326530615,0.0,0.0,0.0012755102040816326,11.642857142857142,18.89131679109568,253.0,0.012027263442619696,0.035997114923981006,1.0981678708192222,0.22924901185770752,0.4901185770750988,0.0,0.0,0.003952569169960474,12.517786561264822,3.042897650982783,309.0,-0.0116178808038736,-0.04103070895673059,0.8891590667580456,0.20388349514563106,0.5242718446601942,0.0,0.0,0.003236245954692557,11.789644012944985,-3.5899251683969426,,,,,,,,,,,
0.75,1,4.0,2.0,US100,784.0,0.03134283543090375,0.19968155268620177,1.298530943840963,0.399234693877551,0.5994897959183674,0.0,0.0,0.0012755102040816326,11.642857142857142,24.57278297782854,253.0,0.028864982052574425,0.10806382328907588,1.1864806690352225,0.383399209486166,0.6126482213438735,0.0,0.0,0.003952569169960474,12.517786561264822,7.302840459301329,309.0,-0.0034934163329408026,-0.01849991973668715,0.9722107169119447,0.3333333333333333,0.6634304207119741,0.0,0.0,0.003236245954692557,11.789644012944985,-1.079465646878708,,,,,,,,,,,
0.75,1,6.0,0.0,US100,712.0,0.05880964959294755,0.367508353773944,1.4245659738628957,0.20926966292134833,0.7907303370786517,0.20926966292134833,0.0,0.0,15.742977528089888,41.87247051017866,237.0,0.026702477587653844,0.1032941115311906,1.121000332179579,0.16455696202531644,0.8354430379746836,0.16455696202531644,0.0,0.0,16.37552742616034,6.328487188273961,293.0,0.003094958627924102,0.03514231632769588,1.0183960963361371,0.15358361774744028,0.8464163822525598,0.15358361774744028,0.0,0.0,14.235494880546074,0.906822877981762,,,,,,,,,,,
0.75,1,6.0,1.0,US100,712.0,0.03184034385218264,0.18574058895621423,1.3833584659849556,0.21207865168539325,0.4592696629213483,0.0,0.0,0.0,15.742977528089888,22.670324822754036,237.0,0.0208048350142475,0.0533318035676733,1.167179461029475,0.16877637130801687,0.48523206751054854,0.0,0.0,0.0,16.37552742616034,4.930745898376657,293.0,-0.004838056623532569,-0.021423584443211772,0.9558399343794126,0.16382252559726962,0.5426621160409556,0.0,0.0,0.0,14.235494880546074,-1.4175505906950427,,,,,,,,,,,
0.75,1,6.0,2.0,US100,712.0,0.03762988157244169,0.23627002013983472,1.3546307134585862,0.3960674157303371,0.601123595505618,0.0,0.0,0.0,15.742977528089888,26.792475679578484,237.0,0.03656151691915211,0.12182495570587007,1.2314210852051795,0.38396624472573837,0.6118143459915611,0.0,0.0,0.0,16.37552742616034,8.66507950983905,293.0,0.004633766832322122,0.011301603600048225,1.0358604846225217,0.3242320819112628,0.6723549488054608,0.0,0.0,0.0,14.235494880546074,1.3576936818703818,,,,,,,,,,,
0.75,1,8.0,0.0,US100,659.0,0.05835266968947702,0.38544679323128206,1.3933009565712224,0.165402124430956,0.834597875569044,0.165402124430956,0.0,0.0,19.537177541729893,38.454409325365354,228.0,0.047346005373365946,0.13428855487434382,1.2055169353754223,0.13157894736842105,0.868421052631579,0.13157894736842105,0.0,0.0,20.07456140350877,10.794889225127436,275.0,0.008939634655972063,0.054232666890207434,1.0513490829216428,0.12,0.88,0.12,0.0,0.0,17.778181818181817,2.458399530392317,,,,,,,,,,,
0.75,1,8.0,1.0,US100,659.0,0.030654622869259622,0.19118436911096168,1.3579601188243875,0.16843702579666162,0.4628224582701062,0.0,0.0,0.0,19.537177541729893,20.20139647084209,228.0,0.03129337180464191,0.06738193181299726,1.2483824656211193,0.13596491228070176,0.4868421052631579,0.0,0.0,0.0,20.07456140350877,7.134888771458355,275.0,-0.0009055067115872699,-0.0063512679832752215,0.9916842786941327,0.13090909090909092,0.5381818181818182,0.0,0.0,0.0,17.778181818181817,-0.24901434568649924,,,,,,,,,,,
0.75,1,8.0,2.0,US100,659.0,0.03525415284554463,0.23661461021837057,1.322970976824894,0.3899848254931715,0.6069802731411229,0.0,0.0,0.0,19.537177541729893,23.232486725213914,228.0,0.04664626260272668,0.13419279527861971,1.2914716747289139,0.3815789473684211,0.6140350877192983,0.0,0.0,0.0,20.07456140350877,10.635347873421683,275.0,0.009303300329393985,0.03169241697091411,1.0730621651102024,0.33454545454545453,0.6618181818181819,0.0,0.0,0.0,17.778181818181817,2.5584075905833457,,,,,,,,,,,
0.75,2,1.0,0.0,US100,1145.0,0.011898610953173933,0.06469562278944598,1.138715610204693,0.49519650655021835,0.5048034934497817,0.49519650655021835,0.0,0.01834061135371179,4.555458515283843,13.623909541384153,370.0,0.011256948697514283,0.039845894807460154,1.080012792334945,0.4594594594594595,0.5405405405405406,0.4594594594594595,0.0,0.013513513513513514,5.545945945945946,4.165071018080285,447.0,0.006677435152715289,0.03463867717051621,1.0639185208760003,0.4429530201342282,0.5570469798657718,0.4429530201342282,0.0,0.020134228187919462,5.315436241610739,2.984813513263734,,,,,,,,,,,
0.75,2,1.0,1.0,US100,1145.0,0.008010795358808156,0.03678320129995295,1.1041972016432262,0.49519650655021835,0.4524017467248908,0.0,0.0,0.01834061135371179,4.555458515283843,9.172360685835338,370.0,0.012449158972221664,0.03714318936515148,1.1031526056723102,0.4594594594594595,0.46756756756756757,0.0,0.0,0.013513513513513514,5.545945945945946,4.606188819722016,447.0,0.0028238230959403404,0.01617078590497612,1.029737963876058,0.4429530201342282,0.4988814317673378,0.0,0.0,0.020134228187919462,5.315436241610739,1.262248923885332,,,,,,,,,,,
