stop,tp_mode,tp_val,partial,n,blocks,pos,pct,R,tot,win,amb,bars,tgt_share,stop_share,label
1.5,1,6.0,0.0,1220.0,7.0,6.0,0.09924960912146186,0.2990577195667577,121.08452312818346,0.19098360655737706,0.0,51.523770491803276,0.1885245901639344,0.809016393442623,1.5N / 6R
1.5,1,6.0,1.0,1220.0,7.0,7.0,0.06258033939723555,0.1543620516475493,76.34801406462736,0.19918032786885245,0.0,51.523770491803276,0.0,0.4885245901639344,1.5N / 6R +half@1R
1.5,1,6.0,2.0,1220.0,7.0,5.0,0.05450740575767599,0.16816917422168537,66.49903502436472,0.3483606557377049,0.0,51.523770491803276,0.0,0.648360655737705,1.5N / 6R +half@2R
1.5,1,8.0,0.0,1084.0,7.0,6.0,0.1332550083617659,0.34944414762270676,144.44842906415423,0.16143911439114392,0.0,67.29059040590406,0.14206642066420663,0.8385608856088561,1.5N / 8R
1.5,1,8.0,1.0,1084.0,7.0,7.0,0.08260679232795301,0.1867909534180069,89.54576288350107,0.16789667896678967,0.0,67.29059040590406,0.0,0.4806273062730627,1.5N / 8R +half@1R
1.5,1,8.0,2.0,1084.0,7.0,6.0,0.06963063168715808,0.19196179497214566,75.47960474887935,0.34686346863468637,0.0,67.29059040590406,0.0,0.6494464944649446,1.5N / 8R +half@2R
1.5,2,1.0,0.0,2668.0,7.0,7.0,0.017380930819957997,0.02879429839791041,46.372323427647935,0.6266866566716641,0.008245877061469266,8.403298350824588,0.6266866566716641,0.3733133433283358,1.5N / 1ATR
1.5,2,1.0,1.0,2668.0,7.0,7.0,0.025637699560321584,0.055937479596665486,68.40138242693799,0.6266866566716641,0.008245877061469266,8.403298350824588,0.4550224887556222,0.3733133433283358,1.5N / 1ATR +half@1R
1.5,2,1.0,2.0,2668.0,7.0,7.0,0.019890901943008504,0.03893204415609405,53.06892638394669,0.6266866566716641,0.008245877061469266,8.403298350824588,0.6079460269865068,0.3733133433283358,1.5N / 1ATR +half@2R
1.5,2,2.0,0.0,1997.0,7.0,6.0,0.022201412859189574,0.044827499862390326,44.33622147980158,0.4556835252879319,0.005508262393590386,14.798197295943917,0.4556835252879319,0.5443164747120681,1.5N / 2ATR
1.5,2,2.0,1.0,1997.0,7.0,7.0,0.02684960524825731,0.053322601632646925,53.61866168076985,0.4556835252879319,0.005508262393590386,14.798197295943917,0.0,0.46069103655483223,1.5N / 2ATR +half@1R
1.5,2,2.0,2.0,1997.0,7.0,6.0,0.027992304232088417,0.06495940662090902,55.90063155148057,0.4556835252879319,0.005508262393590386,14.798197295943917,0.3895843765648473,0.5443164747120681,1.5N / 2ATR +half@2R
1.5,2,3.0,0.0,1737.0,7.0,6.0,0.0271064698508941,0.0799867088064386,47.08393813100305,0.36614853195164077,0.0057570523891767415,19.739205526770295,0.36614853195164077,0.6338514680483592,1.5N / 3ATR
1.5,2,3.0,1.0,1737.0,7.0,7.0,0.026983226563344113,0.05554996161978151,46.869864540528724,0.3690270581462291,0.0057570523891767415,19.739205526770295,0.0,0.4761082325849165,1.5N / 3ATR +half@1R
1.5,2,3.0,2.0,1737.0,7.0,6.0,0.0271064698508941,0.0799867088064386,47.08393813100305,0.36614853195164077,0.0057570523891767415,19.739205526770295,0.0,0.6338514680483592,1.5N / 3ATR +half@2R
1.5,2,4.0,0.0,1579.0,7.0,6.0,0.037863937158597684,0.11200304429045915,59.78715677342574,0.30905636478784043,0.0031665611146295125,24.597213426219128,0.30905636478784043,0.6909436352121596,1.5N / 4ATR
1.5,2,4.0,1.0,1579.0,7.0,7.0,0.031575130812488306,0.06648533583913813,49.857131552919036,0.3141228625712476,0.0031665611146295125,24.597213426219128,0.0,0.4813172894236859,1.5N / 4ATR +half@1R
