market,block,family,reading,keep,n,pct,pf,base_pct,base_n,edge,p
US100,validation,level,atr pct250 >= 0.8,0.1202165685449958,74,0.288655104487757,1.568966528609291,0.09239415223363734,161,0.19626095225411966,0.09625
US100,test,level,atr pct250 >= 0.8,0.1202165685449958,75,0.35224784396182324,1.9000103658548626,0.16184404756652143,134,0.1904037963953018,0.005
US100,research,level,atr pct250 <= 0.8,0.8829899074852817,374,0.2690181406767086,1.9212016203317006,0.31170427832434616,364,-0.04268613764763757,0.9475
US100,validation,level,atr pct250 <= 0.8,0.8829899074852817,159,0.08584492371089296,1.1947362131825607,0.09239415223363734,161,-0.00654922852274438,0.7925
US100,test,level,atr pct250 <= 0.8,0.8829899074852817,130,0.17737226346784168,1.5057341857556437,0.16184404756652143,134,0.015528215901320253,0.12125
US100,research,normalised,atr/price pct250 >= 0.8,0.11101766190075694,144,0.3654239259905235,2.1221538362300527,0.31170427832434616,364,0.05371964766617732,0.0075
US100,validation,normalised,atr/price pct250 >= 0.8,0.11101766190075694,73,0.2984787389758306,1.5870797266831118,0.09239415223363734,161,0.20608458674219327,0.0925
US100,test,normalised,atr/price pct250 >= 0.8,0.11101766190075694,70,0.40255065917581123,2.002971176870313,0.16184404756652143,134,0.2407066116092898,0.0
US100,research,normalised,atr/price pct250 <= 0.8,0.8923465096719932,372,0.27489749789153994,1.9461615458840569,0.31170427832434616,364,-0.03680678043280622,0.91875
US100,validation,normalised,atr/price pct250 <= 0.8,0.8923465096719932,158,0.08511634442101151,1.1906662872536082,0.09239415223363734,161,-0.007277807812625825,0.80625
US100,test,normalised,atr/price pct250 <= 0.8,0.8923465096719932,128,0.18750796289504063,1.5360864919297845,0.16184404756652143,134,0.025663915328519193,0.0225
US100,research,level,atr pct500 >= 0.2,0.736753574432296,343,0.3239251302473198,2.0397168147066744,0.31170427832434616,364,0.012220851922973619,0.03625
US100,validation,level,atr pct500 >= 0.2,0.736753574432296,148,0.13939541028477392,1.2997760461594556,0.09239415223363734,161,0.047001258051136585,0.0375
US100,test,level,atr pct500 >= 0.2,0.736753574432296,131,0.16934573287439814,1.4481315377769177,0.16184404756652143,134,0.007501685307876704,0.45875
US100,research,level,atr pct500 <= 0.2,0.26303616484440706,240,0.17773719599089968,1.7825561139915234,0.31170427832434616,364,-0.13396708233344648,0.9775
US100,validation,level,atr pct500 <= 0.2,0.26303616484440706,91,0.14847232802380353,1.51270218960363,0.09239415223363734,161,0.05607817579016619,0.6375
US100,test,level,atr pct500 <= 0.2,0.26303616484440706,101,-0.01826539210196024,0.91359683423026,0.16184404756652143,134,-0.18010943966848167,1.0
US100,research,normalised,atr/price pct500 >= 0.2,0.7291316232127838,338,0.33241992825978806,2.0678500202178363,0.31170427832434616,364,0.020715649935441893,0.00875
US100,validation,normalised,atr/price pct500 >= 0.2,0.7291316232127838,153,0.10834164657708252,1.2274647473907014,0.09239415223363734,161,0.01594749434344518,0.41
US100,test,normalised,atr/price pct500 >= 0.2,0.7291316232127838,131,0.16929907794173463,1.4479527724798873,0.16184404756652143,134,0.007455030375213195,0.455
US100,research,normalised,atr/price pct500 <= 0.2,0.2711312026913373,242,0.17762368822645436,1.7905966883188598,0.31170427832434616,364,-0.1340805900978918,0.9825
US100,validation,normalised,atr/price pct500 <= 0.2,0.2711312026913373,91,0.1296514117581037,1.4563544233445973,0.09239415223363734,161,0.037257259524466374,0.7625
US100,test,normalised,atr/price pct500 <= 0.2,0.2711312026913373,101,-0.0353077772963628,0.8333595802620617,0.16184404756652143,134,-0.19715182486288424,1.0
US100,research,level,atr pct500 >= 0.4,0.5112489486963835,324,0.28481803092265273,1.86597298578876,0.31170427832434616,364,-0.02688624740169343,0.34
US100,validation,level,atr pct500 >= 0.4,0.5112489486963835,133,0.14957891158134387,1.3090691634623461,0.09239415223363734,161,0.05718475934770653,0.225
US100,test,level,atr pct500 >= 0.4,0.5112489486963835,124,0.16652049694408688,1.4229073164064374,0.16184404756652143,134,0.00467644937756545,0.53
US100,research,level,atr pct500 <= 0.4,0.48885618166526495,316,0.23290138399013838,2.010241696384913,0.31170427832434616,364,-0.07880289433420778,0.88125
US100,validation,level,atr pct500 <= 0.4,0.48885618166526495,132,0.09450765741385855,1.2820706876225083,0.09239415223363734,161,0.0021135051802212146,0.8675
US100,test,level,atr pct500 <= 0.4,0.48885618166526495,135,0.060678201408810174,1.2530232656786122,0.16184404756652143,134,-0.10116584615771126,0.99875
US100,research,normalised,atr/price pct500 >= 0.4,0.49726661059714045,325,0.28616594718466104,1.882554888738462,0.31170427832434616,364,-0.025538331139685122,0.3325
US100,validation,normalised,atr/price pct500 >= 0.4,0.49726661059714045,134,0.17049547850837948,1.3568359173436637,0.09239415223363734,161,0.07810132627474214,0.0825
US100,test,normalised,atr/price pct500 >= 0.4,0.49726661059714045,124,0.16659261079324159,1.4231679631697558,0.16184404756652143,134,0.004748563226720154,0.52625
US100,research,normalised,atr/price pct500 <= 0.4,0.5025756938603869,331,0.1847767670276004,1.782330913972071,0.31170427832434616,364,-0.12692751129674576,0.9975
US100,validation,normalised,atr/price pct500 <= 0.4,0.5025756938603869,127,0.12905974594745315,1.3825112225331677,0.09239415223363734,161,0.03666559371381581,0.47375
US100,test,normalised,atr/price pct500 <= 0.4,0.5025756938603869,127,0.09210099312631488,1.3914563724249707,0.16184404756652143,134,-0.06974305444020655,0.9875
US100,research,level,atr pct500 >= 0.6,0.30976661059714045,254,0.25881417698906695,1.7282164537974205,0.31170427832434616,364,-0.052890101335279216,0.50875
US100,validation,level,atr pct500 >= 0.6,0.30976661059714045,120,0.001796071009448097,1.0034785094096697,0.09239415223363734,161,-0.09059808122418925,1.0
US100,test,level,atr pct500 >= 0.6,0.30976661059714045,117,0.13972418757241437,1.3440695811183876,0.16184404756652143,134,-0.022119859994107066,0.72
US100,research,level,atr pct500 <= 0.6,0.6902333894028595,375,0.19308142225793443,1.7419737113586178,0.31170427832434616,364,-0.11862285606641174,1.0
US100,validation,level,atr pct500 <= 0.6,0.6902333894028595,145,0.1596499006614254,1.4240319446879501,0.09239415223363734,161,0.06725574842778806,0.0075
US100,test,level,atr pct500 <= 0.6,0.6902333894028595,148,0.05611174822596825,1.2002551730435744,0.16184404756652143,134,-0.10573229934055318,1.0
US100,research,normalised,atr/price pct500 >= 0.6,0.29494322960470987,254,0.2581284378388558,1.7214031432824994,0.31170427832434616,364,-0.053575840485490356,0.5
US100,validation,normalised,atr/price pct500 >= 0.6,0.29494322960470987,118,0.011854881935404554,1.0230166601002142,0.09239415223363734,161,-0.08053927029823278,1.0
US100,test,normalised,atr/price pct500 >= 0.6,0.29494322960470987,116,0.14372747789052265,1.3533168554278077,0.16184404756652143,134,-0.018116569675998784,0.68
US100,research,normalised,atr/price pct500 <= 0.6,0.7050567703952901,378,0.19155172902640716,1.738728143361766,0.31170427832434616,364,-0.120152549297939,1.0
US100,validation,normalised,atr/price pct500 <= 0.6,0.7050567703952901,146,0.16300705947336072,1.4261267520166223,0.09239415223363734,161,0.07061290723972338,0.005
US100,test,normalised,atr/price pct500 <= 0.6,0.7050567703952901,148,0.05153092807985018,1.1841290446804584,0.16184404756652143,134,-0.11031311948667125,1.0
US100,research,level,atr pct500 >= 0.8,0.12478973927670312,167,0.25999433727282684,1.7199921814037522,0.31170427832434616,364,-0.051709941051519326,0.32
US100,validation,level,atr pct500 >= 0.8,0.12478973927670312,82,0.18334607786120188,1.3427131795343779,0.09239415223363734,161,0.09095192562756454,0.46875
US100,test,level,atr pct500 >= 0.8,0.12478973927670312,67,0.3407585002707481,1.797092123947908,0.16184404756652143,134,0.17891445270422668,0.005
US100,research,level,atr pct500 <= 0.8,0.8751051303616485,374,0.25743269893396403,1.9050424307501208,0.31170427832434616,364,-0.05427157939038213,0.98125
US100,validation,level,atr pct500 <= 0.8,0.8751051303616485,161,0.0719790333107579,1.1658868265554014,0.09239415223363734,161,-0.020415118922879436,0.9025
US100,test,level,atr pct500 <= 0.8,0.8751051303616485,129,0.20300678914484527,1.6143749057716699,0.16184404756652143,134,0.041162741578323836,0.00125
US100,research,normalised,atr/price pct500 >= 0.8,0.11327796467619848,159,0.29661276744886633,1.8277616554606826,0.31170427832434616,364,-0.01509151087547983,0.10875
US100,validation,normalised,atr/price pct500 >= 0.8,0.11327796467619848,73,0.11413248949337938,1.210964478118116,0.09239415223363734,161,0.021738337259742044,0.75125
US100,test,normalised,atr/price pct500 >= 0.8,0.11327796467619848,66,0.3630925423611401,1.8825811831221757,0.16184404756652143,134,0.20124849479461865,0.0025
US100,research,normalised,atr/price pct500 <= 0.8,0.8860912531539108,367,0.26871221587864325,1.9433292878672477,0.31170427832434616,364,-0.04299206244570292,0.9525
US100,validation,normalised,atr/price pct500 <= 0.8,0.8860912531539108,161,0.07099339232447525,1.1636691043856302,0.09239415223363734,161,-0.021400759909162084,0.915
US100,test,normalised,atr/price pct500 <= 0.8,0.8860912531539108,128,0.21653686456855767,1.6568246555020651,0.16184404756652143,134,0.05469281700203624,0.0
US100,research,slope,atr rising over 5,0.2906328847771236,345,0.2055265219473638,1.6532014101516173,0.31170427832434616,364,-0.10617775637698237,0.9225
US100,validation,slope,atr rising over 5,0.2906328847771236,145,0.12435757159229897,1.2888876675617982,0.09239415223363734,161,0.031963419358661635,0.78125
US100,test,slope,atr rising over 5,0.2906328847771236,124,0.10960142256250371,1.307947772848625,0.16184404756652143,134,-0.05224262500401772,0.895
US100,research,slope,atr falling over 5,0.7093671152228763,347,0.23217559577343017,1.7573765454975179,0.31170427832434616,364,-0.079528682550916,0.98625
US100,validation,slope,atr falling over 5,0.7093671152228763,132,0.17420224443030027,1.3875492343422506,0.09239415223363734,161,0.08180809219666293,0.0
US100,test,slope,atr falling over 5,0.7093671152228763,126,0.15199839306615257,1.4528503666468353,0.16184404756652143,134,-0.009845654500368867,0.77125
US100,research,slope,atr rising over 10,0.32569386038687975,314,0.32182767815221236,2.053794401554249,0.31170427832434616,364,0.010123399827866197,0.06875
US100,validation,slope,atr rising over 10,0.32569386038687975,146,0.09322497395761146,1.2013308776911098,0.09239415223363734,161,0.0008308217239741261,0.92625
US100,test,slope,atr rising over 10,0.32569386038687975,115,0.2418491122442888,1.6856801340043586,0.16184404756652143,134,0.08000506467776736,0.0225
US100,research,slope,atr falling over 10,0.6743061396131202,340,0.24542271895044934,1.8330668408973598,0.31170427832434616,364,-0.06628155937389682,0.9025
US100,validation,slope,atr falling over 10,0.6743061396131202,133,0.1458142648415693,1.3367311903742622,0.09239415223363734,161,0.053420112607931974,0.05125
US100,test,slope,atr falling over 10,0.6743061396131202,133,0.09994813781589727,1.3027878664962567,0.16184404756652143,134,-0.06189590975062416,0.995
US100,research,slope,atr rising over 20,0.4162111017661901,306,0.2548384644274122,1.7731460790926676,0.31170427832434616,364,-0.05686581389693396,0.64125
US100,validation,slope,atr rising over 20,0.4162111017661901,138,0.05837404887194883,1.1154756758630477,0.09239415223363734,161,-0.03402010336168851,0.99
US100,test,slope,atr rising over 20,0.4162111017661901,107,0.2734910701410856,1.7366526017403618,0.16184404756652143,134,0.11164702257456416,0.00125
US100,research,slope,atr falling over 20,0.58378889823381,366,0.20116130920463776,1.722421385283789,0.31170427832434616,364,-0.1105429691197084,0.995
US100,validation,slope,atr falling over 20,0.58378889823381,132,0.16619205993502736,1.4385316555842924,0.09239415223363734,161,0.07379790770139003,0.03375
US100,test,slope,atr falling over 20,0.58378889823381,148,0.019958566968392433,1.0642396563800458,0.16184404756652143,134,-0.141885480598129,1.0
US30,research,expansion,atr/sma20 >= 0.9,0.5113424393766172,347,0.1603996782029388,1.5975271641503073,0.2047425702045689,362,-0.04434289200163011,0.9475
US30,validation,expansion,atr/sma20 >= 0.9,0.5113424393766172,155,0.03475803643223687,1.1134361641264992,0.012277016808099197,167,0.022481019624137673,0.20875
US30,test,expansion,atr/sma20 >= 0.9,0.5113424393766172,91,0.18326739392336455,1.7194564482143508,0.12679271671713296,110,0.05647467720623159,0.01875
US30,research,expansion,atr/sma20 <= 0.9,0.4886575606233829,275,0.2580344230804684,2.124768859667043,0.2047425702045689,362,0.05329185287589952,0.00125
US30,validation,expansion,atr/sma20 <= 0.9,0.4886575606233829,129,0.0514144014615998,1.1975857567440134,0.012277016808099197,167,0.0391373846535006,0.025
US30,test,expansion,atr/sma20 <= 0.9,0.4886575606233829,104,-0.03527712302499792,0.8491998754320166,0.12679271671713296,110,-0.16206983974213088,1.0
US30,research,expansion,atr/sma20 >= 1.0,0.3360611348456586,323,0.15433486843756034,1.5809977121936922,0.2047425702045689,362,-0.05040770176700857,0.9425
US30,validation,expansion,atr/sma20 >= 1.0,0.3360611348456586,138,0.07304196699695066,1.2343342143876441,0.012277016808099197,167,0.06076495018885146,0.00625
US30,test,expansion,atr/sma20 >= 1.0,0.3360611348456586,94,0.1453695855743889,1.5708149279874057,0.12679271671713296,110,0.01857686885725593,0.1525
US30,research,expansion,atr/sma20 <= 1.0,0.6639388651543414,327,0.2123305152052936,1.8906364369828343,0.2047425702045689,362,0.007587945000724711,0.27875
US30,validation,expansion,atr/sma20 <= 1.0,0.6639388651543414,141,0.03132763364409763,1.114702349078515,0.012277016808099197,167,0.019050616835998433,0.145
US30,test,expansion,atr/sma20 <= 1.0,0.6639388651543414,107,-0.021374351300493914,0.9110704545788337,0.12679271671713296,110,-0.14816706801762689,1.0
US30,research,expansion,atr/sma20 >= 1.1,0.2148745411877971,264,0.20175194422390824,1.7966157865053904,0.2047425702045689,362,-0.0029906259806606605,0.405
US30,validation,expansion,atr/sma20 >= 1.1,0.2148745411877971,121,0.07691871550224352,1.2373471924331727,0.012277016808099197,167,0.06464169869414432,0.06
US30,test,expansion,atr/sma20 >= 1.1,0.2148745411877971,91,0.14978105866585895,1.5922480374104622,0.12679271671713296,110,0.022988341948725982,0.105
US30,research,expansion,atr/sma20 <= 1.1,0.7851254588122029,341,0.19960137366731007,1.7873257778823508,0.2047425702045689,362,-0.005141196537258835,0.52875
US30,validation,expansion,atr/sma20 <= 1.1,0.7851254588122029,149,0.03432254540898996,1.1172365430343227,0.012277016808099197,167,0.022045528600890766,0.02625
US30,test,expansion,atr/sma20 <= 1.1,0.7851254588122029,108,0.0065717606653432955,1.0270466533499683,0.12679271671713296,110,-0.12022095605178967,1.0
US30,research,expansion,atr/sma20 >= 1.2,0.12449605872796198,179,0.10190596848947175,1.41851754760313,0.2047425702045689,362,-0.10283660171509715,0.99375
US30,validation,expansion,atr/sma20 >= 1.2,0.12449605872796198,105,0.11602432568212027,1.377574892800431,0.012277016808099197,167,0.10374730887402107,0.03625
US30,test,expansion,atr/sma20 >= 1.2,0.12449605872796198,80,0.19037715952646556,1.7307071590815426,0.12679271671713296,110,0.06358444280933259,0.02875
US30,research,expansion,atr/sma20 <= 1.2,0.875503941272038,351,0.21745948257086814,1.8615267158673288,0.2047425702045689,362,0.012716912366299238,0.11625
US30,validation,expansion,atr/sma20 <= 1.2,0.875503941272038,151,0.02797411585015314,1.09135873954946,0.012277016808099197,167,0.015697099042053943,0.0275
US30,test,expansion,atr/sma20 <= 1.2,0.875503941272038,108,0.028416478799561284,1.1180424431833464,0.12679271671713296,110,-0.09837623791757168,1.0
US30,research,expansion,atr/sma50 >= 0.9,0.4848667188158132,307,0.1784637309395926,1.6788731693048349,0.2047425702045689,362,-0.02627883926497629,0.77
US30,validation,expansion,atr/sma50 >= 0.9,0.4848667188158132,127,0.08915641771779097,1.2755394176827124,0.012277016808099197,167,0.07687940090969177,0.0
US30,test,expansion,atr/sma50 >= 0.9,0.4848667188158132,90,0.17190375534692934,1.6677616311201844,0.12679271671713296,110,0.045111038629796374,0.045
US30,research,expansion,atr/sma50 <= 0.9,0.5151332811841868,328,0.22241173175348056,1.9835291292662667,0.2047425702045689,362,0.017669161548911655,0.1525
US30,validation,expansion,atr/sma50 <= 0.9,0.5151332811841868,153,0.028909026935633374,1.1188876255821931,0.012277016808099197,167,0.016632010127534177,0.3375
US30,test,expansion,atr/sma50 <= 0.9,0.5151332811841868,124,-0.06919865362038498,0.6770985215766832,0.12679271671713296,110,-0.19599137033751796,1.0
US30,research,expansion,atr/sma50 >= 1.0,0.3190926048498706,261,0.17992204390966132,1.6936251867449788,0.2047425702045689,362,-0.02482052629490758,0.6975
US30,validation,expansion,atr/sma50 >= 1.0,0.3190926048498706,115,0.13521138100684907,1.4180009964533424,0.012277016808099197,167,0.12293436419874987,0.0
US30,test,expansion,atr/sma50 >= 1.0,0.3190926048498706,85,0.1797480132558285,1.6843658995751123,0.12679271671713296,110,0.052955296538695545,0.035
US30,research,expansion,atr/sma50 <= 1.0,0.6809073951501293,340,0.2090979146873369,1.845306626827746,0.2047425702045689,362,0.004355344482768003,0.3325
US30,validation,expansion,atr/sma50 <= 1.0,0.6809073951501293,166,0.008639206389506634,1.0321176159242813,0.012277016808099197,167,-0.0036378104185925634,0.8125
US30,test,expansion,atr/sma50 <= 1.0,0.6809073951501293,118,-0.024870527798807503,0.8860583114475375,0.12679271671713296,110,-0.15166324451594046,1.0
US30,research,expansion,atr/sma50 >= 1.1,0.19868824839039653,191,0.11135539084575985,1.4271020177130582,0.2047425702045689,362,-0.09338717935880905,0.9975
US30,validation,expansion,atr/sma50 >= 1.1,0.19868824839039653,91,0.20919619881354637,1.6614588043828369,0.012277016808099197,167,0.19691918200544717,0.0
US30,test,expansion,atr/sma50 >= 1.1,0.19868824839039653,72,0.28166773324592914,2.1234607906584615,0.12679271671713296,110,0.15487501652879618,0.0
US30,research,expansion,atr/sma50 <= 1.1,0.8013117516096034,349,0.20691648443203603,1.8225007277606904,0.2047425702045689,362,0.0021739142274671275,0.4025
US30,validation,expansion,atr/sma50 <= 1.1,0.8013117516096034,160,0.012993440505700652,1.0460314298031175,0.012277016808099197,167,0.0007164236976014548,0.61625
US30,test,expansion,atr/sma50 <= 1.1,0.8013117516096034,115,-0.02926067304702723,0.8718698052998317,0.12679271671713296,110,-0.1560533897641602,1.0
US30,research,expansion,atr/sma50 >= 1.2,0.11781695649557736,140,0.052853827499461166,1.1972246469119312,0.2047425702045689,362,-0.15188874270510774,1.0
US30,validation,expansion,atr/sma50 >= 1.2,0.11781695649557736,77,0.18502069839664886,1.5787548934947542,0.012277016808099197,167,0.17274368158854966,0.0
US30,test,expansion,atr/sma50 >= 1.2,0.11781695649557736,64,0.24654622244121677,1.9309736759363896,0.12679271671713296,110,0.1197535057240838,0.0025
US30,research,expansion,atr/sma50 <= 1.2,0.8821830435044227,362,0.19607332927131516,1.7665699852256784,0.2047425702045689,362,-0.008669240933253747,0.68875
US30,validation,expansion,atr/sma50 <= 1.2,0.8821830435044227,164,-0.002957284187358173,0.9898503065105476,0.012277016808099197,167,-0.01523430099545737,0.98875
US30,test,expansion,atr/sma50 <= 1.2,0.8821830435044227,115,0.052109107046569327,1.2207163294264112,0.12679271671713296,110,-0.07468360967056364,1.0
US30,research,expansion,atr/sma100 >= 0.9,0.46145977495637525,299,0.15500498549738181,1.583509378258791,0.2047425702045689,362,-0.04973758470718709,0.9675
US30,validation,expansion,atr/sma100 >= 0.9,0.46145977495637525,132,0.07220887122042481,1.2204754662114852,0.012277016808099197,167,0.05993185441232561,0.0025
US30,test,expansion,atr/sma100 >= 0.9,0.46145977495637525,91,0.16527562343540533,1.637285942922689,0.12679271671713296,110,0.03848290671827237,0.08125
US30,research,expansion,atr/sma100 <= 0.9,0.5385402250436248,319,0.19155895941535867,1.7654366097536147,0.2047425702045689,362,-0.013183610789210237,0.605
US30,validation,expansion,atr/sma100 <= 0.9,0.5385402250436248,148,0.06935811625779617,1.2845949983952751,0.012277016808099197,167,0.05708109944969697,0.00125
US30,test,expansion,atr/sma100 <= 0.9,0.5385402250436248,124,-0.06937818713621366,0.6761204466780448,0.12679271671713296,110,-0.19617090385334662,1.0
US30,research,expansion,atr/sma100 >= 1.0,0.3128948793549552,244,0.216550622027296,1.8608603289674768,0.2047425702045689,362,0.011808051822727095,0.1975
US30,validation,expansion,atr/sma100 >= 1.0,0.3128948793549552,112,0.11157433548887784,1.34535308230822,0.012277016808099197,167,0.09929731868077864,0.0
US30,test,expansion,atr/sma100 >= 1.0,0.3128948793549552,76,0.22817087712183656,1.8465169809697604,0.12679271671713296,110,0.1013781604047036,0.0
US30,research,expansion,atr/sma100 <= 1.0,0.6871051206450448,354,0.16024149598647747,1.6247824867120915,0.2047425702045689,362,-0.044501074218091435,0.97
US30,validation,expansion,atr/sma100 <= 1.0,0.6871051206450448,158,0.0328041020534233,1.1248907307374154,0.012277016808099197,167,0.020527085245324105,0.085
US30,test,expansion,atr/sma100 <= 1.0,0.6871051206450448,123,-0.03330082087356687,0.8466222837432992,0.12679271671713296,110,-0.16009353759069983,1.0
US30,research,expansion,atr/sma100 >= 1.1,0.20626993200553584,193,0.13733585605820237,1.5402551995149778,0.2047425702045689,362,-0.06740671414636654,0.97625
US30,validation,expansion,atr/sma100 >= 1.1,0.20626993200553584,94,0.12542839595933555,1.3782526078326296,0.012277016808099197,167,0.11315137915123635,0.0
US30,test,expansion,atr/sma100 >= 1.1,0.20626993200553584,72,0.26926647996193026,2.0086029211261005,0.12679271671713296,110,0.1424737632447973,0.0
US30,research,expansion,atr/sma100 <= 1.1,0.7937300679944642,371,0.17048077000105072,1.6752768799507225,0.2047425702045689,362,-0.03426180020351818,0.94
US30,validation,expansion,atr/sma100 <= 1.1,0.7937300679944642,160,0.014032457352637523,1.0498175137509267,0.012277016808099197,167,0.0017554405445383264,0.57375
US30,test,expansion,atr/sma100 <= 1.1,0.7937300679944642,116,0.00019479787279535457,1.0008631690194476,0.12679271671713296,110,-0.1265979188443376,1.0
US30,research,expansion,atr/sma100 >= 1.2,0.13003189120885733,136,0.08813604916224556,1.3411707651037603,0.2047425702045689,362,-0.11660652104232334,1.0
US30,validation,expansion,atr/sma100 >= 1.2,0.13003189120885733,78,0.16173972209675916,1.4891125889202428,0.012277016808099197,167,0.14946270528865996,0.0
US30,test,expansion,atr/sma100 >= 1.2,0.13003189120885733,62,0.3194722474083876,2.217842263270486,0.12679271671713296,110,0.19267953069125462,0.00125
US30,research,expansion,atr/sma100 <= 1.2,0.8699681087911426,362,0.18654406677025245,1.7143723442074945,0.2047425702045689,362,-0.01819850343431645,0.85125
US30,validation,expansion,atr/sma100 <= 1.2,0.8699681087911426,168,-0.010248324776449144,0.9651087208579351,0.012277016808099197,167,-0.02252534158454834,0.99875
US30,test,expansion,atr/sma100 <= 1.2,0.8699681087911426,110,0.030234235235314887,1.1295549693873395,0.12679271671713296,110,-0.09655848148181807,1.0
US30,research,expansion,atr/sma250 >= 0.9,0.4476803658463205,308,0.18141169561682557,1.6943975408181167,0.2047425702045689,362,-0.023330874587743328,0.725
US30,validation,expansion,atr/sma250 >= 0.9,0.4476803658463205,127,0.058368944938565676,1.1767769306825189,0.012277016808099197,167,0.046091928130466475,0.01875
US30,test,expansion,atr/sma250 >= 0.9,0.4476803658463205,98,0.11705333725320922,1.4408125005575496,0.12679271671713296,110,-0.009739379463923739,0.46625
US30,research,expansion,atr/sma250 <= 0.9,0.5523196341536796,329,0.12857976622445255,1.5728262316159995,0.2047425702045689,362,-0.07616280398011635,1.0
US30,validation,expansion,atr/sma250 <= 0.9,0.5523196341536796,145,0.04814062602918582,1.2012944398562684,0.012277016808099197,167,0.035863609221086626,0.03125
US30,test,expansion,atr/sma250 <= 0.9,0.5523196341536796,117,-0.034211074076229864,0.8300211210596632,0.12679271671713296,110,-0.16100379079336283,1.0
US30,research,expansion,atr/sma250 >= 1.0,0.31181178169564955,257,0.18476190689011718,1.6804914267499471,0.2047425702045689,362,-0.019980663314451724,0.6425
US30,validation,expansion,atr/sma250 >= 1.0,0.31181178169564955,107,0.06407742385831824,1.1867155476915516,0.012277016808099197,167,0.051800407050219044,0.0425
US30,test,expansion,atr/sma250 >= 1.0,0.31181178169564955,92,0.08688852121104365,1.30305289221954,0.12679271671713296,110,-0.03990419550608931,0.6625
US30,research,expansion,atr/sma250 <= 1.0,0.6881882183043504,339,0.19442524691834728,1.8213330130796628,0.2047425702045689,362,-0.010317323286221619,0.59125
US30,validation,expansion,atr/sma250 <= 1.0,0.6881882183043504,162,0.02492730441079584,1.0962808412924783,0.012277016808099197,167,0.012650287602696642,0.26625
US30,test,expansion,atr/sma250 <= 1.0,0.6881882183043504,119,-0.009062576637626458,0.956185254386821,0.12679271671713296,110,-0.13585529335475943,1.0
US30,research,expansion,atr/sma250 >= 1.1,0.20945905289126904,202,0.19897685994648,1.7620216658162542,0.2047425702045689,362,-0.005765710258088891,0.44
US30,validation,expansion,atr/sma250 >= 1.1,0.20945905289126904,93,0.11889057077185308,1.347804066280598,0.012277016808099197,167,0.10661355396375388,0.0
US30,test,expansion,atr/sma250 >= 1.1,0.20945905289126904,79,0.16032974163701638,1.593119013590873,0.12679271671713296,110,0.03353702491988342,0.07125
US30,research,expansion,atr/sma250 <= 1.1,0.790540947108731,358,0.1854931300536344,1.7760959284555118,0.2047425702045689,362,-0.019249440150934494,0.81
US30,validation,expansion,atr/sma250 <= 1.1,0.790540947108731,161,0.02899110860135725,1.107705604839402,0.012277016808099197,167,0.016714091793258053,0.08
US30,test,expansion,atr/sma250 <= 1.1,0.790540947108731,104,0.035829911963016894,1.1624722989467475,0.12679271671713296,110,-0.09096280475411607,1.0
US30,research,expansion,atr/sma250 >= 1.2,0.14008063060352607,156,0.2072294630488414,1.803366302843928,0.2047425702045689,362,0.0024868928442725036,0.37125
US30,validation,expansion,atr/sma250 >= 1.2,0.14008063060352607,74,0.16791893681994585,1.4996468951770348,0.012277016808099197,167,0.15564192001184665,0.0
US30,test,expansion,atr/sma250 >= 1.2,0.14008063060352607,71,0.18199424617565982,1.6480720796129145,0.12679271671713296,110,0.055201529458526855,0.035
US30,research,expansion,atr/sma250 <= 1.2,0.859919369396474,370,0.1742295618177249,1.6929577113699932,0.2047425702045689,362,-0.03051300838684401,0.94
US30,validation,expansion,atr/sma250 <= 1.2,0.859919369396474,163,0.009229833503526722,1.0328235764465348,0.012277016808099197,167,-0.003047183304572475,0.7725
US30,test,expansion,atr/sma250 <= 1.2,0.859919369396474,106,0.07448467820009348,1.3333305768763073,0.12679271671713296,110,-0.05230803851703948,0.975
US30,research,level,atr pct100 >= 0.2,0.6785005114627836,336,0.18759157406136548,1.7078117214730564,0.2047425702045689,362,-0.017150996143203423,0.70125
US30,validation,level,atr pct100 >= 0.2,0.6785005114627836,149,0.039157257812561914,1.1235503096751034,0.012277016808099197,167,0.026880241004462718,0.03
US30,test,level,atr pct100 >= 0.2,0.6785005114627836,102,0.14849748018757852,1.5874308376342456,0.12679271671713296,110,0.02170476347044556,0.15
US30,research,level,atr pct100 <= 0.2,0.33732474878151514,281,0.1637557694832897,1.7157815037974284,0.2047425702045689,362,-0.04098680072127919,0.8875
US30,validation,level,atr pct100 <= 0.2,0.33732474878151514,127,0.02293866738381591,1.104039995957783,0.012277016808099197,167,0.010661650575716712,0.5875
US30,test,level,atr pct100 <= 0.2,0.33732474878151514,93,-0.09321003734869474,0.5416322025406074,0.12679271671713296,110,-0.2200027540658277,1.0
US30,research,normalised,atr/price pct100 >= 0.2,0.6709188278476442,335,0.18697984366723197,1.7090069870452587,0.2047425702045689,362,-0.01776272653733693,0.69875
US30,validation,normalised,atr/price pct100 >= 0.2,0.6709188278476442,147,0.04208367105595942,1.1322567346854515,0.012277016808099197,167,0.029806654247860224,0.01625
US30,test,normalised,atr/price pct100 >= 0.2,0.6709188278476442,102,0.14750434796347967,1.581218762643767,0.12679271671713296,110,0.0207116312463467,0.16
US30,research,normalised,atr/price pct100 <= 0.2,0.3456284975028582,283,0.15310439974245416,1.6463733099420579,0.2047425702045689,362,-0.051638170462114746,0.9525
