stop,target,hold_h,n,pts,sd,se,t,sharpe,pf,win,mde,need_n,med_min,trigger,hold_pts
40,20,2.0,1736,-7.779055299539167,29.260410763855702,0.7022723314067167,-11.07697819157562,-4.219350244610247,0.5608714908096234,0.5633640552995391,1.9674757827587894,-1,0.0,donch10 short,-9.764999999999997
40,20,4.0,1730,-8.031040462427743,29.583087118338828,0.7112469890632753,-11.291493090191866,-4.309552577872571,0.5554573634283317,0.5676300578034682,1.9926190509870283,-1,0.0,donch10 short,-9.776249999999997
40,30,1.0,1704,-6.165586854460091,33.11473696284046,0.8022071241408707,-7.68577923196976,-2.9674235877409703,0.6772346688802555,0.48708920187793425,2.2474516208579782,-1,0.0,donch10 short,-8.04806861499367
40,30,2.0,1667,-6.216814637072583,34.23211033200476,0.8384281926931295,-7.414844456868091,-2.859609543939448,0.687887226043033,0.5032993401319736,2.348928031098243,-1,0.0,donch10 short,-8.00283697047496
40,30,4.0,1660,-6.6592771084337326,34.71201275488352,0.8519728449965784,-7.816302065895629,-3.0198235838582654,0.6759377063059406,0.5036144578313253,2.3868745287760653,-1,0.0,donch10 short,-8.049330759330758
40,40,1.0,1670,-5.016946107784429,37.19365775246204,0.9101451410894146,-5.512248411038382,-2.1716442440685153,0.7555307081302239,0.4479041916167665,2.549849173613446,-1,0.0,donch10 short,-7.32175853018376
40,40,2.0,1627,-5.179981561155498,38.5996522387403,0.9569508124123077,-5.413007120081396,-2.119015399354656,0.7607105348261494,0.45482483097725873,2.6809792505155174,-1,0.0,donch10 short,-8.022399999999992
40,40,4.0,1618,-5.590370828182939,39.31280466807782,0.9773379660690188,-5.719997608061971,-2.2408963922017326,0.7510325909541563,0.45241038318912236,2.738095598839557,-1,0.0,donch10 short,-8.133373493975903
40,50,1.0,1631,-3.89882893930104,40.78641383970707,1.0099236465496368,-3.8605185180297847,-1.5184532190853401,0.8179946059458238,0.42182709993868794,2.829387159596209,-1,15.0,donch10 short,-5.137567567567601
40,50,2.0,1582,-4.176852085967128,42.63723051525508,1.0719776924943145,-3.8963983254616847,-1.5217336600678308,0.8177929156365243,0.4197218710493047,3.0032368574389205,-1,15.0,donch10 short,-5.834736842105254
40,50,4.0,1571,-4.72793761935073,43.48402370735824,1.0970884207956897,-4.30953196636756,-1.6868540702613815,0.8023598388350824,0.41311266709102484,3.0735867026641044,-1,15.0,donch10 short,-5.9737273991655035
40,75,1.0,1569,-2.3492734225621423,48.37194782579615,1.221186807537956,-1.9237625300739454,-0.7700360654989856,0.8982112737198014,0.372848948374761,3.421258908552904,-1,15.0,donch10 short,-3.4293811533052536
40,75,2.0,1514,-2.435970937912815,51.231681815979854,1.316666164886956,-1.8501052148795503,-0.7411224610479623,0.9028720233314035,0.3619550858652576,3.688752464736788,-1,15.0,donch10 short,-3.9940638606676333
40,75,4.0,1494,-2.876345381526106,52.98687652006707,1.3708597355528866,-2.098205459631533,-0.8419970635445233,0.8918583608913836,0.34605087014725566,3.84058037123122,-1,15.0,donch10 short,-4.0999415204678265
40,100,1.0,1534,-2.539022164276402,52.629530659245134,1.343744863829952,-1.889512088656221,-0.7283718280306548,0.893671434834763,0.3494132985658409,3.7646157474212174,-1,30.0,donch10 short,-2.7125251076040704
40,100,2.0,1465,-2.683174061433448,57.340736502632694,1.4981125924651424,-1.791036317916725,-0.6950868556487196,0.8991653569120795,0.3194539249146758,4.197090094119241,-1,30.0,donch10 short,-3.7663826606876123
40,100,4.0,1437,-3.3352331245650673,59.859841285950466,1.579091067799146,-2.112122088825149,-0.825092054389949,0.8836003212646968,0.2950591510090466,4.423958193600311,-1,30.0,donch10 short,-3.291510574018117
40,150,1.0,1499,-2.207278185456969,59.226003193437116,1.5297188181561656,-1.4429306610201045,-0.5498233815797794,0.9099643063854751,0.33088725817211473,4.285637628815554,-1,45.0,donch10 short,-2.75456808199125
40,150,2.0,1422,-2.7731223628691968,66.18858123856015,1.7552269311197861,-1.5799224098618527,-0.6150755072305935,0.9009636715103482,0.28340365682137836,4.917417824658982,-1,45.0,donch10 short,-3.9917054263565843
40,150,4.0,1383,-2.6941937816341266,71.02685462494604,1.90990379914559,-1.4106437103478169,-0.5483402555189414,0.9114109198374233,0.25162689804772237,5.350758251704085,-1,45.0,donch10 short,-3.630472440944874
40,0,1.0,1470,-1.8355782312925164,69.06179810843612,1.8012716517075276,-1.019045755565224,-0.38224297639783866,0.9259606416726095,0.3217687074829932,5.0464160332297405,-1,45.0,donch10 short,-1.3435552193646665
40,0,2.0,1363,-2.5115700660308136,82.247946677279,2.2278048068104255,-1.1273743814327513,-0.4376558415273213,0.912392030990762,0.26412325752017607,6.2413850156011055,-1,60.0,donch10 short,-2.425515548281521
40,0,4.0,1304,-0.3597852760736181,103.18226930066622,2.8573686759021837,-0.12591489474490714,-0.049783105630703484,0.98865077623746,0.21855828220858894,8.005161845106583,-1,60.0,donch10 short,-6.3653820033956
50,20,1.0,1744,-6.912133027522934,31.72104808126848,0.759581341175073,-9.099924725415,-3.482912053416906,0.6041478122779341,0.6032110091743119,2.128031857390508,-1,0.0,donch10 short,-10.936741854636606
50,20,2.0,1715,-7.178629737609327,32.817746859203346,0.7924588111045463,-9.058678680856103,-3.477868770253766,0.6059975888800453,0.6262390670553936,2.220140891153874,-1,0.0,donch10 short,-10.759162436548216
50,20,4.0,1708,-7.401241217798592,33.2592457043228,0.8047638549954221,-9.19678632664323,-3.5383346113019893,0.6018173376582877,0.6334894613583139,2.254614520226783,-1,0.0,donch10 short,-10.783020304568524
50,30,1.0,1682,-5.612829964328179,36.7363365020133,0.8957418157422241,-6.2661247534562285,-2.4427034534437544,0.7186933671350153,0.539833531510107,2.509497030229085,-1,0.0,donch10 short,-8.917225806451627
50,30,2.0,1639,-5.469377669310553,38.245202584582934,0.9446860210150644,-5.789624856980218,-2.251018640898574,0.7379429879079077,0.565588773642465,2.646618392233761,-1,0.0,donch10 short,-8.57235294117646
50,30,4.0,1631,-5.9055732679337805,38.89733194155047,0.9631475684488481,-6.131535251077593,-2.3890507456972876,0.7263217802286601,0.5695892090741876,2.698339990627741,-1,0.0,donch10 short,-8.429763779527557
50,40,1.0,1647,-4.543794778384941,41.132538595838874,1.0135349152801343,-4.483116180688325,-1.7644556852422932,0.7913454257109495,0.4972677595628415,2.839504436690204,-1,15.0,donch10 short,-7.9692225201072615
50,40,2.0,1595,-4.604106583072099,43.0179679465408,1.077133536733431,-4.274406492842793,-1.674200856876291,0.8010288932204241,0.5122257053291536,3.017681394446122,-1,15.0,donch10 short,-8.4789344262295
50,40,4.0,1585,-5.02123028391167,43.998862933690326,1.1051642296153283,-4.543424542123841,-1.7813976243875949,0.7918468590875435,0.5135646687697161,3.0962117692775104,-1,15.0,donch10 short,-8.395914718019254
50,50,1.0,1604,-3.8392518703241874,44.8867647819521,1.1207690327658582,-3.4255513474079473,-1.3495536667871977,0.833945214130415,0.4644638403990025,3.1399299551155972,-1,15.0,donch10 short,-6.013724137931059
50,50,2.0,1544,-4.069792746113987,47.31977186977931,1.2042564864300216,-3.379506601769489,-1.3256762733084142,0.837207446670708,0.4689119170984456,3.373827171199009,-1,15.0,donch10 short,-6.515568181818174
50,50,4.0,1533,-4.7270515329419425,48.49970509097796,1.2387053701634,-3.816122579914534,-1.5020112016581801,0.820128620507944,0.4657534246575342,3.4703386546469344,-1,15.0,donch10 short,-6.685708154506434
50,75,1.0,1536,-1.7496354166666679,52.78401382584805,1.3468114630139612,-1.299094539001953,-0.5185091778360663,0.9295709721624198,0.416015625,3.7732070863650145,-1,30.0,donch10 short,-4.831007194244647
50,75,2.0,1471,-1.2900000000000014,56.665542205730176,1.4774497276739398,-0.8731261550475531,-0.34985818326893,0.9527591340456678,0.41536369816451396,4.13920131755634,-1,30.0,donch10 short,-4.789251497005989
50,75,4.0,1450,-1.6906896551724153,59.03816243246892,1.550418102320075,-1.0904733714360244,-0.4384839552151128,0.9422902858649452,0.40344827586206894,4.343628437354681,-1,30.0,donch10 short,-5.083665158371026
50,100,1.0,1499,-1.2152835223482328,57.63555237032416,1.488639859214404,-0.8163717468841465,-0.31562768938354296,0.9524825928706283,0.39559706470980655,4.170551424668845,-1,45.0,donch10 short,-4.181923641703423
50,100,2.0,1421,-1.1598099929627035,63.5072853470133,1.6847152613171665,-0.6884308699476761,-0.27050142067191085,0.9601669801814963,0.3715693173821253,4.719873372835501,-1,30.0,donch10 short,-5.09077279752707
50,100,4.0,1392,-1.9150000000000016,66.76335802009466,1.7894458250301724,-1.0701637195234521,-0.42350233629377204,0.9397542056205722,0.34913793103448276,5.013284972018496,-1,30.0,donch10 short,-3.6773040752350967
50,150,1.0,1462,-0.9233789329685347,64.48883667360926,1.6865951859133237,-0.547481067585585,-0.20869392824618788,0.9649396641637545,0.3761969904240766,4.725140141795261,-1,60.0,donch10 short,-4.815525525525557
50,150,2.0,1373,-1.7685142024763272,72.56598794571154,1.9583839612415963,-0.9030477360298164,-0.3501060218017069,0.9428780260705445,0.3306627822286963,5.486579557203976,-1,45.0,donch10 short,-6.505569823434994
50,150,4.0,1329,-0.9446275395033835,79.1629138121088,2.1714972353673283,-0.4350120848040551,-0.16721630613255092,0.9723002807459141,0.3017306245297216,6.083634555778284,-1,60.0,donch10 short,-5.431871921182267
50,0,1.0,1432,-1.4478212290502792,73.57423901056261,1.9442596798016383,-0.7446645343167289,-0.28205434506738375,0.9460553663108313,0.36312849162011174,5.447009179105323,-1,60.0,donch10 short,-2.927151702786443
50,0,2.0,1314,-2.315875190258752,88.62305879437493,2.4448321774726187,-0.9472532354563584,-0.3681272599074661,0.9276881970834419,0.3059360730593607,6.84940568917423,-1,90.0,donch10 short,-4.055534804753847
50,0,4.0,1248,0.5457371794871799,112.18511068157916,3.175615609943041,0.17185240486236572,0.06794884762145975,1.0151588026353187,0.2604166666666667,8.896757751225222,331673,90.0,donch10 short,-5.801985688729895
75,20,1.0,1726,-5.876326767091542,37.497011570289665,0.9025603714131505,-6.510729867178747,-2.5497583975101454,0.6684526730111244,0.6772885283893395,2.528599795005633,-1,0.0,donch10 short,-8.603417721519003
75,20,2.0,1687,-5.969312388855957,39.253816430896165,0.9557060733462973,-6.245970968830491,-2.4442256936002846,0.678350342259999,0.7136929460580913,2.677492007947775,-1,0.0,donch10 short,-8.266258064516137
75,20,4.0,1677,-6.377060226595112,40.40401047882035,0.9866382399648297,-6.463422932829395,-2.529034595514534,0.6687005401185567,0.7286821705426356,2.7641511087104624,-1,0.0,donch10 short,-8.20277419354839
75,30,1.0,1660,-4.761084337349398,43.25401661132495,1.0616280839172976,-4.484700818936035,-1.756734929077933,0.7731648970138092,0.6114457831325302,2.9742415470362946,-1,15.0,donch10 short,-6.618888888888907
75,30,2.0,1607,-3.9900622277535787,45.448158785394455,1.1337266492018299,-3.51942174999827,-1.381558907239253,0.8173609406038452,0.6552582451773491,3.1762318217845933,-1,15.0,donch10 short,-6.4282157123834915
75,30,4.0,1593,-4.489623352165726,46.90895517100048,1.1752976610681756,-3.819988332219863,-1.4954822173836735,0.8041550949189098,0.6698053986189579,3.292696554131346,-1,15.0,donch10 short,-6.0752941176470605
75,40,1.0,1620,-3.652962962962963,48.10829466861237,1.195260190673422,-3.0562073358310764,-1.194486478911111,0.8432893091520757,0.5666666666666667,3.3486232819895467,-1,15.0,donch10 short,-6.642049180327896
75,40,2.0,1553,-2.6937347070186752,50.882064077687176,1.2911568173977153,-2.0862955380182324,-0.8131253945055086,0.890322174695581,0.6039922730199614,3.6172858538872243,-1,15.0,donch10 short,-7.580056022408973
75,40,4.0,1537,-2.9568835393623965,52.762978781810524,1.3458367163583052,-2.197059645811579,-0.8520809892287778,0.8859976475740889,0.6180871828236825,3.7704762505431235,-1,15.0,donch10 short,-7.196346967559952
75,50,1.0,1573,-3.0401589319771145,52.204011211326794,1.3162534210303198,-2.309706385870115,-0.9115164570111053,0.8787193195132713,0.5295613477431659,3.6875961276491696,-1,30.0,donch10 short,-4.04198863636366
75,50,2.0,1498,-2.124445927903873,55.838976330295594,1.4427183023295678,-1.4725299626916182,-0.5777469379944886,0.9214494053576678,0.5574098798397864,4.041898269707554,-1,30.0,donch10 short,-5.7826470588235415
75,50,4.0,1480,-2.6028378378378396,58.203730203964625,1.5129339247231897,-1.7203909538310218,-0.6751834357973516,0.9100064921851985,0.5682432432432433,4.238613319486126,-1,30.0,donch10 short,-5.7378518518518575
75,75,1.0,1499,-1.062515010006676,60.638213548350755,1.5661940931810685,-0.6784057063123135,-0.274922415299213,0.9613728732416362,0.47565043362241494,4.3878262201519265,-1,45.0,donch10 short,-3.2163001485884393
75,75,2.0,1420,-0.33859154929578117,66.34574083631799,1.7606331541821945,-0.19231237835746384,-0.07731141944473273,0.9891076940503497,0.4894366197183099,4.932563819276447,-1,45.0,donch10 short,-4.882379471228648
75,75,4.0,1389,-0.6118142548596179,70.19878705441226,1.88355577677609,-0.3248187616226605,-0.12995047499668952,0.9820382328771292,0.4931605471562275,5.276942021707184,-1,45.0,donch10 short,-4.644088050314458
75,100,1.0,1459,-0.4682042494859528,65.78675315650239,1.7223079521061238,-0.2718469997850323,-0.10688585987849794,0.9835557641847813,0.4516792323509253,4.825192499658934,-1,60.0,donch10 short,-1.9173700305810832
75,100,2.0,1365,-0.08194139194139778,74.02741284753769,2.003670231781862,-0.04089564771770222,-0.016045359252153293,0.9975591760686215,0.4424908424908425,5.613452903333051,-1,60.0,donch10 short,-3.953888888888949
75,100,4.0,1326,-0.7711463046757236,79.1312214635136,2.173081964969648,-0.3548629628825319,-0.13843880510390666,0.9794689234908494,0.4343891402714932,6.088074310806849,-1,60.0,donch10 short,-3.2251081530782
75,150,1.0,1421,-0.4434130893736823,72.79426225234887,1.931079306614132,-0.22961930556396615,-0.089245743308492,0.9849698043562736,0.4306826178747361,5.410083240413993,-1,60.0,donch10 short,-3.2182131661442326
75,150,2.0,1311,-0.9681083142639224,84.269234838318,2.327382179834487,-0.4159644783104638,-0.1627760996387012,0.9733428856112617,0.39588100686498856,6.520359511923837,-1,90.0,donch10 short,-6.391020408163309
75,150,4.0,1253,0.8672226656025516,93.66675016018752,2.646122324534795,0.327733399760729,0.12597764562231442,1.0211048694266942,0.3830806065442937,7.413337189735409,91562,90.0,donch10 short,-4.144833040421799
75,0,1.0,1394,-1.3846915351506475,80.89386442311083,2.166627224593021,-0.6391000350375213,-0.24345362353795127,0.9540211540898512,0.41750358680057387,6.069990805580934,-1,60.0,donch10 short,-1.581423948220174
75,0,2.0,1253,-2.0721229050279373,100.44949106508247,2.8377374077877477,-0.7302024843247669,-0.2834248184331877,0.9451309494902618,0.3687150837988827,7.950163174544366,-1,120.0,donch10 short,-5.618028933092299
75,0,4.0,1162,1.5189500860585152,128.19215895819335,3.760610876416667,0.40391046454289387,0.1582265653529162,1.0343131289291978,0.3304647160068847,10.535671842443788,55904,195.0,donch10 short,-6.263887814313419
100,20,1.0,1720,-5.384767441860465,41.70546572552293,1.0056080745703786,-5.354737673681642,-2.076282124473502,0.6979893455957571,0.711046511627907,2.8172967169314163,-1,0.0,donch10 short,-7.7135294117647195
100,20,2.0,1678,-5.288212157330154,44.063575489686315,1.0756816407348946,-4.916149869135353,-1.916643956419349,0.7162014525069627,0.7568533969010727,3.013613784078385,-1,0.0,donch10 short,-7.670156657963451
100,20,4.0,1666,-5.86202881152461,45.852471722783484,1.1233762893920376,-5.218223730444848,-2.0369477976626995,0.7003466552280875,0.7755102040816326,3.1472344067393285,-1,0.0,donch10 short,-7.941566579634462
100,30,1.0,1653,-4.066164549304294,47.78510195717545,1.175319901891912,-3.4596236673598315,-1.3415168924925338,0.8089655346865784,0.647307924984876,3.292758863694365,-1,15.0,donch10 short,-5.636367239101734
100,30,2.0,1595,-2.946426332288401,50.56606621505726,1.2661315338885337,-2.3271091931810264,-0.9075242246629537,0.8663953189534398,0.7015673981191223,3.5471753895288147,-1,15.0,donch10 short,-5.679203778677465
100,30,4.0,1579,-3.671253958201394,52.92417804507928,1.3318737418330813,-2.756457945592187,-1.0734933784746028,0.8441117174573117,0.7219759341355289,3.7313577875123682,-1,15.0,donch10 short,-5.810460704607045
100,40,1.0,1609,-3.362094468614046,53.2250434186431,1.3268994141463506,-2.533797537906836,-0.9736918205571367,0.8611248669873088,0.5991298943443132,3.7174217845951736,-1,30.0,donch10 short,-6.49622406639007
100,40,2.0,1538,-2.2360338101430433,56.83216464921813,1.449158972881823,-1.5429872443162167,-0.5928912099360966,0.912673227351734,0.6456436931079323,4.059942357121487,-1,30.0,donch10 short,-7.693004291845501
100,40,4.0,1520,-2.793289473684212,59.6452315184692,1.5298679085764133,-1.8258370268603445,-0.700329968131167,0.8985237206598802,0.6657894736842105,4.286055318333082,-1,30.0,donch10 short,-7.457579250720466
100,50,1.0,1559,-3.2264977549711356,57.68371729415039,1.4609326062817392,-2.2085192301806353,-0.8574901191069911,0.8782382943083096,0.5574085952533675,4.0929271944181735,-1,30.0,donch10 short,-5.014425287356339
100,50,2.0,1481,-2.017886563133019,62.3616812042857,1.6204673517119026,-1.245249749093231,-0.4800803766320775,0.9297274469262328,0.5968939905469277,4.5398773789907345,-1,30.0,donch10 short,-6.960570570570582
100,50,4.0,1460,-2.8523287671232893,65.93423795055769,1.725577873053872,-1.6529701798246461,-0.6395661127807587,0.9090529287756719,0.6143835616438356,4.834353461850544,-1,30.0,donch10 short,-7.185612708018157
100,75,1.0,1482,-0.9478947368421097,66.22200682656378,1.7201971978680068,-0.5510384146753173,-0.21859054179671833,0.9674103906377775,0.5040485829959515,4.819279041786357,-1,60.0,donch10 short,-4.067861445783149
100,75,2.0,1398,-0.6812732474964301,73.78936035693219,1.9735137653885904,-0.3452082571931215,-0.13598838319287487,0.979861281737797,0.5264663805436338,5.528966992855139,-1,60.0,donch10 short,-5.619777070063722
100,75,4.0,1364,-1.4468914956011802,79.05405723730192,2.1405086080035733,-0.6759568684709372,-0.26534133882007527,0.9618537711141222,0.5381231671554252,5.996817275426377,-1,60.0,donch10 short,-7.135893719806741
100,100,1.0,1442,-0.618016643550627,71.48327305216891,1.882442847019817,-0.32830566119393106,-0.12688555483521052,0.979616231260327,0.478502080443828,5.273824054153211,-1,60.0,donch10 short,-3.6047058823529614
100,100,2.0,1344,-1.221547619047624,82.04792064694679,2.238040517728356,-0.54581121716577,-0.21131652804951773,0.9672438994316527,0.47470238095238093,6.270061232005657,-1,75.0,donch10 short,-6.014414715719126
100,100,4.0,1302,-2.7024423963133706,88.87126997822635,2.46295169468264,-1.0972372710954,-0.4256330751967958,0.9369490672580556,0.47465437788018433,6.900169060749169,-1,75.0,donch10 short,-7.6150853242320515
100,150,1.0,1400,-0.9292857142857148,78.24658535409202,2.091227957714115,-0.4443732261984011,-0.1687815644700168,0.9705231094517051,0.455,5.858753334036437,-1,60.0,donch10 short,-5.261929824561419
100,150,2.0,1285,-2.893112840466928,92.37723851636915,2.576994025397415,-1.1226695956428392,-0.43866736997840394,0.9290018066329785,0.42412451361867703,7.219668368718833,-1,120.0,donch10 short,-11.683391304347888
100,150,4.0,1223,-1.3725838103025352,104.00219789882591,2.9739200500782124,-0.461540252323339,-0.17872157209642173,0.9710192441389617,0.42027800490596895,8.331690452148898,-1,120.0,donch10 short,-10.481696750902525
100,0,1.0,1374,-1.9129985443959268,86.0200636890133,2.3206326242233666,-0.8243435537480387,-0.30993693255123334,0.9405546761690166,0.4417758369723435,6.501450056694891,-1,60.0,donch10 short,-3.268418451400408
100,0,2.0,1225,-3.802653061224492,108.66503537614412,3.1047152964612605,-1.224799280487566,-0.4741517256403486,0.910335536520043,0.39755102040816326,8.698124481015089,-1,120.0,donch10 short,-8.840834879406398
100,0,4.0,1128,-0.5187234042553215,137.69312158370718,4.099753033932962,-0.1265255248211138,-0.04943568998022394,0.9898083101149807,0.36879432624113473,11.485807497780382,-1,240.0,donch10 short,-8.28261477045913
150,20,1.0,1717,-4.318538147932437,46.62185828501466,1.1251344758682913,-3.838241775144011,-1.503350182485418,0.7505361924432108,0.7419918462434478,3.152160115981887,-1,0.0,donch10 short,-4.309562419562423
150,20,2.0,1674,-4.630501792114693,50.58218096985106,1.2362884851194427,-3.7454864684494105,-1.4677522574607493,0.7508066717224631,0.7915173237753883,3.463567545233905,-1,0.0,donch10 short,-3.7289696169088504
150,20,4.0,1662,-5.419963898916965,53.85095451993314,1.320924197554372,-4.103160430365171,-1.6097081361907761,0.7269022221076904,0.8164861612515042,3.700681706116063,-1,0.0,donch10 short,-3.944365079365081
150,30,1.0,1649,-3.1286901152213447,53.490398668728126,1.3172418097250531,-2.3751828192231415,-0.9204276230718382,0.8523915233438785,0.6779866585809582,3.690365182806084,-1,15.0,donch10 short,-2.8107723035952117
150,30,2.0,1588,-2.3693450881612064,57.89888630175497,1.4529309028401618,-1.6307348708253473,-0.6364064428868152,0.8944770196710619,0.7374055415617129,4.070509740336527,-1,15.0,donch10 short,-2.0094787379972536
150,30,4.0,1571,-3.507695735200507,62.32440069772266,1.5724252842528934,-2.2307551082575725,-0.8706061013466352,0.8575307000103933,0.7670273711012094,4.405283432949989,-1,15.0,donch10 short,-2.4229655172413787
150,40,1.0,1603,-2.5944291952588876,59.65153407246914,1.4898922319689567,-1.741353595642443,-0.6672769109814114,0.8943418132670079,0.62882096069869,4.174060053665567,-1,30.0,donch10 short,-6.1178551532033945
150,40,2.0,1528,-2.048507853403139,65.48110146634308,1.6751523040168095,-1.2228785696029363,-0.4685548925407981,0.9235854574785239,0.6832460732984293,4.693081933021374,-1,30.0,donch10 short,-6.649447674418617
150,40,4.0,1508,-3.107639257294427,70.45451478422746,1.814296060353987,-1.7128622638843718,-0.6558135065267109,0.8949834138457805,0.7128647214854111,5.0829050239683236,-1,30.0,donch10 short,-6.812727272727281
150,50,1.0,1553,-2.7542627173213123,64.9477797102546,1.6480811081033477,-1.6711936710997104,-0.6460827042477104,0.8994557871740473,0.5866065679330328,4.61723967071358,-1,45.0,donch10 short,-4.615904486251834
150,50,2.0,1470,-1.9818367346938763,71.90798239385018,1.8755059057998131,-1.0566944783086236,-0.4068565906090791,0.9349813590018559,0.6360544217687075,5.254389622172329,-1,45.0,donch10 short,-4.760030581039777
150,50,4.0,1447,-3.348742225293709,77.69434209233661,2.0424673739989228,-1.6395572668253917,-0.6336034656550906,0.9019935301891472,0.6641326883206634,5.722146403473394,-1,45.0,donch10 short,-5.000477657935303
150,75,1.0,1475,-0.6744067796610194,73.50784782292038,1.913981331322026,-0.3523580761339991,-0.13921809156227133,0.9777896510826192,0.5308474576271186,5.362181805575967,-1,60.0,donch10 short,-2.9009589041096056
150,75,2.0,1386,-1.400389610389612,84.86869922759836,2.2796382254853937,-0.6143034428594182,-0.24143393398964108,0.9622165864385084,0.5642135642135642,6.386600755165157,-1,75.0,donch10 short,-2.2542156862745584
150,75,4.0,1350,-2.9714814814814834,92.98456728499593,2.530719375574775,-1.1741647494229195,-0.460523978153412,0.9306900106189505,0.5896296296296296,7.090025993802372,-1,75.0,donch10 short,-4.463841059602677
150,100,1.0,1433,-0.9703907885554796,79.17174078163661,2.0914481335812125,-0.4639803268244895,-0.18059596290889166,0.9698595575939579,0.5010467550593162,5.859370175491081,-1,60.0,donch10 short,-1.3521283255086274
150,100,2.0,1328,-2.5580722891566285,93.5721498310948,2.5677194454636374,-0.9962429087320843,-0.3894070354971946,0.9381644200411556,0.5067771084337349,7.1936848426721545,-1,120.0,donch10 short,-2.009104991394243
150,100,4.0,1284,-5.03766355140187,103.74461359677164,2.8952298358590074,-1.7399874403778408,-0.6835350475867021,0.897411920394939,0.5225856697819314,8.11123311118223,-1,105.0,donch10 short,-5.24097001763672
150,150,1.0,1390,-1.2605035971222995,86.17052338554144,2.3112734508093005,-0.5453719016592042,-0.21129124696530588,0.9625462880722936,0.47553956834532374,6.475229534804287,-1,60.0,donch10 short,-2.2766883116883396
150,150,2.0,1265,-3.9745849802371507,104.26387209031286,2.931491145235976,-1.355823634908919,-0.5402556638969538,0.911984380787795,0.4561264822134387,8.212822259522166,-1,120.0,donch10 short,-7.340271247739696
150,150,4.0,1199,-2.95055045871559,119.6003879230728,3.4540052769457215,-0.8542402868951833,-0.3354063944846873,0.945674703927436,0.47122602168473726,9.676690127175323,-1,180.0,donch10 short,-9.476767485822355
150,0,1.0,1364,-2.973284457478004,94.16849753119243,2.549755023492582,-1.1661059317790003,-0.4419561501257504,0.9143439228065464,0.45894428152492667,7.143355983626102,-1,60.0,donch10 short,-2.5836241610739235
150,0,2.0,1202,-5.423943427620631,120.3773813235341,3.4721034606115877,-1.5621491378788694,-0.606896613454583,0.8856344853185216,0.4276206322795341,9.727393731008307,-1,120.0,donch10 short,-7.545705996131661
150,0,4.0,1099,-4.496551410373062,152.1746256060826,4.590324583307761,-0.9795715594327042,-0.3817329848139364,0.9245002623242757,0.4121929026387625,12.860185498935595,-1,240.0,donch10 short,-13.193805496828883
20,20,1.0,4540,-6.735594713656386,19.179556258001917,0.28464963325517223,-23.66275563621861,-8.32923259517898,0.49659340067787955,0.3883259911894273,0.7974702048689681,-1,0.0,fade n4 k1.5,-8.258363463368218
20,20,2.0,4501,-6.751230837591644,19.41591835342651,0.28940326775991787,-23.328108524304245,-8.244234846560378,0.5023483750855904,0.38835814263497,0.8107879170297753,-1,0.0,fade n4 k1.5,-8.270457578646328
20,20,4.0,4495,-6.756073414905448,19.48473194220959,0.29062273625743407,-23.246885298474748,-8.221581762706295,0.50409957933814,0.38843159065628474,0.8142043619463711,-1,0.0,fade n4 k1.5,-8.27665395614871
20,30,1.0,4432,-5.472310469314078,22.88551813814895,0.3437643795651892,-15.91878273204378,-5.868685735540279,0.6160737140090082,0.3458935018050541,0.9630852043036098,-1,0.0,fade n4 k1.5,-6.979680232558133
20,30,2.0,4371,-5.347881491649506,23.420601328454623,0.3542481886080722,-15.09642579306514,-5.582881838749674,0.6324628596387899,0.3415694349119195,0.99245648874767,-1,0.0,fade n4 k1.5,-7.149717486604965
20,30,4.0,4356,-5.340275482093663,23.609519522726675,0.35771999276858596,-14.928646958651711,-5.528686181289949,0.6364214373161672,0.33953168044077137,1.0021830439639483,-1,0.0,fade n4 k1.5,-7.151665854846563
20,40,1.0,4370,-4.788398169336383,25.97654843540397,0.3929531064239832,-12.185673280235791,-4.612268966729493,0.6791934525433885,0.3125858123569794,1.1008916143690033,-1,0.0,fade n4 k1.5,-5.75119842829076
20,40,2.0,4287,-4.7003102402612535,26.83300382602428,0.4098194355470982,-11.469222375914072,-4.342663506964812,0.6954483115937803,0.29974341031024027,1.1481440727241508,-1,0.0,fade n4 k1.5,-5.832885473475456
20,40,4.0,4263,-4.583220736570488,27.19672787409456,0.41654218371984614,-11.00301701892701,-4.171151759552583,0.7061780408941943,0.2979122683556181,1.1669784246300172,-1,0.0,fade n4 k1.5,-5.810079325731282
20,50,1.0,4307,-4.117490132342696,28.734335885736378,0.43783827912896106,-9.404134651118362,-3.574861329865898,0.7315607248605015,0.2934757371720455,1.226641250731717,-1,0.0,fade n4 k1.5,-5.006350947158518
20,50,2.0,4204,-4.091855375832539,29.86902149860054,0.46066969341697317,-8.882406275701783,-3.382067013898515,0.7443071638812037,0.2735490009514748,1.290605403509625,-1,0.0,fade n4 k1.5,-5.019429581019685
20,50,4.0,4164,-4.055850144092217,30.395229469627093,0.4710316244044236,-8.610568662391763,-3.2902474392971817,0.751006710123067,0.26681075888568684,1.3196352361951729,-1,0.0,fade n4 k1.5,-4.981317516405854
20,75,1.0,4194,-3.776409155937052,33.571611792840095,0.5183916283980856,-7.284857526744346,-2.7913662539669213,0.7649677737495066,0.2587029089175012,1.4523183233135875,-1,0.0,fade n4 k1.5,-3.332842535787318
