mk,tf,read,n,band,stop,tp,cnt,mu,tot,pf,hold,cr
US100L,30,S slope state,100,2.0s,2.5,2.0,2692,-0.02649738491455012,-71.33096018996892,0.9342699108939168,480.0,0.02075895354040884
US100L,30,X slope cross,100,2.0s,1.5,0.0,601,0.10082999244431073,60.59882545903075,1.335661039546772,510.0,0.04035840063433658
US100L,30,X slope cross,100,2.0s,1.5,2.0,719,0.0007795557644371607,0.5605005946303185,1.0030742926558922,240.0,0.040165390707870084
US100L,30,X slope cross,100,2.0s,2.5,0.0,544,0.11241463556006011,61.1535617446727,1.269514309564206,990.0,0.024059196372533096
US100L,30,X slope cross,100,2.0s,2.5,2.0,676,0.06560672861626428,44.35014854459465,1.1713916716629602,540.0,0.023503814994460075
US100L,30,V close>value,100,2.0s,1.5,0.0,4799,0.0013913435445518654,6.677057670304402,1.0062761348592573,150.0,0.03937500100836914
US100L,30,V close>value,100,2.0s,1.5,2.0,7224,-0.0054710890068719355,-39.52314698564286,0.9744709046866603,120.0,0.03745255865223967
US100L,30,V close>value,100,2.0s,2.5,0.0,4238,0.0037317375548450867,15.815103757433478,1.0150726579450928,210.0,0.023676650121551634
US100L,30,V close>value,100,2.0s,2.5,2.0,5165,-0.00586761822879486,-30.306248151725452,0.9765399063963,210.0,0.022776533722130742
US100L,30,B channel break,100,2.0s,1.5,0.0,1651,0.015086273659230987,24.90743781139036,1.0547150930729488,450.0,0.032940618121663094
US100L,30,B channel break,100,2.0s,1.5,2.0,2194,0.00610649473242909,13.397649442949424,1.0233795236946406,210.0,0.03191849445777273
US100L,30,B channel break,100,2.0s,2.5,0.0,1446,0.018745917751708564,27.106597068970583,1.0562827623201203,750.0,0.019737609340002647
US100L,30,B channel break,100,2.0s,2.5,2.0,1677,0.022341695939238695,37.467024090103294,1.0689076698331346,570.0,0.019276347094798914
US100L,30,R channel revert,100,2.0s,1.5,0.0,2571,-0.02724354125264348,-70.04314456054638,0.903811106482285,240.0,0.03139020453718318
US100L,30,R channel revert,100,2.0s,1.5,2.0,2622,-0.0319838293616289,-83.86160058619097,0.8838560897700747,210.0,0.03128735159186326
US100L,30,R channel revert,100,2.0s,2.5,0.0,2026,-0.030102711682994887,-60.988093869747644,0.9113323508205259,420.0,0.019267843671482515
US100L,30,R channel revert,100,2.0s,2.5,2.0,2040,-0.031315243665511396,-63.88309707764324,0.9071075373785545,420.0,0.019172445083536424
US100L,30,B channel break,100,1.5A,1.5,0.0,3004,0.01213492600542648,36.45331772030114,1.0477006491177139,330.0,0.040028147966348966
US100L,30,B channel break,100,1.5A,1.5,2.0,4691,-0.0043236957589540635,-20.282456805253513,0.9817050600742433,180.0,0.03753923774516717
US100L,30,B channel break,100,1.5A,2.5,0.0,2484,0.005174194544054763,12.852699247432032,1.0162278906451896,570.0,0.02357003585591383
US100L,30,B channel break,100,1.5A,2.5,2.0,3180,-0.0006912665970590459,-2.198227778647766,0.9977720134991325,390.0,0.022369612362505495
US100L,30,R channel revert,100,1.5A,1.5,0.0,5207,-0.013543470663236714,-70.52085174347357,0.9454443138200528,180.0,0.03676539687084983
US100L,30,R channel revert,100,1.5A,1.5,2.0,5530,-0.019513900876590183,-107.91187184754372,0.9187410847380001,180.0,0.03719552246748356
US100L,30,R channel revert,100,1.5A,2.5,0.0,3883,-0.020902650618819085,-81.1649923528745,0.9311802266144074,300.0,0.02215313047822913
US100L,30,R channel revert,100,1.5A,2.5,2.0,3915,-0.023617890034232425,-92.46403948401995,0.9217681695321225,300.0,0.02221658168833286
US100L,60,S slope state,20,2.0s,1.5,0.0,2689,-0.0048711142900945015,-13.098426326064114,0.9837650902446685,360.0,0.025855295080605287
US100L,60,S slope state,20,2.0s,1.5,2.0,3961,-0.016612582458496464,-65.80243911810449,0.943755830049338,300.0,0.02496358429237685
US100L,60,S slope state,20,2.0s,2.5,0.0,2173,0.003511328178563752,7.630116132019033,1.0099719429024872,720.0,0.015581714508785741
US100L,60,S slope state,20,2.0s,2.5,2.0,2673,-0.0017561678070430566,-4.69423654822609,0.9950039052724384,660.0,0.015398245015388522
US100L,60,X slope cross,20,2.0s,1.5,0.0,1264,0.006204710973717129,7.842754670778451,1.018554773324207,600.0,0.026424572096244832
US100L,60,X slope cross,20,2.0s,1.5,2.0,1520,0.0006695962021718124,1.0177862273011549,1.002082685257112,300.0,0.026616668964953856
US100L,60,X slope cross,20,2.0s,2.5,0.0,1083,-0.0035520863594002815,-3.8469095272305047,0.9909797220551803,900.0,0.016048762874289763
US100L,60,X slope cross,20,2.0s,2.5,2.0,1197,-0.01102856731044714,-13.201195070605227,0.971507702024281,720.0,0.015958103678441565
US100L,60,V close>value,20,2.0s,1.5,0.0,5502,-0.014165756057818793,-77.939989830119,0.9366054912042342,240.0,0.026874958963568202
US100L,60,V close>value,20,2.0s,1.5,2.0,6321,-0.020283041517821385,-128.20910543414897,0.9070440003876489,180.0,0.026258292769858152
US100L,60,V close>value,20,2.0s,2.5,0.0,5211,-0.017250182381797662,-89.89070039154761,0.9272637808355135,300.0,0.016219097996786825
US100L,60,V close>value,20,2.0s,2.5,2.0,5540,-0.02157791002231376,-119.54162152361823,0.9086733272047132,240.0,0.015923351990444166
US100L,60,B channel break,20,2.0s,1.5,0.0,2096,-0.007088676057208254,-14.857865015908502,0.9723919461518444,240.0,0.02501638208351578
US100L,60,B channel break,20,2.0s,1.5,2.0,2222,-0.017754591599443183,-39.450702533962755,0.9299840314998773,180.0,0.02484213409844374
US100L,60,B channel break,20,2.0s,2.5,0.0,2033,-0.01271388231623443,-25.847322748904595,0.9545928199263833,300.0,0.015101264483890275
US100L,60,B channel break,20,2.0s,2.5,2.0,2084,-0.01894573376404704,-39.482909164274034,0.9319734191408003,240.0,0.014988100235752692
US100L,60,R channel revert,20,2.0s,1.5,0.0,2363,-0.009893119592989823,-23.377441598234952,0.9591325471116768,120.0,0.024772201831696063
US100L,60,R channel revert,20,2.0s,1.5,2.0,2372,-0.009452342937589136,-22.42095744796143,0.9607258308139061,120.0,0.02476325128273527
US100L,60,R channel revert,20,2.0s,2.5,0.0,2203,-0.0065031416713564145,-14.32642110199818,0.9751641497253162,240.0,0.015085144159042795
US100L,60,R channel revert,20,2.0s,2.5,2.0,2204,-0.007240732684382175,-15.958574836378313,0.9723667519351282,240.0,0.015086133708657828
US100L,60,B channel break,20,1.5A,1.5,0.0,1903,0.014657651322919478,27.893510467515767,1.0599244348917518,300.0,0.02623065151087742
US100L,60,B channel break,20,1.5A,1.5,2.0,2079,0.00668891187823476,13.906247794850065,1.0281053182715734,240.0,0.0260401546617092
US100L,60,B channel break,20,1.5A,2.5,0.0,1840,0.014092574339998493,25.930336785597227,1.0530816859373726,360.0,0.015774479805238453
US100L,60,B channel break,20,1.5A,2.5,2.0,1917,0.0006429739487350377,1.2325810597250673,1.0024392402022488,300.0,0.01565589174050984
US100L,60,R channel revert,20,1.5A,1.5,0.0,2296,-0.03422849382732878,-78.58862182754689,0.862535953822439,180.0,0.02599374891442333
US100L,60,R channel revert,20,1.5A,1.5,2.0,2299,-0.032147940377802234,-73.90811492856734,0.869942900888768,180.0,0.025997884460951894
US100L,60,R channel revert,20,1.5A,2.5,0.0,2085,-0.025358877785413594,-52.873260182587345,0.9050021632051086,240.0,0.015593768020736861
US100L,60,R channel revert,20,1.5A,2.5,2.0,2085,-0.025575218455269392,-53.32433047923668,0.9041917213621783,240.0,0.015593768020736861
US100L,60,S slope state,50,2.0s,1.5,0.0,1535,-0.020078387063638372,-30.820324142684903,0.9454699483935378,480.0,0.025423672430716544
US100L,60,S slope state,50,2.0s,1.5,2.0,3182,-0.017202810982193048,-54.739344545338284,0.9511454541281945,360.0,0.024085936364708273
US100L,60,S slope state,50,2.0s,2.5,0.0,1145,-0.019873062916194166,-22.75465703904232,0.9576785221145261,900.0,0.015365816138481835
US100L,60,S slope state,50,2.0s,2.5,2.0,1731,-0.03240372024407921,-56.09083974250112,0.9317654479476987,840.0,0.01491677909877239
US100L,60,X slope cross,50,2.0s,1.5,0.0,562,0.11465962757814861,64.43871069891952,1.298455310473832,840.0,0.026678852986580317
US100L,60,X slope cross,50,2.0s,1.5,2.0,697,0.032727174797342946,22.81084083374803,1.0937733173361737,420.0,0.0264655743252591
US100L,60,X slope cross,50,2.0s,2.5,0.0,494,0.04668331157201874,23.06155591657726,1.0869949526478764,1590.0,0.015996882873971496
US100L,60,X slope cross,50,2.0s,2.5,2.0,600,0.02312412804301173,13.874476825807038,1.0443351828363001,960.0,0.015662391969301578
US100L,60,V close>value,50,2.0s,1.5,0.0,3380,0.006005513745471051,20.29863645969215,1.0217642232870445,300.0,0.026669920857938817
US100L,60,V close>value,50,2.0s,1.5,2.0,4455,-0.0014974695182201996,-6.671226703670989,0.994355135369413,240.0,0.025820237636306868
US100L,60,V close>value,50,2.0s,2.5,0.0,3081,0.012083504072337983,37.22927604687332,1.0404769389278443,420.0,0.016211043063143953
US100L,60,V close>value,50,2.0s,2.5,2.0,3482,0.003255163017328641,11.334477626338327,1.010983926498623,360.0,0.01580482572797489
US100L,60,B channel break,50,2.0s,1.5,0.0,1310,0.02487362670853144,32.58445098817619,1.0816268775065596,720.0,0.023758186129077697
US100L,60,B channel break,50,2.0s,1.5,2.0,1561,0.015831520721154894,24.713003845722792,1.0539020394561445,480.0,0.02351631897346112
US100L,60,B channel break,50,2.0s,2.5,0.0,1210,0.024213275563266776,29.2980634315528,1.069453981168549,840.0,0.014447875931498837
US100L,60,B channel break,50,2.0s,2.5,2.0,1312,0.022025778799444926,28.897821784871745,1.0644998648392803,720.0,0.014225416929269045
US100L,60,R channel revert,50,2.0s,1.5,0.0,1792,-0.020220768676226582,-36.235617467798036,0.9357151523745298,360.0,0.02342367390197407
US100L,60,R channel revert,50,2.0s,1.5,2.0,1811,-0.027724083514512252,-50.20831524478169,0.9109589632741191,360.0,0.023361722037439858
US100L,60,R channel revert,50,2.0s,2.5,0.0,1512,-0.0440647950459456,-66.62597010946975,0.8806749790581391,600.0,0.014195712147306094
US100L,60,R channel revert,50,2.0s,2.5,2.0,1512,-0.05162909781170075,-78.06319589129153,0.8601912667205879,600.0,0.014195712147306094
US100L,60,B channel break,50,1.5A,1.5,0.0,1935,0.024522970603240164,47.451948117269716,1.0805729661547498,600.0,0.02707499808271523
US100L,60,B channel break,50,1.5A,1.5,2.0,2555,0.014425430242254436,36.85697426896009,1.0503198360414523,360.0,0.025900937374197255
US100L,60,B channel break,50,1.5A,2.5,0.0,1686,0.030436063731027592,51.31520345051252,1.086040797833643,780.0,0.016459319762764886
US100L,60,B channel break,50,1.5A,2.5,2.0,1946,0.017911081648072563,34.85496488714921,1.0522100151579672,660.0,0.015968860744409168
US100L,60,R channel revert,50,1.5A,1.5,0.0,2996,-0.03000112313820142,-89.88336492205146,0.9015409667963222,300.0,0.025428174336142466
US100L,60,R channel revert,50,1.5A,1.5,2.0,3061,-0.031783308943619526,-97.28870867641936,0.8942149866771927,300.0,0.025449567622134055
US100L,60,R channel revert,50,1.5A,2.5,0.0,2372,-0.045622230531988786,-108.2159308218774,0.8748584328708231,480.0,0.015457149693969167
US100L,60,R channel revert,50,1.5A,2.5,2.0,2377,-0.05056690647657094,-120.19753669480912,0.8611551339810996,480.0,0.015469286840433426
US100L,60,S slope state,100,2.0s,1.5,0.0,1004,-0.0427143973735614,-42.885254963055644,0.8979619280697223,600.0,0.02440443263355606
US100L,60,S slope state,100,2.0s,1.5,2.0,2858,-0.020305173212748478,-58.03218504203515,0.9473897086073588,420.0,0.022865494701681734
US100L,60,S slope state,100,2.0s,2.5,0.0,705,-0.07087295190156341,-49.9654310906022,0.8745110503731095,1140.0,0.014782902191984562
US100L,60,S slope state,100,2.0s,2.5,2.0,1387,-0.04988247007619771,-69.18698599568623,0.9107432965429647,1080.0,0.013936296031441255
US100L,60,X slope cross,100,2.0s,1.5,0.0,300,-0.09071060137241256,-27.21318041172377,0.8117824638141137,750.0,0.025157206104252525
US100L,60,X slope cross,100,2.0s,1.5,2.0,351,0.001534468136826308,0.5385983160260341,1.004113140709416,420.0,0.025338849316771557
US100L,60,X slope cross,100,2.0s,2.5,0.0,266,-0.012974675351790203,-3.451263643576194,0.9796770681399105,1740.0,0.015603660860717992
US100L,60,X slope cross,100,2.0s,2.5,2.0,328,-0.04855417721464703,-15.925770126404228,0.9172272175606092,1020.0,0.01555974597987273
US100L,60,V close>value,100,2.0s,1.5,0.0,2393,0.016221578116710936,38.81823643328927,1.052623416520512,360.0,0.026357478315627663
US100L,60,V close>value,100,2.0s,1.5,2.0,3700,-0.004401800018181706,-16.28666006727231,0.9855570411732116,300.0,0.025380987365169055
US100L,60,V close>value,100,2.0s,2.5,0.0,2133,0.022961776736020557,48.977469777931844,1.0672973104846684,480.0,0.01600710035132675
US100L,60,V close>value,100,2.0s,2.5,2.0,2615,0.007305441504604688,19.10372953454126,1.0209429564207348,480.0,0.015569981383213478
US100L,60,B channel break,100,2.0s,1.5,0.0,777,0.03690666928553027,28.67648203485702,1.0965009771618868,960.0,0.02323484192892743
US100L,60,B channel break,100,2.0s,1.5,2.0,1058,0.01322442052783059,13.991436918444766,1.0349696350895887,600.0,0.021869744398701436
US100L,60,B channel break,100,2.0s,2.5,0.0,694,0.0015235407619825054,1.0573372888158588,1.0031198907118755,1320.0,0.013997423326519369
US100L,60,B channel break,100,2.0s,2.5,2.0,813,-0.004797498626267157,-3.9003663831551982,0.9900184256554654,1140.0,0.013453803478531675
US100L,60,R channel revert,100,2.0s,1.5,0.0,1255,-0.02313364703143977,-29.03272702445691,0.9421979452142458,540.0,0.021348927400117984
US100L,60,R channel revert,100,2.0s,1.5,2.0,1278,-0.03864970300906767,-49.394320445588484,0.9018445939840927,480.0,0.02143001842810717
US100L,60,R channel revert,100,2.0s,2.5,0.0,987,0.004011035908386485,3.9588924415774613,1.0083056719749464,900.0,0.012895234366990293
US100L,60,R channel revert,100,2.0s,2.5,2.0,990,0.0006609231093038314,0.6543138782107931,1.0013717407299794,900.0,0.012896700325382343
US100L,60,B channel break,100,1.5A,1.5,0.0,1520,0.019715794130244088,29.968007077971016,1.0558704306253146,720.0,0.027588569716957445
US100L,60,B channel break,100,1.5A,1.5,2.0,2408,-0.001974086655669551,-4.753600666852279,0.9941419014498527,420.0,0.025951963209454774
US100L,60,B channel break,100,1.5A,2.5,0.0,1257,0.013310116090496158,16.73081592575367,1.0301026678042782,1020.0,0.015943273196031837
US100L,60,B channel break,100,1.5A,2.5,2.0,1600,-0.0032358000166157687,-5.17728002658523,0.9925166040516077,900.0,0.015405653732150575
US100L,60,R channel revert,100,1.5A,1.5,0.0,2653,-0.009264572954852605,-24.578912049223963,0.9737413696677434,420.0,0.024281358574802958
US100L,60,R channel revert,100,1.5A,1.5,2.0,2809,-0.014214986550377616,-39.92989722001072,0.9584529422008272,360.0,0.024407086303477984
US100L,60,R channel revert,100,1.5A,2.5,0.0,1990,-0.017595070846732053,-35.01419098499679,0.9596193609217908,720.0,0.014557016654562108
US100L,60,R channel revert,100,1.5A,2.5,2.0,2001,-0.019369049322199437,-38.757467693721075,0.9554826557873778,720.0,0.01455831602299875
NQ,15,S slope state,20,2.0s,1.5,0.0,3766,-0.009241853602273793,-34.8048206661631,0.9177035205486647,90.0,0.05613007441407592
NQ,15,S slope state,20,2.0s,1.5,2.0,5619,-0.011265930421920563,-63.30326304077165,0.8962916527842649,60.0,0.05293584819422387
NQ,15,S slope state,20,2.0s,2.5,0.0,3035,-0.012063136218616603,-36.61161842350139,0.9101836808765793,165.0,0.03426893559184601
NQ,15,S slope state,20,2.0s,2.5,2.0,3777,-0.009769951727601088,-36.901107675149305,0.9273256774846885,135.0,0.032082319795268176
NQ,15,X slope cross,20,2.0s,1.5,0.0,1731,-0.004987356294062215,-8.633113745021694,0.9586209654389312,150.0,0.058709801979252844
NQ,15,X slope cross,20,2.0s,1.5,2.0,1971,-0.01709952773946765,-33.70316917449074,0.8466154629271052,90.0,0.05759345775652384
NQ,15,X slope cross,20,2.0s,2.5,0.0,1510,-0.012581523855001655,-18.9981010210525,0.9146305333704715,210.0,0.03525569025922287
NQ,15,X slope cross,20,2.0s,2.5,2.0,1657,-0.015982608428518202,-26.48318216605466,0.8861761966670177,165.0,0.034648006683957004
NQ,15,V close>value,20,2.0s,1.5,0.0,7800,-0.008707602373051905,-67.91929850980486,0.8897282950151856,60.0,0.057808077695157646
NQ,15,V close>value,20,2.0s,1.5,2.0,8853,-0.009321656367361377,-82.52462382025027,0.8825292115422142,45.0,0.05688172923724874
NQ,15,V close>value,20,2.0s,2.5,0.0,7484,-0.007558763231449811,-56.56978402417039,0.9071102602457347,60.0,0.035158118362168755
NQ,15,V close>value,20,2.0s,2.5,2.0,7850,-0.008798628380303049,-69.06923278537893,0.8925354395573254,60.0,0.03450464498439304
NQ,15,B channel break,20,2.0s,1.5,0.0,2847,-0.005943144138575299,-16.920131362523875,0.9368633878988996,60.0,0.05592012804153478
NQ,15,B channel break,20,2.0s,1.5,2.0,3036,-0.009910655285316355,-30.088749446220454,0.8953380484823223,45.0,0.054244919216372686
NQ,15,B channel break,20,2.0s,2.5,0.0,2773,-0.0073059474829964876,-20.25939237034926,0.9281720737472264,75.0,0.03381713375396876
NQ,15,B channel break,20,2.0s,2.5,2.0,2851,-0.008639812974242099,-24.632106789564222,0.9152161439653596,60.0,0.03313248308015309
NQ,15,R channel revert,20,2.0s,1.5,0.0,3236,-0.014355877889468191,-46.455620850319065,0.8471129585007648,45.0,0.05413576479003049
NQ,15,R channel revert,20,2.0s,1.5,2.0,3243,-0.013962027982241663,-45.278856746409716,0.8505646277974794,45.0,0.05409816926845765
NQ,15,R channel revert,20,2.0s,2.5,0.0,3021,-0.010105875396910843,-30.529849574067654,0.8974165433973129,60.0,0.03288527135944845
NQ,15,R channel revert,20,2.0s,2.5,2.0,3021,-0.010511810654967872,-31.75617998865794,0.8934323278752323,60.0,0.03288527135944845
NQ,15,B channel break,20,1.5A,1.5,0.0,2157,-0.0027714522772798993,-5.978022562092743,0.9707719180470122,75.0,0.052109831861823684
NQ,15,B channel break,20,1.5A,1.5,2.0,2325,-0.003813683472583568,-8.866814073756796,0.9595758453236932,60.0,0.05007069821456172
NQ,15,B channel break,20,1.5A,2.5,0.0,2117,-0.0029507096812376285,-6.246652395180059,0.9708683690685753,75.0,0.03151306749943842
NQ,15,B channel break,20,1.5A,2.5,2.0,2181,-0.003081772666140513,-6.721346184852459,0.9696145024414776,75.0,0.030724253402825582
NQ,15,R channel revert,20,1.5A,1.5,0.0,2579,-0.014128740945694582,-36.43802289894633,0.8514016181974833,45.0,0.04986238099244797
NQ,15,R channel revert,20,1.5A,1.5,2.0,2582,-0.013387137554723214,-34.56558916629534,0.8586483581085543,45.0,0.04981474630743264
NQ,15,R channel revert,20,1.5A,2.5,0.0,2344,-0.015737221736003667,-36.888047749192594,0.8483197811755919,60.0,0.029974879328828353
NQ,15,R channel revert,20,1.5A,2.5,2.0,2345,-0.015679949149444174,-36.76948075544659,0.8490437311513063,60.0,0.029961994558972808
NQ,15,S slope state,50,2.0s,1.5,0.0,2361,0.001584035381266638,3.7399075351705324,1.0116377402012966,90.0,0.05152958843614988
NQ,15,S slope state,50,2.0s,1.5,2.0,4295,-0.006806381184697892,-29.233407188277447,0.9472147547332203,75.0,0.04747835015998286
NQ,15,S slope state,50,2.0s,2.5,0.0,1746,0.007184491443645625,12.544122060605261,1.042255399206798,195.0,0.031291122619403144
NQ,15,S slope state,50,2.0s,2.5,2.0,2476,0.0025240001923918644,6.249424476362256,1.015078795185642,180.0,0.028338634569708858
NQ,15,X slope cross,50,2.0s,1.5,0.0,834,0.026300794582111545,21.93486268148103,1.1826517872608342,195.0,0.05426665169836706
NQ,15,X slope cross,50,2.0s,1.5,2.0,982,-0.0001685548130042613,-0.16552082637018461,0.9986113414204055,105.0,0.05714980937893791
NQ,15,X slope cross,50,2.0s,2.5,0.0,724,0.03273617036197619,23.700987342070757,1.178024944206053,390.0,0.03118485362129126
NQ,15,X slope cross,50,2.0s,2.5,2.0,844,0.0031127057359516316,2.627123641143177,1.0186265640454508,240.0,0.03263747276816542
NQ,15,V close>value,50,2.0s,1.5,0.0,4717,-0.004229338465674798,-19.94978954258802,0.9575119073022559,75.0,0.05408646796551341
NQ,15,V close>value,50,2.0s,1.5,2.0,6207,-0.008509181761808305,-52.81649119554415,0.9158323921997318,60.0,0.05166693456767523
NQ,15,V close>value,50,2.0s,2.5,0.0,4339,-0.003270360451350583,-14.19009399841018,0.9692467161229896,90.0,0.03209968681340422
NQ,15,V close>value,50,2.0s,2.5,2.0,4894,-0.004738834797503144,-23.191857498980387,0.9567670646753533,75.0,0.030820336152620295
NQ,15,B channel break,50,2.0s,1.5,0.0,1858,-0.0004610475599154789,-0.8566263663229599,0.9964979348490764,105.0,0.04594872991274217
NQ,15,B channel break,50,2.0s,1.5,2.0,2295,-0.0026711871569881284,-6.130374525287754,0.9791460649169973,75.0,0.043151325571003415
NQ,15,B channel break,50,2.0s,2.5,0.0,1696,0.002008340640249726,3.406145725863535,1.0134883555820418,150.0,0.027906313380181128
NQ,15,B channel break,50,2.0s,2.5,2.0,1912,-0.0009350665622628908,-1.7878472670466472,0.9936931263598562,120.0,0.02633541129761037
NQ,15,R channel revert,50,2.0s,1.5,0.0,2686,-0.018260583943230792,-49.047928471517906,0.8615998160746714,60.0,0.042380394664528226
NQ,15,R channel revert,50,2.0s,1.5,2.0,2701,-0.01824398738555303,-49.27700992837873,0.8609436360947665,60.0,0.04232568594621819
NQ,15,R channel revert,50,2.0s,2.5,0.0,2235,-0.02162525121940302,-48.33243647536575,0.8558990348276655,90.0,0.02598913551655136
NQ,15,R channel revert,50,2.0s,2.5,2.0,2236,-0.021031580060362074,-47.0266130149696,0.859951320415023,90.0,0.025984282116628052
NQ,15,B channel break,50,1.5A,1.5,0.0,2477,0.0006899280251065317,1.708951718188879,1.0061474892274018,135.0,0.055970823348452915
NQ,15,B channel break,50,1.5A,1.5,2.0,3221,-0.004281538637228892,-13.79083595051426,0.960872327556817,90.0,0.05382823007003484
NQ,15,B channel break,50,1.5A,2.5,0.0,2186,-0.0012685680237819567,-2.7730896999873575,0.9904518693898872,195.0,0.03262757058610807
NQ,15,B channel break,50,1.5A,2.5,2.0,2506,-0.002713989775087423,-6.801258376369082,0.979525714371883,150.0,0.03156837981425665
NQ,15,R channel revert,50,1.5A,1.5,0.0,3740,-0.012939009390980019,-48.39189512226527,0.8849706323844057,75.0,0.05261396635709442
NQ,15,R channel revert,50,1.5A,1.5,2.0,3817,-0.012835609006777311,-48.993519578869,0.8844428182106114,75.0,0.05291453772835781
NQ,15,R channel revert,50,1.5A,2.5,0.0,2977,-0.013452214518168177,-40.047242620586665,0.8968553849160634,105.0,0.03099295363556488
NQ,15,R channel revert,50,1.5A,2.5,2.0,2979,-0.01380958115425931,-41.138742258538485,0.8941360259060653,105.0,0.03099295363556488
NQ,15,S slope state,100,2.0s,1.5,0.0,1398,-0.0006049726290047487,-0.8457517353486388,0.9964380486447527,120.0,0.041237240537779246
NQ,15,S slope state,100,2.0s,1.5,2.0,3335,-0.006228815419193041,-20.77309942300879,0.9594432593865013,75.0,0.04114114253037781
NQ,15,S slope state,100,2.0s,2.5,0.0,990,-0.0016776883756811614,-1.6609114919243497,0.9925954338580933,270.0,0.023415182953923204
NQ,15,S slope state,100,2.0s,2.5,2.0,1625,-0.005562547018214694,-9.039138904598877,0.9752975611213174,210.0,0.02239115060493189
NQ,15,X slope cross,100,2.0s,1.5,0.0,444,0.0024623908687215436,1.0933015457123654,1.0123405675258983,195.0,0.04076504666991636
NQ,15,X slope cross,100,2.0s,1.5,2.0,514,-0.027969831996044567,-14.376493645966907,0.8330987690221686,120.0,0.041862699392835115
NQ,15,X slope cross,100,2.0s,2.5,0.0,395,-0.06390808322907662,-25.243692875485266,0.7733928957092033,570.0,0.02489537777222153
NQ,15,X slope cross,100,2.0s,2.5,2.0,455,-0.03546963173349628,-16.13868243874081,0.856348487165249,315.0,0.025156957874402266
NQ,15,V close>value,100,2.0s,1.5,0.0,3270,-0.003551430276694072,-11.613177004789616,0.969929158100175,90.0,0.05191170506811568
NQ,15,V close>value,100,2.0s,1.5,2.0,5010,-0.006623166057406055,-33.18206194760434,0.9427397724517703,60.0,0.04880789664414023
NQ,15,V close>value,100,2.0s,2.5,0.0,2872,-0.0015845782076817905,-4.550908612462102,0.9879345976038936,105.0,0.030364669668224317
NQ,15,V close>value,100,2.0s,2.5,2.0,3544,-0.004452054212456065,-15.778080128944294,0.9676034388805649,105.0,0.028596448520656965
NQ,15,B channel break,100,2.0s,1.5,0.0,1046,0.014285995883322467,14.9431516939553,1.0866813247663942,165.0,0.03691210225354854
NQ,15,B channel break,100,2.0s,1.5,2.0,1402,0.003127516069760541,4.384777529804278,1.0202290099248563,90.0,0.03602795875122673
NQ,15,B channel break,100,2.0s,2.5,0.0,919,0.017073732380672176,15.69076005783773,1.0863135737863152,300.0,0.022363844303300465
NQ,15,B channel break,100,2.0s,2.5,2.0,1087,0.007936572634626457,8.627054453838959,1.0415402189922005,225.0,0.021524611867321422
NQ,15,R channel revert,100,2.0s,1.5,0.0,1695,-0.02939293820206239,-49.82103025249575,0.8236241461460323,105.0,0.03568390056444819
NQ,15,R channel revert,100,2.0s,1.5,2.0,1720,-0.025556285879546198,-43.95681171281946,0.842440477683977,90.0,0.03566660483693008
NQ,15,R channel revert,100,2.0s,2.5,0.0,1316,-0.03109597657189747,-40.92230516861707,0.8441699226952258,180.0,0.021522427893720872
NQ,15,R channel revert,100,2.0s,2.5,2.0,1317,-0.028776964752969866,-37.89926257966131,0.8547367071105164,180.0,0.021524611867321422
NQ,15,B channel break,100,1.5A,1.5,0.0,2078,-0.0008239423136271415,-1.7121521277172,0.993893652102943,165.0,0.05635149806007032
NQ,15,B channel break,100,1.5A,1.5,2.0,3354,-0.00599126435293954,-20.094700639759218,0.9517475440760813,90.0,0.05332744039165822
NQ,15,B channel break,100,1.5A,2.5,0.0,1663,0.0006693475434431362,1.1131249647459356,1.0039708520764814,270.0,0.03194869924550128
NQ,15,B channel break,100,1.5A,2.5,2.0,2175,-0.0010808855669649595,-2.350926108148787,0.9934863862950251,195.0,0.030062462665635777
NQ,15,R channel revert,100,1.5A,1.5,0.0,3465,-0.01822221994647597,-63.139992114539226,0.8641250066051261,90.0,0.04968773387893662
NQ,15,R channel revert,100,1.5A,1.5,2.0,3817,-0.015983664589607066,-61.00964773853018,0.8736207951198004,75.0,0.051644532279155525
NQ,15,R channel revert,100,1.5A,2.5,0.0,2570,-0.017819636326819713,-45.796465359926664,0.892719682491677,150.0,0.029133190204715165
NQ,15,R channel revert,100,1.5A,2.5,2.0,2626,-0.016953806088479573,-44.520694788347356,0.8965781617090812,150.0,0.02925846712519555
NQ,30,S slope state,20,2.0s,1.5,0.0,2036,-0.003339355943900448,-6.798928701781311,0.9783160295870466,150.0,0.0376750971766065
NQ,30,S slope state,20,2.0s,1.5,2.0,2988,-0.00731158945442515,-21.84702928982235,0.9506658253989725,120.0,0.034877932004812054
NQ,30,S slope state,20,2.0s,2.5,0.0,1640,0.004519854997488847,7.4125621958817085,1.0252059349179292,300.0,0.02300412804565989
NQ,30,S slope state,20,2.0s,2.5,2.0,2050,-0.0025797589586078946,-5.288505865146184,0.9856507177596942,240.0,0.021141582151173545
NQ,30,X slope cross,20,2.0s,1.5,0.0,912,0.009016926508605966,8.22343697584864,1.0561562395408286,270.0,0.03805219160108238
NQ,30,X slope cross,20,2.0s,1.5,2.0,1029,0.005294132245627106,5.447662080750292,1.036959039113254,180.0,0.037443222715777644
NQ,30,X slope cross,20,2.0s,2.5,0.0,821,0.01266545182053017,10.398335944655269,1.0655150018989181,390.0,0.02286442783985886
