sym,n_entry,fast,slow,mode,atr,stop,targ,n,exp,excess,z,p,pf,wr,sel
NAS,40,13,50,state,pct<0.8,2.0,3.0,827,-2.5269215538668166,0.0477986330488509,0.03010143240509836,0.48,0.8404904702829649,0.3893591293833132,0.5051756007393715
NAS,40,13,50,state,pct0.2-0.8,1.0,2.0,807,-2.2215033651591805,0.5512893212891203,0.5695499918607848,0.29333333333333333,0.7949472748883204,0.3184634448574969,0.4789279112754159
NAS,40,13,50,state,pct0.2-0.8,1.5,2.0,807,-2.7283328925686816,0.0498092370284029,0.040916576669048875,0.47333333333333333,0.7935113662704056,0.3965303593556382,0.4789279112754159
NAS,40,13,50,state,pct0.2-0.8,2.0,3.0,807,-2.655534984031468,-0.5579277063760508,-0.38124291503696717,0.6333333333333333,0.8357794962381644,0.38909541511771994,0.4789279112754159
NAS,40,13,50,state,exp>1.2,1.0,2.0,1057,-2.5267203966188316,0.12916481792739587,0.14421881541842613,0.47333333333333333,0.7903493393921951,0.34531693472090824,0.6768946395563771
NAS,40,13,50,state,exp>1.2,1.5,2.0,1057,-3.130577041903818,-0.6431602898737241,-0.6395494427845965,0.7333333333333333,0.7815047626289194,0.41248817407757804,0.6768946395563771
NAS,40,13,50,state,exp>1.2,2.0,3.0,1057,-3.2774934657468675,-1.2793197932668352,-0.9730912959060086,0.8066666666666666,0.8025470336719979,0.40491958372753073,0.6768946395563771
NAS,40,13,50,cross4,none,1.0,2.0,462,-4.441228829730323,-1.7350172917827043,-1.380403294198053,0.9,0.6366527437267088,0.30303030303030304,0.21164510166358594
NAS,40,13,50,cross4,none,1.5,2.0,462,-5.5736424510753695,-2.743424914784443,-1.7240329041828608,0.9666666666666667,0.6216433205993037,0.354978354978355,0.21164510166358594
NAS,40,13,50,cross4,none,2.0,3.0,462,-6.406012765361221,-4.014854850640165,-2.282662160970468,1.0,0.6257011830697198,0.36363636363636365,0.21164510166358594
NAS,40,13,50,cross4,pct<0.8,1.0,2.0,229,-3.7220362787100814,-0.9487086553611879,-0.5453064869619837,0.7466666666666667,0.6809543601456368,0.2838427947598253,0.08853974121996303
NAS,40,13,50,cross4,pct<0.8,1.5,2.0,229,-4.449444916430866,-1.8744900593456015,-0.8472105338305411,0.8066666666666666,0.6850884524118157,0.34497816593886466,0.08853974121996303
NAS,40,13,50,cross4,pct<0.8,2.0,3.0,229,-4.0841574261641345,-2.0878047424271244,-0.7114487923624159,0.7466666666666667,0.7579289793675186,0.35807860262008734,0.08853974121996303
NAS,40,13,50,cross4,pct0.2-0.8,1.0,2.0,224,-3.8867344822771366,-0.9083768058324293,-0.4368621194619246,0.64,0.6711936250416349,0.2857142857142857,0.08632162661737523
NAS,40,13,50,cross4,pct0.2-0.8,1.5,2.0,224,-4.553026921173658,-1.6493710707082965,-0.6799315895294284,0.76,0.680744700026019,0.3482142857142857,0.08632162661737523
NAS,40,13,50,cross4,pct0.2-0.8,2.0,3.0,224,-4.1715061427935245,-2.0726944656658226,-0.6518106354355713,0.7733333333333333,0.753589856647587,0.35714285714285715,0.08632162661737523
NAS,40,13,50,cross4,exp>1.2,1.0,2.0,403,-4.129116416825461,-1.6754658076211921,-1.0676744335566783,0.8733333333333333,0.6660129752789739,0.315136476426799,0.18373382624768947
NAS,40,13,50,cross4,exp>1.2,1.5,2.0,403,-5.794314417370578,-3.186070090107216,-2.055847638163356,0.9666666666666667,0.6134228396913961,0.3598014888337469,0.18373382624768947
NAS,40,13,50,cross4,exp>1.2,2.0,3.0,403,-6.405888651825584,-4.1534983000331485,-2.006163165307902,0.9866666666666667,0.6197686692943791,0.36228287841191065,0.18373382624768947
NAS,40,13,50,cross8,none,1.0,2.0,532,-4.173332040062781,-1.5579513756850698,-1.2964449700425638,0.9,0.6500218282886642,0.31390977443609025,0.2951940850277264
NAS,40,13,50,cross8,none,1.5,2.0,532,-5.47893478001012,-2.8045287794698956,-2.1608231522430286,0.9866666666666667,0.6228107089902488,0.36654135338345867,0.2951940850277264
NAS,40,13,50,cross8,none,2.0,3.0,532,-6.409476792066062,-4.344754851174363,-2.1830656479927915,1.0,0.625350015096506,0.36278195488721804,0.2951940850277264
NAS,40,13,50,cross8,pct<0.8,1.0,2.0,292,-3.3668868525518496,-0.8751085219577321,-0.47751717625947643,0.6933333333333334,0.6973894868528264,0.3047945205479452,0.13253234750462106
NAS,40,13,50,cross8,pct<0.8,1.5,2.0,292,-4.351868608401175,-1.6558718418645175,-0.8736392529852972,0.8066666666666666,0.6813232994439681,0.3664383561643836,0.13253234750462106
NAS,40,13,50,cross8,pct<0.8,2.0,3.0,292,-4.4220885175148,-2.1678120384785258,-0.9378895852556396,0.86,0.7334808126816026,0.3561643835616438,0.13253234750462106
NAS,40,13,50,cross8,pct0.2-0.8,1.0,2.0,289,-3.542759977601972,-0.7901304801062046,-0.5126062951091775,0.7133333333333334,0.684731460167785,0.3044982698961938,0.12975970425138633
NAS,40,13,50,cross8,pct0.2-0.8,1.5,2.0,289,-4.221493209746193,-1.6442885677489136,-0.8620577179033659,0.8,0.6903846219727645,0.370242214532872,0.12975970425138633
NAS,40,13,50,cross8,pct0.2-0.8,2.0,3.0,289,-4.586014644368566,-2.3443262128183338,-0.8906918808158498,0.8266666666666667,0.7243617597056841,0.35294117647058826,0.12975970425138633
NAS,40,13,50,cross8,exp>1.2,1.0,2.0,472,-4.1602046518666755,-1.7655161594013675,-1.1472326238705242,0.88,0.6585637413582509,0.3177966101694915,0.24787430683918668
NAS,40,13,50,cross8,exp>1.2,1.5,2.0,472,-6.094011376095712,-3.7266298993315154,-2.349855345118395,0.9933333333333333,0.5929693226722188,0.3601694915254237,0.24787430683918668
NAS,40,13,50,cross8,exp>1.2,2.0,3.0,472,-6.639929202136874,-4.5759828007405545,-2.2637556875458062,0.9866666666666667,0.6074965809431178,0.3601694915254237,0.24787430683918668
NAS,40,13,50,sep0.25,none,1.0,2.0,1094,-2.40141862104555,0.2586894079236166,0.3239357635905136,0.38,0.7894329809746238,0.33638025594149906,0.7890942698706099
NAS,40,13,50,sep0.25,none,1.5,2.0,1094,-3.41576395757157,-0.7359515867853093,-0.7165153322301054,0.7666666666666667,0.7515040497639629,0.39945155393053017,0.7890942698706099
NAS,40,13,50,sep0.25,none,2.0,3.0,1094,-3.7742684464892573,-1.5660527252313603,-1.2590956351800318,0.9,0.770143170527215,0.38939670932358317,0.7890942698706099
NAS,40,13,50,sep0.25,pct<0.8,1.0,2.0,747,-1.4993580699830142,1.359993027296443,1.2206519158529778,0.11333333333333333,0.8529269652800373,0.3373493975903614,0.46321626617375233
NAS,40,13,50,sep0.25,pct<0.8,1.5,2.0,747,-2.5420177226097747,0.02818417441115617,0.022368509203782378,0.47333333333333333,0.7997640628790081,0.4042838018741633,0.46321626617375233
NAS,40,13,50,sep0.25,pct<0.8,2.0,3.0,747,-2.308557431531864,-0.23971331991429556,-0.14154881107300668,0.5333333333333333,0.8505310404603248,0.392235609103079,0.46321626617375233
NAS,40,13,50,sep0.25,pct0.2-0.8,1.0,2.0,728,-1.515767589376696,1.1758823635126447,1.1674447430533372,0.16,0.854161787102395,0.33379120879120877,0.43807763401109057
NAS,40,13,50,sep0.25,pct0.2-0.8,1.5,2.0,728,-2.40033558237586,0.3385788352572354,0.25845376916284585,0.36666666666666664,0.8134170971643965,0.40384615384615385,0.43807763401109057
NAS,40,13,50,sep0.25,pct0.2-0.8,2.0,3.0,728,-2.4150566357976384,-0.31032536529835886,-0.1952797709047915,0.5933333333333334,0.8467263159398221,0.39285714285714285,0.43807763401109057
NAS,40,13,50,sep0.25,exp>1.2,1.0,2.0,956,-2.55226065961167,0.06960171932287951,0.06701560464331549,0.5,0.7899579586377571,0.34623430962343094,0.5964879852125693
NAS,40,13,50,sep0.25,exp>1.2,1.5,2.0,956,-3.0213558776485585,-0.7507324793276835,-0.6839535853697587,0.74,0.7875769252108382,0.4131799163179916,0.5964879852125693
NAS,40,13,50,sep0.25,exp>1.2,2.0,3.0,956,-3.472437295979126,-1.1236142445408168,-0.8005568978288815,0.7533333333333333,0.7908362722405098,0.399581589958159,0.5964879852125693
NAS,40,13,50,sep0.5,none,1.0,2.0,910,-1.5109203312851056,1.1550450460429387,1.2206648035807734,0.12666666666666668,0.8622367272295075,0.35274725274725277,0.6743068391866913
NAS,40,13,50,sep0.5,none,1.5,2.0,910,-1.9910666073580965,0.7662347368324023,0.7660350725506929,0.22666666666666666,0.84645169574418,0.4197802197802198,0.6743068391866913
NAS,40,13,50,sep0.5,none,2.0,3.0,910,-1.8845865698740925,0.4175879194813539,0.31394743585313534,0.35333333333333333,0.8797116959381178,0.4076923076923077,0.6743068391866913
NAS,40,13,50,sep0.5,pct<0.8,1.0,2.0,642,-1.2665964482019891,1.4696929279474444,1.42323490677429,0.08666666666666667,0.8756070046086651,0.34890965732087226,0.4097966728280961
NAS,40,13,50,sep0.5,pct<0.8,1.5,2.0,642,-2.1167654053385725,0.7610277661004758,0.5840848303451833,0.29333333333333333,0.8329477035484654,0.4205607476635514,0.4097966728280961
NAS,40,13,50,sep0.5,pct<0.8,2.0,3.0,642,-1.6185921037447493,0.47271111540535404,0.27232047623897354,0.42,0.8957273315950995,0.40654205607476634,0.4097966728280961
NAS,40,13,50,sep0.5,pct0.2-0.8,1.0,2.0,624,-1.3705733454787854,1.5218402504505102,1.3778131296314347,0.09333333333333334,0.8686753038753183,0.34455128205128205,0.38576709796672826
NAS,40,13,50,sep0.5,pct0.2-0.8,1.5,2.0,624,-2.0471894613847677,0.640864966035902,0.4533455997946681,0.32666666666666666,0.8413676638111701,0.4198717948717949,0.38576709796672826
NAS,40,13,50,sep0.5,pct0.2-0.8,2.0,3.0,624,-1.8333634236074352,0.3748494560189428,0.21982410230295088,0.38,0.8848507312865765,0.40865384615384615,0.38576709796672826
NAS,40,13,50,sep0.5,exp>1.2,1.0,2.0,776,-1.4741891294244591,1.1307693321167203,1.0616382427319988,0.12666666666666668,0.8734849822363115,0.36726804123711343,0.49852125693160815
NAS,40,13,50,sep0.5,exp>1.2,1.5,2.0,776,-1.071254670138781,1.5235393562211117,1.2003055285344986,0.10666666666666667,0.9188067653810149,0.4420103092783505,0.49852125693160815
NAS,40,13,50,sep0.5,exp>1.2,2.0,3.0,776,-1.1182084983322254,0.8620052862007741,0.521796390381392,0.28,0.9285655173983905,0.42783505154639173,0.49852125693160815
NAS,40,20,50,state,none,1.0,2.0,1118,-1.757278079359147,0.8759538240418101,0.9855120025470641,0.18,0.8423782747012535,0.3425760286225403,0.8212569316081331
NAS,40,20,50,state,none,1.5,2.0,1118,-2.732153063125501,-0.022096224532726527,-0.02481241818265952,0.56,0.7974498138333757,0.40608228980322003,0.8212569316081331
NAS,40,20,50,state,none,2.0,3.0,1118,-3.133999203495553,-0.9588620405502701,-0.7743898171919829,0.8133333333333334,0.8052611479584133,0.39713774597495527,0.8212569316081331
NAS,40,20,50,state,pct<0.8,1.0,2.0,762,-1.113021500953568,1.7290658744710632,1.6421146661239905,0.05333333333333334,0.8901462364585448,0.3425196850393701,0.47245841035120145
NAS,40,20,50,state,pct<0.8,1.5,2.0,762,-2.1429463386204968,0.673482547621163,0.6105518659378789,0.26,0.8301301516429441,0.410761154855643,0.47245841035120145
NAS,40,20,50,state,pct<0.8,2.0,3.0,762,-2.0088406048918275,0.138507698254557,0.08593208867521933,0.4666666666666667,0.8695141918992545,0.3989501312335958,0.47245841035120145
NAS,40,20,50,state,pct0.2-0.8,1.0,2.0,744,-1.1532099615188045,1.5927845587916467,1.4459428899185511,0.08,0.888542997242241,0.3387096774193548,0.44731977818853974
NAS,40,20,50,state,pct0.2-0.8,1.5,2.0,744,-2.0431363259282467,0.62137361807775,0.523720127474034,0.2866666666666667,0.8405553562124237,0.4099462365591398,0.44731977818853974
NAS,40,20,50,state,pct0.2-0.8,2.0,3.0,744,-2.1614991538090744,0.18036167688258553,0.1115473335241507,0.47333333333333333,0.8626456462428462,0.39919354838709675,0.44731977818853974
NAS,40,20,50,state,exp>1.2,1.0,2.0,992,-2.0488369690331862,0.45588673919457534,0.48095590966689206,0.3333333333333333,0.8274870764679284,0.3497983870967742,0.6284658040665434
NAS,40,20,50,state,exp>1.2,1.5,2.0,992,-2.545520553311209,-0.027667545348928346,-0.024240758721503053,0.49333333333333335,0.8180483700678346,0.4153225806451613,0.6284658040665434
NAS,40,20,50,state,exp>1.2,2.0,3.0,992,-3.027493748021209,-0.7941315698334113,-0.6719991918046095,0.76,0.8137630648896357,0.40423387096774194,0.6284658040665434
NAS,40,20,50,cross4,none,1.0,2.0,386,-2.7770405760378463,-0.12059552795137218,-0.08619427827038134,0.54,0.7508195161954995,0.32124352331606215,0.17652495378927913
NAS,40,20,50,cross4,none,1.5,2.0,386,-4.057343992337031,-1.5895219779030492,-0.9144227313869504,0.8066666666666666,0.69170189927033,0.36787564766839376,0.17652495378927913
NAS,40,20,50,cross4,none,2.0,3.0,386,-6.1648740793198415,-3.8457136169596455,-1.8828158432324353,0.9733333333333334,0.614501726123733,0.3601036269430052,0.17652495378927913
NAS,40,20,50,cross4,pct<0.8,1.0,2.0,176,0.31504795755604287,3.0922307228100223,1.5380230967802067,0.08,1.034670053377941,0.36363636363636365,0.07393715341959335
NAS,40,20,50,cross4,pct<0.8,1.5,2.0,176,-1.2112670464691797,1.6887867871098796,0.7231555101247392,0.23333333333333334,0.892603793233135,0.4147727272727273,0.07393715341959335
NAS,40,20,50,cross4,pct<0.8,2.0,3.0,176,-3.162952334175755,-0.6375350924054315,-0.2116426323231917,0.54,0.7875140902159161,0.3977272727272727,0.07393715341959335
NAS,40,20,50,cross4,pct0.2-0.8,1.0,2.0,172,0.1713196087404053,3.08957262185301,1.4073815351684575,0.10666666666666667,1.0186286829102018,0.36627906976744184,0.07208872458410351
NAS,40,20,50,cross4,pct0.2-0.8,1.5,2.0,172,-1.2778124598856975,1.529533779166262,0.5852225632512336,0.2733333333333333,0.8871817394962305,0.4186046511627907,0.07208872458410351
NAS,40,20,50,cross4,pct0.2-0.8,2.0,3.0,172,-3.253378406634045,-1.6907106332958897,-0.49379683323025536,0.68,0.7811147718217784,0.4011627906976744,0.07208872458410351
NAS,40,20,50,cross4,exp>1.2,1.0,2.0,337,-2.991397733666188,-0.3688204976552094,-0.23912082800138673,0.66,0.7399489430838321,0.32047477744807124,0.14972273567467653
NAS,40,20,50,cross4,exp>1.2,1.5,2.0,337,-4.114514708084346,-1.6251432051184858,-0.9260372211070371,0.8,0.6917896152625943,0.3649851632047478,0.14972273567467653
NAS,40,20,50,cross4,exp>1.2,2.0,3.0,337,-6.335612713793652,-4.3118786640731575,-1.9923654395900379,0.9933333333333333,0.6020981456311224,0.3590504451038576,0.14972273567467653
NAS,40,20,50,cross8,none,1.0,2.0,453,-3.03042096546225,-0.618699958044068,-0.44845763390354043,0.6533333333333333,0.7329946415551154,0.3090507726269316,0.24269870609981517
NAS,40,20,50,cross8,none,1.5,2.0,453,-4.5512409145783055,-1.9773874195716963,-1.2883114719117872,0.9133333333333333,0.6664470524059841,0.3554083885209713,0.24269870609981517
NAS,40,20,50,cross8,none,2.0,3.0,453,-6.272713605588947,-4.101987159815994,-2.143033314390681,0.9933333333333333,0.6161867187374045,0.3487858719646799,0.24269870609981517
NAS,40,20,50,cross8,pct<0.8,1.0,2.0,238,-1.5104058451563809,1.5695902696029918,0.8741639971093832,0.15333333333333332,0.8476258376662045,0.3319327731092437,0.11127541589648798
NAS,40,20,50,cross8,pct<0.8,1.5,2.0,238,-3.3807697969958315,-0.8194884345441649,-0.38650071629230187,0.6533333333333333,0.7307358257200981,0.38235294117647056,0.11127541589648798
NAS,40,20,50,cross8,pct<0.8,2.0,3.0,238,-4.313251482912069,-2.0320015900499135,-0.7767933635812104,0.8,0.7244323021800378,0.3697478991596639,0.11127541589648798
NAS,40,20,50,cross8,pct0.2-0.8,1.0,2.0,235,-1.6882316754185012,0.9191720926957698,0.4905635103914824,0.28,0.8313874322979151,0.33191489361702126,0.10868761552680221
NAS,40,20,50,cross8,pct0.2-0.8,1.5,2.0,235,-3.1650323687231032,-0.3467939241388476,-0.1664654825381134,0.5333333333333333,0.7461022049940811,0.3872340425531915,0.10868761552680221
NAS,40,20,50,cross8,pct0.2-0.8,2.0,3.0,235,-4.84840449608412,-2.869375279037211,-1.0406909316699002,0.88,0.693720050388278,0.3659574468085106,0.10868761552680221
NAS,40,20,50,cross8,exp>1.2,1.0,2.0,396,-3.094927622961969,-0.6442579131492714,-0.46720244171619235,0.66,0.7311085766835803,0.31565656565656564,0.19907578558225508
NAS,40,20,50,cross8,exp>1.2,1.5,2.0,396,-4.667671885295598,-2.1251787029117004,-1.2308747168244554,0.9066666666666666,0.6592534824103703,0.35353535353535354,0.19907578558225508
NAS,40,20,50,cross8,exp>1.2,2.0,3.0,396,-6.555644046489933,-4.408783929358783,-2.228772646456777,0.98,0.5935630717122512,0.34595959595959597,0.19907578558225508
NAS,40,20,50,sep0.25,none,1.0,2.0,923,-1.6134759741445879,1.167754354605019,1.0762195751862824,0.1,0.8531020140265317,0.3456121343445287,0.6829944547134935
NAS,40,20,50,sep0.25,none,1.5,2.0,923,-2.270185321314663,0.3808547961311066,0.3508481958334254,0.35333333333333333,0.8270453411325879,0.41278439869989164,0.6829944547134935
NAS,40,20,50,sep0.25,none,2.0,3.0,923,-2.2191345121768036,0.017636679407214473,0.013567908348124547,0.52,0.8591050563078473,0.40411700975081255,0.6829944547134935
NAS,40,20,50,sep0.25,pct<0.8,1.0,2.0,651,-1.1809235909597944,1.5738739223806366,1.471860266168494,0.08,0.8827831847026291,0.34101382488479265,0.411645101663586
NAS,40,20,50,sep0.25,pct<0.8,1.5,2.0,651,-2.0306001142166252,0.7409450540416018,0.5503374742764325,0.2733333333333333,0.8380241533487774,0.4116743471582181,0.411645101663586
NAS,40,20,50,sep0.25,pct<0.8,2.0,3.0,651,-1.7454641861880675,0.39176106128801647,0.24584106195449107,0.41333333333333333,0.886859613204403,0.39938556067588327,0.411645101663586
NAS,40,20,50,sep0.25,pct0.2-0.8,1.0,2.0,634,-1.3024779032244518,1.489746468888765,1.28972926902113,0.1,0.8739077012877804,0.3359621451104101,0.3876155268022181
NAS,40,20,50,sep0.25,pct0.2-0.8,1.5,2.0,634,-1.9901637786693103,0.926621898455398,0.6724126540880442,0.24666666666666667,0.8442362537014045,0.41009463722397477,0.3876155268022181
NAS,40,20,50,sep0.25,pct0.2-0.8,2.0,3.0,634,-2.035859266115708,0.30819892713730423,0.1695504829443347,0.48,0.8715851391213523,0.3990536277602524,0.3876155268022181
NAS,40,20,50,sep0.25,exp>1.2,1.0,2.0,785,-1.633367033083166,0.8628148383929972,0.831550168617441,0.20666666666666667,0.8598133914361,0.36050955414012736,0.5094269870609982
NAS,40,20,50,sep0.25,exp>1.2,1.5,2.0,785,-1.5406136525301002,0.7041881420935363,0.5351430720927134,0.28,0.8851545934063657,0.43312101910828027,0.5094269870609982
NAS,40,20,50,sep0.25,exp>1.2,2.0,3.0,785,-1.2709067290314877,0.7659085247969513,0.551650058776572,0.3,0.9181833095397202,0.42420382165605097,0.5094269870609982
NAS,40,20,50,sep0.5,none,1.0,2.0,715,-1.6906915304996215,0.8815107449179853,0.8709257995558143,0.22666666666666666,0.8423962632199994,0.34825174825174826,0.5268022181146026
NAS,40,20,50,sep0.5,none,1.5,2.0,715,-2.150634651925348,0.5893649004032753,0.45513574472974827,0.34,0.8328310985026526,0.4153846153846154,0.5268022181146026
NAS,40,20,50,sep0.5,none,2.0,3.0,715,-2.772588065401521,-0.6862450321040883,-0.46086131754606696,0.6866666666666666,0.824742131896548,0.4041958041958042,0.5268022181146026
NAS,40,20,50,sep0.5,pct<0.8,1.0,2.0,519,-1.0764815575205187,1.5094787061611654,1.428006893105491,0.1,0.8940735893867442,0.35067437379576105,0.333641404805915
NAS,40,20,50,sep0.5,pct<0.8,1.5,2.0,519,-1.9475860043295443,0.8314994729269454,0.6440620231850235,0.31333333333333335,0.8464368658234256,0.4238921001926782,0.333641404805915
NAS,40,20,50,sep0.5,pct<0.8,2.0,3.0,519,-2.4474671394858003,-0.15321597598153724,-0.0826011119593714,0.5,0.8473021762262002,0.40655105973025046,0.333641404805915
NAS,40,20,50,sep0.5,pct0.2-0.8,1.0,2.0,504,-1.372676956329764,1.3830424795921905,1.1336953306518476,0.12666666666666668,0.8698117352277266,0.3373015873015873,0.3120147874306839
NAS,40,20,50,sep0.5,pct0.2-0.8,1.5,2.0,504,-2.2357691031003095,0.5273996401856458,0.3686522978115206,0.36666666666666664,0.8299241464076931,0.4126984126984127,0.3120147874306839
NAS,40,20,50,sep0.5,pct0.2-0.8,2.0,3.0,504,-2.8089592537833306,-0.8824414979889659,-0.5081577517945479,0.6666666666666666,0.830679116917519,0.4027777777777778,0.3120147874306839
NAS,40,20,50,sep0.5,exp>1.2,1.0,2.0,592,-1.3377607108006557,1.227271008718701,0.9889530003210861,0.17333333333333334,0.8807989770535242,0.3597972972972973,0.37818853974121996
NAS,40,20,50,sep0.5,exp>1.2,1.5,2.0,592,-0.3668777272955441,1.9840389581942206,1.4644004150220733,0.08,0.9709119236996006,0.4391891891891892,0.37818853974121996
NAS,40,20,50,sep0.5,exp>1.2,2.0,3.0,592,-0.8844707701884631,1.4827876426927227,0.8296881788684752,0.18666666666666668,0.9416472571018457,0.43074324324324326,0.37818853974121996
NAS,40,50,200,state,none,1.0,2.0,822,-1.574096564845625,1.0680716988888672,0.940363318097308,0.16666666666666666,0.8586460183931705,0.35036496350364965,0.5796672828096119
NAS,40,50,200,state,none,1.5,2.0,822,-2.639812682114129,-0.06752447610202506,-0.06001682324210396,0.5333333333333333,0.806229317983805,0.4209245742092457,0.5796672828096119
NAS,40,50,200,state,none,2.0,3.0,822,-2.282895698130672,-0.277426202425469,-0.18735419120107788,0.5733333333333334,0.8601061126618701,0.4233576642335766,0.5796672828096119
NAS,40,50,200,state,pct<0.8,1.0,2.0,550,-0.6472725233034444,2.1430403032648577,1.8477533071798875,0.013333333333333334,0.9346980813390531,0.3472727272727273,0.33604436229205176
NAS,40,50,200,state,pct<0.8,1.5,2.0,550,-1.5267582306491154,1.1371115212611134,0.7787017411522774,0.24666666666666667,0.8760116346147963,0.4254545454545455,0.33604436229205176
NAS,40,50,200,state,pct<0.8,2.0,3.0,550,-0.8472605482669993,1.6096756452077008,0.8983576146076935,0.17333333333333334,0.9443027127827806,0.4218181818181818,0.33604436229205176
NAS,40,50,200,state,pct0.2-0.8,1.0,2.0,534,-0.8131403299232673,2.009585719190434,1.5445000573767107,0.06,0.9203966254528281,0.3389513108614232,0.3157116451016636
NAS,40,50,200,state,pct0.2-0.8,1.5,2.0,534,-1.5807548716433275,1.3261977671038294,0.8361082504829581,0.19333333333333333,0.8748661885735174,0.42134831460674155,0.3157116451016636
NAS,40,50,200,state,pct0.2-0.8,2.0,3.0,534,-1.013914183350471,0.9377498211545776,0.5001151892801933,0.29333333333333333,0.9352205246058436,0.42134831460674155,0.3157116451016636
NAS,40,50,200,state,exp>1.2,1.0,2.0,717,-1.5359770417117375,0.9788675893699459,0.7635601305584836,0.18666666666666668,0.8696937750586501,0.3584379358437936,0.444731977818854
NAS,40,50,200,state,exp>1.2,1.5,2.0,717,-2.0073825159620085,0.4288627352436878,0.3263174610195014,0.3933333333333333,0.8569095590872867,0.43654114365411434,0.444731977818854
NAS,40,50,200,state,exp>1.2,2.0,3.0,717,-1.8948114301427197,0.10622569772830937,0.06377307994275067,0.4666666666666667,0.8841515610327436,0.43375174337517436,0.444731977818854
NAS,40,50,200,cross4,none,1.0,2.0,79,-2.9641463087119186,-0.5185249533300085,-0.15701023757875524,0.5066666666666667,0.7535920419013704,0.35443037974683544,0.0354898336414048
NAS,40,50,200,cross4,none,1.5,2.0,79,-2.306152097251896,0.6383605614403027,0.17477441362488494,0.44,0.8243700322127467,0.43037974683544306,0.0354898336414048
NAS,40,50,200,cross4,none,2.0,3.0,79,-3.626688206728639,-1.1783192488907797,-0.2684481641942558,0.5666666666666667,0.7771455346084429,0.4177215189873418,0.0354898336414048
NAS,40,50,200,cross4,pct<0.8,1.0,2.0,42,-2.7131368791507113,-0.38160198629631203,-0.08819191837927033,0.5733333333333334,0.760385075119682,0.35714285714285715,0.0177449168207024
NAS,40,50,200,cross4,pct<0.8,1.5,2.0,42,-4.975876765939293,-2.466060975053743,-0.41135729595720943,0.6933333333333334,0.647147632848566,0.40476190476190477,0.0177449168207024
NAS,40,50,200,cross4,pct<0.8,2.0,3.0,42,-6.745541340440923,-4.578283250948289,-0.716471316564804,0.7466666666666667,0.6312051397154042,0.38095238095238093,0.0177449168207024
NAS,40,50,200,cross4,pct0.2-0.8,1.0,2.0,41,-3.1177642911140606,-0.19288152963987093,-0.046949565073895666,0.49333333333333335,0.72975186554312,0.34146341463414637,0.017005545286506468
NAS,40,50,200,cross4,pct0.2-0.8,1.5,2.0,41,-5.404492952692148,-2.620395947445912,-0.469014898303713,0.7133333333333334,0.6234383760647101,0.3902439024390244,0.017005545286506468
NAS,40,50,200,cross4,pct0.2-0.8,2.0,3.0,41,-7.410936992563953,-5.569586066444041,-0.8328254583113117,0.8133333333333334,0.6018212276760035,0.36585365853658536,0.017005545286506468
NAS,40,50,200,cross4,exp>1.2,1.0,2.0,69,-2.0721669092082804,0.986594758067838,0.26933910046435916,0.41333333333333333,0.830235607705996,0.36231884057971014,0.03012939001848429
NAS,40,50,200,cross4,exp>1.2,1.5,2.0,69,-0.7769486713566658,1.571499479249007,0.4130476300024951,0.32666666666666666,0.9398888487640912,0.4492753623188406,0.03012939001848429
NAS,40,50,200,cross4,exp>1.2,2.0,3.0,69,-2.4659790119891456,-0.96991755539986,-0.19591425703363,0.58,0.8456516878826248,0.43478260869565216,0.03012939001848429
NAS,40,50,200,cross8,none,1.0,2.0,96,-4.0513699275815895,-1.7884639955557886,-0.6098779331118307,0.7333333333333333,0.6811379404885868,0.3541666666666667,0.05212569316081331
NAS,40,50,200,cross8,none,1.5,2.0,96,-2.598270249027403,-0.6096707859243129,-0.17585900111241187,0.54,0.8042562050790708,0.4583333333333333,0.05212569316081331
NAS,40,50,200,cross8,none,2.0,3.0,96,-1.2437882890975516,1.550474715817621,0.3568040351798742,0.36,0.9194538583160903,0.46875,0.05212569316081331
NAS,40,50,200,cross8,pct<0.8,1.0,2.0,57,-2.734562736070346,-0.14188041295358422,-0.03583088538727441,0.5,0.761935985195806,0.3684210526315789,0.028835489833641405
NAS,40,50,200,cross8,pct<0.8,1.5,2.0,57,-3.670262603229595,-0.6038008786999947,-0.12858327698358377,0.5333333333333333,0.7314985555978698,0.45614035087719296,0.028835489833641405
NAS,40,50,200,cross8,pct<0.8,2.0,3.0,57,-2.9440007670231703,-1.2526761552613477,-0.2057391374312401,0.5733333333333334,0.8261071165189614,0.45614035087719296,0.028835489833641405
NAS,40,50,200,cross8,pct0.2-0.8,1.0,2.0,56,-3.0311904101313627,-0.37684448768479184,-0.1027545420839628,0.5466666666666666,0.7397249230519167,0.35714285714285715,0.02754158964879852
NAS,40,50,200,cross8,pct0.2-0.8,1.5,2.0,56,-3.9607563441966898,-0.9817646719268494,-0.18516018335568293,0.54,0.7139215727446387,0.44642857142857145,0.02754158964879852
NAS,40,50,200,cross8,pct0.2-0.8,2.0,3.0,56,-3.3632807878022146,-1.1240819501285264,-0.21215192475838462,0.5733333333333334,0.8037864066011984,0.44642857142857145,0.02754158964879852
NAS,40,50,200,cross8,exp>1.2,1.0,2.0,82,-2.9949728319104616,-0.7762223329106495,-0.24225333580395061,0.6,0.7623643935778412,0.3780487804878049,0.04325323475046211
