trig,fill,ex,side,px_in,px_out,r,reason,amb,pts,risk,year
96218,96219,96226,-1,32837.5,32797.0,1.6875,2,0,40.5,24.0,2021
96604,96605,96614,1,32633.5,32714.0,1.872093023255814,2,0,80.5,43.0,2021
96633,96634,96636,-1,32544.5,32384.0,1.9573170731707317,2,0,160.5,82.0,2021
96711,96712,96719,-1,32694.5,32556.0,1.9507042253521127,2,0,138.5,71.0,2021
96803,96804,96836,1,32519.5,32736.0,1.9504504504504505,2,0,216.5,111.0,2021
96926,96927,96937,1,32944.5,32881.5,-1.1454545454545455,1,0,-63.0,55.0,2021
96958,96959,96967,-1,32963.5,33059.5,-1.054945054945055,1,0,-96.0,91.0,2021
97035,97036,97037,1,33156.5,33113.5,-1.1944444444444444,1,0,-43.0,36.0,2021
97062,97063,97066,1,33142.5,33056.5,-1.0617283950617284,1,0,-86.0,81.0,2021
97126,97127,97127,1,33065.5,33114.0,1.8653846153846154,2,0,48.5,26.0,2021
97260,97261,97262,1,33149.5,33130.5,-1.9,1,0,-19.0,10.0,2021
97696,97697,97702,-1,33556.5,33604.5,-1.1428571428571428,1,0,-48.0,42.0,2021
97795,97796,97803,1,33739.5,33695.5,-1.1282051282051282,1,0,-44.0,39.0,2021
97869,97870,97870,-1,33621.5,33661.5,-1.4285714285714286,1,0,-40.0,28.0,2021
97990,97991,97992,-1,33779.5,33806.5,-1.5,1,0,-27.0,18.0,2021
98078,98079,98107,-1,34025.5,34066.5,-1.28125,1,0,-41.0,32.0,2021
98298,98299,98302,-1,33939.5,33973.5,-1.2592592592592593,1,0,-34.0,27.0,2021
98430,98431,98476,1,34114.5,34066.5,-1.170731707317073,1,0,-48.0,41.0,2021
98518,98519,98520,-1,33861.5,33886.5,-1.5625,1,0,-25.0,16.0,2021
98638,98639,98658,1,34103.5,34053.5,-1.1363636363636365,1,0,-50.0,43.99999999999999,2021
98683,98684,98702,1,34009.5,34044.0,1.6428571428571428,2,0,34.5,21.0,2021
98803,98804,98805,-1,33933.5,33964.5,-1.2916666666666667,1,0,-31.0,24.0,2021
99015,99016,99017,1,33909.5,33835.5,-1.0724637681159421,1,0,-74.0,69.0,2021
99247,99248,99250,1,34236.5,34205.5,-1.24,1,0,-31.0,25.0,2021
99482,99483,99496,-1,34843.5,34891.5,-1.2,1,0,-48.0,40.0,2021
99541,99542,99548,-1,34749.5,34623.0,1.8880597014925373,2,0,126.5,67.0,2021
99681,99682,99690,-1,34064.5,33806.0,1.9732824427480915,2,0,258.5,131.0,2021
99810,99811,99825,1,34120.5,34195.0,1.8170731707317074,2,0,74.5,41.0,2021
99831,99832,99848,1,34164.5,34118.5,-1.1794871794871795,1,0,-46.0,39.0,2021
99906,99907,99912,-1,34318.5,34355.5,-1.3214285714285714,1,0,-37.0,28.0,2021
99959,99960,99997,1,34332.5,34473.0,1.9246575342465753,2,0,140.5,73.0,2021
100039,100040,100042,1,34294.5,34242.5,-1.1063829787234043,1,0,-52.0,47.0,2021
100197,100198,100204,1,33983.5,34184.0,1.9656862745098038,2,0,200.5,102.0,2021
100478,100479,100480,-1,34297.5,34359.5,-1.3478260869565217,1,0,-62.0,46.0,2021
100700,100701,100704,1,34640.5,34619.5,-1.5,1,0,-21.0,14.0,2021
100739,100740,100742,1,34586.5,34563.5,-1.6428571428571428,1,0,-23.0,14.0,2021
101102,101103,101111,1,34583.5,34540.5,-1.2285714285714286,1,0,-43.0,35.0,2021
101162,101163,101204,-1,34744.5,34803.5,-1.1568627450980393,1,0,-59.0,50.99999999999999,2021
101363,101364,101365,1,34632.5,34597.5,-1.3461538461538463,1,0,-35.0,25.999999999999996,2021
101450,101451,101460,1,34493.5,34545.0,1.7758620689655173,2,0,51.5,29.0,2021
101489,101490,101497,-1,34588.5,34524.0,1.8970588235294117,2,0,64.5,34.0,2021
101700,101701,101702,1,34469.5,34447.5,-1.6923076923076923,1,0,-22.0,13.0,2021
101975,101976,101980,-1,33801.5,33721.0,1.872093023255814,2,0,80.5,43.0,2021
102045,102046,102046,1,33127.5,33168.0,1.6875,2,0,40.5,24.0,2021
102089,102090,102092,1,33818.5,33867.0,1.8653846153846154,2,0,48.5,26.0,2021
102422,102423,102506,1,34444.5,34361.5,-1.064102564102564,1,0,-83.0,78.0,2021
102879,102880,102882,-1,34767.5,34749.0,1.4230769230769231,2,0,18.5,13.0,2021
103047,103048,103052,1,34563.5,34526.5,-1.3214285714285714,1,0,-37.0,28.0,2021
103295,103296,103298,-1,34870.5,34892.5,-1.6923076923076923,1,0,-22.0,13.0,2021
103441,103442,103523,-1,34918.5,34995.5,-1.0845070422535212,1,0,-77.0,70.99999999999999,2021
103570,103571,103576,1,34878.5,34854.5,-1.6,1,0,-24.0,15.0,2021
103587,103588,103591,-1,34780.5,34873.5,-1.0941176470588236,1,0,-93.0,84.99999999999999,2021
103604,103605,103612,1,34774.5,34868.0,1.9081632653061225,2,0,93.5,49.0,2021
103655,103656,103658,1,34943.5,34974.0,1.605263157894737,2,0,30.5,19.0,2021
103802,103803,103811,1,33840.5,34015.0,1.9388888888888889,2,0,174.5,90.0,2021
104158,104159,104161,-1,35028.5,34980.0,1.7321428571428572,2,0,48.5,28.0,2021
104491,104492,104498,-1,35125.5,35077.0,1.7962962962962963,2,0,48.5,27.0,2021
104566,104567,104584,-1,34947.5,35050.5,-1.4507042253521127,1,0,-103.0,71.0,2021
104676,104677,104682,1,34949.5,34896.5,-1.2045454545454546,1,0,-53.0,44.0,2021
104694,104695,104706,1,34927.5,34974.0,1.7222222222222223,2,0,46.5,27.0,2021
104711,104712,104725,1,34979.5,34944.5,-1.25,1,0,-35.0,28.0,2021
104785,104786,104786,1,35094.5,35066.5,-1.4736842105263157,1,0,-28.0,19.0,2021
104933,104934,104934,-1,34996.5,35023.5,-1.5,1,0,-27.0,18.0,2021
104989,104990,105162,-1,35141.5,35249.5,-1.0485436893203883,1,0,-108.0,103.0,2021
105534,105535,105536,1,35593.5,35567.5,-1.5294117647058822,1,0,-26.0,17.0,2021
105588,105589,105591,-1,35388.5,35297.0,1.90625,2,0,91.5,48.0,2021
105814,105815,105818,-1,34761.5,34830.5,-1.15,1,0,-69.0,60.00000000000001,2021
105929,105930,105934,1,35285.5,35341.0,1.85,2,0,55.5,30.0,2021
106036,106037,106044,1,35421.5,35389.5,-1.1851851851851851,1,0,-32.0,27.0,2021
106108,106109,106115,1,35387.5,35476.0,1.923913043478261,2,0,88.5,46.0,2021
106246,106247,106253,1,35279.5,35314.0,1.6428571428571428,2,0,34.5,21.0,2021
106300,106301,106312,1,35465.5,35430.5,-1.25,1,0,-35.0,28.0,2021
106318,106319,106358,1,35452.5,35480.0,1.6176470588235294,2,0,27.5,17.0,2021
106461,106462,106465,-1,35419.5,35387.0,1.8055555555555556,2,0,32.5,18.0,2021
106528,106529,106532,1,35472.5,35448.5,-1.411764705882353,1,0,-24.0,17.0,2021
106594,106595,106599,1,35295.5,35340.0,1.7115384615384615,2,0,44.5,26.0,2021
106728,106729,106730,-1,35394.5,35414.5,-1.3333333333333333,1,0,-20.0,15.0,2021
106900,106901,106928,1,35096.5,35045.5,-1.2142857142857142,1,0,-51.0,42.0,2021
107033,107034,107055,1,35015.5,34906.5,-1.058252427184466,1,0,-109.0,103.0,2021
107437,107438,107440,-1,34788.5,34817.5,-1.45,1,0,-29.0,20.0,2021
107471,107472,107592,-1,34710.5,34434.0,1.9609929078014185,2,0,276.5,141.0,2021
107650,107651,107654,-1,34002.5,33844.0,1.9567901234567902,2,0,158.5,81.0,2021
107914,107915,107922,1,34845.5,34790.5,-1.1,1,0,-55.0,49.99999999999999,2021
107947,107948,107952,-1,34776.5,34748.0,1.5833333333333333,2,0,28.5,18.0,2021
108005,108006,108007,1,34764.5,34809.0,1.8541666666666667,2,0,44.5,24.0,2021
108589,108590,108650,1,34203.5,34042.5,-1.0454545454545454,1,0,-161.0,154.0,2021
108730,108731,108735,1,34605.5,34510.5,-1.1046511627906976,1,0,-95.0,86.0,2021
108758,108759,108760,-1,34654.5,34718.5,-1.103448275862069,1,0,-64.0,58.0,2021
108811,108812,108814,-1,34761.5,34804.5,-1.2647058823529411,1,0,-43.0,34.0,2021
109034,109035,109040,1,34487.5,34407.5,-1.0666666666666667,1,0,-80.0,75.0,2021
109128,109129,109129,-1,34320.5,34376.5,-1.0980392156862746,1,0,-56.0,50.99999999999999,2021
109161,109162,109165,1,34544.5,34479.5,-1.1607142857142858,1,0,-65.0,55.99999999999999,2021
109228,109229,109231,1,34935.5,34990.0,1.7580645161290323,2,0,54.5,31.0,2021
109461,109462,109467,1,35431.5,35395.5,-1.1612903225806452,1,0,-36.0,30.999999999999996,2021
109632,109633,109634,-1,35456.5,35486.5,-1.2,1,0,-30.0,25.0,2021
109854,109855,109881,1,35810.5,35873.0,1.838235294117647,2,0,62.5,34.0,2021
110002,110003,110005,1,35572.5,35541.5,-1.4090909090909092,1,0,-31.0,22.0,2021
110079,110080,110081,-1,35691.5,35728.5,-1.3214285714285714,1,0,-37.0,28.0,2021
110085,110086,110091,-1,35668.5,35709.5,-1.28125,1,0,-41.0,32.0,2021
110133,110134,110136,-1,35628.5,35695.5,-1.098360655737705,1,0,-67.0,60.99999999999999,2021
110400,110401,110542,1,36003.5,36233.0,1.9615384615384615,2,0,229.5,117.0,2021
110658,110659,110659,-1,36374.5,36399.5,-1.5625,1,0,-25.0,16.0,2021
110900,110901,110920,-1,35979.5,36030.5,-1.1590909090909092,1,0,-51.0,44.0,2021
110944,110945,110961,-1,35952.5,35991.5,-1.2580645161290323,1,0,-39.0,31.0,2021
110979,110980,110982,-1,35944.5,36035.5,-1.058139534883721,1,0,-91.0,85.99999999999999,2021
111054,111055,111062,1,36218.5,36183.5,-1.206896551724138,1,0,-35.0,29.0,2021
111315,111316,111316,-1,35935.5,35966.5,-1.2916666666666667,1,0,-31.0,24.0,2021
111346,111347,111355,1,35911.5,35948.0,1.6590909090909092,2,0,36.5,22.0,2021
111757,111758,111764,1,35856.5,35760.5,-4.173913043478261,1,0,-96.0,23.0,2021
111975,111976,111978,1,34785.5,34705.5,-1.095890410958904,1,0,-80.0,73.0,2021
112118,112119,112122,-1,34220.5,34269.5,-1.225,1,0,-49.0,40.0,2021
112139,112140,112141,-1,34238.5,34365.5,-1.0583333333333333,1,0,-127.0,120.0,2021
112190,112191,112200,-1,34555.5,34629.5,-1.1384615384615384,1,0,-74.0,65.0,2021
112300,112301,112307,-1,34798.5,34864.5,-1.1379310344827587,1,0,-66.0,58.0,2021
112492,112493,112501,-1,35821.5,35742.0,1.8928571428571428,2,0,79.5,42.0,2021
112646,112647,112647,-1,35764.5,35794.5,-1.4285714285714286,1,0,-30.0,21.0,2021
112821,112822,112825,-1,35755.5,35710.0,1.75,2,0,45.5,26.0,2021
112834,112835,112841,1,35701.5,35651.5,-1.1627906976744187,1,0,-50.0,43.0,2021
113073,113074,113081,1,35951.5,35901.5,-1.1904761904761905,1,0,-50.0,42.0,2021
113332,113333,113337,-1,35484.5,35438.0,1.7222222222222223,2,0,46.5,27.0,2021
113424,113425,113447,1,35860.5,36004.0,1.9391891891891893,2,0,143.5,74.0,2021
113646,113647,113647,1,36474.5,36441.5,-1.375,1,0,-33.0,24.0,2021
113847,113848,113861,1,36399.5,36365.5,-1.3076923076923077,1,0,-34.0,26.0,2021
114244,114245,114254,-1,36317.5,36351.5,-1.36,1,0,-34.0,24.999999999999996,2022
114483,114484,114500,1,36125.5,36274.0,1.9285714285714286,2,0,148.5,77.0,2022
114811,114812,114819,-1,35950.5,35984.5,-1.2142857142857142,1,0,-34.0,28.000000000000004,2022
114821,114822,114834,-1,35947.5,35976.5,-1.3181818181818181,1,0,-29.0,22.0,2022
114844,114845,114845,-1,35965.5,35935.0,1.605263157894737,2,0,30.5,19.0,2022
114974,114975,114975,-1,35471.5,35508.5,-1.15625,1,0,-37.0,32.0,2022
114977,114978,115000,-1,35387.5,35121.0,1.974074074074074,2,0,266.5,135.0,2022
115146,115147,115149,1,34726.5,34546.5,-1.0285714285714285,1,0,-180.0,175.00000000000003,2022
115195,115196,115198,1,34523.5,34484.5,-1.3,1,0,-39.0,30.0,2022
115353,115354,115379,1,34304.5,34447.0,1.9,2,0,142.5,75.0,2022
115637,115638,115653,-1,34661.5,34508.0,1.91875,2,0,153.5,80.0,2022
115653,115654,115657,-1,34455.5,34567.5,-1.0666666666666667,1,0,-112.0,105.0,2022
115664,115665,115682,1,34678.5,34993.0,1.9779874213836477,2,0,314.5,159.0,2022
115808,115809,115813,-1,35362.5,35406.5,-1.2222222222222223,1,0,-44.0,36.0,2022
115929,115930,115941,-1,35327.5,35191.0,1.95,2,0,136.5,70.0,2022
115975,115976,115977,1,35326.5,35292.5,-1.36,1,0,-34.0,24.999999999999996,2022
116025,116026,116027,-1,35118.5,35190.5,-1.0746268656716418,1,0,-72.0,67.0,2022
116176,116177,116181,1,35183.5,35125.5,-1.1153846153846154,1,0,-58.0,52.0,2022
116581,116582,116583,-1,34451.5,34535.5,-1.12,1,0,-84.0,74.99999999999999,2022
116668,116669,116669,-1,34942.5,34981.5,-1.3,1,0,-39.0,30.0,2022
117073,117074,117081,1,33740.5,33705.5,-1.3461538461538463,1,0,-35.0,25.999999999999996,2022
117265,117266,117276,1,32931.5,33096.0,1.9352941176470588,2,0,164.5,85.0,2022
117691,117692,117745,-1,33548.5,33242.0,1.9522292993630572,2,0,306.5,157.0,2022
118017,118018,118034,-1,33211.5,33113.0,1.8584905660377358,2,0,98.5,53.0,2022
118226,118227,118229,1,33184.5,33078.5,-1.0707070707070707,1,0,-106.0,99.0,2022
118316,118317,118365,1,33261.5,33638.0,1.9712041884816753,2,0,376.5,191.0,2022
118439,118440,118441,-1,33978.5,34026.5,-1.2307692307692308,1,0,-48.0,39.0,2022
118617,118618,118619,-1,34575.5,34637.5,-1.169811320754717,1,0,-62.0,53.0,2022
118624,118625,118627,-1,34614.5,34684.5,-1.1475409836065573,1,0,-70.0,61.0,2022
118959,118960,118976,-1,34747.5,34798.5,-1.186046511627907,1,0,-51.0,42.99999999999999,2022
119124,119125,119128,1,35033.5,34995.5,-1.3103448275862069,1,0,-38.0,29.0,2022
119217,119218,119244,-1,35237.5,35308.5,-1.109375,1,0,-71.0,64.0,2022
119469,119470,119475,1,34877.5,34842.5,-1.3461538461538463,1,0,-35.0,25.999999999999996,2022
119483,119484,119501,1,34853.5,34776.5,-1.0845070422535212,1,0,-77.0,70.99999999999999,2022
119596,119597,119601,-1,34840.5,34910.5,-1.0769230769230769,1,0,-70.0,65.0,2022
119830,119831,119831,1,34706.5,34665.5,-1.2058823529411764,1,0,-41.0,34.0,2022
119839,119840,119842,-1,34703.5,34651.0,1.8103448275862069,2,0,52.5,29.0,2022
119931,119932,119935,1,34697.5,34543.5,-1.0335570469798658,1,0,-154.0,149.0,2022
120051,120052,120071,1,34362.5,34409.0,1.7222222222222223,2,0,46.5,27.0,2022
120079,120080,120087,1,34426.5,34362.5,-1.1428571428571428,1,0,-64.0,56.0,2022
120173,120174,120174,1,34613.5,34577.5,-1.2413793103448276,1,0,-36.0,29.0,2022
120197,120198,120217,-1,34612.5,34378.0,1.9541666666666666,2,0,234.5,120.0,2022
120235,120236,120258,1,34413.5,34362.5,-1.186046511627907,1,0,-51.0,42.99999999999999,2022
120489,120490,120490,-1,35298.5,35320.5,-1.6923076923076923,1,0,-22.0,13.0,2022
120867,120868,120877,-1,33546.5,33363.0,1.952127659574468,2,0,183.5,94.0,2022
120919,120920,120923,1,33415.5,33359.5,-1.1914893617021276,1,0,-56.0,47.0,2022
121029,121030,121052,-1,33860.5,33707.0,1.9430379746835442,2,0,153.5,79.0,2022
121052,121053,121135,-1,33535.5,32931.0,1.988486842105263,2,0,604.5,304.0,2022
121224,121225,121326,1,33122.5,33405.0,1.9755244755244756,2,0,282.5,143.0,2022
121617,121618,121631,1,32436.5,32552.0,1.8934426229508197,2,0,115.5,61.0,2022
121706,121707,121708,-1,32227.5,32276.5,-1.225,1,0,-49.0,40.0,2022
121731,121732,121733,-1,32446.5,32362.0,1.8777777777777778,2,0,84.5,45.0,2022
122268,122269,122322,1,31293.5,31591.0,1.9701986754966887,2,0,297.5,151.0,2022
123008,123009,123015,1,33153.5,33263.0,1.9210526315789473,2,0,109.5,57.0,2022
123089,123090,123099,1,32968.5,32893.5,-1.1029411764705883,1,0,-75.0,68.0,2022
123366,123367,123373,-1,32893.5,33007.5,-1.0458715596330275,1,0,-114.0,109.0,2022
123423,123424,123424,-1,33014.5,33059.5,-1.1842105263157894,1,0,-45.0,38.0,2022
123482,123483,123492,-1,32842.5,32899.5,-1.1875,1,0,-57.0,48.0,2022
123597,123598,123613,-1,32232.5,32120.0,1.9067796610169492,2,0,112.5,59.0,2022
123705,123706,123715,-1,30680.5,30842.5,-1.0318471337579618,1,0,-162.0,157.0,2022
123830,123831,123835,1,30537.5,30497.5,-1.2903225806451613,1,0,-40.0,31.0,2022
124004,124005,124010,-1,30047.5,30160.5,-1.0865384615384615,1,0,-113.0,104.00000000000001,2022
124224,124225,124225,-1,30480.5,30542.5,-1.087719298245614,1,0,-62.0,57.0,2022
124359,124360,124361,-1,30390.5,30436.5,-1.1794871794871795,1,0,-46.0,39.0,2022
124380,124381,124381,-1,30562.5,30723.5,-1.0320512820512822,1,0,-161.0,155.99999999999997,2022
124751,124752,124755,-1,31034.5,30996.0,1.673913043478261,2,0,38.5,23.0,2022
124850,124851,124854,-1,30682.5,30542.0,1.8986486486486487,2,0,140.5,74.0,2022
124906,124907,124916,1,30774.5,31035.0,1.9734848484848484,2,0,260.5,132.0,2022
125101,125102,125107,1,30968.5,30897.5,-1.1451612903225807,1,0,-71.0,61.99999999999999,2022
125258,125259,125259,-1,31351.5,31382.5,-1.4090909090909092,1,0,-31.0,22.0,2022
125261,125262,125270,1,31412.5,31349.5,-1.1666666666666667,1,0,-63.0,54.0,2022
125288,125289,125293,1,31348.5,31296.5,-1.1818181818181819,1,0,-52.0,44.0,2022
125314,125315,125316,-1,31236.5,31423.5,-1.0274725274725274,1,0,-187.0,182.00000000000003,2022
125503,125504,125507,-1,31246.5,31144.0,1.9339622641509433,2,0,102.5,53.0,2022
125550,125551,125566,1,31036.5,31151.0,1.9083333333333334,2,0,114.5,60.0,2022
125573,125574,125575,-1,30620.5,30754.5,-1.0387596899224807,1,0,-134.0,129.0,2022
125845,125846,125850,-1,31312.5,31184.0,1.946969696969697,2,0,128.5,66.0,2022
125926,125927,125933,1,31630.5,31781.0,1.9545454545454546,2,0,150.5,77.0,2022
126001,126002,126005,-1,31731.5,31850.5,-1.043859649122807,1,0,-119.0,114.00000000000001,2022
126023,126024,126027,1,31926.5,31813.5,-1.0970873786407767,1,0,-113.0,103.0,2022
126062,126063,126083,-1,31843.5,31931.5,-1.1,1,0,-88.0,80.0,2022
126134,126135,126137,1,32007.5,31983.5,-1.6,1,0,-24.0,15.0,2022
126232,126233,126234,1,31889.5,31845.5,-1.2571428571428571,1,0,-44.0,35.0,2022
126604,126605,126621,1,32624.5,32785.0,1.9573170731707317,2,0,160.5,82.0,2022
126662,126663,126665,1,32768.5,32797.0,1.5833333333333333,2,0,28.5,18.0,2022
126827,126828,126834,1,32531.5,32496.5,-1.3461538461538463,1,0,-35.0,25.999999999999996,2022
126840,126841,126855,1,32513.5,32584.0,1.855263157894737,2,0,70.5,38.0,2022
126968,126969,126972,1,32762.5,32710.5,-1.1063829787234043,1,0,-52.0,47.0,2022
127184,127185,127191,1,32900.5,32858.5,-1.2,1,0,-42.0,35.0,2022
127263,127264,127265,1,32778.5,32737.5,-1.28125,1,0,-41.0,32.0,2022
127287,127288,127636,1,33240.5,33986.0,1.988,2,0,745.5,375.0,2022
127691,127692,127702,-1,34156.5,34063.0,1.87,2,0,93.5,50.0,2022
127985,127986,127992,1,33263.5,33193.5,-1.0769230769230769,1,0,-70.0,65.0,2022
128013,128014,128022,-1,33118.5,33158.5,-1.2903225806451613,1,0,-40.0,31.0,2022
128080,128081,128082,1,32994.5,32920.5,-1.0724637681159421,1,0,-74.0,69.0,2022
128126,128127,128130,-1,32809.5,32900.5,-1.0963855421686748,1,0,-91.0,83.0,2022
128217,128218,128220,-1,33152.5,33076.0,1.8658536585365855,2,0,76.5,41.0,2022
128312,128313,128314,1,33222.5,33257.0,1.725,2,0,34.5,20.0,2022
128436,128437,128438,1,32156.5,32191.0,1.6428571428571428,2,0,34.5,21.0,2022
128743,128744,128747,1,31664.5,31763.0,1.8942307692307692,2,0,98.5,52.0,2022
128821,128822,128827,1,31431.5,31370.5,-1.1296296296296295,1,0,-61.0,54.00000000000001,2022
128828,128829,128830,-1,31343.5,31386.5,-1.1944444444444444,1,0,-43.0,36.0,2022
128856,128857,128858,-1,31432.5,31477.5,-1.25,1,0,-45.0,36.0,2022
128921,128922,128946,-1,31257.5,30983.0,1.9607142857142856,2,0,274.5,140.0,2022
129039,129040,129046,-1,31561.5,31601.5,-1.2903225806451613,1,0,-40.0,31.0,2022
129058,129059,129072,-1,31533.5,31632.5,-1.0879120879120878,1,0,-99.0,91.00000000000001,2022
129108,129109,129172,1,31777.5,32094.0,1.9658385093167703,2,0,316.5,161.0,2022
129230,129231,129256,1,32259.5,32388.0,1.9179104477611941,2,0,128.5,67.0,2022
129442,129443,129444,-1,31181.5,31039.0,1.952054794520548,2,0,142.5,73.0,2022
129636,129637,129640,-1,30871.5,30803.0,1.8026315789473684,2,0,68.5,38.0,2022
129744,129745,129747,1,31127.5,31083.5,-1.2571428571428571,1,0,-44.0,35.0,2022
129865,129866,129866,1,30898.5,30850.5,-1.1162790697674418,1,0,-48.0,43.0,2022
129961,129962,129964,-1,30094.5,30202.5,-1.0485436893203883,1,0,-108.0,103.0,2022
130126,130127,130140,-1,29309.5,29460.5,-1.0342465753424657,1,0,-151.0,146.0,2022
130187,130188,130196,1,29505.5,29640.0,1.9214285714285715,2,0,134.5,70.0,2022
130504,130505,130505,1,28842.5,28779.5,-1.1666666666666667,1,0,-63.0,54.0,2022
130507,130508,130513,-1,28775.5,28826.5,-1.3783783783783783,1,0,-51.0,37.0,2022
130853,130854,130863,-1,29880.5,29943.5,-1.1666666666666667,1,0,-63.0,54.0,2022
131401,131402,131405,1,30044.5,30198.0,1.9430379746835442,2,0,153.5,79.0,2022
131544,131545,131549,-1,30671.5,30587.0,1.8369565217391304,2,0,84.5,46.0,2022
131918,131919,131921,1,31405.5,31499.0,1.9081632653061225,2,0,93.5,49.0,2022
132284,132285,132302,-1,32775.5,32871.5,-1.0786516853932584,1,0,-96.0,89.0,2022
132358,132359,132436,1,32639.5,32531.5,-1.0588235294117647,1,0,-108.0,102.0,2022
132623,132624,132626,-1,32002.5,32083.5,-1.0657894736842106,1,0,-81.0,76.0,2022
132736,132737,132740,1,32897.5,32866.5,-1.4090909090909092,1,0,-31.0,22.0,2022
132767,132768,132770,1,32913.5,32968.0,1.8166666666666667,2,0,54.5,30.0,2022
132877,132878,132883,-1,32844.5,32688.0,1.95625,2,0,156.5,80.0,2022
132943,132944,132947,-1,32571.5,32618.5,-1.175,1,0,-47.0,40.0,2022
133131,133132,133133,-1,33734.5,33848.5,-1.0458715596330275,1,0,-114.0,109.0,2022
133212,133213,133213,-1,33828.5,33930.5,-1.0515463917525774,1,0,-102.0,97.0,2022
133244,133245,133245,1,33521.5,33471.5,-1.2195121951219512,1,0,-50.0,41.0,2022
133458,133459,133464,1,33736.5,33807.0,1.855263157894737,2,0,70.5,38.0,2022
133546,133547,133554,1,33709.5,33768.0,1.828125,2,0,58.5,32.0,2022
133721,133722,133723,-1,34128.5,34086.0,1.7708333333333333,2,0,42.5,24.0,2022
133860,133861,133862,-1,34239.5,34282.5,-1.2647058823529411,1,0,-43.0,34.0,2022
133950,133951,133953,-1,34156.5,34205.5,-1.1666666666666667,1,0,-49.0,42.0,2022
134023,134024,134026,1,33983.5,33927.5,-1.1666666666666667,1,0,-56.0,48.0,2022
134202,134203,134205,1,34541.5,34510.5,-1.2916666666666667,1,0,-31.0,24.0,2022
134292,134293,134302,-1,34343.5,34259.0,1.8777777777777778,2,0,84.5,45.0,2022
134358,134359,134361,-1,34397.5,34431.5,-1.36,1,0,-34.0,24.999999999999996,2022
134614,134615,134615,1,33599.5,33571.5,-1.4736842105263157,1,0,-28.0,19.0,2022
134865,134866,134869,-1,34023.5,34052.5,-1.45,1,0,-29.0,20.0,2022
135085,135086,135141,-1,33253.5,33003.0,1.95703125,2,0,250.5,128.0,2022
135220,135221,135228,1,32969.5,33008.0,1.673913043478261,2,0,38.5,23.0,2022
135432,135433,135518,1,33257.5,33132.5,-1.0416666666666667,1,0,-125.0,119.99999999999999,2022
135663,135664,135666,-1,33390.5,33432.5,-1.2,1,0,-42.0,35.0,2022
135748,135749,135751,1,33372.5,33331.5,-1.28125,1,0,-41.0,32.0,2022
135776,135777,135783,-1,33254.5,33048.0,1.9666666666666666,2,0,206.5,105.0,2022
135884,135885,135920,-1,33220.5,33124.0,1.892156862745098,2,0,96.5,51.0,2022
136172,136173,136173,-1,33227.5,33201.0,1.5588235294117647,2,0,26.5,17.0,2023
136182,136183,136186,1,33210.5,33269.0,1.828125,2,0,58.5,32.0,2023
136221,136222,136222,-1,32959.5,33019.5,-1.0909090909090908,1,0,-60.0,55.00000000000001,2023
136254,136255,136263,-1,33044.5,33004.0,1.6875,2,0,40.5,24.0,2023
136355,136356,136360,1,33689.5,33747.0,1.796875,2,0,57.5,32.0,2023
136443,136444,136446,1,33535.5,33470.5,-1.1403508771929824,1,0,-65.0,57.0,2023
136679,136680,136713,-1,34189.5,34246.5,-1.163265306122449,1,0,-57.0,49.0,2023
136851,136852,136859,1,34294.5,34255.5,-1.3,1,0,-39.0,30.0,2023
137322,137323,137332,-1,33545.5,33471.0,1.8625,2,0,74.5,40.0,2023
137345,137346,137346,-1,33609.5,33649.5,-1.1428571428571428,1,0,-40.0,35.0,2023
137425,137426,137433,-1,33404.5,33536.5,-1.0393700787401574,1,0,-132.0,127.00000000000001,2023
137674,137675,137683,-1,33756.5,33803.5,-1.175,1,0,-47.0,40.0,2023
137851,137852,137861,1,33980.5,33935.5,-1.1842105263157894,1,0,-45.0,38.0,2023
137861,137862,137865,-1,33899.5,33969.5,-1.09375,1,0,-70.0,64.0,2023
137906,137907,137912,1,34026.5,34051.0,1.53125,2,0,24.5,16.0,2023
137956,137957,137962,1,34053.5,33912.5,-1.036764705882353,1,0,-141.0,136.0,2023
137987,137988,138012,1,34062.5,34013.5,-1.225,1,0,-49.0,40.0,2023
138598,138599,138630,-1,34229.5,34203.0,1.5588235294117647,2,0,26.5,17.0,2023
138745,138746,138748,-1,33847.5,33980.5,-1.0390625,1,0,-133.0,128.0,2023
139134,139135,139146,-1,33184.5,33209.5,-1.5625,1,1,-25.0,16.0,2023
139174,139175,139180,-1,33098.5,33199.5,-1.0520833333333333,1,0,-101.0,96.0,2023
139848,139849,139849,1,33434.5,33400.5,-1.36,1,0,-34.0,24.999999999999996,2023
140010,140011,140028,1,32871.5,32904.0,1.625,2,0,32.5,20.0,2023
140274,140275,140281,-1,32304.5,32341.5,-1.3214285714285714,1,0,-37.0,28.0,2023
140390,140391,140396,1,31995.5,31928.5,-1.1166666666666667,1,1,-67.0,60.0,2023
140397,140398,140414,1,32178.5,32011.5,-1.0372670807453417,1,0,-167.0,161.0,2023
140746,140747,140749,1,31870.5,31995.0,1.9153846153846155,2,0,124.5,65.0,2023
141070,141071,141078,1,32163.5,32196.0,1.625,2,0,32.5,20.0,2023
141112,141113,141114,1,31947.5,32108.0,1.9573170731707317,2,0,160.5,82.0,2023
141535,141536,141541,1,32962.5,32931.5,-1.2916666666666667,1,0,-31.0,24.0,2023
