trig,fill,ex,side,px_in,px_out,r,reason,amb,pts,risk,year
51474,51475,51487,1,7042.75,7059.700000000001,1.7656250000000089,2,0,16.950000000000728,9.600000000000364,2019
51489,51490,51670,-1,7021.45,7057.45,-1.0909090909090908,1,0,-36.0,33.0,2019
51785,51786,51802,1,7074.65,7061.45,-1.5172413793103556,1,0,-13.199999999999818,8.699999999999818,2019
51839,51840,51950,1,7062.85,7025.95,-1.07267441860465,1,0,-36.900000000000546,34.400000000000546,2019
52129,52130,52133,-1,7071.25,7084.85,-1.2252252252252178,1,0,-13.600000000000364,11.100000000000364,2019
52200,52201,52207,1,7134.95,7148.499999999999,1.7151898734177085,2,0,13.549999999999272,7.899999999999636,2019
52367,52368,52375,-1,7085.15,7098.75,-1.416666666666651,1,0,-13.600000000000364,9.600000000000364,2019
52474,52475,52484,1,7092.35,7110.300000000001,1.7772277227722852,2,0,17.950000000000728,10.100000000000364,2019
52513,52514,52517,-1,7090.55,7104.55,-1.4736842105263157,1,0,-14.0,9.5,2019
52841,52842,52847,-1,7146.25,7159.75,-1.35,1,0,-13.5,10.0,2019
52920,52921,52936,1,7088.15,7101.4,1.65625,2,0,13.25,8.0,2019
53304,53305,53389,1,7264.45,7236.55,-1.120481927710845,1,0,-27.899999999999636,24.899999999999636,2019
53490,53491,53497,1,7325.15,7313.95,-1.2873563218390864,1,0,-11.199999999999818,8.699999999999818,2019
53605,53606,53631,-1,7331.05,7343.85,-1.5421686746987833,1,0,-12.800000000000182,8.300000000000182,2019
53653,53654,53654,1,7367.75,7348.75,-1.2258064516129032,1,0,-19.0,15.5,2019
53895,53896,53916,-1,7476.25,7423.5,1.8839285714285714,2,0,52.75,28.0,2019
53972,53973,53981,-1,7278.05,7295.25,-1.3543307086614225,1,0,-17.199999999999818,12.699999999999818,2019
54004,54005,54008,-1,7269.75,7309.25,-1.082191780821918,1,0,-39.5,36.49999999999999,2019
54198,54199,54203,-1,7297.15,7320.15,-1.1219512195121952,1,0,-23.0,20.499999999999996,2019
54266,54267,54267,1,7327.95,7296.65,-1.1258992805755388,1,0,-31.300000000000182,27.800000000000182,2019
54376,54377,54385,1,7378.45,7413.7,1.855263157894737,2,0,35.25,19.0,2019
54909,54910,54932,1,7561.65,7598.699999999999,1.909793814432988,2,0,37.04999999999927,19.399999999999636,2019
54994,54995,55002,-1,7573.15,7592.45,-1.1840490797545993,1,0,-19.300000000000182,16.300000000000182,2019
55541,55542,55548,1,7686.15,7700.4,1.6764705882352942,2,0,14.25,8.5,2019
55608,55609,55614,-1,7645.15,7657.15,-1.6,1,0,-12.0,7.5,2019
56114,56115,56117,1,7800.05,7785.85,-1.213675213675217,1,0,-14.199999999999818,11.699999999999818,2019
56163,56164,56178,1,7833.95,7822.55,-1.5405405405405672,1,0,-11.399999999999636,7.399999999999635,2019
56213,56214,56220,1,7849.45,7835.05,-1.2100840336134517,1,0,-14.399999999999636,11.899999999999636,2019
56290,56291,56304,-1,7757.05,7787.15,-1.0905797101449293,1,0,-30.099999999999454,27.599999999999454,2019
56465,56466,56471,-1,7753.25,7767.95,-1.2564102564102604,1,0,-14.699999999999818,11.699999999999818,2019
56581,56582,56588,-1,7833.15,7846.15,-1.2380952380952381,1,0,-13.0,10.5,2019
56829,56830,56836,-1,7595.15,7627.25,-1.1223776223776207,1,0,-32.100000000000364,28.600000000000367,2019
56838,56839,56839,-1,7601.15,7620.95,-1.1445086705202296,1,0,-19.800000000000182,17.300000000000182,2019
56861,56862,56863,1,7663.65,7648.75,-1.2016129032258123,1,0,-14.899999999999636,12.399999999999638,2019
56984,56985,56997,-1,7519.95,7584.05,-1.0755033557046976,1,0,-64.10000000000036,59.600000000000364,2019
57210,57211,57294,1,7402.35,7366.85,-1.0923076923076922,1,0,-35.5,32.5,2019
57345,57346,57371,1,7477.95,7504.7,1.7833333333333334,2,0,26.75,15.0,2019
57376,57377,57390,1,7525.85,7505.35,-1.2058823529411764,1,0,-20.5,17.0,2019
57481,57482,57483,-1,7495.85,7522.45,-1.1271186440677996,1,0,-26.599999999999454,23.599999999999454,2019
57585,57586,57588,1,7421.65,7385.15,-1.0735294117647058,1,0,-36.5,34.0,2019
57598,57599,57651,1,7377.35,7432.700000000001,1.9218750000000004,2,0,55.350000000000364,28.800000000000182,2019
57663,57664,57669,1,7444.65,7419.25,-1.1339285714285736,1,0,-25.399999999999636,22.399999999999636,2019
57926,57927,57929,-1,7335.65,7348.35,-1.3804347826086656,1,0,-12.700000000000728,9.200000000000728,2019
57972,57973,57978,-1,7297.35,7310.85,-1.5,1,0,-13.5,9.0,2019
58004,58005,58010,1,7299.75,7321.200000000001,1.702380952380961,2,0,21.450000000000728,12.600000000000364,2019
58016,58017,58051,-1,7305.05,7318.55,-1.4210526315789473,1,0,-13.5,9.5,2019
58098,58099,58105,-1,7285.25,7314.15,-1.1377952755905532,1,0,-28.899999999999636,25.399999999999636,2019
58111,58112,58112,1,7328.25,7349.5,1.8478260869565217,2,0,21.25,11.5,2019
58114,58115,58150,-1,7327.15,7274.299999999999,1.901079136690648,2,0,52.850000000000364,27.800000000000182,2019
58244,58245,58254,-1,7209.55,7225.65,-1.3879310344827769,1,0,-16.099999999999454,11.599999999999454,2019
58406,58407,58418,-1,7144.15,7092.9,1.8981481481481481,2,0,51.25,27.0,2019
58476,58477,58481,1,7106.45,7088.15,-1.1960784313725468,1,0,-18.300000000000182,15.30000000000018,2019
58608,58609,58633,1,7199.15,7184.15,-1.4285714285714286,1,0,-15.0,10.5,2019
58739,58740,58749,1,7257.05,7241.45,-1.2892561983470987,1,0,-15.600000000000364,12.100000000000364,2019
58887,58888,58931,-1,7436.95,7456.75,-1.2531645569620224,1,0,-19.800000000000182,15.800000000000182,2019
59126,59127,59170,-1,7476.15,7424.0999999999985,1.8996350364963523,2,0,52.05000000000109,27.400000000000546,2019
59704,59705,59727,-1,7732.25,7714.700000000001,1.6874999999999891,2,0,17.549999999999272,10.399999999999636,2019
59743,59744,59753,1,7733.95,7714.95,-1.2666666666666666,1,0,-19.0,15.0,2019
60069,60070,60088,-1,7625.15,7644.15,-1.2666666666666666,1,0,-19.0,15.0,2019
60096,60097,60099,1,7662.25,7651.45,-1.7142857142856938,1,0,-10.800000000000182,6.300000000000182,2019
60207,60208,60219,1,7680.25,7665.95,-1.3240740740740686,1,0,-14.300000000000182,10.800000000000182,2019
60330,60331,60333,-1,7768.85,7745.000000000002,1.8632812499999922,2,0,23.849999999998545,12.799999999999272,2019
60350,60351,60373,-1,7757.85,7772.85,-1.4285714285714286,1,0,-15.0,10.5,2019
60377,60378,60390,-1,7766.05,7753.100000000001,1.5987654320987383,2,0,12.949999999998909,8.099999999999454,2019
60411,60412,60412,1,7770.55,7758.65,-1.265957446808495,1,0,-11.900000000000546,9.400000000000546,2019
60494,60495,60503,-1,7835.65,7822.799999999999,1.6474358974359056,2,0,12.850000000000364,7.800000000000182,2019
60750,60751,60846,-1,7753.05,7796.75,-1.0606796116504857,1,0,-43.69999999999982,41.19999999999982,2019
61121,61122,61125,-1,7902.55,7922.05,-1.1470588235294117,1,0,-19.5,17.0,2019
61182,61183,61194,1,7952.65,7939.35,-1.430107526881754,1,0,-13.299999999999272,9.299999999999272,2019
61210,61211,61232,-1,7944.65,7968.35,-1.1179245283018828,1,0,-23.700000000000728,21.200000000000728,2019
61327,61328,61370,-1,7922.85,7942.85,-1.25,1,0,-20.0,16.0,2019
61504,61505,61512,1,7877.65,7920.4,1.9,2,0,42.75,22.5,2019
61578,61579,61597,-1,7929.85,7873.6,1.9396551724137931,2,0,56.25,29.0,2019
61646,61647,61649,-1,7836.55,7852.75,-1.3278688524590212,1,0,-16.199999999999818,12.199999999999818,2019
61845,61846,61851,1,7942.65,7928.35,-1.324074074074096,1,0,-14.299999999999272,10.799999999999272,2019
62037,62038,62038,-1,7982.65,7997.15,-1.2083333333333333,1,0,-14.5,12.0,2019
62040,62041,62047,-1,7995.85,8020.85,-1.1111111111111112,1,0,-25.0,22.5,2019
62334,62335,62410,-1,7884.65,7967.35,-1.031172069825436,1,0,-82.70000000000073,80.20000000000073,2019
63001,63002,63029,1,7673.55,7642.55,-1.1481481481481481,1,0,-31.0,27.0,2019
63124,63125,63132,-1,7524.75,7554.95,-1.1310861423220984,1,0,-30.199999999999818,26.699999999999815,2019
63196,63197,63208,1,7733.25,7718.55,-1.441176470588243,1,0,-14.699999999999818,10.199999999999818,2019
63281,63282,63287,1,7522.85,7502.55,-1.2848101265822751,1,0,-20.300000000000182,15.800000000000184,2019
63738,63739,63753,-1,7743.45,7723.2,1.6875,2,0,20.25,12.0,2019
63761,63762,63766,1,7754.65,7718.95,-1.1261829652996853,1,0,-35.69999999999982,31.699999999999818,2019
63872,63873,63903,-1,7639.15,7452.799999999999,1.9761399787910923,2,0,186.35000000000036,94.30000000000018,2019
63932,63933,63943,-1,7440.05,7465.85,-1.211267605633801,1,0,-25.800000000000182,21.300000000000182,2019
64091,64092,64092,1,7563.05,7549.05,-1.4736842105263157,1,0,-14.0,9.5,2019
64136,64137,64138,1,7576.45,7556.65,-1.2147239263803657,1,0,-19.800000000000182,16.300000000000182,2019
64155,64156,64220,1,7554.45,7621.7,1.9214285714285715,2,0,67.25,35.0,2019
64252,64253,64319,1,7703.05,7741.400000000001,1.8891625615763556,2,0,38.350000000000364,20.300000000000182,2019
64404,64405,64439,1,7654.65,7628.35,-1.1535087719298294,1,0,-26.299999999999272,22.799999999999276,2019
64476,64477,64477,1,7638.35,7621.45,-1.3629032258064357,1,0,-16.900000000000546,12.400000000000544,2019
64479,64480,64480,-1,7632.85,7607.4000000000015,1.7431506849314973,2,0,25.44999999999891,14.599999999999454,2019
64515,64516,64520,1,7638.05,7608.95,-1.0939849624060138,1,0,-29.100000000000364,26.60000000000036,2019
64826,64827,64828,1,7884.95,7865.65,-1.3040540540540504,1,0,-19.300000000000182,14.800000000000182,2019
64875,64876,64895,-1,7852.25,7796.6,1.9390243902439022,2,0,55.649999999999636,28.699999999999818,2019
64919,64920,64943,-1,7834.95,7803.3,1.7881355932203369,2,0,31.649999999999636,17.699999999999818,2019
64991,64992,65021,1,7784.75,7818.799999999999,1.8505434782608665,2,0,34.04999999999927,18.399999999999636,2019
65254,65255,65273,-1,7886.25,7848.0,1.8658536585365855,2,0,38.25,20.5,2019
65367,65368,65380,-1,7861.05,7845.2,1.6173469387755173,2,0,15.850000000000364,9.800000000000182,2019
65426,65427,65427,1,7860.65,7839.35,-1.1329787234042605,1,0,-21.299999999999272,18.799999999999272,2019
65558,65559,65564,1,7898.95,7876.05,-1.244565217391309,1,0,-22.899999999999636,18.399999999999636,2019
65679,65680,65699,1,7919.55,7904.05,-1.3478260869565217,1,0,-15.5,11.5,2019
65790,65791,65792,-1,7807.25,7821.55,-1.3240740740740686,1,0,-14.300000000000182,10.800000000000182,2019
65819,65820,65824,-1,7825.75,7841.95,-1.2272727272727304,1,0,-16.199999999999818,13.199999999999818,2019
65839,65840,65877,-1,7849.65,7870.65,-1.2352941176470589,1,0,-21.0,17.0,2019
65967,65968,65968,-1,7682.55,7694.25,-1.4268292682926924,1,0,-11.699999999999818,8.199999999999818,2019
66200,66201,66251,1,7711.75,7694.75,-1.3076923076923077,1,0,-17.0,13.0,2019
66429,66430,66439,1,7634.55,7617.05,-1.206896551724138,1,0,-17.5,14.5,2019
66439,66440,66533,-1,7584.25,7483.799999999999,1.9657534246575346,2,0,100.45000000000073,51.100000000000364,2019
66907,66908,66930,1,7683.55,7659.05,-1.1666666666666667,1,0,-24.5,21.0,2019
67433,67434,67434,-1,7935.85,7951.15,-1.2966101694915437,1,0,-15.299999999999272,11.799999999999272,2019
67540,67541,67544,-1,7934.25,7947.25,-1.3,1,0,-13.0,10.0,2019
67636,67637,67639,-1,7890.25,7921.55,-1.086805555555555,1,0,-31.300000000000182,28.800000000000185,2019
67687,67688,67695,1,7961.05,7951.35,-1.8653846153846456,1,0,-9.699999999999818,5.199999999999818,2019
67702,67703,67717,-1,7938.25,7955.05,-1.3124999999999956,1,0,-16.800000000000182,12.800000000000182,2019
67912,67913,67918,-1,7915.35,7950.05,-1.0776397515527956,1,0,-34.69999999999982,32.19999999999982,2019
68114,68115,68121,1,8112.75,8103.25,-1.3571428571428572,1,0,-9.5,7.0,2019
68205,68206,68279,-1,8058.15,8037.199999999999,1.8060344827586268,2,0,20.950000000000728,11.600000000000364,2019
68684,68685,68701,-1,8193.15,8208.95,-1.3982300884955368,1,0,-15.800000000001091,11.300000000001091,2019
68873,68874,68895,-1,8191.65,8207.15,-1.4090909090909092,1,0,-15.5,11.0,2019
69048,69049,69070,-1,8232.75,8247.05,-1.459183673469422,1,0,-14.299999999999272,9.799999999999272,2019
69100,69101,69107,-1,8248.45,8257.95,-1.4615384615384615,1,0,-9.5,6.5,2019
69682,69683,69684,-1,8257.15,8279.75,-1.124378109452734,1,0,-22.600000000000364,20.100000000000364,2019
69851,69852,69873,1,8259.05,8280.899999999998,1.7764227642276291,2,0,21.849999999998545,12.299999999999272,2019
70298,70299,70302,-1,8405.85,8422.95,-1.2573529411764637,1,0,-17.100000000000364,13.600000000000364,2019
70363,70364,70364,-1,8404.85,8380.000000000002,1.8684210526315717,2,0,24.849999999998545,13.299999999999272,2019
70485,70486,70486,1,8257.65,8244.85,-1.5421686746988428,1,0,-12.799999999999272,8.299999999999272,2019
70577,70578,70578,1,8300.65,8288.35,-1.5769230769231308,1,0,-12.299999999999272,7.799999999999272,2019
70707,70708,70710,-1,8322.95,8336.85,-1.4040404040404189,1,0,-13.899999999999636,9.899999999999636,2019
70792,70793,70802,1,8392.15,8380.85,-1.5479452054795066,1,0,-11.299999999999272,7.299999999999272,2019
71190,71191,71194,-1,8452.15,8500.05,-1.0668151447661476,1,0,-47.899999999999636,44.899999999999636,2019
71266,71267,71270,-1,8524.05,8535.35,-1.4487179487178858,1,0,-11.300000000001091,7.800000000001092,2019
71339,71340,71350,1,8596.55,8584.35,-1.5844155844156673,1,0,-12.199999999998909,7.699999999998909,2019
71595,71596,71638,-1,8651.65,8662.65,-1.5714285714285714,1,0,-11.0,7.0,2019
72023,72024,72097,-1,8714.45,8680.600000000002,1.901685393258423,2,0,33.849999999998545,17.799999999999272,2019
72221,72222,72228,-1,8878.15,8890.15,-1.6,1,0,-12.0,7.5,2020
72763,72764,72779,-1,8967.85,8992.55,-1.16509433962265,1,0,-24.69999999999891,21.19999999999891,2020
72847,72848,72859,1,9057.45,9075.2,1.775,2,0,17.75,10.0,2020
72909,72910,72926,-1,9063.55,9033.999999999996,1.8584905660377489,2,0,29.55000000000291,15.900000000001455,2020
73097,73098,73115,1,9089.75,9075.95,-1.2777777777777966,1,0,-13.799999999999272,10.799999999999272,2020
73206,73207,73218,-1,9130.75,9150.65,-1.1436781609195432,1,0,-19.899999999999636,17.399999999999636,2020
73225,73226,73315,1,9162.35,9146.15,-1.2755905511810866,1,0,-16.200000000000728,12.700000000000728,2020
73339,73340,73345,1,9122.55,9106.15,-1.3781512605042132,1,0,-16.399999999999636,11.899999999999636,2020
73346,73347,73350,1,9127.55,9110.55,-1.2592592592592593,1,0,-17.0,13.5,2020
73483,73484,73553,-1,9199.15,9156.9,1.9204545454545454,2,0,42.25,22.0,2020
73555,73556,73559,1,9198.65,9172.55,-1.105932203389829,1,0,-26.100000000000364,23.600000000000364,2020
73831,73832,73837,1,9036.05,9085.699999999997,1.9319066147859894,2,0,49.64999999999782,25.69999999999891,2020
73943,73944,73966,-1,9114.55,9060.699999999997,1.9028268551236787,2,0,53.85000000000218,28.30000000000109,2020
74015,74016,74033,-1,9071.75,9107.05,-1.0762195121951237,1,0,-35.29999999999927,32.79999999999927,2020
74035,74036,74039,1,9113.55,9164.099999999999,1.9147727272727262,2,0,50.54999999999927,26.399999999999636,2020
74047,74048,74050,-1,9199.85,9222.25,-1.2513966480446979,1,0,-22.399999999999636,17.899999999999636,2020
74094,74095,74105,1,9169.75,9147.35,-1.154639175257735,1,0,-22.399999999999636,19.399999999999636,2020
74191,74192,74196,1,9055.45,9034.25,-1.1977401129943421,1,0,-21.200000000000728,17.700000000000728,2020
74235,74236,74256,1,9130.75,9185.0,1.8706896551724137,2,0,54.25,29.0,2020
74290,74291,74306,1,9275.25,9330.5,1.9385964912280702,2,0,55.25,28.5,2020
74434,74435,74443,1,9445.15,9424.75,-1.2830188679245347,1,0,-20.399999999999636,15.899999999999638,2020
74543,74544,74547,-1,9427.65,9405.4,1.78,2,0,22.25,12.5,2020
74739,74740,74749,1,9562.55,9546.25,-1.2255639097744484,1,0,-16.299999999999272,13.299999999999272,2020
74782,74783,74783,-1,9527.55,9544.15,-1.3719008264462698,1,0,-16.600000000000364,12.100000000000364,2020
74887,74888,74903,-1,9580.45,9566.400000000001,1.5786516853932413,2,0,14.049999999999272,8.899999999999636,2020
74988,74989,75021,-1,9632.95,9619.2,1.6176470588235294,2,0,13.75,8.5,2020
75332,75333,75342,-1,9681.25,9714.75,-1.1551724137931034,1,0,-33.5,29.0,2020
75406,75407,75408,-1,9602.85,9594.4,0.9388888888889697,2,0,8.450000000000728,9.0,2020
75432,75433,75445,-1,9554.75,9577.45,-1.2472527472527373,1,0,-22.700000000000728,18.200000000000728,2020
75451,75452,75469,1,9578.75,9553.85,-1.1369863013698653,1,0,-24.899999999999636,21.899999999999636,2020
75590,75591,75591,1,9104.15,9072.55,-1.166051660516603,1,0,-31.600000000000364,27.100000000000364,2020
75598,75599,75631,1,9169.35,9137.95,-1.145985401459856,1,0,-31.399999999999636,27.399999999999633,2020
75644,75645,75654,1,9155.45,9109.85,-1.070422535211267,1,0,-45.600000000000364,42.600000000000364,2020
75774,75775,75776,-1,8805.85,8852.85,-1.1058823529411765,1,0,-47.0,42.5,2020
75903,75904,75905,1,8344.65,8258.05,-1.0548112058465284,1,0,-86.60000000000036,82.10000000000036,2020
76215,76216,76219,1,8758.75,8836.400000000001,1.9559193954659957,2,0,77.65000000000146,39.70000000000073,2020
76266,76267,76274,-1,8831.15,8782.699999999999,1.8563218390804617,2,0,48.45000000000073,26.100000000000364,2020
76315,76316,76332,-1,8674.95,8724.65,-1.0757575757575775,1,0,-49.69999999999891,46.19999999999891,2020
76461,76462,76477,-1,8011.85,8098.25,-1.0422195416164055,1,0,-86.39999999999964,82.89999999999964,2020
76683,76684,76684,1,7728.55,7664.25,-1.0752508361204012,1,0,-64.30000000000018,59.800000000000175,2020
76857,76858,76858,-1,7276.45,7254.8,1.7047244094488148,2,0,21.649999999999636,12.699999999999818,2020
76908,76909,76909,-1,7288.65,7261.2,0.5489999999999964,2,0,27.449999999999818,50.0,2020
76918,76919,76924,1,7159.65,7245.9,1.9166666666666667,2,0,86.25,45.0,2020
77365,77366,77368,1,7535.65,7646.499999999998,1.9515845070422528,2,0,110.84999999999854,56.79999999999927,2020
77397,77398,77398,1,7490.85,7444.85,-1.1886304909560779,1,0,-46.0,38.69999999999982,2020
77638,77639,77661,1,7740.55,7874.8,1.974264705882353,2,0,134.25,68.0,2020
78064,78065,78069,1,8551.45,8574.100000000002,1.7159090909091066,2,0,22.650000000001455,13.200000000000728,2020
78229,78230,78235,1,8770.05,8809.699999999997,1.8271889400921573,2,0,39.64999999999782,21.69999999999891,2020
78272,78273,78287,-1,8747.85,8784.25,-1.0898203592814382,1,0,-36.399999999999636,33.399999999999636,2020
78331,78332,78333,-1,8719.95,8664.300000000003,1.873737373737369,2,0,55.64999999999782,29.69999999999891,2020
78522,78523,78526,1,8616.25,8641.5,1.7413793103448276,2,0,25.25,14.5,2020
78555,78556,78560,1,8674.65,8717.999999999998,1.901315789473681,2,0,43.349999999998545,22.799999999999272,2020
78743,78744,78747,-1,8859.45,8885.35,-1.1068376068376085,1,0,-25.899999999999636,23.399999999999636,2020
78785,78786,78810,-1,8817.75,8853.85,-1.1424050632911376,1,0,-36.100000000000364,31.600000000000364,2020
78901,78902,78906,-1,8802.85,8836.35,-1.1355932203389831,1,0,-33.5,29.499999999999996,2020
78935,78936,78948,1,8946.35,8993.6,1.9285714285714286,2,0,47.25,24.5,2020
79037,79038,79040,-1,8924.55,8963.85,-1.0679347826086936,1,0,-39.30000000000109,36.80000000000109,2020
79062,79063,79080,-1,8826.75,8780.099999999999,1.8511904761904805,2,0,46.650000000001455,25.200000000000728,2020
79220,79221,79243,1,8794.05,8882.3,1.9395604395604396,2,0,88.25,45.5,2020
79270,79271,79284,-1,8873.25,8924.55,-1.073221757322177,1,0,-51.29999999999927,47.799999999999265,2020
79289,79290,79290,-1,8909.25,8929.85,-1.1381215469613233,1,0,-20.600000000000364,18.100000000000364,2020
79383,79384,79387,-1,8976.35,9039.85,-1.040983606557377,1,0,-63.5,61.00000000000001,2020
79465,79466,79473,1,9099.95,9073.35,-1.1271186440677947,1,0,-26.600000000000364,23.600000000000364,2020
79496,79497,79499,-1,9077.35,9113.05,-1.091743119266058,1,0,-35.69999999999891,32.69999999999891,2020
79557,79558,79560,-1,9191.95,9208.75,-1.2631578947368565,1,0,-16.799999999999272,13.299999999999272,2020
79585,79586,79592,1,9196.85,9230.4,1.8743016759776512,2,0,33.54999999999927,17.899999999999636,2020
79698,79699,79699,1,9277.85,9247.45,-1.1737451737451763,1,0,-30.399999999999636,25.899999999999633,2020
79786,79787,79803,1,9058.05,9103.899999999998,1.8487903225806408,2,0,45.849999999998545,24.799999999999272,2020
79840,79841,79844,1,9173.65,9112.85,-1.0428816466552322,1,0,-60.79999999999927,58.299999999999265,2020
79950,79951,79955,1,9000.35,9098.700000000003,1.9552683896620289,2,0,98.35000000000218,50.30000000000109,2020
80081,80082,80089,1,9201.55,9234.699999999997,1.8214285714285607,2,0,33.14999999999782,18.19999999999891,2020
80114,80115,80175,1,9313.45,9397.500000000004,1.9366359447004629,2,0,84.05000000000291,43.400000000001455,2020
80244,80245,80263,1,9347.25,9323.65,-1.2356020942408332,1,0,-23.600000000000364,19.100000000000364,2020
80346,80347,80354,1,9451.45,9433.15,-1.3260869565217133,1,0,-18.30000000000109,13.800000000001091,2020
80454,80455,80463,1,9282.95,9316.2,1.8472222222222223,2,0,33.25,18.0,2020
80486,80487,80495,1,9378.35,9415.6,1.9102564102564104,2,0,37.25,19.5,2020
80522,80523,80524,-1,9429.05,9449.45,-1.2830188679245025,1,0,-20.400000000001455,15.900000000001453,2020
80706,80707,80707,1,9477.15,9458.35,-1.3146853146853308,1,0,-18.799999999999272,14.29999999999927,2020
80763,80764,80770,-1,9416.95,9447.15,-1.1750972762645988,1,0,-30.19999999999891,25.69999999999891,2020
80794,80795,80798,1,9437.45,9411.05,-1.205479452054781,1,0,-26.400000000001455,21.900000000001455,2020
80886,80887,80895,-1,9433.15,9393.799999999997,1.8474178403755948,2,0,39.35000000000218,21.30000000000109,2020
81003,81004,81004,-1,9522.75,9546.75,-1.170731707317073,1,0,-24.0,20.5,2020
81103,81104,81117,-1,9565.35,9615.75,-1.052192066805846,1,0,-50.399999999999636,47.899999999999636,2020
81293,81294,81297,-1,9631.45,9667.45,-1.0746268656716418,1,0,-36.0,33.5,2020
81300,81301,81302,-1,9648.25,9606.8,1.918981481481483,2,0,41.45000000000073,21.600000000000364,2020
81391,81392,81395,1,9840.35,9806.25,-1.079113924050632,1,0,-34.100000000000364,31.600000000000364,2020
81520,81521,81528,1,9895.25,9879.45,-1.398230088495601,1,0,-15.799999999999272,11.299999999999272,2020
81676,81677,81718,-1,10043.45,9932.7,1.9429824561403508,2,0,110.75,57.0,2020
81739,81740,81742,1,9970.25,9908.25,-1.0420168067226891,1,0,-62.0,59.49999999999999,2020
81742,81743,81750,-1,9883.05,9742.199999999997,1.9754558204768586,2,0,140.85000000000218,71.30000000000109,2020
81904,81905,81920,1,9507.05,9566.399999999998,1.9269480519480502,2,0,59.349999999998545,30.799999999999272,2020
82015,82016,82077,-1,9931.35,10012.25,-1.0452196382428942,1,0,-80.89999999999964,77.39999999999964,2020
82107,82108,82109,1,10018.55,9982.95,-1.0755287009063477,1,0,-35.599999999998545,33.099999999998545,2020
82136,82137,82145,-1,9960.35,9882.300000000001,1.908312958435207,2,0,78.04999999999927,40.899999999999636,2020
82196,82197,82198,-1,9952.55,9995.05,-1.0625,1,0,-42.5,40.0,2020
82377,82378,82394,1,10035.65,10118.1,1.9584323040380052,2,0,82.45000000000073,42.100000000000364,2020
82502,82503,82532,1,10223.95,10185.85,-1.13392857142857,1,0,-38.100000000000364,33.600000000000364,2020
82708,82709,82722,-1,10083.95,10110.15,-1.180180180180189,1,0,-26.19999999999891,22.19999999999891,2020
82796,82797,82800,1,9856.15,9818.75,-1.1367781155015213,1,0,-37.399999999999636,32.899999999999636,2020
82920,82921,82921,1,9969.05,9997.899999999998,1.8856209150326744,2,0,28.849999999998545,15.299999999999272,2020
82925,82926,82945,1,10061.85,10120.500000000002,1.9420529801324518,2,0,58.650000000001455,30.200000000000728,2020
83040,83041,83043,-1,10258.15,10277.65,-1.3,1,0,-19.5,15.0,2020
83049,83050,83055,-1,10265.15,10285.75,-1.2795031055900559,1,0,-20.600000000000364,16.100000000000364,2020
83139,83140,83143,-1,10345.05,10363.15,-1.3308823529411675,1,0,-18.100000000000364,13.600000000000366,2020
83434,83435,83442,-1,10543.05,10574.85,-1.1236749116607727,1,0,-31.80000000000109,28.300000000001088,2020
83477,83478,83543,1,10666.65,10748.799999999997,1.946682464454975,2,0,82.14999999999782,42.19999999999891,2020
83572,83573,83579,1,10741.35,10758.200000000003,1.635922330097126,2,0,16.850000000002183,10.300000000001091,2020
83711,83712,83716,1,10907.85,10938.300000000001,1.834337349397594,2,0,30.450000000000728,16.600000000000364,2020
83873,83874,83878,1,10694.15,10706.999999999998,1.5481927710842978,2,0,12.849999999998545,8.299999999999272,2020
83893,83894,83895,-1,10684.95,10704.65,-1.2160493827160639,1,0,-19.69999999999891,16.19999999999891,2020
84183,84184,84198,1,10707.05,10863.699999999997,1.97790404040404,2,0,156.64999999999782,79.19999999999891,2020
84348,84349,84369,1,10845.05,10806.25,-1.0837988826815659,1,0,-38.79999999999927,35.79999999999927,2020
84432,84433,84436,1,10927.65,10897.05,-1.1291512915129134,1,0,-30.600000000000364,27.100000000000364,2020
84626,84627,84636,1,10587.65,10543.85,-1.0868486352357336,1,0,-43.79999999999927,40.29999999999927,2020
84746,84747,84750,1,10647.95,10617.15,-1.0883392226148376,1,0,-30.80000000000109,28.30000000000109,2020
84769,84770,84774,1,10583.25,10553.95,-1.181451612903231,1,0,-29.299999999999272,24.799999999999272,2020
84988,84989,84995,-1,10895.15,10917.15,-1.1891891891891893,1,0,-22.0,18.5,2020
85053,85054,85062,-1,10934.65,10951.35,-1.3688524590163715,1,0,-16.700000000000728,12.200000000000728,2020
85133,85134,85158,1,11051.05,11080.899999999998,1.7767857142857046,2,0,29.849999999998545,16.799999999999272,2020
85250,85251,85263,1,11123.15,11146.499999999998,1.7556390977443475,2,0,23.349999999998545,13.299999999999272,2020
85279,85280,85358,1,11119.45,11070.65,-1.065502183406112,1,0,-48.80000000000109,45.80000000000109,2020
85364,85365,85365,1,11089.35,11115.6,1.8103448275862069,2,0,26.25,14.5,2020
85521,85522,85531,-1,11123.05,11099.699999999997,1.755639097744381,2,0,23.350000000002183,13.300000000001091,2020
85543,85544,85552,1,11130.95,11113.95,-1.2142857142857142,1,0,-17.0,14.000000000000002,2020
85552,85553,85623,-1,11066.05,11153.35,-1.035587188612099,1,0,-87.30000000000109,84.3000000000011,2020
85658,85659,85665,-1,11034.25,10965.0,1.9507042253521127,2,0,69.25,35.5,2020
85796,85797,85798,1,11111.85,11129.9,1.655963302752282,2,0,18.049999999999272,10.899999999999636,2020
85863,85864,85865,-1,11188.85,11207.15,-1.3260869565217563,1,0,-18.299999999999272,13.799999999999272,2020
