trig,fill,ex,side,px_in,px_out,r,reason,amb,pts,risk,year
42082,42083,42086,1,21452.5,21396.0,-1.0499082568807339,1,0,-56.5,53.81422579517652,2024
42090,42091,42097,-1,21356.5,21417.25,-1.0462978723404255,1,0,-60.75,58.06185944363104,2024
42203,42204,42223,1,21152.5,21111.5,-1.0978947368421053,1,0,-41.0,37.34419942473634,2024
42256,42257,42261,-1,21134.5,21191.0,-1.0547465437788017,1,0,-56.5,53.56737154840965,2024
42439,42440,42440,1,21278.25,21334.5,1.9148275862068966,2,0,56.25,29.376012965964343,2024
42631,42632,42727,1,21362.0,21552.25,1.979425587467363,2,0,190.25,96.11374188782779,2024
42861,42862,42867,-1,21643.0,21665.75,-1.1883544303797469,1,0,-22.75,19.144120153387302,2024
42955,42956,42968,-1,21586.25,21620.0,-1.1209756097560974,1,0,-33.75,30.107702349869456,2024
43073,43074,43083,-1,21779.75,21813.25,-1.1038709677419354,1,0,-33.5,30.34774985388662,2024
43128,43129,43149,1,21547.0,21585.75,1.8551219512195123,2,0,38.75,20.888114646331843,2024
43277,43278,43281,1,21752.25,21703.25,-1.0635294117647058,1,0,-49.0,46.073008849557525,2024
43638,43639,43653,-1,21671.75,21616.25,1.9221052631578948,2,0,55.5,28.87458926615553,2024
43744,43745,43747,-1,21568.0,21497.0,1.9387586206896552,2,0,71.0,36.62137165623221,2024
43758,43759,43832,1,21560.25,21644.25,1.9480701754385965,2,0,84.0,43.11959654178674,2024
43850,43851,43853,1,21862.25,21823.0,-1.073020134228188,1,0,-39.25,36.578996747560666,2024
43891,43892,43895,-1,21810.25,21830.75,-1.2125714285714284,1,0,-20.5,16.9062205466541,2024
43972,43973,43986,1,21719.0,21681.75,-1.1086131386861313,1,0,-37.25,33.600539899920996,2024
44027,44028,44039,1,21751.5,21875.75,1.968605577689243,2,0,124.25,63.115741115518496,2024
44232,44233,44237,1,21259.75,21208.75,-1.0609230769230769,1,0,-51.0,48.07134570765662,2024
44281,44282,44304,1,21302.75,21264.5,-1.0825,1,0,-38.25,35.33487297921478,2024
44366,44367,44370,-1,21425.25,21379.5,1.87625,2,0,45.75,24.383744170552966,2024
44399,44400,44405,1,21360.0,21309.5,-1.056082474226804,1,0,-50.5,47.81823506442796,2024
44419,44420,44438,-1,21311.75,21248.5,1.924,2,0,63.25,32.87422037422038,2024
44457,44458,44468,1,21316.0,21355.5,1.8689156626506025,2,0,39.5,21.135250128932437,2024
44845,44846,44853,-1,22474.75,22501.0,-1.135578947368421,1,0,-26.25,23.115962180200224,2024
45057,45058,45110,1,22380.5,22299.0,-1.0407594936708862,1,0,-81.5,78.30819751885186,2024
45285,45286,45298,1,21842.0,21820.5,-1.201081081081081,1,0,-21.5,17.9005400540054,2024
45493,45494,45507,-1,21993.75,22023.0,-1.1203738317757008,1,0,-29.25,26.10735735735736,2024
45529,45530,45536,-1,21756.5,21834.75,-1.035672131147541,1,0,-78.25,75.55479929086995,2024
45573,45574,45577,1,21891.25,21859.25,-1.1282758620689655,1,0,-32.0,28.361858190709047,2024
45584,45585,45590,-1,21814.0,21886.0,-1.0463309352517987,1,0,-72.0,68.8118811881188,2024
45699,45700,45701,1,22061.0,21967.0,-1.0295652173913044,1,0,-94.0,91.30067567567568,2024
45793,45794,46226,-1,22110.5,22280.25,-1.0162146050670642,1,0,-169.75,167.0414882383997,2024
46315,46316,46317,1,22423.0,22395.0,-1.1262745098039215,1,0,-28.0,24.860724233983287,2024
46396,46397,46410,1,22608.75,22654.0,1.8948936170212767,2,0,45.25,23.879968560520997,2024
46519,46520,46523,-1,22734.0,22677.75,1.9314782608695653,2,0,56.25,29.122771474878444,2024
46535,46536,46546,-1,22644.5,22659.75,-1.3036734693877552,1,0,-15.25,11.697714464621164,2024
46624,46625,46631,-1,22828.0,22865.5,-1.0998561151079136,1,0,-37.5,34.09536891679749,2024
47282,47283,47302,1,23193.5,23250.75,1.9001680672268908,2,0,57.25,30.128913851052538,2024
47336,47337,47339,-1,23269.5,23221.25,1.9012,2,0,48.25,25.37870818430465,2024
47344,47345,47349,1,23226.75,23178.75,-1.0591304347826087,1,0,-48.0,45.320197044334975,2024
47495,47496,47503,1,22196.5,22155.75,-1.0985430463576158,1,0,-40.75,37.094586448034725,2024
47527,47528,47528,1,22157.0,22097.75,-1.0475109170305676,1,0,-59.25,56.56265632816408,2024
47591,47592,47606,-1,22612.25,22536.25,1.9302564102564104,2,0,76.0,39.37300743889479,2024
47800,47801,47828,1,22950.5,22882.25,-1.0489733840304183,1,0,-68.25,65.06361461505001,2024
48120,48121,48126,-1,22211.5,22254.0,-1.0941772151898734,1,0,-42.5,38.841971309578895,2025
48224,48225,48227,1,22162.0,22133.25,-1.1444660194174756,1,0,-28.75,25.120885646420092,2025
48264,48265,48324,1,22341.75,22503.0,1.9696932515337424,2,0,161.25,81.86553915156045,2025
48476,48477,48507,1,22303.25,22271.0,-1.1271794871794871,1,0,-32.25,28.611237488626024,2025
48776,48777,48785,1,21720.75,21634.5,-1.0353571428571429,1,0,-86.25,83.30458778889272,2025
48803,48804,48805,-1,21767.75,21821.25,-1.0528155339805825,1,0,-53.5,50.816119513094804,2025
48879,48880,48967,-1,21888.25,22037.75,-1.020169779286927,1,0,-149.5,146.54423512182132,2025
49020,49021,49031,-1,22297.75,22321.75,-1.177142857142857,1,0,-24.0,20.38834951456311,2025
49054,49055,49066,-1,22372.25,22261.75,1.960357142857143,2,0,110.5,56.367280014574604,2025
49143,49144,49146,1,22265.25,22238.75,-1.1341666666666665,1,0,-26.5,23.365172667156504,2025
49225,49226,49246,-1,22504.25,22552.5,-1.0762637362637362,1,0,-48.25,44.83101899121912,2025
49580,49581,49607,1,22917.75,22976.5,1.9183471074380165,2,0,58.75,30.62532310873686,2025
49895,49896,49899,1,22453.0,22382.25,-1.0395636363636362,1,0,-70.75,68.05740170700994,2025
49912,49913,49984,1,22522.75,22381.75,-1.0214054054054054,1,0,-141.0,138.04508890770535,2025
50057,50058,50065,1,22717.0,22686.0,-1.1129824561403507,1,0,-31.0,27.853089533417407,2025
50165,50166,50167,-1,22077.5,22197.25,-1.023099787685775,1,0,-119.75,117.0462563293766,2025
50426,50427,50432,-1,22691.25,22632.0,1.919016393442623,2,0,59.25,30.875192209123526,2025
50444,50445,50448,1,22741.75,22666.75,-1.0372602739726027,1,0,-75.0,72.30586370839937,2025
50581,50582,50613,1,22596.25,22645.75,1.894368932038835,2,0,49.5,26.130073800738007,2025
50641,50642,50660,1,22775.0,22728.5,-1.0731818181818182,1,0,-46.5,43.329097839898346,2025
50701,50702,50722,-1,22656.0,22703.25,-1.066,1,0,-47.25,44.32457786116323,2025
50758,50759,50761,1,22739.0,22713.5,-1.1653333333333333,1,0,-25.5,21.882151029748282,2025
50947,50948,50987,1,23032.25,22999.75,-1.1166386554621848,1,0,-32.5,29.105207706201085,2025
51002,51003,51045,1,23059.5,23172.25,1.9568558951965065,2,0,112.75,57.61793715968937,2025
51151,51152,51163,-1,23183.5,23208.75,-1.1415384615384614,1,0,-25.25,22.119272237196768,2025
51222,51223,51247,-1,23180.5,23138.0,1.877752808988764,2,0,42.5,22.633437051220678,2025
51263,51264,51264,-1,23092.5,23128.0,-1.0811940298507463,1,0,-35.5,32.83406957482054,2025
51423,51424,51428,-1,23043.5,23068.75,-1.1542222222222223,1,0,-25.25,21.876203311513283,2025
51530,51531,51533,1,22698.5,22665.75,-1.1064462809917355,1,0,-32.75,29.599268001195103,2025
51730,51731,51743,1,22231.0,22122.25,-1.025480093676815,1,0,-108.75,106.04788983283092,2025
51997,51998,52008,1,21959.0,21925.0,-1.093543307086614,1,1,-34.0,31.091589861751157,2025
52021,52022,52030,-1,21728.0,21457.75,1.9854880294659298,2,0,270.25,136.1126312469855,2025
52169,52170,52172,1,21522.25,21438.75,-1.0429721362229103,1,0,-83.5,80.05966516266919,2025
52358,52359,52366,1,21136.25,21064.25,-1.0463309352517987,1,0,-72.0,68.8118811881188,2025
52451,52452,52473,-1,20941.5,20768.5,1.9745558739255014,2,0,173.0,87.61463895983283,2025
52770,52771,52846,1,20236.0,20524.25,1.986390328151986,2,0,288.25,145.11246652523218,2025
52963,52964,53031,-1,20734.25,20525.25,1.9789073634204275,2,0,209.0,105.61383714230844,2025
53141,53142,53142,-1,20488.0,20552.0,-1.0438709677419356,1,0,-64.0,61.310259579728054,2025
53249,53250,53252,1,20619.5,20584.5,-1.11625,1,0,-35.0,31.35498320268757,2025
53274,53275,53284,-1,20575.0,20605.0,-1.1377777777777778,1,0,-30.0,26.3671875,2025
53495,53496,53498,-1,21100.5,21146.75,-1.0614689265536723,1,0,-46.25,43.571694698743876,2025
53543,53544,53567,-1,21201.25,21155.75,1.8854736842105264,2,0,45.5,24.131866904868243,2025
53728,53729,53731,-1,20668.5,20701.25,-1.1250420168067226,1,0,-32.75,29.110023902001796,2025
53792,53793,53799,1,20193.75,20150.5,-1.065939393939394,1,0,-43.25,40.57453945872186,2025
53904,53905,53934,-1,20058.75,20111.0,-1.075532994923858,1,0,-52.25,48.58056447045497,2025
53978,53979,53986,-1,20210.25,20278.75,-1.0409022556390977,1,0,-68.5,65.80829240104016,2025
54033,54034,54040,1,20264.0,20216.75,-1.0719553072625698,1,0,-47.25,44.078330206378986,2025
54143,54144,54147,-1,19606.25,19705.25,-1.0306976744186047,1,0,-99.0,96.0514440433213,2025
54471,54472,54481,1,17709.75,17581.75,-1.02976,1,0,-128.0,124.30080795525171,2025
54482,54483,54489,-1,17467.25,17666.75,-1.0189312977099236,1,0,-199.5,195.79337728498652,2025
54514,54515,54515,-1,17614.75,17727.0,-1.0293394077448748,1,0,-112.25,109.05052226254757,2025
54727,54728,54736,1,19567.75,19831.5,1.981393596986817,2,0,263.75,133.11338060297305,2025
54903,54904,54922,-1,19726.5,19591.75,1.963809523809524,2,0,134.75,68.6166343355965,2025
54959,54960,54963,-1,19262.75,19322.0,-1.0614159292035399,1,0,-59.25,55.821660830415205,2025
55332,55333,55337,1,19486.0,19567.0,1.9344578313253011,2,0,81.0,41.87219730941704,2025
55420,55421,55423,1,19484.0,19419.75,-1.060734693877551,1,0,-64.25,60.5712251808527,2025
55425,55426,55435,-1,19367.0,19420.5,-1.0683743842364533,1,0,-53.5,50.07607893766138,2025
55443,55444,55449,1,19520.0,19618.0,1.9553768844221107,2,0,98.0,50.118215460526315,2025
55769,55770,55795,-1,20247.75,20283.75,-1.1127272727272728,1,0,-36.0,32.35294117647059,2025
55836,55837,55847,1,20175.75,20432.75,1.982823984526112,2,0,257.0,129.61311846417982,2025
55857,55858,55908,1,20637.25,20739.75,1.9479425837320574,2,0,102.5,52.61962075063863,2025
56021,56022,56027,-1,20906.75,20969.0,-1.0451452282157676,1,0,-62.25,59.56110052405908,2025
56050,56051,56092,-1,20769.0,20677.0,1.942127659574468,2,0,92.0,47.370727432077125,2025
56140,56141,56171,-1,20682.75,20588.25,1.9436269430051814,2,0,94.5,48.620441458733204,2025
56209,56210,56212,-1,20545.75,20622.75,-1.0362666666666667,1,0,-77.0,74.30519814719506,2025
56415,56416,56427,-1,20840.25,20884.5,-1.0901818181818181,1,0,-44.25,40.58955970647098,2025
56440,56441,56463,1,20906.75,20865.0,-1.088974358974359,1,1,-41.75,38.338827407581825,2025
56539,56540,56859,1,21590.0,22237.75,1.9923941493456505,2,0,647.75,325.11137427939974,2025
56999,57000,57002,1,21968.25,21930.75,-1.1078260869565217,1,0,-37.5,33.85007849293564,2025
57287,57288,57292,1,21931.25,21888.0,-1.0790184049079754,1,0,-43.25,40.0827268592222,2025
57539,57540,57547,1,21909.25,21981.5,1.920268456375839,2,0,72.25,37.624947574444285,2025
57568,57569,57571,-1,21961.25,22015.75,-1.061923076923077,1,0,-54.5,51.32198478812025,2025
57826,57827,57845,1,22081.5,22030.25,-1.0715463917525774,1,0,-51.25,47.82807388878199,2025
57869,57870,57876,1,21958.0,22117.75,1.975527950310559,2,0,159.75,80.86445953593662,2025
57940,57941,57944,1,22002.25,22106.75,1.9581132075471699,2,0,104.5,53.367700905762185,2025
57968,57969,57970,-1,22206.75,22247.25,-1.0776470588235294,1,0,-40.5,37.58187772925764,2025
58009,58010,58012,1,22183.0,22148.75,-1.11904,1,0,-34.25,30.606591364026308,2025
58233,58234,58236,-1,22577.75,22463.5,1.965887445887446,2,0,114.25,58.11624680701136,2025
58410,58411,58453,1,22534.25,22639.0,1.9536150234741785,2,0,104.75,53.618547534365085,2025
58494,58495,58510,1,22565.25,22524.75,-1.0776470588235294,1,0,-40.5,37.58187772925764,2025
58585,58586,58588,-1,22613.0,22646.0,-1.1055737704918032,1,0,-33.0,29.84875444839858,2025
58674,58675,58677,-1,22482.5,22535.25,-1.0640796019900498,1,0,-52.75,49.5733588928371,2025
58795,58796,58801,-1,22480.5,22346.25,1.9709225092250924,2,0,134.25,68.1153111660301,2025
59310,59311,59316,-1,22354.75,22275.5,1.9390123456790125,2,0,79.25,40.87132306125047,2025
59378,59379,59382,-1,22717.75,22748.75,-1.1328571428571428,1,0,-31.0,27.364438839848678,2025
59398,59399,59402,1,22818.75,22788.5,-1.116036036036036,1,0,-30.25,27.104859541491766,2025
59546,59547,59575,1,22964.0,23028.25,1.9106766917293234,2,0,64.25,33.62682984416811,2025
59821,59822,59826,-1,23353.0,23379.75,-1.1566315789473685,1,0,-26.75,23.127502730251184,2025
59845,59846,59874,-1,23348.25,23304.75,1.8804395604395605,2,0,43.5,23.13288920056101,2025
59927,59928,59930,-1,23176.0,23217.0,-1.0978947368421053,1,0,-41.0,37.34419942473634,2025
59953,59954,59967,-1,23200.75,23134.0,1.9278832116788323,2,0,66.75,34.62346660608814,2025
60406,60407,60408,1,23461.5,23540.5,1.9448447204968944,2,0,79.0,40.620209504343386,2025
60772,60773,60776,-1,23657.75,23679.0,-1.1717333333333333,1,0,-21.25,18.135525716886665,2025
60879,60880,60880,1,23536.0,23453.75,-1.0338940809968846,1,0,-82.25,79.55360371218514,2025
60982,60983,60984,1,23765.5,23741.25,-1.122247191011236,1,0,-24.25,21.608430116139367,2025
61056,61057,61060,1,23772.5,23747.0,-1.127741935483871,1,0,-25.5,22.611556064073227,2025
61060,61061,61130,-1,23740.5,23796.75,-1.055,1,0,-56.25,53.3175355450237,2025
61525,61526,61555,1,23908.0,24033.75,1.9612549019607843,2,0,125.75,64.11711189314565,2025
61581,61582,61591,1,24055.5,24037.5,-1.248,1,0,-18.0,14.423076923076923,2025
61776,61777,61794,-1,23983.75,24008.0,-1.1613953488372093,1,0,-24.25,20.880056067280737,2025
62006,62007,62008,-1,23315.25,23374.25,-1.047719298245614,1,0,-59.0,56.31279303415941,2025
62022,62023,62056,1,23400.5,23502.75,1.9431578947368422,2,0,102.25,52.62053087757313,2025
62235,62236,62251,1,23672.5,23644.5,-1.1374257425742573,1,0,-28.0,24.616991643454043,2025
62300,62301,62347,1,23970.5,24105.0,1.9601465201465202,2,0,134.5,68.61731947974286,2025
62360,62361,62361,-1,24078.25,24116.25,-1.0755555555555556,1,0,-38.0,35.33057851239669,2025
62448,62449,62454,-1,24033.5,24077.0,-1.072,1,0,-43.5,40.57835820895522,2025
62587,62588,62606,1,24162.0,24122.5,-1.101917808219178,1,0,-39.5,35.84659373446047,2025
62641,62642,62646,-1,24141.0,24294.25,-1.0179834710743803,1,0,-153.25,150.54271936091445,2025
62663,62664,62708,1,24424.0,24480.25,1.9148275862068966,2,0,56.25,29.376012965964343,2025
62717,62718,62733,1,24498.25,24542.75,1.9034782608695653,2,0,44.5,23.378254910918226,2025
62751,62752,62753,1,24446.5,24417.5,-1.1007407407407408,1,0,-29.0,26.345895020188426,2025
62766,62767,62776,1,24439.0,24417.75,-1.2038356164383561,1,0,-21.25,17.651911697769687,2025
62891,62892,62896,1,24452.25,24423.0,-1.1417142857142857,1,0,-29.25,25.61936936936937,2025
62919,62920,63108,-1,24323.0,24130.75,1.9796382428940569,2,0,192.25,97.11370281418054,2025
63237,63238,63244,-1,23791.5,23824.0,-1.1261016949152542,1,0,-32.5,28.86062612883805,2025
63292,63293,63293,-1,23663.75,23768.5,-1.02647201946472,1,0,-104.75,102.04856831326444,2025
63312,63313,63354,1,23735.0,23669.75,-1.0513147410358565,1,0,-65.25,62.065143246930425,2025
63366,63367,63370,-1,23725.25,23754.25,-1.1215094339622642,1,0,-29.0,25.85800807537012,2025
63479,63480,63503,1,24055.25,23992.75,-1.0492946058091286,1,0,-62.5,59.56382473900665,2025
63825,63826,63830,-1,24190.5,24138.0,1.900183486238532,2,0,52.5,27.62891077636153,2025
63837,63838,63845,-1,24122.5,24151.0,-1.1238461538461537,1,0,-28.5,25.35934291581109,2025
63849,63850,63864,-1,24076.0,23897.25,1.9781111111111112,2,0,178.75,90.36398359826995,2025
63920,63921,63934,1,23982.0,23947.5,-1.100625,1,0,-34.5,31.345826235093696,2025
64330,64331,64390,1,24199.25,24285.25,1.9381818181818182,2,0,86.0,44.371482176360225,2025
64473,64474,64488,-1,24325.5,24268.0,1.9247457627118645,2,0,57.5,29.874075378654453,2025
64572,64573,64573,-1,24422.0,24456.25,-1.1014173228346456,1,0,-34.25,31.096296825850732,2025
64645,64646,64666,1,24424.25,24396.75,-1.1402020202020202,1,0,-27.5,24.118532955350815,2025
64668,64669,64670,1,24464.75,24428.25,-1.0867153284671534,1,0,-36.5,33.58745298226759,2025
64724,64725,64741,1,24509.75,24488.25,-1.1850666666666667,1,0,-21.5,18.142439243924393,2025
64765,64766,64832,1,24560.75,24654.0,1.948,2,0,93.25,47.869609856262834,2025
64962,64963,65005,1,24795.25,24764.75,-1.115,1,0,-30.5,27.3542600896861,2025
65056,65057,65060,1,24665.25,24638.25,-1.1088,1,1,-27.0,24.350649350649352,2025
65112,65113,65130,1,24933.5,25018.25,1.9428901734104047,2,0,84.75,43.6205819350232,2025
65158,65159,65226,-1,24967.0,25014.25,-1.066,1,0,-47.25,44.32457786116323,2025
65266,65267,65270,1,25116.75,25095.25,-1.201081081081081,1,0,-21.5,17.9005400540054,2025
65343,65344,65345,1,25283.75,25258.5,-1.116989247311828,1,0,-25.25,22.60541008856373,2025
66189,66190,66240,1,25299.75,25401.25,1.9474396135265701,2,0,101.5,52.11971621353443,2025
66331,66332,66334,1,25453.25,25428.0,-1.1415384615384614,1,0,-25.25,22.119272237196768,2025
66831,66832,66833,1,25183.75,25142.75,-1.0697435897435896,1,0,-41.0,38.326941514860984,2025
66980,66981,66999,1,25308.75,25393.75,1.948670520231214,2,0,85.0,43.61948267679164,2025
67028,67029,67038,-1,25024.75,25087.25,-1.0625210084033614,1,0,-62.5,58.82236633976589,2025
67082,67083,67088,1,25052.75,24961.0,-1.0331843575418995,1,0,-91.75,88.80312533794744,2025
67459,67460,67461,1,25280.5,25388.75,1.9640182648401827,2,0,108.25,55.1165953687343,2025
67472,67473,67513,1,25492.75,25584.0,1.9468817204301077,2,0,91.25,46.869822158400524,2025
67645,67646,67646,-1,26065.75,26102.0,-1.0794160583941605,1,0,-36.25,33.5829726805518,2025
67748,67749,67751,1,26321.0,26391.75,1.9452777777777779,2,0,70.75,36.37012708839069,2025
67812,67813,67833,-1,26517.25,26562.5,-1.0690697674418603,1,0,-45.25,42.32651729388732,2025
67849,67850,67850,1,26529.25,26491.75,-1.0766197183098591,1,0,-37.5,34.83124018838305,2025
67908,67909,67917,-1,26470.5,26540.75,-1.0475276752767528,1,0,-70.25,67.0626673242215,2025
68128,68129,68137,-1,26374.25,26422.5,-1.0645652173913043,1,0,-48.25,45.32366755156218,2025
68288,68289,68298,1,25785.25,25897.25,1.9608810572687225,2,0,112.0,57.11718188353702,2025
68330,68331,68332,1,26022.5,25973.5,-1.0808695652173912,1,0,-49.0,45.33386967015286,2025
68394,68395,68483,-1,25588.5,25190.75,1.990125313283208,2,0,397.75,199.8617862630028,2025
68561,68562,68572,-1,25776.0,25815.25,-1.0876190476190475,1,0,-39.25,36.088003502626975,2025
69156,69157,69191,-1,24952.75,24747.5,1.9761352657004831,2,0,205.25,103.86434752847993,2025
69359,69360,69363,1,24470.75,24415.25,-1.0708571428571427,1,0,-55.5,51.82764140875134,2025
69415,69416,69421,-1,24324.75,24491.0,-1.0165601217656013,1,0,-166.25,163.5417290531233,2025
69478,69479,69480,1,24766.0,24719.75,-1.0860115606936416,1,0,-46.25,42.5870236321056,2025
69838,69839,69843,-1,25697.75,25573.5,1.9530434782608697,2,0,124.25,63.6186553873553,2025
69859,69860,69865,-1,25477.25,25518.75,-1.0966233766233766,1,0,-41.5,37.84343912837518,2025
69878,69879,69883,-1,25534.0,25584.5,-1.0670833333333334,1,0,-50.5,47.32526356891839,2025
69899,69900,70244,1,25642.0,26000.75,1.9862968099861302,2,0,358.75,180.61248359076058,2025
70415,70416,70422,-1,25939.0,25905.25,1.835,2,0,33.75,18.392370572207085,2025
70451,70452,70456,-1,25887.75,25827.25,1.9283870967741936,2,0,60.5,31.37336901973904,2025
70543,70544,70549,1,25926.0,25895.5,-1.1051327433628317,1,0,-30.5,27.598494554772586,2025
70570,70571,70592,1,26097.25,25880.5,-1.0150291715285882,1,0,-216.75,213.54066078079734,2025
70640,70641,70642,1,25938.25,25889.5,-1.0638709677419356,1,0,-48.75,45.82322619769557,2025
