sig,exit,pts,R,why,mae,blk,day,atr0,ts,bars
112893,112910,-6.965062289449488,-0.18371391247928295,1,0.33827851491236716,0,18907,25.275031144724085,2021-10-07 09:45:00,17
113290,113352,111.31481440670737,2.917617673520917,1,0.16316040335213225,0,18913,25.435092796645762,2021-10-13 18:00:00,62
113354,113392,48.1691114468687,1.6130616259751565,1,1.0975517962304744,0,18914,19.907944276565235,2021-10-14 10:00:00,38
113399,113415,-13.97550777333694,-0.5181798455656272,1,0.6813029491804242,0,18914,17.98025388666845,2021-10-14 22:15:00,16
113450,113452,-28.67609378840447,-1.0538383356211776,1,0.8626996100392875,0,18915,18.140729192269987,2021-10-15 11:00:00,2
113469,113475,-11.384813988188252,-0.41737227441363167,1,0.21171403303018607,0,18915,18.184906994094312,2021-10-15 15:45:00,6
113541,113577,109.6724642658211,3.993985923731496,1,0.013656524738690275,0,18918,18.306267867089602,2021-10-18 10:45:00,36
113600,113602,-22.89392540475077,-1.011475175593749,1,0.33467063073122455,0,18919,15.089462702375428,2021-10-19 02:30:00,2
113615,113624,-8.937452973106556,-0.39824956780289056,1,0.37095889197235404,0,18919,14.961226486553366,2021-10-19 06:15:00,9
113633,113648,-12.274496785404917,-0.4995801926104373,1,1.0226042304448872,0,18919,16.37974839270209,2021-10-19 10:45:00,15
113654,113660,-25.531796282806535,-1.0608722483368938,1,1.3618347708129739,0,18919,16.044530855204087,2021-10-19 16:00:00,6
113834,113838,-5.103902787224651,-0.2261698861013025,1,0.11632195513244739,0,18921,15.044451393611823,2021-10-21 15:00:00,4
114007,114019,34.15525631172764,1.3265564159900096,1,0.04951974053279865,0,18925,17.16487184413616,2021-10-25 12:15:00,12
114034,114075,23.14191017847239,0.9198878338918284,1,0.14608075839373594,0,18925,16.771544910763325,2021-10-25 20:00:00,41
114088,114089,-21.665756421938422,-1.040968930360944,1,0.0,0,18926,13.875378210968679,2021-10-26 09:30:00,1
114090,114093,-4.424448567080471,-0.20476840236533733,1,0.07983491925045344,0,18926,14.404724283539919,2021-10-26 10:00:00,3
114195,114202,-30.925717910555104,-1.0254552191564434,1,1.1812770939742612,0,18927,20.105358955277843,2021-10-27 13:15:00,7
114276,114278,-12.318144349053764,-0.4574583302712299,1,0.5542690023617944,0,18928,17.951572174526817,2021-10-28 10:30:00,2
114280,114281,-29.04144572540812,-1.0531250478972851,1,0.0,0,18928,18.38429715027259,2021-10-28 11:30:00,1
114297,114298,-25.7689637019192,-0.8797728837838242,1,0.0,0,18928,19.52698185095923,2021-10-28 15:45:00,1
114375,114383,-25.000258911619166,-0.8420730207486709,1,1.0180557386267373,0,18929,19.792629455809678,2021-10-29 12:15:00,8
114389,114398,16.060922108417945,0.5377290309024697,1,0.31388046282027765,0,18929,19.912038945790133,2021-10-29 15:45:00,9
114403,114408,-30.43682411140966,-1.0505663707734187,1,1.1519813136949177,0,18931,19.31454940760656,2021-10-31 19:15:00,5
114438,114452,-25.210823966710304,-1.0616950585523421,1,1.4749961950826573,0,18932,15.830549311140325,2021-11-01 04:00:00,14
114548,114549,-9.976682692042086,-0.4657373913440638,1,0.0,0,18933,14.280841346021976,2021-11-02 08:30:00,1
114556,114557,-25.404353866358942,-1.0457902915128194,1,0.0,0,18933,16.19467693317973,2021-11-02 10:30:00,1
114661,114662,-10.137098068038394,-0.41688020093643147,1,0.0,0,18934,16.21104903401919,2021-11-03 13:45:00,1
114664,114685,30.865646075453842,1.2426025840066541,1,0.03321320828010758,0,18934,16.559676962273002,2021-11-03 14:30:00,21
114710,114713,-15.587954000853497,-0.7940998431864359,1,0.4317433943310404,0,18935,13.086477000427442,2021-11-04 03:00:00,3
114733,114734,3.7094230502426946,0.1833472332968295,1,0.0,0,18935,13.48778847487828,2021-11-04 08:45:00,1
114735,114738,6.672816290087358,0.31875286001445935,1,0.16121991911375047,0,18935,13.956091854955517,2021-11-04 09:15:00,3
114748,114750,-17.957725219035492,-0.738027815595808,1,0.3668002585989652,0,18935,16.22136260951833,2021-11-04 12:30:00,2
114751,114753,-15.211602732946485,-0.6054983288592707,1,0.462733493410499,0,18935,16.748301366473246,2021-11-04 13:15:00,2
114807,114808,-2.000706267757632,-0.0946440132338117,1,0.0,0,18936,14.092853133879837,2021-11-05 04:30:00,1
114809,114813,-21.28387387766983,-0.9898714063430184,1,1.1894433016623953,0,18936,14.334436938834974,2021-11-05 05:00:00,4
115289,115290,8.78984315736503,0.3167925716963059,1,0.0,0,18943,18.49757842131778,2021-11-12 11:00:00,1
115292,115297,-29.941477736137895,-1.0514459693216123,1,1.1614849387790087,0,18943,18.98431849075801,2021-11-12 11:45:00,5
115313,115374,8.38277993456737,0.3037055887629757,1,1.2472073673380222,0,18945,18.40111003271579,2021-11-14 18:00:00,61
115473,115489,4.018847979065104,0.14898630159178514,1,0.19740782933547427,0,18947,17.9830760104668,2021-11-16 11:00:00,16
115535,115542,-22.59997382290734,-1.0693163858292578,1,1.465580239632319,0,18948,14.08998254860495,2021-11-17 03:30:00,7
115563,115569,24.96175848492945,1.135015875699345,1,1.0810537431104712,0,18948,14.661620757535898,2021-11-17 10:30:00,6
115629,115633,-21.820209645040304,-1.0719717470635817,1,1.2564351065885138,0,18949,13.570139763360814,2021-11-18 04:00:00,4
115659,115664,-2.6317041549299027,-0.10532070810253226,1,0.32116021891719965,0,18949,16.658352077465306,2021-11-18 11:30:00,5
115680,115692,1.8617867006070445,0.06759708763059437,1,0.48743011277549214,0,18949,18.36160664969637,2021-11-18 16:45:00,12
115694,115714,13.332430071012059,0.5174743393219953,1,0.11935060487392311,0,18949,17.176284964494357,2021-11-18 21:15:00,20
115744,115745,-27.843051435011002,-1.0555385982019916,1,0.0,0,18950,17.585367623340325,2021-11-19 09:45:00,1
115813,115835,34.62991529348815,1.4868167589198023,1,1.0787283408367028,0,18953,15.527542353256486,2021-11-22 04:00:00,22
115836,115837,2.236757657723647,0.09544036144383264,1,0.0,0,18953,15.624121171139219,2021-11-22 09:45:00,1
116085,116097,-34.41834873636239,-1.0444567868267032,1,0.8580311587211154,0,18956,21.968899157575898,2021-11-25 03:00:00,12
116286,116289,-45.562681776111134,-1.0332217010281008,1,0.9575333282682794,0,18960,29.398454517408524,2021-11-29 15:00:00,3
116793,116815,8.321637334947955,0.16594314142080685,1,0.10618670250805812,0,18968,33.43168133252556,2021-12-07 03:45:00,22
116817,116838,51.937513207222,1.1107106504516007,1,0.5373111527549226,0,18968,31.17374339638913,2021-12-07 09:45:00,21
116843,116892,-3.4757265927163097,-0.07384079782402525,1,0.9161780483062868,0,18968,31.380363296358535,2021-12-07 16:15:00,49
117132,117155,-39.12489686147077,-1.0389007969243496,1,1.4836737393501689,0,18973,25.106597907647167,2021-12-12 20:30:00,23
117391,117393,17.917289141727597,0.32966018344857656,1,0.4346763493275677,0,18976,36.233855429136675,2021-12-15 15:15:00,2
117398,117453,66.66094032516608,1.2154857670939017,1,1.081723311749049,0,18976,36.56202983741793,2021-12-15 18:00:00,55
117747,117761,79.10069679494168,1.5422778442347356,1,0.1827904857422856,0,18982,34.192151602528206,2021-12-21 12:15:00,14
117828,117830,-17.614602218240034,-0.4659984455688226,1,0.6051635064088257,0,18983,25.19980110911988,2021-12-22 09:30:00,2
117832,117840,28.03786460526877,0.6891390522590094,1,0.0165907378049101,0,18983,27.123567697365942,2021-12-22 10:30:00,8
117853,117920,9.287925767057605,0.21463655111428329,1,0.7608704701864552,0,18983,28.848537116471046,2021-12-22 15:45:00,67
117922,117945,53.2404292379762,1.7295159302688794,1,0.6261485873249656,0,18984,20.52228538101185,2021-12-23 10:00:00,23
118004,118011,-21.266199247325712,-0.8902312314708134,1,0.75036421123168,0,18988,15.92559962366207,2021-12-27 07:30:00,7
118012,118013,-25.580065188510925,-1.0161384580405197,1,0.0,0,18988,16.782532594254583,2021-12-27 09:30:00,1
118014,118015,-5.413933100233262,-0.20684235378329313,1,0.0,0,18988,17.44946655011604,2021-12-27 10:00:00,1
118016,118019,-15.563256481021963,-0.5788568448886076,1,0.6611200188367066,0,18988,17.924128240511557,2021-12-27 10:30:00,3
118027,118035,-21.58352312429255,-0.78696180139898,1,0.6699751017215003,0,18988,18.28426156214408,2021-12-27 13:15:00,8
118037,118046,-17.42284626089153,-0.6487533908612167,1,0.3881830786115664,0,18988,17.903923130444365,2021-12-27 15:45:00,9
118079,118099,39.61787398363609,1.7926360361321831,1,0.648179940907438,0,18989,14.733563008181767,2021-12-28 03:15:00,20
118492,118496,-34.66232191037474,-1.044130065791249,1,0.9240203195549784,0,18995,22.13154794025104,2022-01-03 14:30:00,4
118523,118540,-15.452386378616065,-0.5459620767438411,1,0.638623983076208,0,18995,18.86869318930875,2022-01-03 23:15:00,17
118547,118555,-18.46737690898939,-0.7188747594775814,1,0.8145420119057049,0,18996,17.126188454495143,2022-01-04 05:15:00,8
119004,119017,-46.51827951642903,-0.8936807182705199,1,1.1310704702566325,0,19003,34.70163975821456,2022-01-11 04:30:00,13
119031,119032,-7.052069189872636,-0.11866616239046976,1,0.0,0,19003,39.61853459493576,2022-01-11 11:15:00,1
119080,119091,-33.83305058274149,-0.7466433238944595,1,0.9583228760534795,0,19004,30.209025291370946,2022-01-12 00:30:00,11
119112,119116,-28.71635323338145,-0.6467499286190856,1,1.0118011958927198,0,19004,29.600676616690116,2022-01-12 08:30:00,4
119118,119120,-49.31383232397624,-1.0306172570749783,1,1.1301216220673864,0,19004,31.899221549317033,2022-01-12 10:00:00,2
120032,120038,-26.80032091941197,-0.3038964468224162,1,1.407488610873696,0,19018,58.792660459705665,2022-01-26 12:30:00,6
120229,120287,-26.443065167280874,-0.25562179952484865,1,1.1534998320105412,0,19020,68.9640325836409,2022-01-28 15:45:00,58
120296,120297,-25.39467000905446,-0.3484222575454073,1,0.0,0,19023,48.58983500452745,2022-01-31 09:30:00,1
120298,120319,36.11273116773387,0.4821188983351544,1,0.8120372246294277,0,19023,49.93613441613372,2022-01-31 10:00:00,21
120321,120338,-77.82470399177313,-1.019185511774078,1,1.4899874417042978,0,19023,50.90646932784922,2022-01-31 15:45:00,17
120358,120367,-48.04260345773204,-0.8273122471791109,1,1.3625631595015433,0,19024,38.713801728866024,2022-02-01 02:00:00,9
120412,120477,206.36434704305626,3.180194015190848,1,0.1560321095440443,0,19024,43.26032647847159,2022-02-01 15:30:00,65
120917,120940,45.124891678075215,1.0507580932115634,1,0.2881587283634614,0,19032,28.630054160962565,2022-02-09 03:45:00,23
120952,120962,-16.713111484528635,-0.3809379154390589,1,0.7025867836924651,0,19032,29.24905574226454,2022-02-09 12:30:00,10
120965,120977,-36.29715718389693,-0.8219163816872675,1,0.7965061445273937,0,19032,29.441078591948298,2022-02-09 15:45:00,12
121330,121332,-61.314371424646964,-1.0244781184017175,1,0.5075241272708089,0,19038,39.89958094976407,2022-02-15 15:00:00,2
121333,121345,-61.94360896061684,-1.024223440736764,1,1.4794487098448974,0,19038,40.3190726404116,2022-02-15 15:45:00,12
121375,121378,-34.017105646214844,-0.7521485423364658,1,1.0099149830238283,0,19039,30.151052823107246,2022-02-16 03:15:00,3
122021,122027,-7.700992679708943,-0.0952627515351051,1,0.4610988753212321,0,19048,53.89299633985527,2022-02-25 07:45:00,6
122035,122041,-63.938834458423884,-0.7303716475169802,1,0.6348317834468694,0,19048,58.36191722921207,2022-02-25 11:15:00,6
122053,122058,-89.50866453846888,-1.0166394709679454,1,0.11499975668977314,0,19048,58.69577635897967,2022-02-25 15:45:00,5
122124,122130,-37.11633097754188,-0.4470446819959973,1,0.5898754732519552,0,19051,55.3506654887713,2022-02-28 10:30:00,6
122182,122187,-70.46133703654581,-1.0212330112426704,1,0.8337399124468142,0,19052,45.99755802436384,2022-03-01 02:00:00,5
122393,122396,-11.05243551418047,-0.21314907872959188,1,0.07955169235156236,0,19054,34.56871775708982,2022-03-03 08:45:00,3
122776,122804,-15.488265107178304,-0.19395498130086014,1,1.313944865494363,0,19060,53.236632553589445,2022-03-09 12:30:00,28
123191,123221,143.290667262918,2.6648441476937985,1,0.47005110046265136,0,19067,35.84716636854083,2022-03-16 00:15:00,30
123225,123227,44.662816481563056,0.8553368907145412,1,0.8201408963980702,0,19067,34.81109175921869,2022-03-16 08:45:00,2
123249,123268,-23.860548008285914,-0.3441384111671503,1,0.4099710674721149,0,19067,46.22277400414275,2022-03-16 14:45:00,19
123331,123338,-27.116346769360316,-0.4361223361835217,1,0.48370746149111704,0,19068,41.45067338468025,2022-03-17 12:15:00,7
123340,123343,-56.12174312603733,-0.8918114092727351,1,0.980850846235037,0,19068,41.9533715630185,2022-03-17 14:30:00,3
123409,123410,25.742857966895972,0.531804640213568,1,0.0,0,19069,32.27107101655208,2022-03-18 08:45:00,1
123420,123451,62.0953419298277,1.1846357748186502,1,0.6453029138404929,0,19069,34.94482903508665,2022-03-18 11:30:00,31
123500,123501,-42.465480484512085,-1.0357312885772765,1,0.0,0,19072,27.333653656341976,2022-03-21 08:30:00,1
123592,123593,-44.00637340711896,-1.0344370640312885,1,0.0,0,19073,28.36091560474603,2022-03-22 08:30:00,1
123594,123595,-11.43383571538092,-0.25657039730968983,1,0.0,0,19073,29.70941785769063,2022-03-22 09:00:00,1
123596,123598,-18.348274015577626,-0.4034808568611746,1,0.41726264020477377,0,19073,30.31663700778863,2022-03-22 09:30:00,2
123599,123601,-47.62406375102532,-1.0317380787422947,1,1.1292473409156367,0,19073,30.7727091673498,2022-03-22 10:15:00,2
123798,123846,61.61327755378093,1.3342332076243153,1,0.13155389646722118,0,19075,30.785861223110157,2022-03-24 14:00:00,48
123859,123866,-39.19097467883134,-1.0388326613817453,1,1.2305845082923046,0,19076,25.150649785887975,2022-03-25 06:15:00,7
123960,123961,-2.127478934309547,-0.05109911561391628,1,0.0,0,19079,27.756239467154977,2022-03-28 09:30:00,1
123981,124044,76.24418820410224,1.541669185392003,1,0.6566494833885677,0,19079,32.970405897949064,2022-03-28 14:45:00,63
124045,124047,26.04777322486385,0.6699888566661594,1,0.2874382162578965,0,19080,25.918613387568506,2022-03-29 07:45:00,2
124050,124052,-7.050889004411001,-0.1752778878791727,1,1.0757722314485538,0,19080,26.817944502204828,2022-03-29 09:00:00,2
124073,124077,-17.673000713779256,-0.36613941841516834,1,0.41175921728604553,0,19080,32.17900035688901,2022-03-29 14:45:00,4
124421,124423,-28.175775804751392,-0.7932239376288467,1,0.9184815759634579,0,19086,23.68038790237566,2022-04-04 09:45:00,2
124426,124438,-15.045935478643369,-0.40339573570807863,1,0.7218846710699699,0,19086,24.865467739321055,2022-04-04 11:00:00,12
124445,124496,-20.117538567512238,-0.5396783651250946,1,1.1609064981986685,0,19086,24.851269283757063,2022-04-04 15:45:00,51
125120,125130,-41.431362498838865,-1.036655825259121,1,1.1465892098970256,0,19096,26.6442416658925,2022-04-14 00:30:00,10
125342,125344,11.197621046747518,0.2440072062421587,1,0.5507671774231058,0,19101,30.593689476626157,2022-04-19 10:00:00,2
125347,125355,-34.31760178782483,-0.7309089570885161,1,1.0366981267002842,0,19101,31.30130089391222,2022-04-19 11:15:00,8
125362,125366,-30.89522833991381,-0.6520020403365406,1,0.8372872556806333,0,19101,31.590114169956454,2022-04-19 15:00:00,4
125425,125431,-43.29789722989685,-1.0350202853975987,1,1.4432421371200364,0,19102,27.888598153264947,2022-04-20 07:45:00,6
125965,125969,-63.181971258194466,-1.023737392975268,1,1.4837895984379086,0,19110,41.144647505463574,2022-04-28 04:45:00,4
125997,126009,91.48605441362102,1.3259000427379792,1,0.3054382832422676,0,19110,45.99947279318915,2022-04-28 12:45:00,12
126276,126278,-70.52856660965867,-1.0212123420772605,1,1.0501195284324851,0,19115,46.04237773977261,2022-05-03 13:30:00,2
126373,126374,5.4593777982756,0.08345220376721829,1,0.0,0,19116,43.61281110086277,2022-05-04 14:45:00,1
126375,126418,-2.7832356501511093,-0.04120188255138655,1,0.10991666405519084,0,19116,45.034117825075704,2022-05-04 15:15:00,43
126989,126995,-68.7465216160343,-1.0217741805597178,1,1.3254010589848093,0,19125,44.85434774402281,2022-05-13 07:45:00,6
126997,127012,102.21145910303326,1.4931155746937737,1,0.14790704805940702,0,19125,45.63677044848367,2022-05-13 09:45:00,15
127026,127040,-74.60588568185253,-1.0200298367505671,1,1.159748056223562,0,19127,48.76059045456874,2022-05-15 18:00:00,14
127160,127170,-39.08081467886754,-0.7533743822304223,1,0.7879615132567868,0,19129,34.58290733943444,2022-05-17 04:30:00,10
127202,127224,-41.376594294857426,-0.6960343516168968,1,0.9878680929469844,0,19129,39.63079714742916,2022-05-17 15:00:00,22
127751,127756,9.163212954710762,0.14877437172926858,1,0.5370073105651968,0,19137,41.06089352264458,2022-05-25 14:15:00,5
127824,127825,10.523469931924556,0.1947126744229713,1,0.0,0,19138,36.03076503403707,2022-05-26 09:30:00,1
127826,127846,105.17840481955514,1.8796980716457752,1,0.9315530327031484,0,19138,37.3032975902227,2022-05-26 10:00:00,20
127901,127907,-45.9505575941474,-1.0329320363558265,1,1.3470664017906908,0,19139,29.65703839609847,2022-05-27 05:45:00,6
127912,127916,54.30755723177404,1.1836074381755601,1,0.4789346967476857,0,19139,30.588721384113057,2022-05-27 08:30:00,4
127917,127921,7.556345086905058,0.15613415150384075,1,0.49745341884516625,0,19139,32.264327456547,2022-05-27 09:45:00,4
127925,127996,221.5611273927481,4.508506972632346,1,1.0423681825003246,0,19139,32.76193630362544,2022-05-27 11:45:00,71
128284,128334,42.85687726764459,0.7792713203922406,1,0.49776264057957625,0,19145,36.66406136617722,2022-06-02 13:30:00,50
128637,128638,-42.271979802642676,-1.0312066261321675,1,0.0,0,19151,27.328489901321205,2022-06-08 09:45:00,1
129096,129098,-32.91366726143664,-0.6305420981276628,1,1.0934117418389682,0,19158,34.79933363071847,2022-06-15 09:30:00,2
129116,129117,-55.610074406205825,-0.8582290875325096,1,0.0,0,19158,43.1975372031028,2022-06-15 14:30:00,1
129397,129420,0.5090272321123483,0.012146597947729041,1,0.7999860724695226,0,19163,27.93798638394423,2022-06-20 20:45:00,23
129424,129434,-28.611508039715627,-0.7660914166082166,1,1.0542907940076667,0,19164,24.898254019857365,2022-06-21 03:30:00,10
129448,129449,-6.371893942446913,-0.17109122048141368,1,0.0,0,19164,24.828446971223038,2022-06-21 09:30:00,1
129450,129456,-19.195511733563617,-0.5010524518284033,1,0.7341351667657607,0,19164,25.540255866781724,2022-06-21 10:00:00,6
129543,129545,-19.7620142002996,-0.4701294554764229,1,0.390743384147675,0,19165,28.02350710014974,2022-06-22 10:15:00,2
129677,129698,22.513156720020707,0.45158281780944753,1,0.22716385246608936,0,19166,33.23592163998954,2022-06-23 21:45:00,21
129724,129726,65.61090754087141,1.5435837833236417,1,0.5875700616470255,0,19167,28.337046229564177,2022-06-24 09:30:00,2
129749,129751,-45.981970761529595,-1.0329087980367684,1,1.3697023619741064,0,19167,29.677980507686463,2022-06-24 15:45:00,2
129772,129783,-43.50420247518363,-0.9968447896322934,1,0.45884801413781023,0,19169,29.09460123759156,2022-06-26 22:30:00,11
129794,129797,-42.70841980214922,-1.0355208177941573,1,1.3438507346355637,0,19170,27.495613201432768,2022-06-27 04:00:00,3
130292,130294,56.103167717878165,1.490663457708943,1,0.39257235346146013,0,19177,25.09091614106077,2022-07-04 18:30:00,2
130372,130375,-30.03335746107936,-0.6149491199729077,1,1.005860751926182,0,19178,32.55917873054008,2022-07-05 14:30:00,3
130377,130396,-8.330746817073159,-0.16749660459081891,1,1.1596039205005682,0,19178,33.15787340853673,2022-07-05 15:45:00,19
130464,130469,-22.63335362956772,-0.4359798125353329,1,0.6313354436869058,0,19179,34.60917681478421,2022-07-06 14:30:00,5
130536,130538,-29.54747924391253,-0.7211212000098663,1,0.452112009958866,0,19180,27.316239621955607,2022-07-07 09:30:00,2
130545,130566,20.80602791208563,0.48601734640069516,1,0.4852925514730105,0,19180,28.5394860439572,2022-07-07 11:45:00,21
130634,130637,-14.796301790614816,-0.3634474807473643,1,0.21922834581051395,0,19181,27.140650895307505,2022-07-08 11:00:00,3
131085,131088,31.75929135948005,0.737400074202329,1,0.2977760380293607,0,19188,28.712854320259517,2022-07-15 08:45:00,3
131094,131098,-49.56242047095279,-1.0304590139274774,1,0.9433977863200277,0,19188,32.06494698063488,2022-07-15 11:00:00,4
131113,131175,106.96226706211215,2.325668626466298,1,0.33429690781661753,0,19188,30.6613664689437,2022-07-15 15:45:00,62
131284,131293,31.914988850911104,0.8235593049341241,1,0.3619120566094699,0,19192,25.83500557454407,2022-07-19 12:30:00,9
131298,131338,9.711908679186454,0.24772232223222224,1,0.07843423636148716,0,19192,26.13654566040607,2022-07-19 16:00:00,40
131367,131369,44.18033337918692,1.1971854545058827,1,0.23778232439139438,0,19193,24.602333310406827,2022-07-20 10:15:00,2
131373,131376,-31.542268783641557,-0.8099089238338133,1,0.4679622204134517,0,19193,25.96363439182105,2022-07-20 11:45:00,3
131452,131454,-40.052022681203965,-1.0379661320880915,1,1.432476417179667,0,19194,25.724681787468818,2022-07-21 08:30:00,2
131466,131472,-21.511285917787827,-0.4531342422571724,1,0.29227623282712767,0,19194,31.64814295889426,2022-07-21 12:00:00,6
131481,131482,-49.21245002159398,-1.030682266787804,1,0.0,0,19194,31.831633347729394,2022-07-21 15:45:00,1
131825,131826,-12.145017648372086,-0.3789691124808934,1,0.0,0,19200,21.365008824185562,2022-07-27 09:45:00,1
131834,131837,-30.47993831283551,-0.9098841123613115,1,0.727640095960015,0,19200,22.332469156417904,2022-07-27 12:00:00,3
131844,131845,-33.14832503722741,-0.876360356642716,1,0.0,0,19200,25.216662518614033,2022-07-27 14:30:00,1
131847,131849,-41.72355733842218,-1.0363897788905927,1,1.320837196251148,0,19200,26.839038225615155,2022-07-27 15:15:00,2
131932,131942,55.62137341869507,1.3371255324642448,1,1.1809541502660559,0,19201,27.731813290652976,2022-07-28 13:30:00,10
131944,131988,-35.59246442712342,-0.7782648832976987,1,1.366078448531667,0,19201,30.488732213561562,2022-07-28 16:30:00,44
132027,132038,-2.2767272274284913,-0.05473389407419452,1,0.2794720030344504,0,19202,27.730863613714682,2022-07-29 14:15:00,11
132102,132103,-37.0048403976069,-1.0412213443732392,1,0.0,0,19205,23.693226931738113,2022-08-01 10:00:00,1
132105,132106,-39.93241859335089,-1.0380841775604053,1,0.0,0,19205,25.64494572890084,2022-08-01 10:45:00,1
132285,132286,14.122538483961907,0.3673263193976268,1,0.0,0,19207,25.631230758019658,2022-08-03 09:45:00,1
132290,132310,75.50077634032473,1.7981441057226137,1,0.5269341623691934,0,19207,27.992111829837093,2022-08-03 11:00:00,20
132362,132366,-12.030502781246323,-0.3755233891812628,1,0.07257318299340242,0,19208,21.357751390622923,2022-08-04 06:00:00,4
132418,132447,-28.27386268731956,-0.7622189742094048,1,0.9927442187744985,0,19208,24.72943134365993,2022-08-04 21:00:00,29
132561,132563,-25.27756788976316,-0.68277290452728,1,0.8893378500494682,0,19212,24.68128394488078,2022-08-08 09:45:00,2
132740,132742,-32.67382985980643,-0.933694792832127,1,0.8208521327062217,0,19214,23.329414929903475,2022-08-10 08:30:00,2
132768,132812,26.6217928992011,0.663928069236073,1,1.0867286709991328,0,19214,26.73160355039926,2022-08-10 15:30:00,44
132831,132834,-32.64593294678147,-1.0469838411345738,1,1.2868441129867147,0,19215,20.787288631188044,2022-08-11 08:45:00,3
132836,132837,-22.894506913302248,-0.6956780366299227,1,0.0,0,19215,21.939753456651918,2022-08-11 10:00:00,1
132951,132963,-34.72853058381392,-1.0440422280584045,1,1.4542954145564873,0,19216,22.17568705587592,2022-08-12 15:45:00,12
133019,133020,-29.299138814032485,-1.0526332073640614,1,0.0,0,19219,18.55609254268893,2022-08-15 09:45:00,1
133026,133056,26.088355876714704,0.8505459371538006,1,0.04645857968859491,0,19219,20.4483220616433,2022-08-15 11:30:00,30
133128,133129,-31.010291617849216,-1.0495848888191672,1,0.0,0,19220,19.696861078565558,2022-08-16 14:00:00,1
133725,133737,-2.517740326793355,-0.0847665357167215,1,0.13382912284019993,0,19229,19.801370163396463,2022-08-25 02:15:00,12
133757,133759,-20.62011355558374,-0.6437984225236248,1,0.053857718865576956,0,19229,21.352556777792834,2022-08-25 10:15:00,2
133778,133815,-4.771047715490422,-0.1369336666981632,1,0.17866349825603675,0,19229,23.2280238577463,2022-08-25 15:30:00,37
133844,133845,-30.33877829252,-1.0507380774749382,1,0.0,0,19230,19.249185528346626,2022-08-26 09:00:00,1
134305,134306,-44.19674051806382,-1.0342836491619272,1,0.0,1,19237,28.48782701204267,2022-09-02 09:15:00,1
134310,134311,-48.599676122883324,-1.0310811512988842,1,0.0,1,19237,31.42311741525604,2022-09-02 10:30:00,1
134586,134633,7.238143815455405,0.15210932425928295,1,0.38930218903444025,1,19242,31.723428092273025,2022-09-07 14:30:00,47
134663,134666,-19.367707731749615,-0.45421953217854977,1,0.04397327936948605,1,19243,28.4263538658752,2022-09-08 10:45:00,3
134698,134724,-16.85789530861788,-0.3806926070839661,1,1.3566407877071982,1,19243,29.521447654309508,2022-09-08 20:30:00,26
134725,134727,-39.37119700958996,-1.038648034241711,1,1.4542477048291964,1,19244,25.270798006393512,2022-09-09 03:15:00,2
134738,134744,-38.17140071522212,-1.039911295345075,1,1.403706138331156,1,19244,24.47093381014814,2022-09-09 06:30:00,6
134751,134753,-10.483088055801854,-0.27805813353300296,1,0.28845338187327757,1,19244,25.134044027901354,2022-09-09 09:45:00,2
134754,134757,-40.63003203165849,-1.0374058164644597,1,1.3500563450901926,1,19244,26.11002135443841,2022-09-09 10:30:00,3
134764,134788,38.22846697590845,0.9429256086122888,1,1.0415022357225254,1,19244,27.028266512045484,2022-09-09 13:00:00,24
134822,134828,-32.965680993211066,-0.9888316746147259,1,0.9111221492014027,1,19247,22.22534049660531,2022-09-12 04:30:00,6
134843,134846,-25.258995281272146,-0.7577775166676316,1,0.6592566625608945,1,19247,22.221997640635536,2022-09-12 09:45:00,3
134868,134930,41.79461530174572,1.0993436737042532,1,1.0712090729480905,1,19247,25.34519234912725,2022-09-12 16:00:00,62
135324,135370,24.24422526326285,0.5392928907963866,1,0.6289541662679005,1,19254,29.970387368369007,2022-09-19 15:00:00,46
135854,135855,-49.39001586941035,-1.0305685866436054,1,0.0,1,19262,31.950010579606747,2022-09-27 09:30:00,1
135970,135979,-60.044408938334385,-1.0079290905958138,1,1.4163519721938143,1,19263,39.714704469167586,2022-09-28 15:30:00,9
136260,136310,114.56977095349444,2.2693184999655944,1,0.9611495187114453,1,19268,33.65761452325341,2022-10-03 20:00:00,50
136314,136315,1.408778394290639,0.03379810894151462,1,0.0,1,19269,27.78811080285461,2022-10-04 09:30:00,1
136316,136325,-37.690343600191994,-0.880481628265717,1,1.0705147993150688,1,19269,28.53767180009619,2022-10-04 10:00:00,9
136428,136431,-38.6021925311687,-0.8681401133052181,1,0.6831154971405881,1,19270,29.643596265585032,2022-10-05 15:00:00,3
136444,136450,-43.28213445901551,-1.0130316920458557,1,1.3534119406245873,1,19270,28.483567229507965,2022-10-05 20:00:00,6
136966,136968,-53.84159289070507,-0.8838089591857595,1,1.205270300229469,1,19278,40.613296445352894,2022-10-13 11:30:00,2
137003,137025,-47.98010723531647,-0.8132382775807799,1,0.6623012645765398,1,19278,39.33255361765773,2022-10-13 21:45:00,22
137047,137049,-58.374733556016366,-1.0257425208037174,1,0.8052225364031236,1,19279,37.93982237067773,2022-10-14 08:45:00,2
137194,137203,6.098634447562436,0.13510555957503903,1,0.29076352824051327,1,19282,30.093182776218722,2022-10-17 23:30:00,9
137228,137234,0.24055244629940709,0.005350563866295569,1,0.7023169237198806,1,19283,29.972223776849912,2022-10-18 08:00:00,6
137532,137540,122.056198849161,2.1806808625615677,1,0.19161503038346,1,19286,37.31440057541966,2022-10-21 15:00:00,8
