stop,tgt,be,arm,tr,n_r,pts_r,pf_r,sh_r,dd_r,n_l,pts_l,pf_l,sh_l,dd_l
1.5,4.0,1.5,1.0,0.75,303,0.20553327165263044,1.0128088178377843,0.06636387449132349,984.3776513647759,152,9.976074614976003,1.5542944473950453,1.9399268187161918,414.71713458101726
1.5,4.0,1.5,1.0,1.0,302,-0.3359908596893414,0.9790029444050306,-0.09842038072286612,1153.2434976373997,152,7.820588337604707,1.434342913207843,1.526747764580123,462.8209550919455
1.5,4.0,1.5,1.0,1.5,297,0.14603164055255652,1.0086787952764744,0.03724966375252461,1074.9933600690315,151,10.121207307931638,1.5102479158775852,1.470151752599978,509.9129625731016
1.5,4.0,1.5,1.5,0.75,300,0.009098976162774382,1.000505269560052,0.002658768304007289,1009.1246405961466,150,7.558702758410606,1.3401189608643056,1.4219725515476356,433.6822091911939
1.5,4.0,1.5,1.5,1.0,300,-0.7405336273978897,0.9588778898388272,-0.2036780700371404,1148.1202860754477,150,6.319609354846423,1.2843634728786022,1.1749771383920506,474.3779662410683
1.5,4.0,1.5,1.5,1.5,296,-0.07328733069038867,0.9958630989156496,-0.01829063396613348,1158.9893617261203,150,9.238353173346962,1.4156981934393382,1.373942341425203,470.8382378214242
2.0,0.0,0.0,0.0,1.0,281,-3.9187504289894424,0.84739875707947,-0.7295741515813341,1619.6065250913853,141,11.43314042661282,1.3942484199257683,1.4063565686211597,458.98899997937076
2.0,0.0,0.0,1.0,0.75,298,-2.1668461853107615,0.8918464154913484,-0.5538521627880713,1294.214510351547,150,11.46558274178826,1.5367349317069723,1.7613237560223443,459.3749716758173
2.0,0.0,0.0,1.0,1.0,296,-1.549783589749991,0.920968114641285,-0.3676493578943866,1446.8856082805587,149,11.77684279514954,1.5472920489412667,1.5503508031035267,554.3535502617717
2.0,0.0,0.0,1.0,1.5,293,-1.503915495966781,0.9283849791274168,-0.32077551763998036,1404.8086506256318,144,15.047633593833654,1.6331058497303517,1.7861426101354176,451.04571691998393
2.0,0.0,0.0,1.5,0.75,289,-2.845453255351862,0.8774184394886103,-0.6288796329025649,1596.416791509306,144,9.186430956495794,1.3475995808809675,1.288253420161749,494.96387409245375
2.0,0.0,0.0,1.5,1.0,287,-2.6136084250353098,0.8851623439525251,-0.5623287717917899,1731.8135645021862,144,7.692663530515928,1.2910778551244493,1.0944876215118076,499.06132651595266
2.0,0.0,0.0,1.5,1.5,286,-2.2909456568518416,0.8997353237394902,-0.4600997296430275,1526.8184478410408,143,10.233646090745154,1.3845354364442872,1.3761096227129972,448.839954759231
2.0,0.0,1.0,0.0,1.0,292,-1.8378550316345685,0.9067882086284028,-0.4057167520306364,1254.163193901639,147,17.725779655886008,1.8131958436278763,2.019877377934741,431.0774728522349
2.0,0.0,1.0,1.0,0.75,298,-2.1668461853107615,0.8918464154913484,-0.5538521627880713,1294.214510351547,150,11.46558274178826,1.5367349317069723,1.7613237560223443,459.3749716758173
2.0,0.0,1.0,1.0,1.0,296,-2.104681569585936,0.8924736890075526,-0.5138862013666201,1462.2873568526968,149,12.73596289503007,1.5922301627787006,1.6725757826358283,514.4402338103075
2.0,0.0,1.0,1.0,1.5,294,-1.2272752838812304,0.9374509762378522,-0.2736463077485607,1256.7927416342038,148,15.752960444419651,1.727606159601051,1.870017889811623,404.89566134312963
2.0,0.0,1.0,1.5,0.75,297,-2.467713779147585,0.8767218166957209,-0.6235374289595396,1365.7706050728066,149,13.615245365700815,1.6331173422582357,1.7343637168866473,509.84073301755166
2.0,0.0,1.0,1.5,1.0,295,-1.9610805540251044,0.8997120701677435,-0.47720692092503286,1481.0970840374007,149,12.496960253367593,1.5811163919124598,1.6438872282227404,516.6784864059894
2.0,0.0,1.0,1.5,1.5,294,-1.2272752838812304,0.9374509762378522,-0.2736463077485607,1256.7927416342038,148,15.752960444419651,1.727606159601051,1.870017889811623,404.89566134312963
2.0,0.0,1.5,0.0,1.0,283,-2.365900113110486,0.8973186940082212,-0.4571352069560175,1474.9858680222976,142,10.676135596279552,1.3983569166293113,1.3805394828587836,448.839954759231
2.0,0.0,1.5,1.0,0.75,298,-2.1668461853107615,0.8918464154913484,-0.5538521627880713,1294.214510351547,150,11.46558274178826,1.5367349317069723,1.7613237560223443,459.3749716758173
2.0,0.0,1.5,1.0,1.0,296,-1.549783589749991,0.920968114641285,-0.3676493578943866,1446.8856082805587,149,11.77684279514954,1.5472920489412667,1.5503508031035267,554.3535502617717
2.0,0.0,1.5,1.0,1.5,293,-1.2875452654455237,0.9386591133059741,-0.27458767713132476,1375.7658056833811,144,15.063437497764275,1.6337707744817858,1.787990441278563,451.04571691998393
2.0,0.0,1.5,1.5,0.75,289,-2.845453255351862,0.8774184394886103,-0.6288796329025649,1596.416791509306,144,9.186430956495794,1.3475995808809675,1.288253420161749,494.96387409245375
2.0,0.0,1.5,1.5,1.0,287,-2.6136084250353098,0.8851623439525251,-0.5623287717917899,1731.8135645021862,144,7.692663530515928,1.2910778551244493,1.0944876215118076,499.06132651595266
2.0,0.0,1.5,1.5,1.5,286,-2.0487978792722976,0.9102928518445722,-0.4113948024328426,1491.9178160537685,143,9.267518845796003,1.348232621347602,1.2602949594295167,448.8399547592309
