feat,fam,dir,n,thr,mfe,mae,mfe_pts,mae_pts,atr_pts,ratio,tf,win,hz,base_mfe,base_mae,base_n
vol.bb_width,vol,high,1786,0.0003580057555499881,2.2942571734118364,2.480175696598056,53.31103023516238,57.02491601343785,23.1037843637027,0.9250381642553648,5,09:30-11:00,90,2.452148538270368,2.682513338991311,8927
vol.bb_width,vol,low,1786,0.00016306166811360176,2.6214848374897195,2.8947784394601013,54.840425531914896,57.46654535274356,20.700499629129183,0.9055908396148781,5,09:30-11:00,90,2.452148538270368,2.682513338991311,8927
vol.atr_pct250,vol,high,1907,1.0,2.24806207725459,2.371166496053716,60.655217619297325,62.598059779758785,25.177879676555328,0.9480827605298884,5,09:30-11:00,90,2.452148538270368,2.682513338991311,8927
vol.atr_pct250,vol,low,1842,0.832,3.2930846548987485,3.781550543094599,53.75624321389794,60.74158523344191,15.777142068381574,0.8708292054729173,5,09:30-11:00,90,2.452148538270368,2.682513338991311,8927
vol.range_exp,vol,high,1786,2.4557959272072605,2.6116311231707616,3.052811750310985,58.41643337066069,67.64921612541993,21.816754969765665,0.8554838413815457,5,09:30-11:00,90,2.452148538270368,2.682513338991311,8927
vol.range_exp,vol,low,1786,1.5808499076630318,2.2440145353283736,2.22926999481997,49.711786114221724,46.77127659574468,22.294732741927696,1.00661406673156,5,09:30-11:00,90,2.452148538270368,2.682513338991311,8927
chp.chop14,chp,high,1786,57.20448568575261,2.387537590715284,2.1729144304278676,55.423712206047036,48.77127659574468,22.905205388767058,1.0987720258478633,5,09:30-11:00,90,2.452148538270368,2.682513338991311,8927
chp.chop14,chp,low,1786,39.70298843405342,2.5303685208251028,3.0736388175473133,54.86212206047033,66.22074468085107,21.867227702083504,0.8232484917809157,5,09:30-11:00,90,2.452148538270368,2.682513338991311,8927
chp.er20,chp,high,1786,0.40788928843848754,2.370295927129227,2.834569473513637,52.00615901455767,62.400895856662935,22.454533357749995,0.8362102073268601,5,09:30-11:00,90,2.452148538270368,2.682513338991311,8927
chp.er20,chp,low,1787,0.07692307692307693,2.3862938549933768,2.7042082097807167,54.015109121432566,59.07862339115837,22.361400948595026,0.8824371756444302,5,09:30-11:00,90,2.452148538270368,2.682513338991311,8927
chp.er10,chp,high,1786,0.5671956650034874,2.4542341136339796,2.9456853511375907,54.14515677491601,64.76119820828667,22.21985486798318,0.8331623446089318,5,09:30-11:00,90,2.452148538270368,2.682513338991311,8927
chp.er10,chp,low,1787,0.11787072243346007,2.5056117137382983,2.507319202902844,57.41871852266368,54.85366536094012,22.525303414462513,0.9993189980906424,5,09:30-11:00,90,2.452148538270368,2.682513338991311,8927
chp.dir_persist,chp,high,3578,2.0,2.4070528428285463,2.6222880537458915,53.347400782560086,55.894913359418666,22.053286206877914,0.9179208361149014,5,09:30-11:00,90,2.452148538270368,2.682513338991311,8927
chp.dir_persist,chp,low,3110,-2.0,2.475430278869161,2.761419606146805,57.32709003215434,63.45610932475884,23.108442902619366,0.8964339477270881,5,09:30-11:00,90,2.452148538270368,2.682513338991311,8927
loc.d_ema20,loc,high,1786,1.5314316689969933,2.526261753045064,2.803758022256798,52.99874020156775,58.11520156774916,21.420778352112727,0.9010270262237637,5,09:30-11:00,90,2.452148538270368,2.682513338991311,8927
loc.d_ema20,loc,low,1786,-1.4475861179348601,2.4024412137407527,2.8975819085242436,56.60092385218365,67.19988801791713,23.21705002186748,0.8291193448831032,5,09:30-11:00,90,2.452148538270368,2.682513338991311,8927
loc.d_ema50,loc,high,1786,2.1642804047962065,2.5029021670176346,2.7818912518401255,52.15817469204927,57.45534714445689,21.397113132953336,0.8997124403630267,5,09:30-11:00,90,2.452148538270368,2.682513338991311,8927
loc.d_ema50,loc,low,1786,-1.9545820733016301,2.3856529249753984,2.7413023987459186,57.214725643896976,63.36702127659574,23.487570410971234,0.8702625898065016,5,09:30-11:00,90,2.452148538270368,2.682513338991311,8927
loc.d_ema200,loc,high,1786,3.2841261275772764,2.5255303841965917,2.7742820756649174,51.37262038073908,55.50657894736842,21.18568309544409,0.9103365538600804,5,09:30-11:00,90,2.452148538270368,2.682513338991311,8927
loc.d_ema200,loc,low,1786,-2.4724767209165974,2.380247615991299,2.624216822825511,58.34518477043673,61.6047032474804,23.92471051505433,0.9070316123606247,5,09:30-11:00,90,2.452148538270368,2.682513338991311,8927
loc.don_pos20,loc,high,1786,0.8555111555111555,2.4525972712608937,2.539725814027312,54.326567749160134,54.473544232922734,22.114116212842063,0.9656937208397878,5,09:30-11:00,90,2.452148538270368,2.682513338991311,8927
loc.don_pos20,loc,low,1786,0.18991197666010023,2.3367823450572422,2.823542472591561,54.77141657334826,65.33972564389698,23.105697663773086,0.8276065856067853,5,09:30-11:00,90,2.452148538270368,2.682513338991311,8927
loc.don_pos50,loc,high,1786,0.8524396157031354,2.439238263455757,2.548864813768983,53.14389697648376,55.099384098544235,22.033358057237212,0.9569900491697234,5,09:30-11:00,90,2.452148538270368,2.682513338991311,8927
loc.don_pos50,loc,low,1786,0.1909409013381161,2.3331113275080355,2.768788357717672,54.879339305711085,64.33286674132138,23.124834926297112,0.8426470448724482,5,09:30-11:00,90,2.452148538270368,2.682513338991311,8927
loc.bb_pos,loc,high,1786,0.8876310082533264,2.6173748135540786,2.896475107297924,54.77925531914894,58.46850503919373,21.137622900200476,0.9036413974210834,5,09:30-11:00,90,2.452148538270368,2.682513338991311,8927
loc.bb_pos,loc,low,1786,0.13280537040874887,2.4637919211077612,2.9601500112547976,55.892357222844346,66.69302911534155,22.485789621692035,0.8323199539686058,5,09:30-11:00,90,2.452148538270368,2.682513338991311,8927
loc.d_hi20,loc,high,1786,4.089028142347587,2.3283264167788054,2.786496030835989,57.06620940649496,66.07264837625979,24.01479384536306,0.8355749984974046,5,09:30-11:00,90,2.452148538270368,2.682513338991311,8927
loc.d_hi20,loc,low,1786,0.7376597101283823,2.392958048122547,2.5857495271698157,53.806970884658455,56.01973684210526,22.315913481111096,0.9254407756739358,5,09:30-11:00,90,2.452148538270368,2.682513338991311,8927
loc.d_lo20,loc,high,1786,4.213097437088547,2.479202066937199,2.677174284595163,54.75055991041433,57.93015117581187,21.871811957641242,0.9260518006626898,5,09:30-11:00,90,2.452148538270368,2.682513338991311,8927
loc.d_lo20,loc,low,1786,0.936245764454277,2.3628822044745443,2.7680690333021474,54.80529115341545,63.85652295632699,22.829539683482807,0.8536211257909856,5,09:30-11:00,90,2.452148538270368,2.682513338991311,8927
bar.close_pos,bar,high,1787,0.8378378378378378,2.453139709386894,2.612696331789652,56.18760492445439,57.51091214325685,22.580611220217286,0.9389302842196496,5,09:30-11:00,90,2.452148538270368,2.682513338991311,8927
bar.close_pos,bar,low,1786,0.19428457234212632,2.4717200233414496,2.7453300424431957,57.08006718924972,61.74860022396417,22.597159753053692,0.9003362018876798,5,09:30-11:00,90,2.452148538270368,2.682513338991311,8927
bar.body_frac,bar,high,1786,0.7106587222773916,2.4293290986450495,2.6339315527608727,56.921752519596865,60.50895856662934,23.102022921749846,0.922320512125169,5,09:30-11:00,90,2.452148538270368,2.682513338991311,8927
bar.body_frac,bar,low,1786,0.1881466486729645,2.4188193541569394,2.7763909330428715,53.53359462486002,60.71822508398656,22.313044428440186,0.8712099313427593,5,09:30-11:00,90,2.452148538270368,2.682513338991311,8927
bar.upper_wick,bar,high,1787,0.43956043956043955,2.4789747790615753,2.709383306560513,54.74790151091214,58.422076105204255,22.05621024195149,0.9149590510353314,5,09:30-11:00,90,2.452148538270368,2.682513338991311,8927
bar.upper_wick,bar,low,1790,0.08045977011494253,2.424786602817839,2.680062106434979,55.99608938547486,60.57918994413408,22.66948030259345,0.9047501537355387,5,09:30-11:00,90,2.452148538270368,2.682513338991311,8927
bar.lower_wick,bar,high,1786,0.4646939988116459,2.439863643536022,2.814842615455807,53.734322508398655,61.05361142217245,22.01513550914747,0.8667851019943918,5,09:30-11:00,90,2.452148538270368,2.682513338991311,8927
bar.lower_wick,bar,low,1795,0.08695652173913043,2.480294034754027,2.7490598865381997,55.93732590529248,60.94958217270195,22.54178923929123,0.9022335406004485,5,09:30-11:00,90,2.452148538270368,2.682513338991311,8927
bar.gap_atr,bar,high,1786,0.01476269553601992,2.5315542593253717,2.943440825100774,51.160834266517355,57.98040313549832,20.32290376033486,0.8600662998681821,5,09:30-11:00,90,2.452148538270368,2.682513338991311,8927
bar.gap_atr,bar,low,1786,-0.014394877826370667,2.6563046208051544,2.946064924875978,54.18659014557671,58.557670772676374,20.267014260396138,0.901644969999084,5,09:30-11:00,90,2.452148538270368,2.682513338991311,8927
bar.ret1_atr,bar,high,1786,0.6837228915859056,2.742794404550751,2.873560036703272,59.36366181410974,60.40943449048152,21.67260617514738,0.9544935096248961,5,09:30-11:00,90,2.452148538270368,2.682513338991311,8927
bar.ret1_atr,bar,low,1786,-0.689557593896081,2.5881435402018034,3.001342605336992,57.74006159014558,64.80235162374021,21.800951410740183,0.8623285910777273,5,09:30-11:00,90,2.452148538270368,2.682513338991311,8927
bar.ret3_atr,bar,high,1786,1.2609773425413362,2.691676503489216,2.877951552961322,56.87136058230683,59.31396976483762,21.45994855874725,0.9352751267545019,5,09:30-11:00,90,2.452148538270368,2.682513338991311,8927
bar.ret3_atr,bar,low,1786,-1.200164518688873,2.4809236185635286,3.0388562237864787,56.46850503919373,67.48264277715566,22.44708305597516,0.8164004598652074,5,09:30-11:00,90,2.452148538270368,2.682513338991311,8927
vlm.rel20,vlm,high,1786,2.6307227324432048,3.5418552831451984,4.138445076755022,62.973964165733484,71.89851623740202,17.100579165511743,0.8558420415047255,5,09:30-11:00,90,2.452148538270368,2.682513338991311,8927
vlm.rel20,vlm,low,1786,0.8611641103878691,1.902024476845509,1.8460085635636523,47.7525195968645,46.39333706606943,24.270855202565922,1.0303443409675848,5,09:30-11:00,90,2.452148538270368,2.682513338991311,8927
vlm.rel100,vlm,high,1786,8.321358431010742,3.5231330528819607,4.046206942267953,63.26189809630459,71.65649496080627,17.364910960594017,0.8707248796590709,5,09:30-11:00,90,2.452148538270368,2.682513338991311,8927
vlm.rel100,vlm,low,1786,2.9401840611134924,1.9379270086036655,1.812448025708398,48.08230683090706,43.900055991041434,24.139902618907485,1.0692317689199524,5,09:30-11:00,90,2.452148538270368,2.682513338991311,8927
vlm.trend,vlm,high,1786,4.5462794702639675,3.0979218540401607,3.7421128072677896,58.881718924972006,69.80263157894737,18.5796565146076,0.8278536788157467,5,09:30-11:00,90,2.452148538270368,2.682513338991311,8927
vlm.trend,vlm,low,1786,1.9611083635153275,1.8769227479866297,1.7741950972878442,48.00909854423292,44.26931690929451,24.542178040276482,1.0579009889362347,5,09:30-11:00,90,2.452148538270368,2.682513338991311,8927
vlm.effort,vlm,high,1786,0.6859380863081733,1.9573714089702448,2.1709709708908704,51.39571668533035,55.85582306830907,24.944059823984997,0.9016110464927249,5,09:30-11:00,90,2.452148538270368,2.682513338991311,8927
vlm.effort,vlm,low,1786,0.1400016831438437,2.6454738848709374,3.0637697640142356,55.47578387458007,62.64963605823068,21.05860863005602,0.8634701980362796,5,09:30-11:00,90,2.452148538270368,2.682513338991311,8927
vlm.obv_slope,vlm,high,1786,0.2917475633247387,2.258304341290088,2.7796223361890955,49.848964165733484,58.70660694288914,21.57056893444873,0.8124500626895442,5,09:30-11:00,90,2.452148538270368,2.682513338991311,8927
vlm.obv_slope,vlm,low,1786,-0.27020734842543553,2.278972505289304,2.8121156742438607,55.12276035834267,68.3083706606943,24.008676653116943,0.8104120773417646,5,09:30-11:00,90,2.452148538270368,2.682513338991311,8927
vlm.mfi14,vlm,high,1786,68.56560611448654,2.589855702490872,2.9590836427097025,53.0531914893617,57.909574468085104,20.367605864681273,0.8752222022758641,5,09:30-11:00,90,2.452148538270368,2.682513338991311,8927
vlm.mfi14,vlm,low,1786,32.3330037516849,2.4861497180448806,3.0975498107022488,55.22102463605823,68.31354983202688,22.508160240777976,0.802618156277927,5,09:30-11:00,90,2.452148538270368,2.682513338991311,8927
mom.rsi14,mom,high,1590,63.451631403754284,1.5819671789718481,1.6455144955776249,34.74433962264151,36.575471698113205,21.45018323687511,0.9613814908488729,15,07:00-11:00,30,1.5644723819579618,1.6256938938760361,7946
mom.rsi14,mom,low,1590,38.560157669211065,1.4989281312671883,1.6928150409214526,37.02311320754717,39.72106918238994,21.99340993940821,0.885464799775925,15,07:00-11:00,30,1.5644723819579618,1.6256938938760361,7946
mom.rsi7,mom,high,1590,68.47454825816094,1.5473916046212441,1.684678500977484,34.17877358490566,37.396540880503146,21.513264039446412,0.9185085484995604,15,07:00-11:00,30,1.5644723819579618,1.6256938938760361,7946
mom.rsi7,mom,low,1590,33.4473418218882,1.5258477206029994,1.73578673434277,36.49654088050315,40.057704402515725,21.61353397325545,0.8790525301374302,15,07:00-11:00,30,1.5644723819579618,1.6256938938760361,7946
mom.roc10,mom,high,1590,0.2169368962205525,1.4816925189847765,1.6080279600644298,38.21588050314465,41.85801886792453,24.653426606072507,0.9214345495120674,15,07:00-11:00,30,1.5644723819579618,1.6256938938760361,7946
mom.roc10,mom,low,1590,-0.1999662028952853,1.4546304842655458,1.6066407760873374,40.32122641509434,42.55125786163522,25.55900120793993,0.9053862605230378,15,07:00-11:00,30,1.5644723819579618,1.6256938938760361,7946
mom.roc30,mom,high,1590,0.3259697600361074,1.593579455815804,1.5934274554683112,38.58867924528302,39.13867924528302,23.279166587545014,1.0000953920725861,15,07:00-11:00,30,1.5644723819579618,1.6256938938760361,7946
mom.roc30,mom,low,1590,-0.2989590033111794,1.4774290832926196,1.5475218565706939,40.59874213836478,41.06320754716981,24.943324643836863,0.9547064405065013,15,07:00-11:00,30,1.5644723819579618,1.6256938938760361,7946
mom.macd_hist,mom,high,1590,0.1978506943651188,1.5111072089083426,1.602172454252161,34.55801886792453,37.49622641509434,22.360715151877187,0.9431613962016814,15,07:00-11:00,30,1.5644723819579618,1.6256938938760361,7946
mom.macd_hist,mom,low,1590,-0.19396153048815887,1.5539046169684527,1.6625222613397954,36.10550314465409,37.49606918238994,21.349714791266372,0.934666953401388,15,07:00-11:00,30,1.5644723819579618,1.6256938938760361,7946
mom.di_spread,mom,high,1590,13.138022383547394,1.624539501463388,1.6388448102597393,34.89276729559749,35.994496855345915,20.798441453105184,0.9912711022381162,15,07:00-11:00,30,1.5644723819579618,1.6256938938760361,7946
mom.di_spread,mom,low,1590,-13.96490003093464,1.502664973838123,1.6783541003750273,37.44842767295597,40.18003144654088,22.096851460077737,0.8953205843167145,15,07:00-11:00,30,1.5644723819579618,1.6256938938760361,7946
mom.adx14,mom,high,1590,34.34809508032389,1.5491704084105746,1.5240740021154087,36.18569182389937,35.33349056603774,21.66649656126801,1.0164666586139073,15,07:00-11:00,30,1.5644723819579618,1.6256938938760361,7946
mom.adx14,mom,low,1590,18.20917346927333,1.633454910275232,1.6741205415968146,30.641037735849057,31.701100628930817,17.324674835867867,0.9757092573018699,15,07:00-11:00,30,1.5644723819579618,1.6256938938760361,7946
mom.slope20,mom,high,1590,0.12979762752638532,1.5789024099903002,1.6159340249735352,33.1311320754717,35.29638364779874,20.309761225755803,0.9770834610751874,15,07:00-11:00,30,1.5644723819579618,1.6256938938760361,7946
mom.slope20,mom,low,1590,-0.10918193605028623,1.4150684924344983,1.5785785609899068,33.5812893081761,35.53962264150943,21.021872423939357,0.8964194291015372,15,07:00-11:00,30,1.5644723819579618,1.6256938938760361,7946
vol.atr_ratio,vol,high,1590,1.291607914860432,1.3014082815213242,1.3682581466553252,42.87216981132075,43.79827044025157,30.846341972250563,0.9511423591393087,15,07:00-11:00,30,1.5644723819579618,1.6256938938760361,7946
vol.atr_ratio,vol,low,1590,0.8675557217024655,1.6085797746082116,1.4890609820861391,23.739622641509435,22.518553459119495,13.864477976621936,1.0802645384976977,15,07:00-11:00,30,1.5644723819579618,1.6256938938760361,7946
vol.range_atr,vol,high,1590,1.9702765322330291,1.5893988180523952,1.8080290556860705,40.54874213836478,45.42311320754717,24.502327985538987,0.8790781392886884,15,07:00-11:00,30,1.5644723819579618,1.6256938938760361,7946
vol.range_atr,vol,low,1590,0.9291212950551684,1.510847523743058,1.5078673156915732,28.429088050314466,28.855817610062893,17.283823182238905,1.0019764391869705,15,07:00-11:00,30,1.5644723819579618,1.6256938938760361,7946
vol.rstd20_atr,vol,high,1590,1.3695821991934722,1.473181246032295,1.5089597616307158,34.436477987421384,34.426415094339625,22.01897840442996,0.9762892845069936,15,07:00-11:00,30,1.5644723819579618,1.6256938938760361,7946
vol.rstd20_atr,vol,low,1590,0.6915602878168009,1.6878494487109181,1.7122869063062625,35.612264150943396,36.14622641509434,19.54090639632138,0.9857281758650712,15,07:00-11:00,30,1.5644723819579618,1.6256938938760361,7946
vol.bb_width,vol,high,1590,0.0003064167155250223,1.4674307461129081,1.5351367614715157,33.61352201257861,34.27625786163522,21.453160573141645,0.9558957761563162,15,07:00-11:00,30,1.5644723819579618,1.6256938938760361,7946
vol.bb_width,vol,low,1590,0.00014901808329135613,1.669401428751507,1.6988810859079044,36.8688679245283,37.543553459119494,20.609002628157114,0.9826476041196003,15,07:00-11:00,30,1.5644723819579618,1.6256938938760361,7946
vol.atr_pct250,vol,high,1601,0.792,1.2855408253555782,1.4026425764972064,44.27951280449719,47.034353529044346,31.69080741633863,0.9165134774148492,15,07:00-11:00,30,1.5644723819579618,1.6256938938760361,7946
vol.atr_pct250,vol,low,1608,0.332,1.6423510067709648,1.5942845461293786,24.81172263681592,24.207866915422887,13.993850486854663,1.030149235754861,15,07:00-11:00,30,1.5644723819579618,1.6256938938760361,7946
vol.range_exp,vol,high,1590,2.132097791179425,1.3392055720351657,1.4805825470104457,41.4685534591195,45.84276729559748,30.192424402756764,0.904512601974983,15,07:00-11:00,30,1.5644723819579618,1.6256938938760361,7946
vol.range_exp,vol,low,1590,0.8941371225687185,1.4724223989352514,1.3503928555096993,23.018553459119495,21.827672955974844,14.585243406061373,1.0903659575268507,15,07:00-11:00,30,1.5644723819579618,1.6256938938760361,7946
chp.chop14,chp,high,1590,57.58328495976665,1.6921111304842877,1.6021313696747206,30.14245283018868,30.08694968553459,17.16206900861006,1.0561625360521065,15,07:00-11:00,30,1.5644723819579618,1.6256938938760361,7946
chp.chop14,chp,low,1590,39.65367525326656,1.499236107366159,1.6587564073942234,37.46902515723271,40.71588050314465,23.864887095599425,0.9038313887940556,15,07:00-11:00,30,1.5644723819579618,1.6256938938760361,7946
chp.er20,chp,high,1590,0.38913043478260867,1.5556362841735807,1.703923678390571,35.55345911949686,39.29622641509434,22.084827379209635,0.9129729834161034,15,07:00-11:00,30,1.5644723819579618,1.6256938938760361,7946
chp.er20,chp,low,1590,0.07540983606557378,1.5144248528804896,1.6189783966138849,31.702987421383646,34.713050314465406,19.537465136275287,0.935420050105628,15,07:00-11:00,30,1.5644723819579618,1.6256938938760361,7946
chp.er10,chp,high,1590,0.55,1.4337139535370507,1.7083919420601241,33.49198113207547,38.703930817610065,22.129803444443077,0.8392184007893158,15,07:00-11:00,30,1.5644723819579618,1.6256938938760361,7946
chp.er10,chp,low,1590,0.1148936170212766,1.6439397404237721,1.588483833105053,34.89449685534591,34.77075471698113,19.526220206821716,1.0349112192160734,15,07:00-11:00,30,1.5644723819579618,1.6256938938760361,7946
chp.dir_persist,chp,high,3186,2.0,1.5235050199979685,1.6014223908967042,32.57940991839297,35.37484306340239,20.30154762602655,0.9513448972977663,15,07:00-11:00,30,1.5644723819579618,1.6256938938760361,7946
chp.dir_persist,chp,low,2649,-2.0,1.5472750744225379,1.6903229346641788,35.126745941864854,37.33927897319743,20.479438761949222,0.9153724668179689,15,07:00-11:00,30,1.5644723819579618,1.6256938938760361,7946
loc.d_ema20,loc,high,1590,1.454927828240933,1.5771356368572436,1.6754924116765257,35.255974842767294,37.857389937106916,21.975444029986726,0.941296794820536,15,07:00-11:00,30,1.5644723819579618,1.6256938938760361,7946
loc.d_ema20,loc,low,1590,-1.2783407292782456,1.4974707878742375,1.6974713751607193,36.86698113207547,40.19842767295597,22.217338420244705,0.8821773431863936,15,07:00-11:00,30,1.5644723819579618,1.6256938938760361,7946
loc.d_ema50,loc,high,1590,2.2147053218601105,1.6037167612730892,1.650763513408968,33.75676100628931,35.11116352201258,20.062998687243415,0.9715000048439868,15,07:00-11:00,30,1.5644723819579618,1.6256938938760361,7946
loc.d_ema50,loc,low,1590,-1.7094975424625303,1.4718275409100938,1.6087917477685636,36.85,38.264150943396224,22.023099889701918,0.9148651731658602,15,07:00-11:00,30,1.5644723819579618,1.6256938938760361,7946
loc.d_ema200,loc,high,1590,5.738085323313428,1.7670611006483443,1.708460728702741,29.805974842767295,29.394811320754716,15.97224899103583,1.03430009889083,15,07:00-11:00,30,1.5644723819579618,1.6256938938760361,7946
loc.d_ema200,loc,low,1590,-3.2016991135508985,1.470923842519215,1.621016940849895,37.231918238993714,40.105974842767296,22.235520381579494,0.9074080630816934,15,07:00-11:00,30,1.5644723819579618,1.6256938938760361,7946
loc.don_pos20,loc,high,1590,0.8532338308457711,1.5198143554555372,1.601890893674768,32.62437106918239,34.9064465408805,20.816791701416555,0.9487627162728008,15,07:00-11:00,30,1.5644723819579618,1.6256938938760361,7946
loc.don_pos20,loc,low,1590,0.21159029649595687,1.503083762432698,1.7150715618888555,34.418238993710695,38.91619496855346,20.751122059465622,0.8763971112536614,15,07:00-11:00,30,1.5644723819579618,1.6256938938760361,7946
loc.don_pos50,loc,high,1590,0.8605108055009824,1.573538605129785,1.597882423713559,33.228459119496854,34.38066037735849,20.46190909647749,0.9847649500222941,15,07:00-11:00,30,1.5644723819579618,1.6256938938760361,7946
loc.don_pos50,loc,low,1590,0.22121604139715395,1.4687321717445807,1.7239787428443971,34.50738993710692,38.92216981132076,20.943881203926395,0.8519433188145439,15,07:00-11:00,30,1.5644723819579618,1.6256938938760361,7946
loc.bb_pos,loc,high,1590,0.9119098509611242,1.5634782742126485,1.692616961989275,35.62358490566038,38.68993710691824,22.29343316000935,0.9237047183877596,15,07:00-11:00,30,1.5644723819579618,1.6256938938760361,7946
loc.bb_pos,loc,low,1590,0.12048704432035912,1.5391406341007507,1.723246732681969,36.72672955974843,40.24528301886792,21.941783477267954,0.8931632394307892,15,07:00-11:00,30,1.5644723819579618,1.6256938938760361,7946
loc.d_hi20,loc,high,1590,3.6729217748866803,1.4428767298137222,1.6627009247654956,35.13663522012579,38.92091194968553,21.900852879575165,0.8677908987253513,15,07:00-11:00,30,1.5644723819579618,1.6256938938760361,7946
loc.d_hi20,loc,low,1590,0.6967745354189794,1.534475484414049,1.604359986426661,33.02625786163522,34.81572327044025,20.792631012403813,0.9564408844624307,15,07:00-11:00,30,1.5644723819579618,1.6256938938760361,7946
loc.d_lo20,loc,high,1590,4.045676991461874,1.5155250912622529,1.5802818205200582,32.614622641509435,35.61210691823899,20.843720100496377,0.9590220374512096,15,07:00-11:00,30,1.5644723819579618,1.6256938938760361,7946
loc.d_lo20,loc,low,1590,0.9727122673188585,1.4960270731486036,1.743441781695267,33.51776729559749,38.92327044025157,20.50497305007395,0.8580883450515421,15,07:00-11:00,30,1.5644723819579618,1.6256938938760361,7946
bar.close_pos,bar,high,1590,0.8349514563106796,1.5047490885390762,1.5352691626512043,32.770911949685534,33.979088050314466,20.50968596091812,0.9801207014023365,15,07:00-11:00,30,1.5644723819579618,1.6256938938760361,7946
bar.close_pos,bar,low,1590,0.2023121387283237,1.5792055683925441,1.6537834792010773,35.57374213836478,38.01493710691824,20.65618019528206,0.9549046705651208,15,07:00-11:00,30,1.5644723819579618,1.6256938938760361,7946
bar.body_frac,bar,high,1594,0.7058823529411765,1.534402377904982,1.52431112175426,33.91797365119197,34.188519447929735,20.45864363510116,1.006620207650987,15,07:00-11:00,30,1.5644723819579618,1.6256938938760361,7946
bar.body_frac,bar,low,1590,0.18604651162790697,1.607616751843535,1.6581998745922493,34.59088050314465,35.79135220125786,19.970400125739303,0.9694951594655302,15,07:00-11:00,30,1.5644723819579618,1.6256938938760361,7946
bar.upper_wick,bar,high,1590,0.4444444444444444,1.5805651516081387,1.6824562999509012,34.429245283018865,36.30566037735849,20.130109101513774,0.9394390520896525,15,07:00-11:00,30,1.5644723819579618,1.6256938938760361,7946
bar.upper_wick,bar,low,1590,0.08121827411167512,1.5175137005192931,1.5416129312901006,33.725157232704404,35.40786163522012,20.561521416784593,0.9843675216510801,15,07:00-11:00,30,1.5644723819579618,1.6256938938760361,7946
bar.lower_wick,bar,high,1590,0.45864661654135336,1.5968978474814632,1.6134475214292847,34.096698113207545,35.50676100628931,20.40935337965731,0.9897426636267904,15,07:00-11:00,30,1.5644723819579618,1.6256938938760361,7946
bar.lower_wick,bar,low,1592,0.08928571428571429,1.5511001169973837,1.5595770190785394,33.626727386934675,34.43530150753769,20.335136299973712,0.9945646146503465,15,07:00-11:00,30,1.5644723819579618,1.6256938938760361,7946
bar.gap_atr,bar,high,1590,0.016366401691317346,1.6180867691703567,1.6579223907696525,29.646383647798743,31.605817610062893,17.009810907657425,0.9759725655307646,15,07:00-11:00,30,1.5644723819579618,1.6256938938760361,7946
bar.gap_atr,bar,low,1590,-0.016695077608888297,1.598360292650359,1.5882609155895704,30.063993710691825,29.743396226415094,16.91996298096118,1.0063587644584453,15,07:00-11:00,30,1.5644723819579618,1.6256938938760361,7946
bar.ret1_atr,bar,high,1590,0.7287164554572562,1.5327297059847047,1.5684490952264456,35.63081761006289,36.367138364779876,22.079941201205408,0.9772262999478578,15,07:00-11:00,30,1.5644723819579618,1.6256938938760361,7946
bar.ret1_atr,bar,low,1590,-0.7074632855603447,1.540139566699066,1.7104116923532853,36.43207547169811,40.57688679245283,21.99729224548399,0.9004496248385974,15,07:00-11:00,30,1.5644723819579618,1.6256938938760361,7946
bar.ret3_atr,bar,high,1590,1.2974991797632143,1.5236815177514296,1.6868038177276599,35.735849056603776,39.814465408805034,22.64335116153823,0.9032950374774603,15,07:00-11:00,30,1.5644723819579618,1.6256938938760361,7946
bar.ret3_atr,bar,low,1590,-1.2122161961132651,1.5181080679760053,1.6719432123672018,36.782075471698114,40.110849056603776,22.806472467381464,0.9079902096833835,15,07:00-11:00,30,1.5644723819579618,1.6256938938760361,7946
vlm.rel20,vlm,high,1590,3.470711364441439,1.7081836459455206,1.9106643796479061,43.853459119496854,48.07421383647799,24.265160222182423,0.8940260069433553,15,07:00-11:00,30,1.5644723819579618,1.6256938938760361,7946
vlm.rel20,vlm,low,1590,1.2134768628547463,1.2602985522037229,1.2616733749069335,21.582389937106917,22.365723270440252,16.25417936381838,0.9989103180501752,15,07:00-11:00,30,1.5644723819579618,1.6256938938760361,7946
vlm.rel100,vlm,high,1590,3.660856316448071,1.6234397153525515,1.857492585246123,44.12845911949685,49.55455974842767,26.05726629799741,0.8739952601950447,15,07:00-11:00,30,1.5644723819579618,1.6256938938760361,7946
vlm.rel100,vlm,low,1590,0.3987030938970157,1.352586791767211,1.2625168571291026,20.65927672955975,19.907075471698114,14.424825802078011,1.0713415699200426,15,07:00-11:00,30,1.5644723819579618,1.6256938938760361,7946
vlm.trend,vlm,high,1590,5.578154425612053,1.410797792636947,1.5553483264574548,40.274371069182386,44.35990566037736,27.949982589608013,0.9070622757863225,15,07:00-11:00,30,1.5644723819579618,1.6256938938760361,7946
vlm.trend,vlm,low,1590,1.552885943109638,1.2472654971472372,1.2235657070469768,20.980345911949687,21.765880503144654,15.684222292711961,1.0193694461717622,15,07:00-11:00,30,1.5644723819579618,1.6256938938760361,7946
vlm.effort,vlm,high,1590,0.5263148533824512,1.3338927572067527,1.3388666816470345,27.376415094339624,28.12578616352201,18.26572666526166,0.9962849740691411,15,07:00-11:00,30,1.5644723819579618,1.6256938938760361,7946
