kind,tf,ent,exn,stop,tp,piv,win,sess,sh,eh,flat,r_pf,r_retdd,r_n,r_pyr,r_tot,r_dd,l_pf,l_retdd,l_tot,l_n
PF,15,39,31,3.8238499350211588,0.0,90,450,False,4,16,True,1.8314607435423724,6.972073005063542,131,68.15918803418803,17.77218511762354,508.7324869286782,1.9463755762106527,3.993104932173849,13.883318765918077,74
PF,15,33,28,3.0111378458474345,4.0,120,300,False,10,18,True,1.6655713884469214,3.727846765562881,110,57.23290598290598,9.883674144279428,490.9360397489826,0.8762479095268604,-0.33915772937566413,-1.2789507884643636,58
PF,30,31,18,1.8184250374389634,3.0,120,1200,True,9,12,False,1.431886244845075,2.3407528009324166,105,54.631410256410255,7.17827191944454,556.0972758076962,1.619656482691161,1.8208932527823987,5.181885567275469,48
PF,15,56,31,3.6126446740299496,0.0,45,300,False,11,12,True,1.396251192867044,2.438361224275882,173,90.01175213675214,13.647876962583672,1046.454526610867,1.2579502319704634,0.7893535181493363,4.285808296220553,83
PF,15,47,15,2.755224961358652,0.0,120,450,False,9,14,True,1.5841628345839638,2.695079672699916,103,53.590811965811966,7.915228347481688,589.3381975528474,1.376276181687345,1.0807934916029065,2.954449476014618,60
PF,30,32,41,3.848642481712985,0.0,120,450,False,5,17,True,1.8218549250309495,2.2814421880469995,81,42.14423076923077,14.76768894188339,1328.7712521773649,1.0897595815144403,0.31412729831542735,2.13250359095339,44
PF,30,38,35,3.61372660170665,6.0,120,600,False,10,19,True,1.412850270041119,2.1058181126902737,107,55.672008547008545,10.078361306223425,932.2133636487952,0.9052410770913009,-0.28971977480351463,-1.7477136804466864,53
PF,15,41,31,3.998964988452294,0.0,120,450,False,11,11,True,2.229731324006158,5.933128276010301,103,53.590811965811966,18.557855252057042,627.3875734739046,1.0130727412185934,0.03143893290263543,-0.17360499314260985,59
PF,15,38,29,2.937465028700742,6.0,30,450,False,11,10,True,1.2334003813238386,3.0632573524269646,376,195.63247863247864,16.044210157467337,959.3236730073277,1.4200247945695628,2.854470908766718,14.397301691797445,178
PF,15,59,28,2.9782893466021854,0.0,120,900,False,11,10,True,1.718264346964213,4.097574486469834,133,69.19978632478632,16.66243780357503,759.8963709069021,0.9381628943392405,-0.1464956546923816,-1.5123264445395264,72
PF,15,48,38,3.501017909868533,0.0,120,1200,True,4,19,True,1.6232324724719722,5.349871570790209,169,87.93055555555556,16.374221616057525,570.5922902463933,1.152755035582886,0.434079051939416,2.3697808499686452,84
PF,15,51,48,3.439545709210916,0.0,30,450,False,4,19,False,1.451915834956545,3.874978818807043,244,126.95299145299145,22.08717856347346,1087.847646144739,1.062091598718581,0.3789551737805483,2.4966210474914186,130
PF,15,49,50,3.8528966479283033,0.0,120,900,False,5,20,False,1.8793415064852776,6.864776629475903,127,66.07799145299145,20.295013704581088,555.7263764615363,0.6860856363796761,-0.7103388092967646,-6.742460593717646,68
PF,30,47,28,2.978159343950735,4.0,120,300,False,12,10,True,1.3760054592920943,2.305804964466068,79,41.10363247863248,6.534482610975549,510.97731975389064,0.6283820192409091,-0.6456504008676677,-3.7033172447999605,30
PF,15,25,26,2.3828365184768767,0.0,120,300,False,12,20,True,2.015831133623282,4.497177720083468,114,59.31410256410256,15.106771297612212,682.5186039712454,1.276407235482895,0.8546928374582274,2.6630129213638263,61
PF,15,35,20,3.028509283017554,8.0,120,450,False,11,10,True,1.6824998336423265,3.201168087378674,119,61.91559829059829,10.541104271647294,644.1837793564468,1.1820602356059906,0.733839501122299,2.1080786038591395,73
PF,30,40,29,3.767351853067842,0.0,120,600,False,12,13,True,1.4937976367000771,3.560340714648067,100,52.02991452991453,10.227857799480418,536.4848924929339,0.9342748186646068,-0.17510687454748777,-1.2917708887872261,50
PF,15,56,48,3.5185838267746767,0.0,30,450,False,7,12,True,1.378327949514367,3.252900489108112,237,123.31089743589743,18.81585952637268,1071.609354502461,1.0266743239914673,0.15271985048041492,1.3029807114934027,126
PF,15,37,36,3.693055701540276,4.0,120,450,False,11,10,True,1.766499233700495,6.563929432487533,132,68.67948717948718,12.96840009160206,373.37755275314123,1.0239681312658213,0.0857796421932887,0.0836900233189174,75
PF,15,30,32,3.9222858646999983,0.0,120,900,False,5,14,True,1.74172084107153,6.6950209242929075,164,85.32905982905983,20.02739678624326,557.612202137507,1.2857851133244829,0.7366927608700887,4.837738459592291,83
PF,15,39,10,3.4726460081397095,0.0,90,900,False,9,10,True,1.4721068948441467,4.015072201656383,246,127.99358974358974,13.55246719181888,604.9871157183168,1.8577077456257627,2.9700594158282616,17.188558843944783,132
PF,15,45,20,3.507170759862874,4.0,90,450,False,11,11,True,1.5461678963123222,3.6455116247243513,163,84.80876068376068,12.53280917436003,650.3483006450193,1.256459260672812,0.8784144358894143,2.8051391453852665,84
PF,15,31,28,2.8797667146153048,0.0,120,300,False,12,20,False,2.1613362672590077,5.134413996130959,94,48.90811965811966,15.365890427634163,609.3208742266326,1.0158432311400967,0.03804649427359641,0.10089667191001273,55
PF,15,51,33,3.796969497593908,0.0,60,1200,False,12,13,True,1.3087626969228876,2.6339712837893146,262,136.31837606837607,14.114161760485796,1145.3535002672272,1.8566828807013,3.908131848296092,24.54657077930679,135
PF,15,42,29,2.6991401072775814,8.0,120,450,False,12,15,True,1.6071732130639085,2.9829668812224637,116,60.35470085470085,9.495282468669565,637.2863714015372,1.2065081040258303,0.6331170778231099,2.104012040844995,60
PF,15,50,24,3.104880749687227,3.0,120,600,False,12,13,True,1.4569071779144942,2.3444651961750527,153,79.60576923076923,8.738725183333923,733.5510274495948,1.0849134327443937,0.4081050342214225,1.3227001262818003,83
PF,15,42,32,3.776360595084993,8.0,60,450,False,12,10,True,1.4982710483517885,3.392349215878762,205,106.66132478632478,17.158196415735866,969.3133233888661,1.8443896876400434,4.663667865334439,17.423088707496383,105
PF,30,36,34,3.914705667716495,8.0,120,450,False,12,13,True,1.645377253194656,3.292989721014192,95,49.4284188034188,12.649614524061533,723.0293075694528,1.118358944919466,0.4504592822807053,3.627492785959621,49
PF,15,55,47,3.988331852719365,4.0,120,300,False,5,18,False,1.5442451893709501,2.5042543414743608,89,46.30662393162393,7.662683009568142,590.56788292976,0.6463477938857596,-0.6715338605423127,-4.420756961833233,42
PF,15,56,25,3.5390544743076715,8.0,150,450,False,12,11,True,1.2294151404550964,0.7173724441344123,78,40.58333333333333,2.676153449497097,884.4755544639384,0.997931044320487,-0.003995859577894522,-0.48738692172959364,40
PF,15,48,27,3.0103425963391004,0.0,120,450,False,10,10,True,2.413555060809187,5.517870693954937,96,49.94871794871795,19.187431252799314,693.4416983704174,1.1143071920332106,0.2664406672240445,0.8788383716705861,56
PF,30,50,43,3.4483681684787837,8.0,120,600,False,11,11,False,1.0792970341025272,0.3319959238263663,83,43.184829059829056,1.833802368226486,1139.8936693144406,0.882518091556039,-0.2638050289354509,-2.4693048210783934,45
PF,15,42,30,2.7813124929673987,0.0,120,450,False,11,10,True,2.305379111952311,6.129439746739332,104,54.11111111111111,18.718402954481412,608.5017726035873,1.1401029280605717,0.34811805382965655,1.2855727529943728,59
PF,30,53,23,3.5155528177757454,6.0,120,450,False,6,11,False,1.2493588761868553,1.5840270397382048,80,41.623931623931625,4.64181647167497,504.1526373737079,0.7971616097429889,-0.45235165936737304,-2.7220848976732013,38
PF,15,38,26,1.6741733293177699,0.0,150,450,False,7,11,True,1.7164977002005282,3.321579788576499,95,49.4284188034188,9.03394239501988,526.5980632612943,1.2003092152094248,0.4548617695387931,1.4654163537008515,57
PF,15,51,44,3.9559098860118556,6.0,45,450,False,11,10,False,1.3350703612000088,3.837276273193573,241,125.39209401709401,16.1843140879972,788.2822438421803,1.2809630102085996,1.0211619790610282,8.38488504061376,120
PF,15,38,44,3.7275982396796215,0.0,60,450,False,10,20,False,1.7348450853675115,5.375726829334608,176,91.57264957264957,22.107948425478476,802.9448635352137,1.7770993758921687,3.2139846851246694,18.53785682941952,97
PF,15,52,14,2.575775545190087,0.0,90,1200,False,12,18,True,1.2068263717155718,1.853875848011868,257,133.71688034188034,8.015237710598925,772.678716077706,1.9397201412251006,3.6442004751733963,18.573774774071403,121
PF,30,46,34,3.6909858586143782,0.0,45,900,True,10,12,True,1.0282605417621453,0.07639562294340799,77,40.06303418803419,1.0499254989242601,821.5079181961066,0.8777814198029178,-0.21504675732714304,-1.0150577184909797,36
PF,15,51,50,3.7749379800112424,0.0,90,450,False,5,19,False,1.7613853220557267,5.146358971855972,109,56.712606837606835,15.314208018326845,602.7073069242267,0.8500335125804594,-0.3360398215548825,-2.6334821174330805,61
PF,15,53,21,2.901847230762197,0.0,120,450,False,9,10,True,2.003646535417909,4.186522431482506,86,44.745726495726494,12.961023747278386,582.1950979159027,1.1161541125088548,0.33145802396910473,0.8773404057023911,55
PF,15,26,20,3.3094392137622917,0.0,45,450,False,8,10,False,1.2762029461157074,3.0741542723311817,308,160.25213675213675,12.796494741200858,802.9569922297504,1.9616574780740024,8.209912694519916,23.914117562553717,154
PF,15,41,17,3.6324787533627094,6.0,120,300,False,4,11,False,1.3647414669605586,1.2005243904829068,96,49.94871794871795,4.622347321559417,814.7937435533181,1.1607127587422408,0.48678583910092915,1.3147578391186445,48
PF,15,45,28,3.8984019607025266,0.0,120,900,False,9,10,True,1.9223669909689503,7.987231901480545,141,73.36217948717949,21.031794558757856,495.4139205750089,1.0372823934324893,0.1008444635019246,0.47344739892222937,77
PF,15,52,29,3.9559806916356988,6.0,120,450,False,11,10,True,1.8872368014279863,4.460453061521804,99,51.50961538461538,12.075004233328102,519.9437526170998,0.766273931586617,-0.5003328759157849,-3.584581945123951,57
PF,15,60,38,3.129075886869641,0.0,60,450,False,10,18,True,1.4929475798354175,2.457743462911184,155,80.64636752136752,14.330849500422023,1103.6501509828731,1.6138034228068647,2.434857372971212,9.76057350387927,81
PF,15,16,25,1.7631549564944453,6.0,60,150,True,4,11,True,1.5118239802541251,2.98432875909156,94,48.90811965811966,4.261410226830954,289.7780341963291,1.181683131373888,0.6743101540629627,1.010774657234267,54
PF,15,48,41,3.7871795492197338,8.0,45,300,False,9,10,True,1.3950679202978868,2.9283208394084603,197,102.49893162393163,15.444799089691367,991.6927651489777,0.9932301411940258,-0.016015716929636024,-0.9126458092140494,94
PF,15,38,25,3.7451169894015424,4.0,45,900,False,7,12,False,1.2152219332411518,3.770183596224346,468,243.5,15.64799521012996,789.1102005494931,1.4272854656670684,4.0031553697204165,18.279737272193074,222
PF,15,21,41,2.18570018726384,6.0,60,300,False,4,16,True,1.4125676656462212,3.1888946430766194,244,126.95299145299145,15.856631827358854,903.7778847815657,1.4841868611440387,2.474962830037638,9.616839152038269,121
PF,15,47,50,3.1709333015785894,0.0,45,450,False,4,20,False,1.5814387081275365,4.107875922597928,201,104.5801282051282,23.026248641745525,1058.5438554149946,1.241126436472437,0.8625451046650358,7.078574721217601,104
PF,15,45,16,3.920298932767743,0.0,90,300,False,5,10,False,1.473844686333631,1.7711321591497848,111,57.753205128205124,7.112410468052214,836.1344493184957,1.5325345011691878,2.3624452839239654,3.4369242886270266,49
PF,30,49,49,3.563981267921656,4.0,120,450,False,11,12,True,1.2200169231215234,0.9801094676912008,83,43.184829059829056,4.832530259759739,1049.9797702942947,0.40811675507086076,-0.9320736816103841,-12.276386736868439,40
PF,15,50,29,3.6107186513937557,0.0,120,450,False,11,11,True,2.406505677038762,6.43677722684607,90,46.82692307692307,17.89738002463256,550.0395040799668,0.8996762440020288,-0.20400263232160284,-1.647178813513651,53
PF,15,60,20,3.699360329091796,8.0,120,450,False,11,12,True,1.6017728377035234,2.2370211592489673,90,46.82692307692307,7.641874176055763,689.7538297265262,0.957072512049444,-0.10656771054551958,-0.6818078883641859,53
PF,15,43,30,3.533146262948946,6.0,150,450,False,7,12,False,1.2701300292697306,0.828248976672681,97,50.46901709401709,3.8686417259598027,1032.5677142262416,0.9395294668485294,-0.12384422762514567,-1.0727055466416267,48
PF,15,57,29,3.7620414659300088,0.0,150,900,False,12,13,True,1.5558064820330895,4.2629839074417575,106,55.1517094017094,11.019136216161044,507.3749652348549,0.9443918408802455,-0.1535824594448486,-1.0776468992160755,54
PF,15,51,29,3.3610817957502963,0.0,120,450,False,11,11,True,2.3427835844035854,5.100240941056363,89,46.30662393162393,17.340619741122403,679.5998741386177,0.8986550362843908,-0.2094133849482978,-1.616123788187763,54
PF,15,56,48,3.8632018440037976,3.0,120,450,False,4,18,False,1.694918507002757,3.613663026844307,116,60.35470085470085,10.965198770857246,581.5257993607058,0.8219224856538362,-0.5736164922268877,-2.753593164283592,63
PF,15,38,24,2.6780894541926723,3.0,45,450,False,10,12,True,1.1442060823222866,1.7960080328812515,381,198.23397435897436,7.395324512688061,808.2698024244354,1.1421209638156615,0.5726604761118205,4.070976348320249,185
PF,15,57,36,2.0518088770377836,0.0,120,450,False,8,10,True,1.6550081085186945,2.7822090333454255,90,46.82692307692307,8.52320890147378,626.4783636441734,1.0291660799419973,0.059324823764688464,-0.045676934394012325,54
PF,15,38,25,3.736531718753242,0.0,120,1200,True,9,13,True,1.6399739032695801,3.2410540130477057,97,50.46901709401709,9.340937077375553,489.20297317751533,1.560521224963602,1.6512730466275691,4.39596527433474,55
PF,15,32,26,2.567814235715584,0.0,120,450,False,12,14,True,2.1285411194712895,5.059000219101033,117,60.875,18.463697182257846,729.4279166540285,1.098614924495208,0.30137354694963064,0.9932731165454783,71
PF,15,33,39,3.7028995211460414,6.0,90,1200,False,6,20,True,1.3524314686321663,4.1738850039954265,275,143.08226495726495,18.175795434318246,749.2598610406103,1.5120433403466502,3.6545884189783924,16.505658389262724,143
PF,15,56,43,3.2983388420242727,0.0,60,150,False,7,20,False,1.9288805123231954,4.4318817914631,96,49.94871794871795,16.011360077230414,658.0779257939589,1.2258733692729653,0.6414541448586876,3.1796451790268665,56
PF,15,36,31,3.7005919088566364,3.0,90,450,False,12,15,True,1.5356708105625918,2.8946718682112325,188,97.81623931623932,13.434181594312067,874.0314845261073,1.3571236200306607,2.201990343830681,6.210786063181506,100
PF,15,53,33,3.8133196548046957,4.0,45,1200,False,5,13,True,1.1148382315919652,1.419836294421759,465,241.93910256410257,9.02737268464998,1278.6013122796958,1.1581037058733112,0.8959106155051828,7.444499583022957,220
PF,15,57,16,2.902248243776222,0.0,120,1200,False,9,10,True,1.4609748003054508,2.7955987338827195,181,94.1741452991453,12.59420694736748,826.8372198340346,1.1162911205649517,0.32476716260076843,1.8039164301476183,96
PF,30,45,18,3.7933497281002984,0.0,30,450,False,11,11,True,1.3210898170899175,3.2928225500385224,171,88.97115384615384,11.663006760762256,693.0382836268352,0.8975544258374984,-0.2637160948798718,-3.0203452000015094,96
PF,15,30,23,3.6775640035683757,6.0,90,450,False,12,11,True,1.5290997417324885,2.6390048436971147,168,87.41025641025641,14.118478126056427,987.2234826947956,1.2274721741120318,0.9131770001979758,2.7255830266904595,94
PF,15,27,11,3.7870841149170356,0.0,90,450,False,11,12,True,1.6582300042460176,3.860917008098601,168,87.41025641025641,11.828260710991504,605.2400000000001,1.7025007599878401,2.5464035609169047,7.471922204360751,101
PF,30,38,22,2.8425742455179384,0.0,120,450,False,9,11,True,1.7362213083509292,6.661821793702576,96,49.94871794871795,11.281845091277066,328.4156156952972,0.8863248712392613,-0.22292502887991694,-2.22702950679608,47
PF,15,60,21,3.9330488264661843,6.0,120,450,False,12,16,True,1.7894036027363955,2.541104830199,94,48.90811965811966,10.450337123006518,812.8789052597209,0.9040797785298739,-0.28540164227513753,-1.2085755112013508,55
PF,30,36,44,2.3880008096997365,0.0,120,450,False,9,18,True,1.6830053763956703,2.345669376125824,81,42.14423076923077,12.399853882168319,1084.43859598921,0.9381232688088667,-0.1965441830552554,-0.8190227600351356,46
PF,15,35,23,3.805194683059732,0.0,120,450,False,8,10,False,2.259404459928391,4.86233638695108,107,55.672008547008545,19.002490200302365,771.0624681634894,1.0221966954581163,0.07608011032996398,0.12770307344272375,70
PF,15,45,34,3.7268205149699996,0.0,120,450,False,12,10,False,2.3051831025069744,5.966552624845589,97,50.46901709401709,18.49969793410339,623.7920961027766,0.9062513793056568,-0.20809384467406772,-1.555191296406579,56
PF,15,29,17,2.758672715565168,6.0,30,1200,True,6,19,False,1.1418538833123018,2.276642581675695,500,260.14957264957263,11.829015067423907,987.3310545263746,1.384283640097258,2.4358179685206736,18.75938793372909,256
PF,30,29,20,3.5822533650170585,0.0,120,1200,False,12,11,True,1.524644813854548,3.223130770171736,161,83.76816239316238,16.683681331223,1000.0188117754626,1.3892694486382755,1.3660462525630326,9.727825053812724,79
PF,15,45,28,2.8425998317758254,4.0,90,450,False,6,11,True,1.6018166955898407,4.754225518331694,168,87.41025641025641,14.95310544111245,580.5965491403327,1.1909991711044086,0.7199938246254359,2.2017683868640368,83
PF,15,53,24,3.879590348450132,0.0,120,450,False,11,13,True,1.839403200118691,3.144822489753151,86,44.745726495726494,11.25467769620605,687.0802108418084,0.8610177709456515,-0.3244300666517153,-1.9709545484431668,54
PF,30,27,22,2.3943919341154953,3.0,30,450,True,5,11,False,1.1950907140836555,1.7775661995095065,184,95.73504273504273,6.434292991658229,663.7682167862433,1.3477778719413291,2.028933921989667,6.880081312987906,91
PF,15,39,49,3.060856165855217,0.0,30,450,True,4,18,False,1.482870751061972,4.058819434393433,239,124.35149572649573,23.337378251849735,1082.1111821205282,1.1058435416005066,0.40188118396536754,2.9892906083738513,118
PF,15,42,39,3.0542290528808795,3.0,30,300,False,4,13,False,1.2878123028595123,3.1832580796425094,338,175.86111111111111,15.489800347999289,879.429821706427,1.3198684199656656,1.5917479290566974,11.006700995250323,167
PF,30,32,25,3.960752114369313,0.0,120,450,False,4,11,False,1.9130098541322125,5.465070980090502,97,50.46901709401709,15.531548852477293,549.3620610775769,1.1615001503416156,0.43495312078175424,3.3958366686470343,47
PF,15,48,24,3.153394677741113,0.0,30,450,False,8,12,True,1.3393510217825118,2.884285384236998,290,150.88675213675214,17.148195013326273,1158.9842323010423,1.2079763509185741,1.280462372541062,6.689470784234079,151
PF,15,48,44,3.873696250705938,6.0,60,450,False,6,11,True,1.4319063809271129,3.2577107020447706,190,98.8568376068376,15.883689813036426,893.2370578488385,1.4006175652999258,1.6592231492430891,8.755202946889792,105
PF,15,29,23,3.2511451421665374,4.0,120,450,False,12,15,True,1.4660238000409105,2.0728730181964727,146,75.96367521367522,8.712802662132809,816.5083725964894,1.2412136642236338,1.0493399587133732,2.9931707109167482,83
PF,15,48,16,2.7934522149186845,0.0,90,300,False,10,14,True,1.5053986342117749,2.147243529827345,112,58.27350427350427,7.5930530868612,719.9551020810036,1.6533767867224423,2.8230924788418306,3.8631970859064784,49
PF,15,36,49,3.9275845216037424,0.0,90,300,False,6,17,True,1.8641144098564701,6.1652126122919,110,57.23290598290598,17.16637553070506,541.6998196207903,0.8771980472004683,-0.33683731336728884,-1.9802912814685398,55
PF,15,39,49,3.302821452359913,8.0,45,450,False,9,19,False,1.3600941680459306,2.96524233754301,262,136.31837606837607,17.778604459509175,1115.038305653884,1.302089105770325,1.2005584290354507,9.31191822802599,127
PF,15,22,47,3.7105636518638425,6.0,120,450,False,7,20,True,1.659208904396529,4.938601414092562,141,73.36217948717949,14.853292396086704,557.8190123941557,0.8864457297506324,-0.32729744892943397,-2.785009342682538,81
PF,15,54,29,3.012528834947291,0.0,120,1200,False,12,10,True,1.6113022020874184,3.3905867988629796,164,85.32905982905983,17.044305601095456,922.4640524213223,1.1582383355957235,0.35268421644008,2.2773922035186693,80
PF,15,42,24,3.7673790990825906,4.0,120,900,False,11,11,True,1.3846885871685612,3.86429216194786,201,104.5801282051282,11.250793994743345,539.1451023191712,1.0694447084719994,0.2482898046312543,1.1259407922137568,102
PF,15,17,39,1.283670785850345,3.0,60,150,False,7,15,False,1.3365355678230657,1.8671462454054446,210,109.26282051282051,7.717859379759014,729.3308735326113,1.3523228942277432,2.1816345219612603,4.824580369352944,116
PF,15,39,19,2.81946358210978,0.0,30,300,False,11,10,True,1.2987080629475802,2.8323215351035285,288,149.84615384615384,12.892879032291411,915.5751508618034,1.370154325992309,2.403281794398973,9.861959319372518,143
PF,15,35,27,3.228723017583789,0.0,120,900,False,12,10,True,1.7562672022113766,5.482003752716068,164,85.32905982905983,19.97137476336977,683.3506831428431,1.2391847149636646,0.7228568590000637,3.9399176300347447,85
PF,15,32,48,2.698914218347456,8.0,30,450,False,9,19,True,1.1449268898103275,1.454444968742647,365,189.90918803418802,9.71272551893181,1315.6759118535972,1.2607594321786013,1.530068821136742,9.616915581020526,176
PF,15,55,50,3.0286427081820224,4.0,120,600,False,8,11,True,1.4792884114089342,2.6970189368544357,130,67.63888888888889,9.679741056280214,666.6201999611046,0.8609789350423366,-0.3753827663880628,-2.591947556878589,70
PF,15,38,44,3.2955373233327516,0.0,90,1200,False,4,12,True,1.4684472913440234,3.509386665356137,206,107.18162393162393,18.01370166939531,949.600007659835,1.4076394181902603,1.589469216855431,12.220717058152776,112
PF,15,45,18,3.0935735589048456,0.0,60,450,False,9,12,True,1.412916569217261,2.508064785966611,192,99.8974358974359,11.7888358097169,922.8313775678118,1.8286629161765924,5.871572255389999,14.237432105938984,108
PF,15,46,25,2.582384962823094,6.0,150,450,False,12,14,True,1.2167087948529465,0.5606247823943697,96,49.94871794871795,2.813027881452486,1151.214764306676,1.0870072850546768,0.18274524615273324,0.4518961429091444,46
PF,15,31,23,2.128901771118376,6.0,30,300,True,4,14,True,1.0369615622934176,0.3038790476748271,263,136.8386752136752,1.9933732575201888,854.4340597339967,1.5042269773588066,4.283093156362788,9.151084645111863,129
PF,15,34,16,3.4847436741308333,0.0,45,1200,False,12,11,True,1.1426633465745197,1.7319353685155607,479,249.2232905982906,8.839578815571016,1121.2005526233663,1.329770886764932,1.2872036651181031,14.456965690971312,237
PF,15,47,14,3.5010564919710445,0.0,120,450,False,12,10,True,1.6521174459767929,2.8078679120839496,102,53.07051282051282,8.631230332050135,610.524444486201,1.406956131139587,1.2019681932168578,3.1899621367974076,60
PF,30,35,27,3.4515760990395443,0.0,45,300,False,9,11,True,1.8949189617297892,8.100111885309197,110,57.23290598290598,18.286203173171184,444.1345035831041,0.728845503145932,-0.37832416725750984,-8.149348825197073,63
PF,15,29,25,3.4140711861849655,0.0,30,450,False,11,10,False,1.2476515456162673,2.441181645477711,352,183.14529914529913,14.227121540795755,1174.851631683111,1.7902048322784623,8.119063542963742,26.914441327476077,175
PF,15,46,28,3.651838282691363,4.0,120,450,False,12,13,True,1.563671795118887,4.178962466531208,126,65.5576923076923,9.765985167974277,444.0523975442609,1.064807676985268,0.19965759143024703,0.4361028702862299,67
PF,15,36,17,3.233664919576864,0.0,120,600,False,10,15,True,1.5720925613318741,2.818934301312166,129,67.11858974358974,9.841414914481659,687.4494808066513,1.3936201884650452,1.1822329294812248,4.395824495309974,77
PF,15,40,26,3.341582273741083,0.0,45,300,False,8,12,False,1.3883384999748867,3.180294535629996,206,107.18162393162393,13.842483887472268,810.8438115170793,1.9183039279967453,3.743827165201907,18.96013516986234,97
PF,15,33,30,1.4905929058262335,0.0,90,600,True,11,19,True,1.4989658798242855,2.035417988780988,87,45.26602564102564,4.666096713270102,483.68430334741004,1.1777085012721942,0.6215541269684604,1.1724947906541598,49
PF,15,50,48,3.1490877801349986,4.0,120,600,False,7,20,False,1.530549533524255,2.999799318320305,136,70.76068376068376,10.511906360021554,674.771934336545,0.9029407534878615,-0.2771322549371237,-1.9455420150105096,74
PF,15,53,35,1.0740943647002568,3.0,30,1200,False,12,11,True,1.0460074428479016,0.43420477962784637,806,419.3611111111111,4.736769736501181,1614.1801287808312,1.1096058419556354,0.8372059060843886,6.351021086713627,402
PF,15,47,21,3.6043775792081374,8.0,90,450,False,12,13,True,1.5344134041676067,2.837117972189247,135,70.24038461538461,10.853087191442736,756.4172273323044,1.3830574458216145,1.4496463603700311,3.8826363913552617,71
PF,15,60,30,1.9818695850624426,4.0,45,1200,False,10,14,False,1.0507843161323405,0.39175583339699144,507,263.7916666666667,4.050946168371986,1879.680399281521,1.2845266641839588,1.1104673810367662,10.577042560665971,229
PF,15,48,45,2.9235841932631788,3.0,120,300,False,9,19,True,1.5489490570296127,2.484426021978404,101,52.550213675213676,7.833300670533519,582.3431481622642,0.8960244106734028,-0.34656432581846125,-0.970418056591471,51
PF,15,53,45,2.895558692535272,0.0,120,450,False,5,15,False,2.0117986065020057,4.379971998796337,84,43.705128205128204,14.228232047524894,611.7958569150863,0.7056387586340733,-0.5353891498260114,-4.223334756228108,52
PF,15,60,20,3.283588865329003,3.0,30,450,True,9,13,True,0.9539914531844313,-0.24410537640715804,198,103.01923076923076,-0.44221305807320466,1084.169551311918,1.0181243594247475,0.11084323833747417,0.4653842334817778,101
PF,15,47,22,2.431474032210219,0.0,120,450,False,4,10,True,1.9962232226839887,4.15788886693053,101,52.550213675213676,13.807467149050517,632.4100424763076,1.1553271652448143,0.4153176271789981,1.336928188833567,59
PF,15,24,42,3.795296847209158,0.0,120,600,False,4,20,True,1.6728633904464238,6.135409854982973,144,74.92307692307692,16.4356833230462,511.87350143241883,0.9744771174835639,-0.07226630450653261,-0.8074142840897794,76
PF,15,49,43,3.2962336917709094,4.0,90,450,False,8,19,True,1.5338653043635764,2.671840831173277,150,78.0448717948718,12.40968672889665,909.719561993255,1.2175191053885117,0.7935858722335778,2.7800929320426575,76
PF,30,60,33,3.820765996987642,0.0,90,450,False,10,10,True,1.37285205756801,2.536766349044938,78,40.58333333333333,6.9189360251308205,541.0597557046299,1.2455599856525863,0.5508343717364913,1.9543625808821474,37
PF,15,39,22,3.9199027442484837,0.0,90,1200,False,11,11,True,1.4551966126947509,3.705973054381569,231,120.18910256410255,17.310441891402967,833.9599999999964,1.6030792264368188,4.586338170169785,16.369904951206482,126
PF,15,52,13,2.8726921784648605,0.0,120,450,False,12,15,True,1.6105510924853337,3.043782878236478,93,48.38782051282051,8.055906775181203,518.3951798911253,1.2751044283775481,0.6387429825729901,1.985338439482457,58
PF,15,46,22,3.3720606620568203,3.0,60,450,False,11,10,True,1.2780924995857041,1.489889668543665,261,135.7980769230769,10.96083383000651,1343.1718800428796,1.2593811468706078,1.6180868868928198,4.983472304755952,137
PF,15,46,48,3.4181587939037885,4.0,120,300,False,12,10,False,1.7715956115706615,4.888166656152735,96,49.94871794871795,10.706710152227767,406.0393380515593,0.6883515297547813,-0.7777323076030227,-4.004660612873543,49
PF,15,29,35,3.2200472132298987,0.0,120,900,False,10,10,False,1.8151741163370756,5.5391083995865396,169,87.93055555555556,22.1563735053909,756.9975419669347,1.2647855927041216,0.7272225621046076,4.468266893898563,86
PF,15,57,17,3.6399171760949858,3.0,120,300,False,11,10,True,1.0856190337657767,0.29907256844606134,99,51.50961538461538,0.766775189400811,769.7395278871184,1.1729265768590282,0.44808322310760734,1.29484798603301,48
PF,15,55,39,3.218881623763851,8.0,120,450,False,11,19,False,1.4817356688268102,2.105724209932368,90,46.82692307692307,6.498011328699128,636.2312796722085,0.7864373978860997,-0.4225128580396699,-3.090291788509251,52
PF,30,30,8,2.838971171015467,8.0,45,600,True,7,20,False,1.3861022997623291,3.8897470341945124,172,89.49145299145299,10.381916246123355,545.135915205128,1.847462915250096,3.0830411794160977,15.886451787500526,96
PF,15,53,28,2.784032962862227,0.0,120,600,False,4,13,False,1.8606264542440845,4.17674925794539,107,55.672008547008545,13.7750843737456,637.1134216819217,1.105228929318292,0.2456915246281983,0.9180380552327294,60
PF,15,45,47,2.9390154357773577,0.0,60,300,False,6,16,False,1.6984815145480083,3.522918075865207,141,73.36217948717949,17.962431593335303,941.843986211672,1.3441616204876812,1.0387245623318515,5.2717479412348,70
