trend_n,trend_t,fast,slow,n,gross,exp,ctrl,excess,z,p,wr
89,sma,8,34,333,4.969746584964868,4.362305870672234,-0.8026829464351716,5.164988817107406,2.270674091936981,0.008333333333333333,0.5765765765765766
89,sma,8,50,333,4.969746584964868,4.362305870672234,-0.8026829464351716,5.164988817107406,2.270674091936981,0.008333333333333333,0.5765765765765766
89,sma,13,21,319,5.349084560488014,4.705850209831441,-0.6460008282314571,5.3518510380628985,2.807855145449368,0.008333333333333333,0.5768025078369906
89,sma,13,34,321,5.369248994210432,4.7269132999442425,-0.8072686943582822,5.534181994302525,3.10994594454422,0.0,0.5794392523364486
89,sma,13,50,321,5.369248994210432,4.7269132999442425,-0.8072686943582822,5.534181994302525,3.10994594454422,0.0,0.5794392523364486
89,sma,21,34,303,4.758724738352279,4.111174382380506,-0.8252411393638739,4.9364155217443795,2.5355276461357557,0.0,0.5676567656765676
89,sma,21,50,303,4.758724738352279,4.111174382380506,-0.8252411393638739,4.9364155217443795,2.5355276461357557,0.0,0.5676567656765676
89,hma,5,21,244,5.735246785646607,5.43637528560924,-0.6278782740136132,6.064253559622854,2.686258921697786,0.0,0.6229508196721312
89,hma,5,34,246,5.857639495214447,5.555396624750623,-0.6309256360237109,6.186322260774333,3.177843532813539,0.0,0.6260162601626016
89,hma,5,50,246,5.857639495214447,5.555396624750623,-0.6309256360237109,6.186322260774333,3.177843532813539,0.0,0.6260162601626016
89,hma,8,21,226,5.295872786111121,4.979061450776013,-0.7994048793417633,5.778466330117776,2.634326956278096,0.008333333333333333,0.6150442477876106
89,hma,8,34,228,5.431782235903927,5.111490736295515,-0.7720389800587835,5.883529716354299,2.612397502067578,0.0,0.618421052631579
89,hma,8,50,228,5.431782235903927,5.111490736295515,-0.7720389800587835,5.883529716354299,2.612397502067578,0.0,0.618421052631579
89,hma,13,21,212,5.888205715393814,5.536727593762994,-1.1638518557145303,6.700579449477525,2.855591224283282,0.008333333333333333,0.6179245283018868
89,hma,13,34,216,6.051155852473808,5.694959269553822,-0.7042995516051193,6.399258821158941,2.592220912403583,0.016666666666666666,0.625
89,hma,13,50,216,6.051155852473808,5.694959269553822,-0.7042995516051193,6.399258821158941,2.592220912403583,0.016666666666666666,0.625
89,hma,21,34,198,5.178860266229972,4.840696317185945,-1.030241288617634,5.870937605803579,2.229064940405036,0.016666666666666666,0.6111111111111112
89,hma,21,50,198,5.178860266229972,4.840696317185945,-1.030241288617634,5.870937605803579,2.229064940405036,0.016666666666666666,0.6111111111111112
144,ema,5,21,408,3.1888797890303033,2.6200878298625114,-0.4956243458696232,3.1157121757321344,1.8418766414233074,0.05,0.5882352941176471
144,ema,5,34,410,3.2747367171935253,2.70523862093635,-0.8258245716341809,3.5310631925705307,2.039788934323325,0.016666666666666666,0.5902439024390244
144,ema,5,50,410,3.2747367171935253,2.70523862093635,-0.8258245716341809,3.5310631925705307,2.039788934323325,0.016666666666666666,0.5902439024390244
144,ema,8,21,393,2.8251558198524056,2.2338992419463612,-0.8500292699185507,3.083928511864912,1.6792129056620926,0.05,0.5826972010178118
144,ema,8,34,395,2.91611477804298,2.3242389926200473,-0.6111983763966268,2.935437369016674,1.862426480475986,0.03333333333333333,0.5848101265822785
144,ema,8,50,395,2.91611477804298,2.3242389926200473,-0.6111983763966268,2.935437369016674,1.862426480475986,0.03333333333333333,0.5848101265822785
144,ema,13,21,381,3.094198298032133,2.474051749168418,-0.9577978661284441,3.431849615296862,2.0784106180901296,0.016666666666666666,0.5853018372703412
