tf,design,stop,tgt,be,be_off,arm,tr,n,R,pts,pf,win,sharpe,p_flat
3,S4 stretch fade,3.0,0.0,0.0,0.0,0.0,0.0,263,-0.002526525231790953,1.837457030765874,0.9956955360897184,0.3041825095057034,0.35696057600512326,0.5019011406844106
3,S4 stretch fade,3.0,0.0,0.0,0.0,1.0,1.0,273,-0.07697634370611282,0.6299723915190664,0.82126706406682,0.4468864468864469,0.12572727558414284,0.31868131868131866
3,S4 stretch fade,3.0,0.0,1.0,0.25,0.0,0.0,268,0.01265486001962356,3.687387680409413,1.0293933538504536,0.4664179104477612,0.6522922092007212,0.39925373134328357
3,S4 stretch fade,3.0,0.0,1.0,0.25,1.0,1.0,273,-0.0828487077161852,0.21732904331002326,0.8071510963968698,0.4652014652014652,0.04693762574064082,0.31868131868131866
3,S4 stretch fade,3.0,1.0,0.0,0.0,0.0,0.0,275,-0.07930975020909606,-0.9850886822761747,0.8140363488761838,0.4690909090909091,-0.33263863686387474,0.3018181818181818
3,S4 stretch fade,3.0,1.0,0.0,0.0,1.0,1.0,275,-0.07930975020909606,-0.9850886822761747,0.8140363488761838,0.4690909090909091,-0.33263863686387474,0.3018181818181818
3,S4 stretch fade,3.0,1.0,1.0,0.25,0.0,0.0,275,-0.07930975020909606,-0.9850886822761747,0.8140363488761838,0.4690909090909091,-0.33263863686387474,0.3018181818181818
3,S4 stretch fade,3.0,1.0,1.0,0.25,1.0,1.0,275,-0.07930975020909606,-0.9850886822761747,0.8140363488761838,0.4690909090909091,-0.33263863686387474,0.3018181818181818
3,S4 stretch fade,3.0,1.5,0.0,0.0,0.0,0.0,274,-0.07083787147419827,0.15625758219849115,0.855811821723095,0.4051094890510949,0.043133430627653256,0.3248175182481752
3,S4 stretch fade,3.0,1.5,0.0,0.0,1.0,1.0,275,-0.08961579538544048,-0.38796428465073324,0.7903948634974047,0.4509090909090909,-0.11480561418427473,0.3090909090909091
3,S4 stretch fade,3.0,1.5,1.0,0.25,0.0,0.0,275,-0.09267056932530618,-0.6698446804326911,0.7827082120669678,0.4690909090909091,-0.2058510090731805,0.31272727272727274
3,S4 stretch fade,3.0,1.5,1.0,0.25,1.0,1.0,275,-0.09525664322619344,-0.7464956711356411,0.7766444463456397,0.4690909090909091,-0.22907883022975895,0.3090909090909091
3,S4 stretch fade,3.0,2.0,0.0,0.0,0.0,0.0,271,-0.0538888509483903,0.12761006608260556,0.8957644501744582,0.3726937269372694,0.03144273803448425,0.35793357933579334
3,S4 stretch fade,3.0,2.0,0.0,0.0,1.0,1.0,275,-0.0865107955010053,-0.3656874227092922,0.7976572431015623,0.4509090909090909,-0.10087391324232071,0.31272727272727274
3,S4 stretch fade,3.0,2.0,1.0,0.25,0.0,0.0,275,-0.10488751234041879,-1.3446901352064535,0.7540622092404278,0.4690909090909091,-0.3986976846254145,0.32
3,S4 stretch fade,3.0,2.0,1.0,0.25,1.0,1.0,275,-0.09760618879630378,-0.9693079419053067,0.7711352867335167,0.4690909090909091,-0.2854738962598118,0.31272727272727274
3,S4 stretch fade,3.0,3.0,0.0,0.0,0.0,0.0,268,-0.050542261139197,1.603299976074599,0.9093980218820684,0.332089552238806,0.3176344857138515,0.40298507462686567
3,S4 stretch fade,3.0,3.0,0.0,0.0,1.0,1.0,273,-0.07488325214428967,0.037224205989031735,0.8261270558774196,0.4468864468864469,0.009392027973336903,0.31868131868131866
3,S4 stretch fade,3.0,3.0,1.0,0.25,0.0,0.0,272,-0.0644039732520049,0.6967554776717272,0.8493167492773115,0.46691176470588236,0.17350204330072128,0.34191176470588236
3,S4 stretch fade,3.0,3.0,1.0,0.25,1.0,1.0,273,-0.08075561615436205,-0.3754191422200113,0.812023235310869,0.4652014652014652,-0.10108504531032081,0.31868131868131866
3,S5 range expansion,1.0,0.0,0.0,0.0,0.0,0.0,625,-0.3059882302641755,-4.26360185030742,0.6826856786012863,0.1456,-1.7223069183837174,0.1648
3,S5 range expansion,1.0,0.0,0.0,0.0,1.0,1.0,645,-0.21188064347767502,-2.2831018549940936,0.6516377973271406,0.4124031007751938,-1.6324402292003162,0.04496124031007752
3,S5 range expansion,1.0,0.0,1.0,0.25,0.0,0.0,644,-0.17663277134162672,-2.3005540565308897,0.708432830956796,0.44565217391304346,-1.1667315557199092,0.09161490683229814
3,S5 range expansion,1.0,0.0,1.0,0.25,1.0,1.0,645,-0.21979711688881184,-2.339675011444604,0.63655605662137,0.4573643410852713,-1.6753485209492311,0.04496124031007752
3,S5 range expansion,1.0,1.0,0.0,0.0,0.0,0.0,646,-0.21546405348978953,-2.397201898366043,0.6451570888222136,0.4613003095975232,-2.050284578485069,0.029411764705882353
3,S5 range expansion,1.0,1.0,0.0,0.0,1.0,1.0,646,-0.21546405348978953,-2.397201898366043,0.6451570888222136,0.4613003095975232,-2.050284578485069,0.029411764705882353
3,S5 range expansion,1.0,1.0,1.0,0.25,0.0,0.0,646,-0.21546405348978953,-2.397201898366043,0.6451570888222136,0.4613003095975232,-2.050284578485069,0.029411764705882353
3,S5 range expansion,1.0,1.0,1.0,0.25,1.0,1.0,646,-0.21546405348978953,-2.397201898366043,0.6451570888222136,0.4613003095975232,-2.050284578485069,0.029411764705882353
3,S5 range expansion,1.0,1.5,0.0,0.0,0.0,0.0,637,-0.2427010077172554,-2.9133279116661552,0.6606337482898238,0.3642072213500785,-2.1710998790075497,0.04552590266875981
3,S5 range expansion,1.0,1.5,0.0,0.0,1.0,1.0,646,-0.22363306002292507,-2.5244290103310534,0.6338243995750613,0.4102167182662539,-2.0214412400493726,0.03560371517027864
3,S5 range expansion,1.0,1.5,1.0,0.25,0.0,0.0,646,-0.23898392930574472,-2.637047337885583,0.6064926172742614,0.4504643962848297,-2.0858915268509053,0.03715170278637771
3,S5 range expansion,1.0,1.5,1.0,0.25,1.0,1.0,646,-0.23432766625448379,-2.6437167124113983,0.6141321061772413,0.4551083591331269,-2.1149406705634077,0.03560371517027864
3,S5 range expansion,1.0,2.0,0.0,0.0,0.0,0.0,632,-0.21884016990472208,-2.376996718140569,0.714184142304864,0.31962025316455694,-1.4499786184238226,0.055379746835443035
3,S5 range expansion,1.0,2.0,0.0,0.0,1.0,1.0,646,-0.2143740223164805,-2.211119325845046,0.6479935768941681,0.4117647058823529,-1.6287320896324502,0.04179566563467492
3,S5 range expansion,1.0,2.0,1.0,0.25,0.0,0.0,646,-0.2166994552746391,-2.1030212990950066,0.6421899295600048,0.44891640866873067,-1.4740644541150747,0.043343653250773995
3,S5 range expansion,1.0,2.0,1.0,0.25,1.0,1.0,646,-0.22154162737301172,-2.2763937893288384,0.6341505320877189,0.456656346749226,-1.6778143997323636,0.04179566563467492
3,S5 range expansion,1.0,3.0,0.0,0.0,0.0,0.0,629,-0.23120391200349902,-2.477072172433794,0.7239647675311537,0.2559618441971383,-1.4008936102402076,0.0794912559618442
3,S5 range expansion,1.0,3.0,0.0,0.0,1.0,1.0,646,-0.20315603940107368,-2.1026673402660894,0.6664137287290068,0.4117647058823529,-1.4855125312220916,0.04179566563467492
3,S5 range expansion,1.0,3.0,1.0,0.25,0.0,0.0,645,-0.20879251811007474,-2.112781867177461,0.6557835582475019,0.44651162790697674,-1.443721158147263,0.05116279069767442
3,S5 range expansion,1.0,3.0,1.0,0.25,1.0,1.0,646,-0.20959046937525358,-2.17632930091568,0.6538864383652949,0.456656346749226,-1.5417224289158507,0.04179566563467492
3,S5 range expansion,1.5,0.0,0.0,0.0,0.0,0.0,562,-0.25942068980038985,-6.16203256902315,0.6986458895813694,0.19217081850533807,-2.043064570609888,0.23309608540925267
3,S5 range expansion,1.5,0.0,0.0,0.0,1.0,1.0,588,-0.1450897953641627,-2.848810824281884,0.7431173125468504,0.43197278911564624,-1.4977964179485357,0.08673469387755102
3,S5 range expansion,1.5,0.0,1.0,0.25,0.0,0.0,586,-0.16619696153303495,-4.181465809444461,0.7046757015753464,0.46757679180887374,-1.6903916385682962,0.13822525597269625
3,S5 range expansion,1.5,0.0,1.0,0.25,1.0,1.0,588,-0.14470613061256551,-2.848857284662824,0.7428146226183039,0.467687074829932,-1.4998391259913768,0.08673469387755102
3,S5 range expansion,1.5,1.0,0.0,0.0,0.0,0.0,590,-0.15867385923759075,-3.1375759899071376,0.7179622610748537,0.46779661016949153,-1.8970135424316545,0.06610169491525424
3,S5 range expansion,1.5,1.0,0.0,0.0,1.0,1.0,590,-0.15867385923759075,-3.1375759899071376,0.7179622610748537,0.46779661016949153,-1.8970135424316545,0.06610169491525424
3,S5 range expansion,1.5,1.0,1.0,0.25,0.0,0.0,590,-0.15867385923759075,-3.1375759899071376,0.7179622610748537,0.46779661016949153,-1.8970135424316545,0.06610169491525424
3,S5 range expansion,1.5,1.0,1.0,0.25,1.0,1.0,590,-0.15867385923759075,-3.1375759899071376,0.7179622610748537,0.46779661016949153,-1.8970135424316545,0.06610169491525424
3,S5 range expansion,1.5,1.5,0.0,0.0,0.0,0.0,573,-0.1319581363470528,-1.9401603594987904,0.7930037338459525,0.39790575916230364,-0.986334823056525,0.0924956369982548
3,S5 range expansion,1.5,1.5,0.0,0.0,1.0,1.0,589,-0.1621096651423102,-2.8164737589157878,0.7124993044680554,0.432937181663837,-1.488642394211646,0.07640067911714771
3,S5 range expansion,1.5,1.5,1.0,0.25,0.0,0.0,589,-0.165031244708128,-2.8603643925954723,0.7061961264485713,0.4685908319185059,-1.5191747340673174,0.07640067911714771
3,S5 range expansion,1.5,1.5,1.0,0.25,1.0,1.0,589,-0.16465938882199563,-2.84220341712845,0.706858138662936,0.4685908319185059,-1.504838902020201,0.07640067911714771
3,S5 range expansion,1.5,2.0,0.0,0.0,0.0,0.0,570,-0.12440757075126246,-1.943896135865013,0.8194927574946027,0.34912280701754383,-0.9286062002468026,0.11228070175438597
3,S5 range expansion,1.5,2.0,0.0,0.0,1.0,1.0,589,-0.1471039656489164,-2.6066125462999867,0.7391118388749759,0.432937181663837,-1.3784659074470142,0.08149405772495756
3,S5 range expansion,1.5,2.0,1.0,0.25,0.0,0.0,588,-0.1632930646336134,-3.164565891180581,0.7097841596093264,0.467687074829932,-1.7039156438442504,0.08673469387755102
3,S5 range expansion,1.5,2.0,1.0,0.25,1.0,1.0,589,-0.1486541634339496,-2.6669130489316006,0.7353521200565091,0.4685908319185059,-1.4127049490808887,0.08149405772495756
3,S5 range expansion,1.5,3.0,0.0,0.0,0.0,0.0,564,-0.17043448339870998,-2.83956489384556,0.7768546881301437,0.2783687943262411,-1.143973123088244,0.14361702127659576
3,S5 range expansion,1.5,3.0,0.0,0.0,1.0,1.0,588,-0.14597253413435018,-2.8830352924594687,0.7415544162243648,0.43197278911564624,-1.5222078765274811,0.08673469387755102
3,S5 range expansion,1.5,3.0,1.0,0.25,0.0,0.0,586,-0.174449815663669,-3.703074405021257,0.6900107622548642,0.46757679180887374,-1.8518440274494434,0.10068259385665529
3,S5 range expansion,1.5,3.0,1.0,0.25,1.0,1.0,588,-0.14558886938275303,-2.883081752840409,0.741245736056421,0.467687074829932,-1.524685648734307,0.08673469387755102
3,S5 range expansion,2.0,0.0,0.0,0.0,0.0,0.0,510,-0.20158747316441358,-5.881644117646899,0.7425809189692726,0.2372549019607843,-1.5933756326272794,0.29411764705882354
3,S5 range expansion,2.0,0.0,0.0,0.0,1.0,1.0,538,-0.11241799124111022,-3.0712713512522885,0.7847017850998621,0.4516728624535316,-1.3712010697763382,0.14684014869888476
3,S5 range expansion,2.0,0.0,1.0,0.25,0.0,0.0,537,-0.07984384061576724,-3.1247131160057164,0.8462089684387667,0.4860335195530726,-1.0549144673818083,0.19553072625698323
3,S5 range expansion,2.0,0.0,1.0,0.25,1.0,1.0,538,-0.10979247799040662,-3.030221509461198,0.78892203116041,0.4851301115241636,-1.3488905931152546,0.1412639405204461
3,S5 range expansion,2.0,1.0,0.0,0.0,0.0,0.0,539,-0.09897530464639508,-2.153264701032806,0.8086398201402772,0.48794063079777367,-1.0087593069391119,0.10204081632653061
3,S5 range expansion,2.0,1.0,0.0,0.0,1.0,1.0,539,-0.09897530464639508,-2.153264701032806,0.8086398201402772,0.48794063079777367,-1.0087593069391119,0.10204081632653061
3,S5 range expansion,2.0,1.0,1.0,0.25,0.0,0.0,539,-0.09897530464639508,-2.153264701032806,0.8086398201402772,0.48794063079777367,-1.0087593069391119,0.10204081632653061
3,S5 range expansion,2.0,1.0,1.0,0.25,1.0,1.0,539,-0.09897530464639508,-2.153264701032806,0.8086398201402772,0.48794063079777367,-1.0087593069391119,0.10204081632653061
3,S5 range expansion,2.0,1.5,0.0,0.0,0.0,0.0,522,-0.09256606582351448,-1.9826118164524027,0.8446286489569567,0.41379310344827586,-0.8305007044685739,0.1360153256704981
3,S5 range expansion,2.0,1.5,0.0,0.0,1.0,1.0,538,-0.10848055122537115,-2.5633921503500865,0.7914558144447564,0.45353159851301117,-1.1764132766128421,0.11895910780669144
3,S5 range expansion,2.0,1.5,1.0,0.25,0.0,0.0,538,-0.11247642176408491,-2.7232887272413677,0.7829400366272528,0.48698884758364314,-1.2337122069265876,0.1171003717472119
3,S5 range expansion,2.0,1.5,1.0,0.25,1.0,1.0,538,-0.11225738257946688,-2.750441694284365,0.7833627442191612,0.48698884758364314,-1.2590277918990715,0.11524163568773234
3,S5 range expansion,2.0,2.0,0.0,0.0,0.0,0.0,517,-0.114476282890002,-2.6274828780648374,0.8254696941634124,0.3578336557059961,-0.9741111768269909,0.15667311411992263
3,S5 range expansion,2.0,2.0,0.0,0.0,1.0,1.0,538,-0.12712746565390756,-3.3074905528207674,0.7565308175507068,0.4516728624535316,-1.5106632252901782,0.13197026022304834
3,S5 range expansion,2.0,2.0,1.0,0.25,0.0,0.0,537,-0.12547214223971687,-3.429624433130687,0.7583221192965353,0.4860335195530726,-1.5104575710583323,0.1303538175046555
3,S5 range expansion,2.0,2.0,1.0,0.25,1.0,1.0,538,-0.1272413537278455,-3.359686416033851,0.7553762608434778,0.4851301115241636,-1.5337110785403356,0.12639405204460966
3,S5 range expansion,2.0,3.0,0.0,0.0,0.0,0.0,513,-0.15036827043460566,-3.508315681720306,0.7898820977145495,0.3001949317738791,-1.1472172269189607,0.2046783625730994
3,S5 range expansion,2.0,3.0,0.0,0.0,1.0,1.0,538,-0.12535598568637496,-3.235363352306872,0.7599234815765488,0.4516728624535316,-1.4630957952311485,0.1449814126394052
3,S5 range expansion,2.0,3.0,1.0,0.25,0.0,0.0,537,-0.12171766469730318,-3.6112104322770326,0.7655537976547938,0.4860335195530726,-1.5286081688677535,0.1527001862197393
3,S5 range expansion,2.0,3.0,1.0,0.25,1.0,1.0,538,-0.12273047243567133,-3.194313510515782,0.7640485094187566,0.4851301115241636,-1.4397957276667488,0.13940520446096655
3,S5 range expansion,3.0,0.0,0.0,0.0,0.0,0.0,433,-0.18948906246697153,-7.753769400953911,0.7223527033177257,0.28868360277136257,-1.7134318562910855,0.38799076212471134
3,S5 range expansion,3.0,0.0,0.0,0.0,1.0,1.0,455,-0.05208418480754523,-2.310509182505715,0.888482204376181,0.4747252747252747,-0.6953202560060855,0.21978021978021978
3,S5 range expansion,3.0,0.0,1.0,0.25,0.0,0.0,456,-0.08277430023763588,-3.974280415586154,0.8220435497028777,0.506578947368421,-1.0855952288739779,0.2675438596491228
3,S5 range expansion,3.0,0.0,1.0,0.25,1.0,1.0,456,-0.0682781516416236,-2.6614291292551795,0.8532088164549974,0.506578947368421,-0.8219616643674477,0.21710526315789475
3,S5 range expansion,3.0,1.0,0.0,0.0,0.0,0.0,456,-0.040964609789261586,-0.6369223592842599,0.9114962813312467,0.5087719298245614,-0.21466261448742416,0.16666666666666666
3,S5 range expansion,3.0,1.0,0.0,0.0,1.0,1.0,456,-0.040964609789261586,-0.6369223592842599,0.9114962813312467,0.5087719298245614,-0.21466261448742416,0.16666666666666666
3,S5 range expansion,3.0,1.0,1.0,0.25,0.0,0.0,456,-0.040964609789261586,-0.6369223592842599,0.9114962813312467,0.5087719298245614,-0.21466261448742416,0.16666666666666666
3,S5 range expansion,3.0,1.0,1.0,0.25,1.0,1.0,456,-0.040964609789261586,-0.6369223592842599,0.9114962813312467,0.5087719298245614,-0.21466261448742416,0.16666666666666666
3,S5 range expansion,3.0,1.5,0.0,0.0,0.0,0.0,446,-0.12256046255465115,-3.8708485910596955,0.7840885736082515,0.4013452914798206,-1.1162076899231486,0.21973094170403587
3,S5 range expansion,3.0,1.5,0.0,0.0,1.0,1.0,455,-0.07307729004025926,-2.135821426284463,0.8435337266856561,0.4747252747252747,-0.6736109619053711,0.1956043956043956
3,S5 range expansion,3.0,1.5,1.0,0.25,0.0,0.0,456,-0.08045950811023972,-2.1932405101858645,0.8270201208002418,0.506578947368421,-0.699120639604192,0.19517543859649122
3,S5 range expansion,3.0,1.5,1.0,0.25,1.0,1.0,456,-0.0772444685594049,-2.1075690553154214,0.8339321336398415,0.506578947368421,-0.6706258516087565,0.19298245614035087
3,S5 range expansion,3.0,2.0,0.0,0.0,0.0,0.0,443,-0.14355390559728132,-4.805760478345214,0.7646107253441138,0.35665914221218964,-1.2796957804786335,0.25733634311512416
3,S5 range expansion,3.0,2.0,0.0,0.0,1.0,1.0,455,-0.07193217606327298,-2.29043648963929,0.845985537862569,0.4747252747252747,-0.6948591987773112,0.20659340659340658
3,S5 range expansion,3.0,2.0,1.0,0.25,0.0,0.0,456,-0.08901115931502152,-3.0069543251031883,0.8086349277123739,0.506578947368421,-0.9145087009941524,0.21052631578947367
3,S5 range expansion,3.0,2.0,1.0,0.25,1.0,1.0,456,-0.07941557254059033,-2.3700421286696107,0.8292644776571448,0.506578947368421,-0.7285672077063842,0.20394736842105263
3,S5 range expansion,3.0,3.0,0.0,0.0,0.0,0.0,436,-0.1829077226782505,-7.439647184273002,0.7212587537556429,0.3165137614678899,-1.8802258597632493,0.2981651376146789
3,S5 range expansion,3.0,3.0,0.0,0.0,1.0,1.0,455,-0.05975576256362273,-2.293879623520778,0.8720565380539436,0.4747252747252747,-0.6956085108911264,0.21318681318681318
3,S5 range expansion,3.0,3.0,1.0,0.25,0.0,0.0,456,-0.08798681114554709,-3.864399360591877,0.8108371736218494,0.506578947368421,-1.1693472972465648,0.2236842105263158
3,S5 range expansion,3.0,3.0,1.0,0.25,1.0,1.0,456,-0.07060871212678956,-2.5034784555501264,0.8481983449686518,0.506578947368421,-0.7736625510587188,0.21052631578947367
5,S1 opening drive,1.0,0.0,0.0,0.0,0.0,0.0,543,-0.002160496661236502,-0.42249830777018693,0.9980492958053514,0.09208103130755065,-0.16560325923768004,0.09208103130755065
5,S1 opening drive,1.0,0.0,0.0,0.0,1.0,1.0,580,-0.18461950597795035,-1.5844833584405704,0.716640210864789,0.3793103448275862,-1.8830223552717023,0.0
5,S1 opening drive,1.0,0.0,1.0,0.25,0.0,0.0,577,-0.13878384170211905,-1.4903003961245487,0.7859354821929914,0.3466204506065858,-0.9035563042062474,0.03466204506065858
5,S1 opening drive,1.0,0.0,1.0,0.25,1.0,1.0,580,-0.17660078609568822,-1.5075247000573049,0.7254394803191732,0.4362068965517241,-1.7950790343001117,0.0
5,S1 opening drive,1.0,1.0,0.0,0.0,0.0,0.0,643,-0.2690322355471383,-2.4830392038098035,0.5801142838729846,0.47433903576982894,-4.3184756196360015,0.0
5,S1 opening drive,1.0,1.0,0.0,0.0,1.0,1.0,643,-0.2690322355471383,-2.4830392038098035,0.5801142838729846,0.47433903576982894,-4.3184756196360015,0.0
5,S1 opening drive,1.0,1.0,1.0,0.25,0.0,0.0,643,-0.2690322355471383,-2.4830392038098035,0.5801142838729846,0.47433903576982894,-4.3184756196360015,0.0
5,S1 opening drive,1.0,1.0,1.0,0.25,1.0,1.0,643,-0.2690322355471383,-2.4830392038098035,0.5801142838729846,0.47433903576982894,-4.3184756196360015,0.0
5,S1 opening drive,1.0,1.5,0.0,0.0,0.0,0.0,591,-0.2926090306187036,-2.622282748711902,0.6190690732013657,0.37055837563451777,-3.5530088148163044,0.0
5,S1 opening drive,1.0,1.5,0.0,0.0,1.0,1.0,603,-0.273801904860839,-2.529687874751545,0.5834602294448136,0.37645107794361526,-3.9285147412330907,0.0
5,S1 opening drive,1.0,1.5,1.0,0.25,0.0,0.0,603,-0.2796918360918542,-2.5816137885254236,0.5696349049258715,0.41127694859038144,-4.056026926361683,0.0
5,S1 opening drive,1.0,1.5,1.0,0.25,1.0,1.0,603,-0.27159682835486454,-2.50274503959042,0.5815340399575916,0.43283582089552236,-3.9353797187008537,0.0
5,S1 opening drive,1.0,2.0,0.0,0.0,0.0,0.0,567,-0.2718533821953529,-2.4455579109179633,0.6743956334332694,0.31569664902998235,-2.7547491316680124,0.0
5,S1 opening drive,1.0,2.0,0.0,0.0,1.0,1.0,590,-0.2566333752158989,-2.2879603509559208,0.6072096909600594,0.37796610169491524,-3.227690647629406,0.0
5,S1 opening drive,1.0,2.0,1.0,0.25,0.0,0.0,590,-0.27185105224847417,-2.481898857644399,0.5796388812476665,0.3898305084745763,-3.4951222547055085,0.0
5,S1 opening drive,1.0,2.0,1.0,0.25,1.0,1.0,590,-0.25092291561871116,-2.2440869146109894,0.6109009733776342,0.43559322033898307,-3.1865970154384033,0.0
5,S1 opening drive,1.0,3.0,0.0,0.0,0.0,0.0,550,-0.2302081231081295,-1.9001679414941393,0.7493508917930989,0.24727272727272728,-1.7062005025343658,0.0
5,S1 opening drive,1.0,3.0,0.0,0.0,1.0,1.0,584,-0.21315802604743922,-1.8721662423531258,0.6737754940660737,0.3784246575342466,-2.4129456379354175,0.0
5,S1 opening drive,1.0,3.0,1.0,0.25,0.0,0.0,582,-0.19816392480022965,-1.6295543297200108,0.6939436880741184,0.37628865979381443,-1.848115018370154,0.0
5,S1 opening drive,1.0,3.0,1.0,0.25,1.0,1.0,584,-0.2051942289040967,-1.795734698068376,0.6819390378036057,0.4349315068493151,-2.3193585252749283,0.0
5,S1 opening drive,1.5,0.0,0.0,0.0,0.0,0.0,475,-0.028334455895367393,-0.8110294982902498,0.9717428388410156,0.12421052631578948,-0.25441628746899614,0.12631578947368421
5,S1 opening drive,1.5,0.0,0.0,0.0,1.0,1.0,500,-0.1446234773989259,-1.488222633597131,0.7630396430269444,0.41,-1.0995725366110733,0.0
5,S1 opening drive,1.5,0.0,1.0,0.25,0.0,0.0,497,-0.052462358447134406,-0.6999134536158126,0.9137136362793818,0.46277665995975853,-0.31101989324887963,0.056338028169014086
5,S1 opening drive,1.5,0.0,1.0,0.25,1.0,1.0,500,-0.14026902161453472,-1.3864895359336398,0.7685737815302632,0.472,-1.0272365799480476,0.0
5,S1 opening drive,1.5,1.0,0.0,0.0,0.0,0.0,537,-0.19277479186308838,-2.336125607406878,0.6789783291461365,0.4767225325884544,-2.3568981459217393,0.0
5,S1 opening drive,1.5,1.0,0.0,0.0,1.0,1.0,537,-0.19277479186308838,-2.336125607406878,0.6789783291461365,0.4767225325884544,-2.3568981459217393,0.0
5,S1 opening drive,1.5,1.0,1.0,0.25,0.0,0.0,537,-0.19277479186308838,-2.336125607406878,0.6789783291461365,0.4767225325884544,-2.3568981459217393,0.0
5,S1 opening drive,1.5,1.0,1.0,0.25,1.0,1.0,537,-0.19277479186308838,-2.336125607406878,0.6789783291461365,0.4767225325884544,-2.3568981459217393,0.0
5,S1 opening drive,1.5,1.5,0.0,0.0,0.0,0.0,491,-0.16875499579952094,-1.8571216235155432,0.7584699072027241,0.3910386965376782,-1.4377627727576254,0.0
5,S1 opening drive,1.5,1.5,0.0,0.0,1.0,1.0,507,-0.17747786908363491,-2.0943377730407358,0.709544528721904,0.41025641025641024,-1.8133618697087994,0.0
5,S1 opening drive,1.5,1.5,1.0,0.25,0.0,0.0,507,-0.1798267163994338,-2.0593977148239655,0.7036818395295419,0.4714003944773176,-1.7814469184799795,0.0
5,S1 opening drive,1.5,1.5,1.0,0.25,1.0,1.0,507,-0.17930724981707374,-2.0659810748770346,0.7045378156892182,0.4714003944773176,-1.797260911018217,0.0
5,S1 opening drive,1.5,2.0,0.0,0.0,0.0,0.0,483,-0.12793828452109418,-1.2133679907483046,0.8311130968301504,0.33954451345755693,-0.7896293800127168,0.0
5,S1 opening drive,1.5,2.0,0.0,0.0,1.0,1.0,505,-0.15254343264962925,-1.6559273339153313,0.7513363582228983,0.4079207920792079,-1.3030773519241408,0.0
5,S1 opening drive,1.5,2.0,1.0,0.25,0.0,0.0,503,-0.14586584212571196,-1.4556414279852739,0.7606844405138615,0.4671968190854871,-1.115798140391482,0.0
5,S1 opening drive,1.5,2.0,1.0,0.25,1.0,1.0,505,-0.14990884260863954,-1.5762176288393477,0.7539548976319013,0.4693069306930693,-1.2456542734594211,0.0
5,S1 opening drive,1.5,3.0,0.0,0.0,0.0,0.0,477,-0.12526071122148802,-0.803438071698997,0.852571120159456,0.2578616352201258,-0.409907582585924,0.008385744234800839
5,S1 opening drive,1.5,3.0,0.0,0.0,1.0,1.0,502,-0.13907793988341954,-1.31716936448523,0.7721393342460061,0.4103585657370518,-0.9617584285149784,0.0
5,S1 opening drive,1.5,3.0,1.0,0.25,0.0,0.0,499,-0.10584328456286073,-0.4121627429232048,0.8258720240419903,0.46693386773547096,-0.2518301459486436,0.0
5,S1 opening drive,1.5,3.0,1.0,0.25,1.0,1.0,502,-0.1347408325284482,-1.2158415779678085,0.7777140532036584,0.4721115537848606,-0.8901893881478851,0.0
5,S1 opening drive,2.0,0.0,0.0,0.0,0.0,0.0,446,-0.016003478305503752,-1.17851657519771,0.9828043443204797,0.15695067264573992,-0.31913022716508377,0.16367713004484305
5,S1 opening drive,2.0,0.0,0.0,0.0,1.0,1.0,458,-0.07383150218679715,-0.6729937427187008,0.8714831479109061,0.44541484716157204,-0.34847667902604523,0.002183406113537118
5,S1 opening drive,2.0,0.0,1.0,0.25,0.0,0.0,457,-0.05726132130805024,-1.0283541990448992,0.8996703797607427,0.4814004376367615,-0.39141934091675407,0.0700218818380744
5,S1 opening drive,2.0,0.0,1.0,0.25,1.0,1.0,458,-0.0665451762181133,-0.5107366902951543,0.883636530977981,0.4847161572052402,-0.2647257527288847,0.002183406113537118
5,S1 opening drive,2.0,1.0,0.0,0.0,0.0,0.0,475,-0.1408599686724601,-2.19650131397012,0.7539965546623522,0.4842105263157895,-1.5396888734210978,0.0
5,S1 opening drive,2.0,1.0,0.0,0.0,1.0,1.0,475,-0.1408599686724601,-2.19650131397012,0.7539965546623522,0.4842105263157895,-1.5396888734210978,0.0
5,S1 opening drive,2.0,1.0,1.0,0.25,0.0,0.0,475,-0.1408599686724601,-2.19650131397012,0.7539965546623522,0.4842105263157895,-1.5396888734210978,0.0
5,S1 opening drive,2.0,1.0,1.0,0.25,1.0,1.0,475,-0.1408599686724601,-2.19650131397012,0.7539965546623522,0.4842105263157895,-1.5396888734210978,0.0
5,S1 opening drive,2.0,1.5,0.0,0.0,0.0,0.0,454,-0.11843378607797009,-1.865210189052511,0.8231005901454509,0.3964757709251101,-1.0324213933777742,0.0
5,S1 opening drive,2.0,1.5,0.0,0.0,1.0,1.0,464,-0.11517663506011411,-1.6213153804520772,0.8002930544613325,0.44396551724137934,-0.9866462489251171,0.0
5,S1 opening drive,2.0,1.5,1.0,0.25,0.0,0.0,464,-0.11802022608015472,-1.6119849773885928,0.7944423538945674,0.4827586206896552,-0.9816556049179083,0.0
5,S1 opening drive,2.0,1.5,1.0,0.25,1.0,1.0,464,-0.11213319558746095,-1.5238144290882267,0.8046958856053708,0.4827586206896552,-0.9295402071517291,0.0
5,S1 opening drive,2.0,2.0,0.0,0.0,0.0,0.0,448,-0.10221062460745148,-1.4410948703769904,0.8605633603603314,0.33705357142857145,-0.669662142717216,0.006696428571428571
