ent,exN,stop,k,w,A_primary,A_primary_tot,B_meta,B_meta_tot,C_locked,C_locked_tot
21,20,1.5666272940898733,1,18,0.013354636373274593,7.238212914314829,0.038803298153494495,14.434826913099952,0.1604385319099406,33.37121463726764
16,22,1.7257372243376832,3,25,0.019674522474269606,8.243624916718964,0.034849916909140466,9.548877233104488,0.19440417018329706,26.827775485294993
24,24,2.469185274423732,1,17,0.019925977398880152,8.169650733540863,0.04202117751564948,11.429760284256659,0.2851313139094216,45.33587891159804
20,15,2.4680713485118355,2,12,0.009066603422025298,2.9375795087361967,0.06130433534178494,13.609562445876257,0.28384647347438513,32.3584979760799
24,18,1.6730248680078796,1,18,-0.01029428282337593,-5.2192013914515965,0.021180135297873565,7.095345324787644,0.2136605890122778,40.59551191233278
25,20,1.917076074255056,2,26,0.06877648864816593,26.75405408413655,0.04788220709507157,12.736667087289039,0.224451722498838,33.892210097324536
22,22,1.7832651624188216,3,25,0.005715590066089252,2.0118877032634166,0.055585883865884464,12.673581521421658,0.14865374744642765,16.649219713999898
17,23,1.7006355333418353,1,21,0.017042457143836634,10.702663086329405,0.04397566865200465,18.16195115327792,0.24011465687087044,55.226371080300204
18,20,1.522044725963351,1,17,0.00915441410503804,5.4926484630228245,0.03247485538815417,12.892517589097206,0.15549748706652528,35.14243207703471
23,24,1.9803120145656197,1,26,-0.004163153908408986,-2.2647557261744886,0.04473727962761758,15.300149632645214,0.22535631602543468,44.1698379409852
20,24,1.8368150346279972,2,20,0.06048649784404603,23.408274665645813,0.08906044638457333,22.799474274450773,0.2847267110497036,41.00064639115732
24,23,2.435467589818238,3,23,0.06315177978158096,18.629775035566382,0.033747505888061254,6.7157536717241895,0.16793987889543746,17.12986764733462
18,20,2.2267581864233277,2,16,0.07162989265211772,26.07328092537085,0.09460953966220666,23.841603994876078,0.2796558109184462,40.5500925831747
18,20,2.031637414096406,1,25,0.005534161334685007,3.70235393290427,0.03792416960849908,16.193620422829106,0.20087043237631377,49.414126364573185
24,22,2.0019765263194915,1,21,0.011079905448068564,5.384834047761323,0.03504938885955386,11.320952601635897,0.21428751586023517,40.28605298172421
18,17,1.7694877418679296,1,15,-0.0046663835328234465,-2.7205015996360693,0.01360221479021629,5.141637190701758,0.1756261846093772,37.408377321797346
24,25,2.2926191534493268,1,16,0.00021000926818056653,0.08400370727222661,0.03802786685645007,10.34357978495442,0.2610824911570015,40.98995111164923
19,20,1.8955064236906962,2,15,0.06257929154524094,21.965331332379574,0.07949605571220078,19.953509983762395,0.26438306820895136,36.48486341283529
19,15,1.630496258581053,2,20,0.0667360734905258,30.16470521771766,0.061249535044249584,18.374860513274875,0.20745167511933219,33.607171369331816
16,16,2.332842791211,1,17,0.03579020667288588,22.762571443955416,0.019024278252350705,7.742881248706737,0.1932077285915776,44.43777757606284
18,23,1.7421630191694155,3,24,0.012158756401694712,4.754073753062633,0.06534904868507378,15.683771684417707,0.21733302561977155,26.7319621512319
23,16,2.337025532642601,1,12,-0.020855047826398486,-8.94681551752495,0.03480217744278346,9.675005329093802,0.10907459330121591,17.451934928194547
18,25,2.051998737233548,2,12,0.034603584940499504,10.623300576733348,0.07376507496961947,15.859491118468187,0.34089529660749485,40.90743559289938
16,21,1.624586100994803,2,24,0.050539672900130776,26.07847121646748,0.07587503874106553,24.735262629587364,0.23382790218367483,46.06409673018394
20,16,1.8580412762723277,1,28,0.011253294282657722,8.158638354926849,0.033967192693047224,15.28523671187125,0.17678613834567336,44.903679139801035
18,23,2.018184223004902,2,17,0.05997098936165191,22.24923705317286,0.10733242693356665,26.51110945259096,0.34379793639339523,49.850700777042306
25,21,2.049017211253518,2,19,0.0814712662535911,25.41903507112042,0.05494233677820088,12.416968111873398,0.2739987367337139,34.52384082844795
15,24,2.0157597540556456,1,28,0.03815375983794906,25.98271044964331,0.028124944852810547,12.31872584553102,0.2229999342713786,56.418983370658786
22,25,1.9464377168013764,1,26,-0.00712013455503967,-4.044236427262533,0.057292786687736894,20.10976812739565,0.2703334754287791,53.52602813489827
24,24,2.176178447561411,3,19,0.02683324092557832,7.19130856805499,0.029083206125692,5.264060308750252,0.19034111220286606,18.082405659272275
20,20,2.48040597058149,2,19,0.04794306585048416,18.07453582563253,0.10171245491094572,25.733251092469267,0.2410327197037745,34.22664619793598
17,22,1.859603263754976,1,27,0.031113109192101533,21.063574923052737,0.044753190684874225,19.37813156655054,0.22167794650760303,55.19780868039315
17,21,1.9695364588791877,3,17,0.029848077333238684,9.849865519968766,0.11632680073285619,24.312301353166944,0.16696786469690175,18.700400846052997
19,16,2.1713208276198213,1,15,0.012141447896792923,6.702079239029693,0.015362192841576947,5.48430284444297,0.176772329615723,36.94541688968611
18,15,2.3928695122369614,2,26,0.03939585049820707,20.28886300657664,0.05643750861530373,18.45506531720432,0.2028297498987255,38.74048223065657
19,15,2.4001171591249704,1,14,-0.0008019721608057658,-0.4338669389959193,0.01644544743234793,5.657233916727688,0.1637705468089557,33.736732642644874
25,23,1.6296234680447956,2,23,0.10355766629051001,37.384317530874114,0.03924237991624764,10.124534018391891,0.2701158145780302,38.62656148465832
15,16,2.268536777974912,3,27,0.015557795534106801,7.234374923359662,0.04061490586598642,12.062627042197967,0.15457471820337676,24.88652963074366
16,17,1.5638097705810012,1,12,-0.012568194725871873,-7.25184835682807,0.005386753562721005,2.025419339583098,0.13898512265280735,30.298756738312
16,21,1.9846516818088682,1,13,0.004236526855251245,2.21146701844115,0.02490754716369402,8.717641507292907,0.2544405106835355,51.142542647390634
24,17,2.30385897997537,3,26,0.02330810434541398,7.901447373095339,0.05295181394333035,11.490543625702687,0.12775093632784304,14.435855805046264
25,18,2.4266390069956474,2,23,0.0459800560191404,17.15056089513937,0.08103069791873704,20.01458238592805,0.25759558818562334,36.32097793417289
21,16,1.8215181804695857,1,27,0.007903023524496608,5.5400194906721225,0.03483866108206341,15.050301587451393,0.18807002072088508,45.3248749937333
25,17,2.38752063690074,3,24,0.03255254888672708,10.15639525265885,0.059400348589214794,12.177071460789033,0.13905985595592596,14.879404587284077
25,16,1.634289661128502,1,20,0.005371161837624677,2.8306022884282047,0.028282565303957823,9.983745552297112,0.20974479512175606,41.739214229229454
23,25,1.7707761877376895,1,25,0.01029762534648602,5.550420061755965,0.047830145553468255,16.45357007039308,0.22897583985023032,44.42131293094468
15,19,1.7411834203147656,3,26,-0.007252795548388502,-3.3725499300006536,0.04922630995064713,14.718666675243494,0.20890373257401293,32.79788601412003
20,21,1.9012246189901507,2,28,0.03740514840286935,17.6926351945572,0.07547294543162356,22.64188362948707,0.2545771365593471,44.55099889788574
16,23,1.6278076324027992,2,19,0.06216008219223513,27.226116000198985,0.08185931839186655,23.411765060073833,0.27050112324936376,44.63268533614502
25,25,1.7938057766712938,2,21,0.08300684702662733,26.894218436627256,0.0216798359486767,5.073081611990348,0.29480657868609894,39.20927496525116
23,18,2.4327878480888194,2,18,0.04809431047610243,16.255876940922622,0.08128588990862001,19.102184128525703,0.24051178665471404,30.544996905148682
22,25,1.5096085251307256,3,16,0.015426111768637105,4.10334573045747,0.03751089041727908,6.977025617613908,0.11154878033198239,9.927841449546433
21,16,1.7857833663097014,1,18,0.013077524541882815,7.428033939789438,0.02565794874613556,9.621730779800835,0.1685754406330711,35.569417973578
16,21,1.956191917936446,1,14,0.001618466714979023,0.8788274262336095,0.01676927996665434,6.036940787995563,0.2604018598922114,53.121979418011115
18,17,2.441324521900653,1,18,0.015300251979277112,9.05774917173205,0.037088021435287104,14.167624188279675,0.19036924749999404,41.3101267074987
15,20,1.9320198257706669,2,18,0.05094563296066897,22.670806667497693,0.09556573062441784,28.096324803578845,0.17130049938452346,30.320188391060654
22,16,2.4877139031290607,3,15,0.05013063780871542,12.783312641222432,0.05442735865351276,9.688069840325271,0.1335228854747656,11.750013921779372
19,22,1.7038208625206799,1,25,0.019518627790394035,12.628552180384942,0.0253085977493396,10.75615404346933,0.23723112550507214,57.17270124672238
21,21,2.444805537113553,3,16,0.03692471279659357,10.006597167876857,0.06651668575634483,12.039520121898414,0.131264710078019,12.207618037255765
25,25,2.377114577531734,1,16,-0.0007695207987060003,-0.3008826322940461,0.033377557389396996,8.711542478632616,0.2698727470300325,41.29053029559498
23,15,1.935364202621391,2,22,0.07315041449977666,29.772218701409102,0.06418139865691909,17.328977637368155,0.21314119421107955,32.39746152008409
18,16,1.934475881955178,1,18,0.014017856123124547,8.761160076952843,0.042081644252322116,16.91682098943349,0.17306952513444523,39.97906030605685
15,20,2.175995983139347,2,24,0.044713950421710544,22.714686814228955,0.07027566390173985,23.05041775977067,0.2091921751983291,41.210858514070836
17,25,2.192024186357947,2,28,0.04445297043604868,20.84844313450683,0.07586202420625349,22.303435116638525,0.2750152506340473,48.12766886095827
23,21,2.052544845385163,1,22,0.008397715618140261,4.282834965251533,0.04856914271551748,16.41637023784491,0.21853446323355713,42.8327547937772
25,25,1.5420840736869117,3,19,0.03409267153857208,9.17092864387589,0.038414408929550864,7.14508006089646,0.13995789422123922,13.295999951017725
24,19,2.0573448233598413,2,14,0.03432266064505743,9.473054338035851,0.0692204504655929,14.12097189498095,0.2986235437348928,32.848589810838206
17,23,1.6010737826585015,3,19,0.02220273639802781,7.926376894095927,0.07061149314517302,15.887585957663932,0.2092871163963502,25.323741083958375
20,24,2.336682684216123,2,14,0.050773106755597465,15.63811688072402,0.06595352170701789,14.311914210422882,0.35795632792416837,41.8808903671277
20,25,2.461652724540036,3,27,0.00010981865854906288,0.03898562378491732,0.06797466211080526,14.750501678044742,0.10300391064031525,12.36046927683783
17,16,1.7854920184808687,3,16,0.036561619616381484,11.992211234173126,0.07001404311744057,15.543117572071807,0.1506809255815637,16.876263665135134
22,22,1.5192939505129754,3,16,0.023055036097264284,6.201804710164093,0.02912680586050798,5.592346725217532,0.1090334249461899,9.813008245157091
15,19,1.8473339946289773,1,14,-0.014838071466114561,-8.932519022600966,0.03992304260368528,15.210679232004091,0.2142502994684431,47.563566481994364
25,23,2.0300541454451295,2,22,0.09973486635464737,33.71038482787081,0.06027173717299531,14.043314761307908,0.3001799148720872,40.22410859285968
23,20,2.385185451848408,1,23,0.028866342717105645,14.895032842026513,0.05129663011601134,17.286964349095822,0.22158999623594652,42.98845926977363
22,21,2.31053290555145,2,20,0.07670179848431667,27.382542058901052,0.10168586378200649,24.40460730768156,0.27255048131405546,37.06686545871154
20,18,1.7664426196414054,3,28,-0.011801798817048471,-4.86234111262397,0.08871512183762918,22.533640946757814,0.17584249441779992,23.03536676873179
17,17,1.6079757131211743,1,12,-0.023032170071848577,-12.78285438987596,0.01197809206387213,4.348047419185583,0.153409935201058,31.60244665141795
25,19,1.6887793914070417,3,27,0.016415185783526763,5.5155024232649925,0.06581737210578233,14.677273979589458,0.1412013975412092,16.661764909862686
22,17,2.2277343783708514,2,27,0.026408869447595833,12.121671076446487,0.06853520813251121,19.87521035842825,0.23088079128630476,38.32621135352659
18,16,1.7246821534510208,3,24,0.027484194937602492,11.488393483917841,0.0705446412647967,18.200517446317548,0.18018732158007084,23.244164483829138
15,22,2.292129792319562,2,26,0.054598999482701395,26.862707745489086,0.058122777020365994,18.483043092476386,0.27938758155759125,52.80425291438475
20,21,1.8508468805623426,2,15,0.0506327562756333,17.31640264626659,0.0818189829663966,19.554736928968786,0.31498956209106244,40.94864307183812
22,17,2.4507975154179102,3,13,0.05909669481508594,13.651336502284853,0.0632060728531736,10.302589875067298,0.11894507843480064,9.991386588523254
24,22,1.607874030099834,3,25,0.03465564810505055,11.436363874666682,0.04313178718119598,9.618388541406704,0.11249681301634672,12.599643057830832
15,19,1.748613462129981,1,18,-0.006048125151037244,-4.088532602101177,0.046081694182545714,19.81512849849466,0.19389452595353343,47.89194791052276
23,21,2.1306748334087646,3,26,0.014762488358037394,4.901146134868415,0.06131963177648146,13.183720831943514,0.11592986619074985,12.984145013363984
16,16,1.583059372524914,2,14,0.06357857409910192,25.43142963964077,0.03747367110103928,10.679996263796195,0.2205051381488275,34.39880155121709
24,22,2.274955379852312,1,27,0.03015637321078013,15.621001323184107,0.034460696216873116,11.61325462508624,0.25032360193740993,47.31116076617048
23,25,2.429821656392622,1,26,0.023925292210414898,11.914795520786619,0.0615969994074969,19.341457813954026,0.23833753376377878,43.615768678771516
22,17,1.690517063281825,2,17,0.058972910731007404,20.994356220238636,0.05416033111743832,13.594243110477018,0.23629179110893272,32.13568359081485
21,22,2.239254502052428,2,28,0.05348721427524419,23.37391263828171,0.06539626399463484,18.049368862519216,0.25714638352951324,42.42915328236969
19,19,1.7870155908692205,2,26,0.023749031289522594,11.755770488313685,0.07696175374521856,24.704722952215157,0.23745972423508077,42.98021008654962
19,21,1.8609088268389997,3,18,0.04574805018396892,14.82236825960593,0.07902936977521927,16.675197022571265,0.2024237530187396,21.456917819986398
16,19,2.117008474993203,2,17,0.027986303097013426,11.642302088357585,0.08603482438669553,24.003716003888055,0.19434450299968148,31.4838094859484
19,17,2.0761221319451444,2,22,0.034855914603356006,15.894297059130338,0.08270807792333065,24.316174909459214,0.22463702963233487,38.18829503749693
22,19,1.5796779927957885,1,25,-0.0037314354726994685,-2.4105073153638568,0.03774034440891465,15.435800863246092,0.2007021112081975,45.157975021844436
23,22,1.7792844688983793,2,21,0.0930743640384403,32.66910177749254,0.05679555432416693,14.142093026717564,0.2702195524619585,38.64139600206006
18,15,2.2269980671580303,1,25,0.011532126058322562,8.383855644400503,0.029001598524359507,13.166725730059216,0.17893923063864675,46.882078427325446
22,18,1.6317003052815537,1,24,-0.01703405823870406,-11.021035680441528,0.042495873153852996,17.083341007848905,0.21040559632354155,46.92044798014977
