n,win,pf,R,pts,sharpe,stop_share,flat_share,chan_share,tgt_share,level,side,window,flat,N,adx,gate,ema,atrx,stop,exN,tp
168,0.3273809523809524,1.0653606316113773,-0.02057322876981815,0.1883116234651349,0.1508572680512418,0.49404761904761907,0.42857142857142855,0.07738095238095238,0.0,RTH 09:30-16:00,-1,03:00-12:00,12:00,20,25,True,0.0,1.1,1.5,10,0.0
206,0.46601941747572817,0.8292800465102663,-0.10180316573131903,-0.40903235618980677,-0.6727786739241938,0.3932038834951456,0.23786407766990292,0.014563106796116505,0.35436893203883496,RTH 09:30-16:00,-1,03:00-12:00,12:00,20,25,True,0.0,1.1,1.5,10,1.0
166,0.3373493975903614,1.0957912118626392,0.012465894080924814,0.2884294778743427,0.22379927013398457,0.5481927710843374,0.45180722891566266,0.0,0.0,RTH 09:30-16:00,-1,03:00-12:00,12:00,20,25,True,0.0,1.1,1.5,20,0.0
206,0.46601941747572817,0.8171512834032291,-0.10874288838044131,-0.44459445847074824,-0.7304464485816133,0.4077669902912621,0.23786407766990292,0.0,0.35436893203883496,RTH 09:30-16:00,-1,03:00-12:00,12:00,20,25,True,0.0,1.1,1.5,20,1.0
159,0.37735849056603776,1.0480665882766032,-0.012592449458846713,0.15865766011952845,0.11341860189149172,0.27672955974842767,0.5471698113207547,0.1761006289308176,0.0,RTH 09:30-16:00,-1,03:00-12:00,12:00,20,25,True,0.0,1.1,2.5,10,0.0
181,0.44751381215469616,0.7872607508228351,-0.08973424787944846,-0.6416976947828111,-0.7477130410266289,0.2541436464088398,0.39779005524861877,0.10497237569060773,0.2430939226519337,RTH 09:30-16:00,-1,03:00-12:00,12:00,20,25,True,0.0,1.1,2.5,10,1.0
156,0.40384615384615385,1.0361059936980266,-0.007027799531768526,0.13133368769265621,0.0895703884849857,0.36538461538461536,0.6025641025641025,0.03205128205128205,0.0,RTH 09:30-16:00,-1,03:00-12:00,12:00,20,25,True,0.0,1.1,2.5,20,0.0
181,0.44751381215469616,0.7444714317458676,-0.11954062902984851,-0.8410626053869802,-0.9492375128839119,0.3314917127071823,0.40331491712707185,0.011049723756906077,0.2541436464088398,RTH 09:30-16:00,-1,03:00-12:00,12:00,20,25,True,0.0,1.1,2.5,20,1.0
154,0.4090909090909091,1.240206344885369,0.08261254713542718,0.7890992388172318,0.4932102385466708,0.09740259740259741,0.6233766233766234,0.2792207792207792,0.0,RTH 09:30-16:00,-1,03:00-12:00,12:00,20,25,True,0.0,1.1,3.5,10,0.0
172,0.45348837209302323,0.9950706042672782,0.003514308756940626,-0.015191068445456622,-0.013854825821201632,0.09302325581395349,0.47093023255813954,0.20930232558139536,0.22674418604651161,RTH 09:30-16:00,-1,03:00-12:00,12:00,20,25,True,0.0,1.1,3.5,10,1.0
150,0.4533333333333333,1.2160394546953608,0.09663888676691092,0.796623194998042,0.4676389610089721,0.17333333333333334,0.7266666666666667,0.1,0.0,RTH 09:30-16:00,-1,03:00-12:00,12:00,20,25,True,0.0,1.1,3.5,20,0.0
170,0.4764705882352941,0.9645368015571628,-0.0024652797111803086,-0.12216121116778542,-0.10465378579360311,0.1588235294117647,0.5117647058823529,0.07647058823529412,0.2529411764705882,RTH 09:30-16:00,-1,03:00-12:00,12:00,20,25,True,0.0,1.1,3.5,20,1.0
174,0.3045977011494253,1.0112081804338917,-0.01614554157925409,0.032918183481698005,0.02752043267298802,0.5229885057471264,0.39655172413793105,0.08045977011494253,0.0,RTH 09:30-16:00,-1,03:00-12:00,12:00,20,25,True,2.0,0.0,1.5,10,0.0
217,0.4700460829493088,0.8093240633889407,-0.10368949564118184,-0.4529061356878113,-0.7759686248634521,0.41013824884792627,0.21658986175115208,0.009216589861751152,0.3640552995391705,RTH 09:30-16:00,-1,03:00-12:00,12:00,20,25,True,2.0,0.0,1.5,10,1.0
172,0.313953488372093,1.0412038712201115,0.015519984882031065,0.12626804088495058,0.10208300144386286,0.5755813953488372,0.4186046511627907,0.005813953488372093,0.0,RTH 09:30-16:00,-1,03:00-12:00,12:00,20,25,True,2.0,0.0,1.5,20,0.0
217,0.4700460829493088,0.8010222456088818,-0.10843939863907849,-0.4775234649965508,-0.8185962030492109,0.41935483870967744,0.21658986175115208,0.0,0.3640552995391705,RTH 09:30-16:00,-1,03:00-12:00,12:00,20,25,True,2.0,0.0,1.5,20,1.0
164,0.3475609756097561,0.9648409019091154,-0.03260574159449063,-0.12159952487418306,-0.09056263053417708,0.31097560975609756,0.5060975609756098,0.18292682926829268,0.0,RTH 09:30-16:00,-1,03:00-12:00,12:00,20,25,True,2.0,0.0,2.5,10,0.0
189,0.43915343915343913,0.7412413559667973,-0.11210425564793788,-0.8111976021996282,-0.97415316349699,0.2857142857142857,0.35978835978835977,0.10052910052910052,0.25396825396825395,RTH 09:30-16:00,-1,03:00-12:00,12:00,20,25,True,2.0,0.0,2.5,10,1.0
161,0.37267080745341613,0.956900107813288,-0.030683420464767797,-0.16369748503934037,-0.11586050687751984,0.40372670807453415,0.5590062111801242,0.037267080745341616,0.0,RTH 09:30-16:00,-1,03:00-12:00,12:00,20,25,True,2.0,0.0,2.5,20,0.0
189,0.43915343915343913,0.7076274962328916,-0.14011894345554204,-0.9900838940111185,-1.149783819042218,0.36507936507936506,0.36507936507936506,0.005291005291005291,0.26455026455026454,RTH 09:30-16:00,-1,03:00-12:00,12:00,20,25,True,2.0,0.0,2.5,20,1.0
157,0.3885350318471338,1.185133724865811,0.08482807377851041,0.6300104832977884,0.3938266884697785,0.11464968152866242,0.5859872611464968,0.29936305732484075,0.0,RTH 09:30-16:00,-1,03:00-12:00,12:00,20,25,True,2.0,0.0,3.5,10,0.0
177,0.4463276836158192,0.9579875959958017,-0.007532822232421085,-0.1310091137288959,-0.12201065335498489,0.1016949152542373,0.4406779661016949,0.22598870056497175,0.23163841807909605,RTH 09:30-16:00,-1,03:00-12:00,12:00,20,25,True,2.0,0.0,3.5,10,1.0
153,0.43137254901960786,1.1594280043786036,0.09506380954906452,0.6096635980915889,0.35748894456932445,0.20261437908496732,0.6928104575163399,0.10457516339869281,0.0,RTH 09:30-16:00,-1,03:00-12:00,12:00,20,25,True,2.0,0.0,3.5,20,0.0
175,0.4685714285714286,0.9384944474867306,-0.011089033298709234,-0.21201981198578193,-0.18496121185821854,0.17714285714285713,0.49142857142857144,0.07428571428571429,0.2571428571428571,RTH 09:30-16:00,-1,03:00-12:00,12:00,20,25,True,2.0,0.0,3.5,20,1.0
162,0.3148148148148148,0.9986706290197442,-0.0493942785753861,-0.003929921344803444,-0.0030894786305503646,0.5123456790123457,0.41358024691358025,0.07407407407407407,0.0,RTH 09:30-16:00,-1,03:00-12:00,12:00,20,25,True,2.0,1.1,1.5,10,0.0
199,0.4623115577889447,0.7941041473120897,-0.11636415064888266,-0.5018496542552361,-0.8112749560552059,0.40703517587939697,0.23618090452261306,0.010050251256281407,0.34673366834170855,RTH 09:30-16:00,-1,03:00-12:00,12:00,20,25,True,2.0,1.1,1.5,10,1.0
160,0.325,1.0356995464687584,-0.012983614770462292,0.10993828710635967,0.083564118384724,0.5625,0.4375,0.0,0.0,RTH 09:30-16:00,-1,03:00-12:00,12:00,20,25,True,2.0,1.1,1.5,20,0.0
199,0.4623115577889447,0.7854536293340442,-0.12154369311392575,-0.5286936766672787,-0.8551702621524628,0.41708542713567837,0.23618090452261306,0.0,0.34673366834170855,RTH 09:30-16:00,-1,03:00-12:00,12:00,20,25,True,2.0,1.1,1.5,20,1.0
153,0.3660130718954248,0.9864415146579523,-0.03091203844108812,-0.04605511137905749,-0.0321774476547322,0.2875816993464052,0.5359477124183006,0.17647058823529413,0.0,RTH 09:30-16:00,-1,03:00-12:00,12:00,20,25,True,2.0,1.1,2.5,10,0.0
174,0.4425287356321839,0.7501525870987323,-0.10208827386649012,-0.771715138032484,-0.8730103219728871,0.26436781609195403,0.39080459770114945,0.10344827586206896,0.2413793103448276,RTH 09:30-16:00,-1,03:00-12:00,12:00,20,25,True,2.0,1.1,2.5,10,1.0
150,0.3933333333333333,0.9851266967126359,-0.022698177102463843,-0.055412964799643305,-0.036792432431312375,0.38,0.5933333333333334,0.02666666666666667,0.0,RTH 09:30-16:00,-1,03:00-12:00,12:00,20,25,True,2.0,1.1,2.5,20,0.0
174,0.4425287356321839,0.7141124322595241,-0.1306859888613536,-0.9591407059598095,-1.04808168214902,0.3448275862068966,0.39655172413793105,0.005747126436781609,0.25287356321839083,RTH 09:30-16:00,-1,03:00-12:00,12:00,20,25,True,2.0,1.1,2.5,20,1.0
148,0.39864864864864863,1.178216865867858,0.0727988549462753,0.603028937688195,0.3667572781537553,0.10135135135135136,0.6148648648648649,0.28378378378378377,0.0,RTH 09:30-16:00,-1,03:00-12:00,12:00,20,25,True,2.0,1.1,3.5,10,0.0
166,0.4457831325301205,0.937241280689891,-0.007243692850372109,-0.198460696020283,-0.17816184020368758,0.0963855421686747,0.46987951807228917,0.21084337349397592,0.22289156626506024,RTH 09:30-16:00,-1,03:00-12:00,12:00,20,25,True,2.0,1.1,3.5,10,1.0
144,0.4444444444444444,1.1665575042006693,0.08921516062816276,0.6298158281229544,0.3587328401680399,0.18055555555555555,0.7222222222222222,0.09722222222222222,0.0,RTH 09:30-16:00,-1,03:00-12:00,12:00,20,25,True,2.0,1.1,3.5,20,0.0
164,0.4695121951219512,0.9174610187206991,-0.011748535536770565,-0.2904025467394634,-0.2440106569302025,0.16463414634146342,0.5121951219512195,0.07317073170731707,0.25,RTH 09:30-16:00,-1,03:00-12:00,12:00,20,25,True,2.0,1.1,3.5,20,1.0
435,0.2896551724137931,0.8849224414694528,-0.13994177008349326,-0.3296904143561273,-0.4912817769515568,0.5632183908045977,0.34942528735632183,0.08735632183908046,0.0,RTH 09:30-16:00,-1,03:00-12:00,12:00,55,0,False,0.0,0.0,1.5,10,0.0
525,0.4380952380952381,0.7340644752137541,-0.16843071536627838,-0.6491887058399404,-1.7922196890363082,0.4533333333333333,0.17523809523809525,0.017142857142857144,0.35428571428571426,RTH 09:30-16:00,-1,03:00-12:00,12:00,55,0,False,0.0,0.0,1.5,10,1.0
431,0.2853828306264501,0.8947523044669115,-0.13269124338101437,-0.3157281498746361,-0.4536229691577955,0.6218097447795824,0.37122969837587005,0.0069605568445475635,0.0,RTH 09:30-16:00,-1,03:00-12:00,12:00,55,0,False,0.0,0.0,1.5,20,0.0
525,0.44,0.7307577550126654,-0.17176445365905996,-0.6632044668605345,-1.8194085410435035,0.4685714285714286,0.17523809523809525,0.0,0.35619047619047617,RTH 09:30-16:00,-1,03:00-12:00,12:00,55,0,False,0.0,0.0,1.5,20,1.0
399,0.3358395989974937,0.9072373384910366,-0.10319960753630898,-0.30591064719529176,-0.3998353090583677,0.3333333333333333,0.47619047619047616,0.19047619047619047,0.0,RTH 09:30-16:00,-1,03:00-12:00,12:00,55,0,False,0.0,0.0,2.5,10,0.0
455,0.421978021978022,0.7887269581815276,-0.11573951679644905,-0.6370504564627202,-1.237881208669648,0.2879120879120879,0.3274725274725275,0.1076923076923077,0.27692307692307694,RTH 09:30-16:00,-1,03:00-12:00,12:00,55,0,False,0.0,0.0,2.5,10,1.0
385,0.36363636363636365,0.9636646228661367,-0.07621403411079868,-0.12694336844031615,-0.15557590292800996,0.42597402597402595,0.5454545454545454,0.02857142857142857,0.0,RTH 09:30-16:00,-1,03:00-12:00,12:00,55,0,False,0.0,0.0,2.5,20,0.0
450,0.44666666666666666,0.8047971545954712,-0.10983148942703072,-0.6091758461843761,-1.1592515539635264,0.35333333333333333,0.3377777777777778,0.008888888888888889,0.3,RTH 09:30-16:00,-1,03:00-12:00,12:00,55,0,False,0.0,0.0,2.5,20,1.0
381,0.3648293963254593,1.0354725436599244,-0.027737528245259005,0.1144263770561511,0.13369661835425387,0.13910761154855644,0.5538057742782152,0.30708661417322836,0.0,RTH 09:30-16:00,-1,03:00-12:00,12:00,55,0,False,0.0,0.0,3.5,10,0.0
424,0.41509433962264153,0.8931124133963796,-0.05501717754938242,-0.331491090417918,-0.5544463104678713,0.1179245283018868,0.41745283018867924,0.24056603773584906,0.2240566037735849,RTH 09:30-16:00,-1,03:00-12:00,12:00,55,0,False,0.0,0.0,3.5,10,1.0
360,0.4027777777777778,1.0672688205604026,-0.0032250084871621003,0.24703281919230702,0.2508962921085945,0.26666666666666666,0.6472222222222223,0.08611111111111111,0.0,RTH 09:30-16:00,-1,03:00-12:00,12:00,55,0,False,0.0,0.0,3.5,20,0.0
409,0.4572127139364303,0.9351688427656243,-0.04087100779796842,-0.2208496146400406,-0.3226201889429763,0.22249388753056235,0.4449877750611247,0.06356968215158924,0.26894865525672373,RTH 09:30-16:00,-1,03:00-12:00,12:00,55,0,False,0.0,0.0,3.5,20,1.0
408,0.28921568627450983,0.848264582591247,-0.134715364300393,-0.45064976573077137,-0.6417574711599722,0.5514705882352942,0.36764705882352944,0.08088235294117647,0.0,RTH 09:30-16:00,-1,03:00-12:00,12:00,55,0,False,0.0,1.1,1.5,10,0.0
483,0.432712215320911,0.7007836251610403,-0.17693506431586772,-0.7559575777172042,-1.9640727211219637,0.4492753623188406,0.19047619047619047,0.018633540372670808,0.3416149068322981,RTH 09:30-16:00,-1,03:00-12:00,12:00,55,0,False,0.0,1.1,1.5,10,1.0
405,0.28641975308641976,0.8509316490387748,-0.1344906390925239,-0.4622374634092051,-0.6405231915390555,0.6098765432098765,0.3851851851851852,0.0049382716049382715,0.0,RTH 09:30-16:00,-1,03:00-12:00,12:00,55,0,False,0.0,1.1,1.5,20,0.0
483,0.43478260869565216,0.6976253964942792,-0.18055869289497808,-0.771192100565676,-1.9905257221735573,0.4658385093167702,0.19047619047619047,0.0,0.34368530020703936,RTH 09:30-16:00,-1,03:00-12:00,12:00,55,0,False,0.0,1.1,1.5,20,1.0
375,0.336,0.8796466761563343,-0.0962383213292951,-0.4091423728085271,-0.5073187134200534,0.32,0.49066666666666664,0.18933333333333333,0.0,RTH 09:30-16:00,-1,03:00-12:00,12:00,55,0,False,0.0,1.1,2.5,10,0.0
422,0.41706161137440756,0.749886348828538,-0.12458644168733819,-0.7674673431761937,-1.415973348410565,0.2796208530805687,0.3459715639810427,0.11611374407582939,0.25829383886255924,RTH 09:30-16:00,-1,03:00-12:00,12:00,55,0,False,0.0,1.1,2.5,10,1.0
361,0.3684210526315789,0.9381628074682834,-0.0666313998972875,-0.22164758473346532,-0.25765247506400474,0.4155124653739612,0.5595567867036011,0.024930747922437674,0.0,RTH 09:30-16:00,-1,03:00-12:00,12:00,55,0,False,0.0,1.1,2.5,20,0.0
416,0.44471153846153844,0.7702120649940504,-0.11634042707343316,-0.729949161527609,-1.309018110230572,0.3485576923076923,0.3581730769230769,0.009615384615384616,0.28365384615384615,RTH 09:30-16:00,-1,03:00-12:00,12:00,55,0,False,0.0,1.1,2.5,20,1.0
362,0.35911602209944754,0.9743178269332066,-0.033944409318538316,-0.08650448481067337,-0.09745651251319667,0.13535911602209943,0.5718232044198895,0.292817679558011,0.0,RTH 09:30-16:00,-1,03:00-12:00,12:00,55,0,False,0.0,1.1,3.5,10,0.0
400,0.405,0.814521722536744,-0.07314164238171443,-0.5922158194815529,-0.9403508738317395,0.12,0.4475,0.2325,0.2,RTH 09:30-16:00,-1,03:00-12:00,12:00,55,0,False,0.0,1.1,3.5,10,1.0
341,0.40175953079178883,1.0226343089713938,-0.002177465444719003,0.08544876258712396,0.08361270261875173,0.25219941348973607,0.6686217008797654,0.07917888563049853,0.0,RTH 09:30-16:00,-1,03:00-12:00,12:00,55,0,False,0.0,1.1,3.5,20,0.0
385,0.45194805194805193,0.875147040962325,-0.05283535755650568,-0.4341308397330652,-0.6011583759037205,0.21558441558441557,0.4779220779220779,0.05974025974025974,0.24675324675324675,RTH 09:30-16:00,-1,03:00-12:00,12:00,55,0,False,0.0,1.1,3.5,20,1.0
351,0.30484330484330485,0.953283338736072,-0.11503472200798043,-0.12964057741016646,-0.17160395110451213,0.5612535612535613,0.3561253561253561,0.08262108262108261,0.0,RTH 09:30-16:00,-1,03:00-12:00,12:00,55,0,False,2.0,0.0,1.5,10,0.0
425,0.4470588235294118,0.7630671693599778,-0.16752638796364827,-0.5663623247941857,-1.4195387760122486,0.4588235294117647,0.1811764705882353,0.009411764705882352,0.35058823529411764,RTH 09:30-16:00,-1,03:00-12:00,12:00,55,0,False,2.0,0.0,1.5,10,1.0
348,0.3074712643678161,0.9665670801053765,-0.10318093164946812,-0.09677163753986277,-0.12426794507731825,0.6149425287356322,0.3793103448275862,0.005747126436781609,0.0,RTH 09:30-16:00,-1,03:00-12:00,12:00,55,0,False,2.0,0.0,1.5,20,0.0
425,0.4470588235294118,0.757475330446303,-0.17168182948080443,-0.584008690345608,-1.4628337382976326,0.4682352941176471,0.1811764705882353,0.0,0.35058823529411764,RTH 09:30-16:00,-1,03:00-12:00,12:00,55,0,False,2.0,0.0,1.5,20,1.0
318,0.3584905660377358,0.9670753281461877,-0.07873531486915272,-0.10715588871543555,-0.12357380844476104,0.3333333333333333,0.46855345911949686,0.19811320754716982,0.0,RTH 09:30-16:00,-1,03:00-12:00,12:00,55,0,False,2.0,0.0,2.5,10,0.0
367,0.444141689373297,0.8181986006954876,-0.10619885658714452,-0.5493162018606428,-0.9640608688700885,0.29427792915531337,0.3106267029972752,0.11171662125340599,0.28337874659400547,RTH 09:30-16:00,-1,03:00-12:00,12:00,55,0,False,2.0,0.0,2.5,10,1.0
308,0.38636363636363635,0.9996924775956056,-0.06245392849325787,-0.0010775973446603623,-0.0011662544960003055,0.4383116883116883,0.5324675324675324,0.02922077922077922,0.0,RTH 09:30-16:00,-1,03:00-12:00,12:00,55,0,False,2.0,0.0,2.5,20,0.0
363,0.4628099173553719,0.8128623515670272,-0.10986410750868118,-0.5934684768524527,-1.016682520995799,0.371900826446281,0.31955922865013775,0.005509641873278237,0.30303030303030304,RTH 09:30-16:00,-1,03:00-12:00,12:00,55,0,False,2.0,0.0,2.5,20,1.0
301,0.3920265780730897,1.1218342515955118,0.002779705870831366,0.38948724013409275,0.39106296533815615,0.14950166112956811,0.5448504983388704,0.30564784053156147,0.0,RTH 09:30-16:00,-1,03:00-12:00,12:00,55,0,False,2.0,0.0,3.5,10,0.0
336,0.4375,0.948173103040939,-0.03726650354670023,-0.16043566173525073,-0.2309477729827727,0.125,0.3958333333333333,0.24107142857142858,0.23809523809523808,RTH 09:30-16:00,-1,03:00-12:00,12:00,55,0,False,2.0,0.0,3.5,10,1.0
284,0.43309859154929575,1.1330893192177587,0.023685164204711336,0.4891341333436701,0.43167952623676,0.28169014084507044,0.6408450704225352,0.07746478873239436,0.0,RTH 09:30-16:00,-1,03:00-12:00,12:00,55,0,False,2.0,0.0,3.5,20,0.0
324,0.4783950617283951,0.9586795179139019,-0.030103269031747062,-0.14173412070277822,-0.18132828137579804,0.2345679012345679,0.43209876543209874,0.05555555555555555,0.2777777777777778,RTH 09:30-16:00,-1,03:00-12:00,12:00,55,0,False,2.0,0.0,3.5,20,1.0
330,0.3090909090909091,0.9037477133892694,-0.11486466463739647,-0.2768722849207396,-0.34985831997038147,0.5515151515151515,0.37272727272727274,0.07575757575757576,0.0,RTH 09:30-16:00,-1,03:00-12:00,12:00,55,0,False,2.0,1.1,1.5,10,0.0
393,0.44529262086513993,0.7349693326072302,-0.17166222833341938,-0.6538585261627358,-1.544669528737787,0.455470737913486,0.19338422391857507,0.010178117048346057,0.34096692111959287,RTH 09:30-16:00,-1,03:00-12:00,12:00,55,0,False,2.0,1.1,1.5,10,1.0
327,0.3119266055045872,0.9160907453893848,-0.1021240968037827,-0.25144681078981146,-0.30830462992832974,0.6055045871559633,0.39143730886850153,0.0030581039755351682,0.0,RTH 09:30-16:00,-1,03:00-12:00,12:00,55,0,False,2.0,1.1,1.5,20,0.0
393,0.44529262086513993,0.7293279333419795,-0.17615602641176897,-0.6729417459066404,-1.5887253259202776,0.46564885496183206,0.19338422391857507,0.0,0.34096692111959287,RTH 09:30-16:00,-1,03:00-12:00,12:00,55,0,False,2.0,1.1,1.5,20,1.0
300,0.36333333333333334,0.9228983426937399,-0.07790224576158562,-0.2597670806307004,-0.2831406768974917,0.3233333333333333,0.48333333333333334,0.19333333333333333,0.0,RTH 09:30-16:00,-1,03:00-12:00,12:00,55,0,False,2.0,1.1,2.5,10,0.0
341,0.44281524926686217,0.7799454438730445,-0.11360820947188137,-0.6783234605572043,-1.1075282080945206,0.2873900293255132,0.3284457478005865,0.11730205278592376,0.2668621700879765,RTH 09:30-16:00,-1,03:00-12:00,12:00,55,0,False,2.0,1.1,2.5,10,1.0
290,0.3931034482758621,0.9581174160863888,-0.05825609374687338,-0.1515792800925518,-0.15493796396577683,0.43103448275862066,0.5448275862068965,0.02413793103448276,0.0,RTH 09:30-16:00,-1,03:00-12:00,12:00,55,0,False,2.0,1.1,2.5,20,0.0
337,0.4629080118694362,0.7766571254711113,-0.11669826855059295,-0.7238600911916144,-1.1522914471951864,0.36795252225519287,0.33827893175074186,0.005934718100890208,0.2878338278931751,RTH 09:30-16:00,-1,03:00-12:00,12:00,55,0,False,2.0,1.1,2.5,20,1.0
287,0.3902439024390244,1.0434247754113153,-0.009120393867802801,0.14488937317043615,0.14071569475854218,0.14285714285714285,0.5644599303135889,0.2926829268292683,0.0,RTH 09:30-16:00,-1,03:00-12:00,12:00,55,0,False,2.0,1.1,3.5,10,0.0
318,0.4308176100628931,0.8657093662629309,-0.05613501885041162,-0.42529871623156157,-0.5833126309582599,0.12264150943396226,0.4308176100628931,0.2358490566037736,0.21069182389937108,RTH 09:30-16:00,-1,03:00-12:00,12:00,55,0,False,2.0,1.1,3.5,10,1.0
270,0.43333333333333335,1.0704861666704564,0.01866778107744013,0.26754678822566413,0.2278661572032741,0.26666666666666666,0.662962962962963,0.07037037037037037,0.0,RTH 09:30-16:00,-1,03:00-12:00,12:00,55,0,False,2.0,1.1,3.5,20,0.0
306,0.4738562091503268,0.8869611950906907,-0.046092380176879166,-0.39611279867489757,-0.48255591835726036,0.22549019607843138,0.47058823529411764,0.05228758169934641,0.25163398692810457,RTH 09:30-16:00,-1,03:00-12:00,12:00,55,0,False,2.0,1.1,3.5,20,1.0
292,0.3184931506849315,0.9517937337062781,-0.09227951274172459,-0.13269708354538867,-0.16158577984499511,0.523972602739726,0.3938356164383562,0.0821917808219178,0.0,RTH 09:30-16:00,-1,03:00-12:00,12:00,55,0,True,0.0,0.0,1.5,10,0.0
355,0.4422535211267606,0.7652497302590275,-0.1650734871864728,-0.5666984798823026,-1.3187301279638906,0.4450704225352113,0.2056338028169014,0.008450704225352112,0.3408450704225352,RTH 09:30-16:00,-1,03:00-12:00,12:00,55,0,True,0.0,0.0,1.5,10,1.0
289,0.3217993079584775,0.9716190765262266,-0.0742452523219972,-0.08174170996913732,-0.09625758095499948,0.5743944636678201,0.4186851211072664,0.006920415224913495,0.0,RTH 09:30-16:00,-1,03:00-12:00,12:00,55,0,True,0.0,0.0,1.5,20,0.0
355,0.4422535211267606,0.7582786030934092,-0.16966396937510136,-0.5888916913565968,-1.3685512470230852,0.4535211267605634,0.2056338028169014,0.0,0.3408450704225352,RTH 09:30-16:00,-1,03:00-12:00,12:00,55,0,True,0.0,0.0,1.5,20,1.0
267,0.3707865168539326,0.968852744708237,-0.057990188677223144,-0.09924295608761674,-0.10577030578964382,0.31086142322097376,0.5131086142322098,0.1760299625468165,0.0,RTH 09:30-16:00,-1,03:00-12:00,12:00,55,0,True,0.0,0.0,2.5,10,0.0
308,0.44805194805194803,0.8077186839588582,-0.10009997539198241,-0.5776808763194525,-0.9189597740449351,0.288961038961039,0.3474025974025974,0.09415584415584416,0.2694805194805195,RTH 09:30-16:00,-1,03:00-12:00,12:00,55,0,True,0.0,0.0,2.5,10,1.0
262,0.3893129770992366,0.9594220774065471,-0.05820265610315767,-0.1414071969310948,-0.14329320983822014,0.3931297709923664,0.5725190839694656,0.03435114503816794,0.0,RTH 09:30-16:00,-1,03:00-12:00,12:00,55,0,True,0.0,0.0,2.5,20,0.0
307,0.4560260586319218,0.7734435463998681,-0.11781449679805236,-0.726036540912809,-1.1219156453032528,0.3550488599348534,0.3550488599348534,0.009771986970684038,0.28013029315960913,RTH 09:30-16:00,-1,03:00-12:00,12:00,55,0,True,0.0,0.0,2.5,20,1.0
253,0.4031620553359684,1.1541115189604152,0.026476417791937715,0.4732221390400781,0.43437068383728555,0.13043478260869565,0.5968379446640316,0.2727272727272727,0.0,RTH 09:30-16:00,-1,03:00-12:00,12:00,55,0,True,0.0,0.0,3.5,10,0.0
283,0.4452296819787986,0.9737935200879237,-0.02281531260005488,-0.07843454099660747,-0.10333961371516884,0.1166077738515901,0.45229681978798586,0.20848056537102475,0.2226148409893993,RTH 09:30-16:00,-1,03:00-12:00,12:00,55,0,True,0.0,0.0,3.5,10,1.0
243,0.43209876543209874,1.1211478906394825,0.029385070436059334,0.4266228669016724,0.35798899642491155,0.2345679012345679,0.6831275720164609,0.0823045267489712,0.0,RTH 09:30-16:00,-1,03:00-12:00,12:00,55,0,True,0.0,0.0,3.5,20,0.0
277,0.4693140794223827,0.9452868719777718,-0.028255975773410824,-0.18325604525756675,-0.22106997240953116,0.20577617328519857,0.48736462093862815,0.05776173285198556,0.2490974729241877,RTH 09:30-16:00,-1,03:00-12:00,12:00,55,0,True,0.0,0.0,3.5,20,1.0
276,0.32608695652173914,0.9447721339772344,-0.0763802265854677,-0.15636292886233688,-0.17855141083780163,0.5181159420289855,0.40942028985507245,0.07246376811594203,0.0,RTH 09:30-16:00,-1,03:00-12:00,12:00,55,0,True,0.0,1.1,1.5,10,0.0
332,0.4427710843373494,0.7524750727360369,-0.16467015139589236,-0.6095915369874961,-1.3259833903623084,0.4397590361445783,0.21686746987951808,0.009036144578313253,0.33433734939759036,RTH 09:30-16:00,-1,03:00-12:00,12:00,55,0,True,0.0,1.1,1.5,10,1.0
273,0.32967032967032966,0.9619589207896423,-0.05696581052507336,-0.11250747275953339,-0.12441918513900854,0.5677655677655677,0.42857142857142855,0.003663003663003663,0.0,RTH 09:30-16:00,-1,03:00-12:00,12:00,55,0,True,0.0,1.1,1.5,20,0.0
332,0.4427710843373494,0.7452935294232902,-0.16957864891686567,-0.6333222299795879,-1.3757734265939439,0.44879518072289154,0.21686746987951808,0.0,0.33433734939759036,RTH 09:30-16:00,-1,03:00-12:00,12:00,55,0,True,0.0,1.1,1.5,20,1.0
254,0.3779527559055118,0.9579064889790958,-0.05066871703857694,-0.13750876609454166,-0.13707853848648166,0.3031496062992126,0.531496062992126,0.16535433070866143,0.0,RTH 09:30-16:00,-1,03:00-12:00,12:00,55,0,True,0.0,1.1,2.5,10,0.0
290,0.44482758620689655,0.7838488193239596,-0.10810302460892973,-0.6528473770528378,-0.9740063913834022,0.2827586206896552,0.36551724137931035,0.09655172413793103,0.25517241379310346,RTH 09:30-16:00,-1,03:00-12:00,12:00,55,0,True,0.0,1.1,2.5,10,1.0
249,0.39759036144578314,0.9489594933566619,-0.04803688056462659,-0.1817252312271075,-0.1725314719489265,0.3855421686746988,0.5863453815261044,0.028112449799196786,0.0,RTH 09:30-16:00,-1,03:00-12:00,12:00,55,0,True,0.0,1.1,2.5,20,0.0
289,0.4532871972318339,0.7502155493472118,-0.12584554202882411,-0.8065598171838994,-1.1684998481382662,0.3494809688581315,0.3737024221453287,0.010380622837370242,0.2664359861591695,RTH 09:30-16:00,-1,03:00-12:00,12:00,55,0,True,0.0,1.1,2.5,20,1.0
243,0.4074074074074074,1.1092060777060746,0.02439323847319362,0.34889844323833946,0.30710849270144647,0.11934156378600823,0.6172839506172839,0.26337448559670784,0.0,RTH 09:30-16:00,-1,03:00-12:00,12:00,55,0,True,0.0,1.1,3.5,10,0.0
