market,tf,trigger,geom,block,family,cond,on_trig,on_all,lift,n,pct,base_n,base_pct,edge
US100,60,"EMA 13/34/89 stack, <=30 bars old",scalp,test,momentum,MACD > 0,0.9685960076839556,0.5910898194301674,1.6386612928263902,486,-0.020845295053058915,492,-0.01785513549303035,-0.0029901595600285644
US100,60,"EMA 13/34/89 stack, <=30 bars old",scalp,research,momentum,MACD > signal,0.601353044349787,0.4929886149847747,1.2198112209312562,952,0.01459084583423559,1473,0.008419058048902708,0.006171787785332882
US100,60,"EMA 13/34/89 stack, <=30 bars old",scalp,validation,momentum,MACD > signal,0.601353044349787,0.4929886149847747,1.2198112209312562,302,0.004433280519630454,478,0.010605283102298035,-0.006172002582667581
US100,60,"EMA 13/34/89 stack, <=30 bars old",scalp,test,momentum,MACD > signal,0.601353044349787,0.4929886149847747,1.2198112209312562,313,0.007042939189215511,492,-0.01785513549303035,0.024898074682245863
US100,60,"EMA 13/34/89 stack, <=30 bars old",scalp,research,momentum,ROC(20) > 0,0.8558423118683705,0.5650032002172268,1.5147565740146687,1259,0.019381350413425407,1473,0.008419058048902708,0.010962292364522699
US100,60,"EMA 13/34/89 stack, <=30 bars old",scalp,validation,momentum,ROC(20) > 0,0.8558423118683705,0.5650032002172268,1.5147565740146687,416,-0.0016477600323080795,478,0.010605283102298035,-0.012253043134606114
US100,60,"EMA 13/34/89 stack, <=30 bars old",scalp,test,momentum,ROC(20) > 0,0.8558423118683705,0.5650032002172268,1.5147565740146687,428,-0.01625773937321784,492,-0.01785513549303035,0.0015973961198125115
US100,60,"EMA 13/34/89 stack, <=30 bars old",scalp,research,momentum,MFI(14) >= 55,0.6284139313455275,0.4451987043969045,1.4115358493615078,1023,0.009226814449172204,1473,0.008419058048902708,0.0008077564002694961
US100,60,"EMA 13/34/89 stack, <=30 bars old",scalp,validation,momentum,MFI(14) >= 55,0.6284139313455275,0.4451987043969045,1.4115358493615078,338,-0.0010551261970809449,478,0.010605283102298035,-0.01166040929937898
US100,60,"EMA 13/34/89 stack, <=30 bars old",scalp,test,momentum,MFI(14) >= 55,0.6284139313455275,0.4451987043969045,1.4115358493615078,342,0.000276265770667323,492,-0.01785513549303035,0.018131401263697673
US100,60,"EMA 13/34/89 stack, <=30 bars old",scalp,research,momentum,Aroon osc >= 0,0.8485759625824773,0.5454915727613026,1.5556169975036425,1244,0.011472377700880318,1473,0.008419058048902708,0.0030533196519776096
US100,60,"EMA 13/34/89 stack, <=30 bars old",scalp,validation,momentum,Aroon osc >= 0,0.8485759625824773,0.5454915727613026,1.5556169975036425,408,-0.00315274137582868,478,0.010605283102298035,-0.013758024478126714
US100,60,"EMA 13/34/89 stack, <=30 bars old",scalp,test,momentum,Aroon osc >= 0,0.8485759625824773,0.5454915727613026,1.5556169975036425,426,-0.022431609133401136,492,-0.01785513549303035,-0.004576473640370785
US100,60,"EMA 13/34/89 stack, <=30 bars old",scalp,research,regime,ADX >= 20,0.6477073415184165,0.7129308171221319,0.9085135976208726,986,0.01256576734215337,1473,0.008419058048902708,0.004146709293250662
US100,60,"EMA 13/34/89 stack, <=30 bars old",scalp,validation,regime,ADX >= 20,0.6477073415184165,0.7129308171221319,0.9085135976208726,363,0.00625742533358077,478,0.010605283102298035,-0.004347857768717264
US100,60,"EMA 13/34/89 stack, <=30 bars old",scalp,test,regime,ADX >= 20,0.6477073415184165,0.7129308171221319,0.9085135976208726,340,-0.02004818018569253,492,-0.01785513549303035,-0.0021930446926621792
US100,60,"EMA 13/34/89 stack, <=30 bars old",scalp,research,regime,ADX >= 25,0.45251816587321475,0.5199868112259741,0.8702493142207042,662,0.010315378019416116,1473,0.008419058048902708,0.001896319970513408
US100,60,"EMA 13/34/89 stack, <=30 bars old",scalp,validation,regime,ADX >= 25,0.45251816587321475,0.5199868112259741,0.8702493142207042,253,0.03224412864625961,478,0.010605283102298035,0.021638845543961577
US100,60,"EMA 13/34/89 stack, <=30 bars old",scalp,test,regime,ADX >= 25,0.45251816587321475,0.5199868112259741,0.8702493142207042,233,-0.04553198365747249,492,-0.01785513549303035,-0.02767684816444214
US100,60,"EMA 13/34/89 stack, <=30 bars old",scalp,research,regime,CHOP <= 45,0.4645452267602105,0.4308850055276479,1.0781188038589167,807,0.0010144681011953433,1473,0.008419058048902708,-0.007404589947707365
US100,60,"EMA 13/34/89 stack, <=30 bars old",scalp,validation,regime,CHOP <= 45,0.4645452267602105,0.4308850055276479,1.0781188038589167,292,0.01164974049702926,478,0.010605283102298035,0.0010444573947312255
US100,60,"EMA 13/34/89 stack, <=30 bars old",scalp,test,regime,CHOP <= 45,0.4645452267602105,0.4308850055276479,1.0781188038589167,303,-0.016068682902887328,492,-0.01785513549303035,0.0017864525901430221
US100,60,"EMA 13/34/89 stack, <=30 bars old",scalp,research,regime,CHOP <= 38,0.2507308109913973,0.21540371225198315,1.164004131451959,474,-0.007725077158858103,1473,0.008419058048902708,-0.016144135207760812
US100,60,"EMA 13/34/89 stack, <=30 bars old",scalp,validation,regime,CHOP <= 38,0.2507308109913973,0.21540371225198315,1.164004131451959,178,0.027973623560084183,478,0.010605283102298035,0.01736834045778615
US100,60,"EMA 13/34/89 stack, <=30 bars old",scalp,test,regime,CHOP <= 38,0.2507308109913973,0.21540371225198315,1.164004131451959,180,-0.03424838114761102,492,-0.01785513549303035,-0.01639324565458067
US100,60,"EMA 13/34/89 stack, <=30 bars old",scalp,research,regime,efficiency ratio >= 0.3,0.4609538127453437,0.3909501735875405,1.1790602585373406,761,0.021350958047785643,1473,0.008419058048902708,0.012931899998882935
US100,60,"EMA 13/34/89 stack, <=30 bars old",scalp,validation,regime,efficiency ratio >= 0.3,0.4609538127453437,0.3909501735875405,1.1790602585373406,260,0.020661229138981215,478,0.010605283102298035,0.01005594603668318
US100,60,"EMA 13/34/89 stack, <=30 bars old",scalp,test,regime,efficiency ratio >= 0.3,0.4609538127453437,0.3909501735875405,1.1790602585373406,255,-0.01640433090188086,492,-0.01785513549303035,0.0014508045911494905
US100,60,"EMA 13/34/89 stack, <=30 bars old",scalp,research,regime,ATR >= its 50-bar mean,0.35245970099390295,0.454101126864369,0.7761700646454808,694,0.013986297729049354,1473,0.008419058048902708,0.0055672396801466455
US100,60,"EMA 13/34/89 stack, <=30 bars old",scalp,validation,regime,ATR >= its 50-bar mean,0.35245970099390295,0.454101126864369,0.7761700646454808,285,0.035384137614468875,478,0.010605283102298035,0.02477885451217084
US100,60,"EMA 13/34/89 stack, <=30 bars old",scalp,test,regime,ATR >= its 50-bar mean,0.35245970099390295,0.454101126864369,0.7761700646454808,255,-0.02633052345194076,492,-0.01785513549303035,-0.00847538795891041
US100,60,"EMA 13/34/89 stack, <=30 bars old",scalp,research,regime,ATR <= its 50-bar mean,0.647540299006097,0.545898873135631,1.1861909428144446,1059,0.005746035509855816,1473,0.008419058048902708,-0.002673022539046893
US100,60,"EMA 13/34/89 stack, <=30 bars old",scalp,validation,regime,ATR <= its 50-bar mean,0.647540299006097,0.545898873135631,1.1861909428144446,308,-0.0033902346774181747,478,0.010605283102298035,-0.013995517779716209
US100,60,"EMA 13/34/89 stack, <=30 bars old",scalp,test,regime,ATR <= its 50-bar mean,0.647540299006097,0.545898873135631,1.1861909428144446,338,-0.026266508996439678,492,-0.01785513549303035,-0.008411373503409328
US100,60,"EMA 13/34/89 stack, <=30 bars old",scalp,research,regime,vol pct(250) >= 0.5,0.3848659483838637,0.47879128765104056,0.8038282197489924,703,0.009740653316215616,1473,0.008419058048902708,0.001321595267312908
US100,60,"EMA 13/34/89 stack, <=30 bars old",scalp,validation,regime,vol pct(250) >= 0.5,0.3848659483838637,0.47879128765104056,0.8038282197489924,269,0.04200295989720435,478,0.010605283102298035,0.03139767679490632
