ema,atr,osc,dist,vwap,ent1,tf,market,research_n,research_mean,research_net,research_pf,research_sh,research_dd,validation_n,validation_mean,validation_net,validation_pf,validation_sh,validation_dd,test_n,test_mean,test_net,test_pf,test_sh,test_dd
13,10,1,2.5,2.5,720,15,US30,314,-13.13375796178344,-4124.0,0.8066028887638341,-0.5457352305374417,4541.0,128,-7.25,-928.0,0.9258312020460358,-0.22103413317815673,3597.0,90,-16.433333333333657,-1479.000000000029,0.844015313709564,-0.5008808581709896,3187.600000000006
13,10,1,2.5,2.5,840,15,US30,315,-13.17142857142857,-4149.0,0.8056583446531453,-0.5490315386368445,4566.0,128,-7.25,-928.0,0.9258312020460358,-0.22103413317815673,3597.0,90,-16.433333333333657,-1479.000000000029,0.844015313709564,-0.5008808581709896,3187.600000000006
13,10,1,2.5,3.0,630,15,US30,246,-13.178861788617887,-3242.0,0.801018842447677,-0.48750442465924065,3799.0,110,-19.763636363636362,-2174.0,0.8146948516876917,-0.5480374099360176,3811.0,84,-9.134523809524104,-767.3000000000247,0.911299924859832,-0.265854560498704,2321.2000000000044
13,10,1,2.5,3.0,660,15,US30,304,-9.694078947368421,-2947.0,0.8526426321316066,-0.39814555371684845,3364.0,124,-7.895161290322581,-979.0,0.921636116225086,-0.2308772816056002,3597.0,92,-9.500000000000316,-874.0000000000291,0.9081942416571225,-0.2886749291390856,2491.7000000000044
13,10,1,2.5,3.0,720,15,US30,349,-13.3810888252149,-4670.0,0.8026371397176908,-0.589163543967704,5111.0,138,-6.615942028985507,-913.0,0.931865671641791,-0.20994099279343081,3463.0,103,-11.252427184466303,-1159.000000000029,0.886955503969722,-0.37769190247487383,2740.600000000006
13,10,1,2.5,3.0,840,15,US30,359,-9.84958217270195,-3536.0,0.8538903351101195,-0.43113227231636153,5490.0,140,-11.792857142857143,-1651.0,0.8841566095986528,-0.36537740303018806,3463.0,106,-21.116037735849357,-2238.300000000032,0.8024779604479363,-0.6958851964773858,3412.7000000000116
13,10,1,2.5,99.0,630,15,US30,248,-12.262096774193548,-3041.0,0.8133897889052528,-0.45611738150262443,3595.0,110,-19.763636363636362,-2174.0,0.8146948516876917,-0.5480374099360176,3811.0,84,-9.134523809524104,-767.3000000000247,0.911299924859832,-0.265854560498704,2321.2000000000044
13,10,1,2.5,99.0,660,15,US30,307,-8.990228013029316,-2760.0,0.8621103117505995,-0.37206673291868453,3178.0,125,-8.464,-1058.0,0.9158447343302577,-0.24942364443344475,3597.0,93,-12.81182795698956,-1191.500000000029,0.878883060909162,-0.3902317166119453,2491.7000000000044
13,10,1,2.5,99.0,720,15,US30,364,-13.148351648351648,-4786.0,0.8035061789218705,-0.5986558771437546,5423.0,144,-8.347222222222221,-1202.0,0.9151669136848049,-0.27632533058029907,3463.0,105,-14.117142857143161,-1482.300000000032,0.8598417155986695,-0.4791092212827485,2740.600000000006
13,10,1,2.5,99.0,840,15,US30,407,-6.238329238329238,-2539.0,0.9019880331982243,-0.29948262932856184,4767.0,164,-22.98170731707317,-3769.0,0.7825535106444355,-0.7948739557415035,4020.0,123,-16.140650406504385,-1985.3000000000393,0.8447917318156204,-0.5580714124353067,3381.2000000000044
13,10,1,3.0,1.5,630,15,US30,65,29.553846153846155,1921.0,1.7736608940797423,0.6557192367025815,707.0,37,31.62162162162162,1170.0,1.3856295319709955,0.49114096558605513,797.0,31,-61.0129032258072,-1891.4000000000233,0.5216852540272569,-1.0982364624528622,2998.7000000000116
13,10,1,3.0,1.5,660,15,US30,65,29.553846153846155,1921.0,1.7736608940797423,0.6557192367025815,707.0,37,31.62162162162162,1170.0,1.3856295319709955,0.49114096558605513,797.0,31,-61.0129032258072,-1891.4000000000233,0.5216852540272569,-1.0982364624528622,2998.7000000000116
13,10,1,3.0,1.5,720,15,US30,65,29.553846153846155,1921.0,1.7736608940797423,0.6557192367025815,707.0,37,31.62162162162162,1170.0,1.3856295319709955,0.49114096558605513,797.0,31,-61.0129032258072,-1891.4000000000233,0.5216852540272569,-1.0982364624528622,2998.7000000000116
13,10,1,3.0,1.5,840,15,US30,65,29.553846153846155,1921.0,1.7736608940797423,0.6557192367025815,707.0,37,31.62162162162162,1170.0,1.3856295319709955,0.49114096558605513,797.0,31,-61.0129032258072,-1891.4000000000233,0.5216852540272569,-1.0982364624528622,2998.7000000000116
13,10,1,3.0,2.0,630,15,US30,86,6.755813953488372,581.0,1.133134738771769,0.16775885854109673,1072.0,54,28.14814814814815,1520.0,1.3474285714285714,0.543484833296173,1113.0,39,-52.59743589743672,-2051.300000000032,0.5483608181597955,-1.1396697299288154,3261.4000000000087
